row_id,Facility Name,Address1,Address2,City,Zip,State,Country,Contact Phone,Facility Type,License #,License exp.,Administrator,Space
USA-NJ-44-NJ-HealthFacilities-output-370,The Elms Of Cranbury,61 Maplewood Avenue,,Cranbury,08512,NJ,US,(609) 395-0641,Long Term Care Facility,061211,04/30/2018,Ms. LIANA REYNOLDS,120
USA-NJ-44-NJ-HealthFacilities-output-371,Francis E Parker Memorial Home Piscataway,1421 River Road,,Piscataway,08854,NJ,US,(732) 545-8330,Long Term Care Facility,061213,08/31/2018,Ms. GINA KIRCHOFF,79
USA-NJ-44-NJ-HealthFacilities-output-372,Aristacare At Cedar Oaks,1311 Durham Avenue,,South Plainfield,07080,NJ,US,(732) 287-9555,Long Term Care Facility,061216,03/31/2018,Mr. STEVEN ISAAC,230
USA-NJ-44-NJ-HealthFacilities-output-373,Madison Center,625 State Highway 34,,Matawan,07747,NJ,US,(732) 566-6400,Long Term Care Facility,061217,01/31/2018,Ms. SUSAN LOVE,183
USA-NJ-44-NJ-HealthFacilities-output-374,Hartwyck At Oak Tree,2048 Oak Tree Road,,Edison,08820,NJ,US,(732) 906-2100,Long Term Care Facility,061218,11/30/2017,Ms. DAWN GIAKAS,20
USA-NJ-44-NJ-HealthFacilities-output-375,Monroe Village Health Care Center,One David Brainerd Drive,,Monroe Township,08831,NJ,US,(732) 521-6400,Long Term Care Facility,061219,06/30/2018,Mr. BRENDEN GAROZZO,60
USA-NJ-44-NJ-HealthFacilities-output-376,"Preferred Care At Old Bridge, Llc",6989 Rt18,,Old Bridge,08857,NJ,US,(732) 360-2277,Long Term Care Facility,061220,03/31/2018,Mr. MENACHEM BECK,140
USA-NJ-44-NJ-HealthFacilities-output-377,Brighton Gardens Of Edison,1801 Oaktree Road,,Edison,08820,NJ,US,(732) 767-1031,Long Term Care Facility,061222,12/31/2017,Ms. TRACEY BORGES,30
USA-NJ-44-NJ-HealthFacilities-output-378,St. Joseph's Home Assisted Living & Nursing Ctr Inc Dba St. Joseph's Senior Home,1-3 St Joseph's Terrace,,Woodbridge,07095,NJ,US,(732) 750-0077,Long Term Care Facility,061223,12/31/2017,Sr. ELZBIETA LOPATKA,51
USA-NJ-44-NJ-HealthFacilities-output-379,Cranbury Center,292 Applegarth Road,,Monroe Township,08831,NJ,US,(609) 860-2500,Long Term Care Facility,061224,01/31/2018,Mr. RAMON MEDINA,154
USA-NJ-44-NJ-HealthFacilities-output-380,Arnold Walter Nursing Home,622 S Laurel Avenue,,Hazlet,07730,NJ,US,(732) 787-6300,Long Term Care Facility,061301,05/31/2018,Mr. BENZION SCHACHTER,202
USA-NJ-44-NJ-HealthFacilities-output-381,Regency Park Nursing Center,3325 Highway 35,,Hazlet,07730,NJ,US,(732) 264-5800,Long Term Care Facility,061303,10/31/2017,Mr. CHAIM RIBIAT,170
USA-NJ-44-NJ-HealthFacilities-output-382,Neptune Gardens Nursing And Rehab Llc,101 Walnut St,,Neptune,07753,NJ,US,(732) 774-3550,Long Term Care Facility,061304,10/31/2017,Mr. JOSH EISEN,105
USA-NJ-44-NJ-HealthFacilities-output-383,Gateway Care Center,139 Grant Ave,,Eatontown,07724,NJ,US,(732) 542-4700,Long Term Care Facility,061305,10/31/2017,Mr. YEHOSHUA ARON,178
USA-NJ-44-NJ-HealthFacilities-output-384,The Manor,689 West Main St,,Freehold,07728,NJ,US,(732) 431-5200,Long Term Care Facility,061307,02/28/2018,Ms. TONI LYNN DAVIS,123
USA-NJ-44-NJ-HealthFacilities-output-385,Wardell Gardens At Tinton Falls,524 Wardell Road,,Tinton Falls,07753,NJ,US,(732) 922-9330,Long Term Care Facility,061310,01/31/2018,Mr. ELI SENDEROVITS,100
USA-NJ-44-NJ-HealthFacilities-output-386,Care One At Holmdel,188 Highway 34,,Holmdel,07733,NJ,US,(732) 946-4200,Long Term Care Facility,061312,02/28/2018,Ms. TERRI RUFO,130
USA-NJ-44-NJ-HealthFacilities-output-387,Allaire Rehab & Nursing,115 Dutch Lane Road,,Freehold,07728,NJ,US,(732) 431-7420,Long Term Care Facility,061314,12/31/2017,Mr. JESSE IFRAH,174
USA-NJ-44-NJ-HealthFacilities-output-388,Care One At King James,1040 Route 36,,Atlantic Highlands,07716,NJ,US,(732) 291-3400,Long Term Care Facility,061315,08/31/2018,Ms. JILL MONAHAN,127
USA-NJ-44-NJ-HealthFacilities-output-389,Coral Harbor Rehabilitation And Healthcare Center,2050 Sixth Ave,,Neptune City,07753,NJ,US,(732) 774-8300,Long Term Care Facility,061317,05/31/2017,Mr. NORMAN ROKEACH,110
USA-NJ-44-NJ-HealthFacilities-output-390,Monmouth Care Center,229 Bath Avenue,,Long Branch,07740,NJ,US,(732) 229-4300,Long Term Care Facility,061318,11/30/2017,Mr. EFRAIM SIEGFRIED,120
USA-NJ-44-NJ-HealthFacilities-output-391,Pine Brook Care Center,104 Pension Road,,Englishtown,07726,NJ,US,(732) 446-3600,Long Term Care Facility,061323,12/31/2017,Mr. BRIAN PANETH,132
USA-NJ-44-NJ-HealthFacilities-output-392,Majestic Rehabilitation And Nursing Center At Red Bank Inc,100 Chapin Avenue,,Red Bank,07701,NJ,US,(732) 741-8811,Long Term Care Facility,061325,08/31/2018,Ms. KORINNE GUILIANO,180
USA-NJ-44-NJ-HealthFacilities-output-393,Meridian Nursing & Rehabilitation At Shrewsbury,89 Avenue At The Common,,Shrewsbury,07702,NJ,US,(732) 676-5800,Long Term Care Facility,061326,08/31/2018,Ms. MEGAN SPALTHOFF,140
USA-NJ-44-NJ-HealthFacilities-output-394,Sunnyside Manor,2500 Ridgewood Road,,Wall,07719,NJ,US,(732) 528-9311,Long Term Care Facility,061329,07/31/2018,Ms. MARYELLEN KEANE,60
USA-NJ-44-NJ-HealthFacilities-output-395,Preferred Care At Wall,2350 Hospital Road,,Allenwood,08720,NJ,US,(732) 683-8600,Long Term Care Facility,061330,12/31/2017,Mr. SHLOMO FOGEL,135
USA-NJ-44-NJ-HealthFacilities-output-396,Tower Lodge Care Center,1506 Gully Road,,Wall,07719,NJ,US,(732) 681-1400,Long Term Care Facility,061331,07/31/2018,Mr. YISRAEL BROYDE,60
USA-NJ-44-NJ-HealthFacilities-output-397,Laurel Bay Health & Rehabilitation Center,32 Laurel Avenue,,Keansburg,07734,NJ,US,(732) 787-8100,Long Term Care Facility,061333,03/31/2018,Mr. ERIC GREENBERGER,123
USA-NJ-44-NJ-HealthFacilities-output-398,Imperial Care Center,919 Green Grove Road,,Neptune,07753,NJ,US,(732) 922-3400,Long Term Care Facility,061335,02/28/2018,Ms. LIOR BENISTI,121
USA-NJ-44-NJ-HealthFacilities-output-399,King Manor Care And Rehabilitation Center,2303 West Bangs Ave,,Neptune,07753,NJ,US,(732) 774-3500,Long Term Care Facility,061341,12/31/2017,Mr. CHAIM MANDELBAUM,120
USA-NJ-44-NJ-HealthFacilities-output-400,Applewood Estates,Applewood Drive,,Freehold,07728,NJ,US,(732) 780-7370,Long Term Care Facility,061343,03/31/2018,Mr. KEITH GRADY,60
USA-NJ-44-NJ-HealthFacilities-output-401,Meridian Nursing And Rehabilitation At Ocean Grove,160 Main Street,,Ocean Grove,07756,NJ,US,(732) 481-8300,Long Term Care Facility,061344,12/31/2017,Ms. KRISTEN HEANEY,147
USA-NJ-44-NJ-HealthFacilities-output-402,Park Place Center,2 Deer Park Drive,,Monmouth Junction,08852,NJ,US,(732) 274-1122,Long Term Care Facility,061345,01/31/2018,Ms. JENNIFER JONES,94
USA-NJ-44-NJ-HealthFacilities-output-403,Garden Terrace Nursing Home,361 Main Street,,Chatham,07928,NJ,US,(973) 635-0899,Long Term Care Facility,061403,11/30/2017,"Mr. PETER FLEMMING, SR.",34
USA-NJ-44-NJ-HealthFacilities-output-404,Holly Manor Center,84 Cold Hill Road,,Mendham,07945,NJ,US,(973) 543-2500,Long Term Care Facility,061406,01/31/2018,Ms. LAURA SANSONE,124
USA-NJ-44-NJ-HealthFacilities-output-405,Chatham Hills Subacute Care Center,415 Southern Blvd,,Chatham,07928,NJ,US,(973) 822-1500,Long Term Care Facility,061407,01/31/2018,Mr. JUDAH ORBACH,108
USA-NJ-44-NJ-HealthFacilities-output-406,Lincoln Park Renaissance Rehab & Nursing Center,521 Pine Brook Road,,Lincoln Park,07035,NJ,US,(973) 696-3300,Long Term Care Facility,061408,12/31/2017,Mr. MORDECHAI WINKLER,189
USA-NJ-44-NJ-HealthFacilities-output-407,Lincoln Park Care Center,499 Pine Brook Road,,Lincoln Park,07035,NJ,US,(973) 696-3300,Long Term Care Facility,061409,12/31/2017,Mr. HOWARD WOLF,547
USA-NJ-44-NJ-HealthFacilities-output-408,Merry Heart Nursing Home,200 Rt 10 West,,Succasunna,07876,NJ,US,(973) 584-4000,Long Term Care Facility,061410,10/31/2017,Mr. VISHAL CHHEDA,113
USA-NJ-44-NJ-HealthFacilities-output-409,Morris View Healthcare Center,540 West Hanover Avenue,,Morris Plains,07950,NJ,US,(973) 285-2800,Long Term Care Facility,061411,11/30/2017,Mr. FRANK INFANTE,283
USA-NJ-44-NJ-HealthFacilities-output-410,Pine Acres Convalescent Center,51 Madison Ave,,Madison,07940,NJ,US,(973) 377-2124,Long Term Care Facility,061413,08/31/2018,Mr. ARYEH GERSON,102
USA-NJ-44-NJ-HealthFacilities-output-411,Merry Heart Of Boonton Township,199 Powerville Road,,Boonton,07005,NJ,US,(973) 334-2454,Long Term Care Facility,061415,10/31/2017,Ms. BARBARA BONIFACIO,117
USA-NJ-44-NJ-HealthFacilities-output-412,Troy Hills Center,200 Reynolds Ave,,Parsippany,07054,NJ,US,(973) 887-8080,Long Term Care Facility,061416,01/31/2018,Mr. JOSEPH SCHMIDT,130
USA-NJ-44-NJ-HealthFacilities-output-413,Morris Hills Center,77 Madison Avenue,,Morristown,07960,NJ,US,(973) 540-9800,Long Term Care Facility,061417,01/31/2018,Mr. BRIAN FASZCZEWSKI,287
USA-NJ-44-NJ-HealthFacilities-output-414,New Jersey Firemen's Home,565 Lathrop Ave,,Boonton,07005,NJ,US,(973) 334-0024,Long Term Care Facility,061419,06/30/2018,Mr. HUGH FLOOD,75
USA-NJ-44-NJ-HealthFacilities-output-415,Cheshire Home,9 Ridgedale Ave,,Florham Park,07932,NJ,US,(973) 966-1232,Long Term Care Facility,061421,10/31/2017,Mr. GEORGE ZEITLER,35
USA-NJ-44-NJ-HealthFacilities-output-416,The Oaks At Denville,21 Pocono Road,,Denville,07834,NJ,US,(973) 586-5000,Long Term Care Facility,061424,04/30/2018,Ms. LISA ANNE LALUMIA-KRANIS,84
USA-NJ-44-NJ-HealthFacilities-output-417,Skilled Nursing At Fellowship Village,8000 Fellowship Drive,,Basking Ridge,07920,NJ,US,(908) 580-3800,Long Term Care Facility,061425,06/30/2018,Mr. JACK ELLIAS,54
USA-NJ-44-NJ-HealthFacilities-output-418,Crystal Lake Healthcare And Rehabilitation Center,395 Lakeside Blvd,,Bayville,08721,NJ,US,(732) 269-0500,Long Term Care Facility,061501,01/31/2018,Mr. SHLOMO PICK,235
USA-NJ-44-NJ-HealthFacilities-output-419,Claremont Center,1515 Hulse Road,,Pt Pleasant,08742,NJ,US,(732) 295-9300,Long Term Care Facility,061502,08/31/2018,Ms. SUSAN WOOD,118
USA-NJ-44-NJ-HealthFacilities-output-420,Atlantic Coast Rehabilitation & Health Care,485 River Ave,,Lakewood,08701,NJ,US,(732) 364-7100,Long Term Care Facility,061504,02/28/2018,Mr. REUVEN ALTER,160
USA-NJ-44-NJ-HealthFacilities-output-421,Rose Garden Nursing And Rehabilitation Center,1579 Old Freehold Road,,Toms River,08753,NJ,US,(732) 505-4477,Long Term Care Facility,061511,04/30/2018,Mr. ANDREW SHAWN,128
USA-NJ-44-NJ-HealthFacilities-output-422,Leisure Chateau Rehabilitation,962 River Ave,,Lakewood,08701,NJ,US,(732) 370-8600,Long Term Care Facility,061515,12/31/2017,Mr. SHIMON FALIK,202
USA-NJ-44-NJ-HealthFacilities-output-423,Willow Springs Rehabilitation And Healthcare Center,1049 Burnt Tavern Road,,Brick,08724,NJ,US,(732) 840-3700,Long Term Care Facility,061518,11/30/2017,Mr. SHLOMO GOLDBERGER,164
USA-NJ-44-NJ-HealthFacilities-output-424,Concord Healthcare & Rehabilitation Center,963 Ocean Ave,,Lakewood,08701,NJ,US,(732) 367-7444,Long Term Care Facility,061519,08/31/2018,Mr. ISAAC SONENBLICK,120
USA-NJ-44-NJ-HealthFacilities-output-425,Manahawkin Convalescent Center,1211 Rt 72 West,,Manahawkin,08050,NJ,US,(609) 597-8500,Long Term Care Facility,061520,08/31/2018,Mr. ELIEZER WEISS,120
USA-NJ-44-NJ-HealthFacilities-output-426,Bartley Healthcare Nursing And Rehabilitation,175 Bartley Road,,Jackson,08527,NJ,US,(732) 370-4700,Long Term Care Facility,061521,12/31/2017,Ms. DEBORAH SHAPIRO,234
USA-NJ-44-NJ-HealthFacilities-output-427,Seacrest Village,1001 Center St,,Little Egg Harbor Tw,08087,NJ,US,(609) 296-9292,Long Term Care Facility,061522,10/31/2017,Mr. BRIAN HOLLOWAY,171
USA-NJ-44-NJ-HealthFacilities-output-428,Aristacare At Whiting,23 Schoolhouse Road,,Whiting,08759,NJ,US,(732) 849-4300,Long Term Care Facility,061523,05/31/2018,Mr. MORDY PERLOW,180
USA-NJ-44-NJ-HealthFacilities-output-429,Barnegat Rehabilitation And Nursing Center,859 West Bay Ave,,Barnegat,08005,NJ,US,(609) 698-1400,Long Term Care Facility,061524,11/30/2017,Mr. MOSHE GOTTLIEB,116
USA-NJ-44-NJ-HealthFacilities-output-430,Care One At Jackson,11 History Lane,,Jackson,08527,NJ,US,(732) 367-6600,Long Term Care Facility,061525,01/31/2018,Mr. ARTHUR FRISCH,124
USA-NJ-44-NJ-HealthFacilities-output-431,Holiday Care Center,4 Plaza Drive,,Toms River,08757,NJ,US,(732) 240-0900,Long Term Care Facility,061526,11/30/2017,Ms. DONNA SCHWARTZMAN,180
USA-NJ-44-NJ-HealthFacilities-output-432,Leisure Park Health Center,1400 Route 70,,Lakewood,08701,NJ,US,(732) 370-0444,Long Term Care Facility,061527,01/31/2018,Mr. DAVID WEINER,60
USA-NJ-44-NJ-HealthFacilities-output-433,Harrogate,400 Locust Street,,Lakewood,08701,NJ,US,(732) 905-7070,Long Term Care Facility,061528,05/31/2018,Mr. CHARLES BENJAMIN,68
USA-NJ-44-NJ-HealthFacilities-output-434,Bey Lea Village Care Center,1351 Old Freehold Road,,Toms River,08753,NJ,US,(732) 240-0090,Long Term Care Facility,061529,11/30/2017,Ms. CHARISSE EMERICK,120
USA-NJ-44-NJ-HealthFacilities-output-435,Green Acres Manor,1931 Lakewood Road,,Toms River,08755,NJ,US,(732) 286-2323,Long Term Care Facility,061531,09/30/2017,Mr. ROBERT LAPID,185
USA-NJ-44-NJ-HealthFacilities-output-436,Laurelton Village Care Center,475 Jack Martin Blvd,,Brick,08724,NJ,US,(732) 458-6600,Long Term Care Facility,061532,11/30/2017,Ms. NANETTA MALONE,180
USA-NJ-44-NJ-HealthFacilities-output-437,Crestwood Manor,50 Lacey Road,,Whiting,08759,NJ,US,(732) 849-4900,Long Term Care Facility,061533,02/28/2018,Mr. MICHAEL DIFIGLIA,64
USA-NJ-44-NJ-HealthFacilities-output-438,Whiting Health Care Center,3000 Hilltop Road,,Whiting,08759,NJ,US,(732) 849-4400,Long Term Care Facility,061534,11/30/2017,Ms. JENNIFER CAUSER,200
USA-NJ-44-NJ-HealthFacilities-output-439,Hampton Ridge Healthcare And Rehabilitation,94 Stevens Road,,Toms River,08755,NJ,US,(732) 286-5005,Long Term Care Facility,061535,11/30/2017,Mr. AARON OPPENHEIMER,204
USA-NJ-44-NJ-HealthFacilities-output-440,Fountain View Care Center,527 River Ave,,Lakewood,08701,NJ,US,(732) 905-0700,Long Term Care Facility,061536,09/30/2018,Mr. STEVEN FRIEDMAN,123
USA-NJ-44-NJ-HealthFacilities-output-441,Arbors Care Center,1750 Route 37 West,,Toms River,08757,NJ,US,(732) 914-0090,Long Term Care Facility,061537,06/30/2018,Ms. WENDY METZGER,120
USA-NJ-44-NJ-HealthFacilities-output-442,Atrium Post Acute Care Of Wayne,1120 Alps Road,,Wayne,07470,NJ,US,(973) 694-2100,Long Term Care Facility,061601,02/28/2018,Ms. SAMANTHA NEWMAN-WEBSTER,209
USA-NJ-44-NJ-HealthFacilities-output-443,Chestnut Hill Convalescent Center,360 Chestnut Street,,Passaic,07055,NJ,US,(973) 777-7800,Long Term Care Facility,061605,10/31/2017,Ms. MARILYN POMEROY,111
USA-NJ-44-NJ-HealthFacilities-output-444,Lakeview Rehabilitation And Care Center,130 Terhune Drive,,Wayne,07470,NJ,US,(973) 839-4500,Long Term Care Facility,61610,08/31/2017,Mr. BORUCH FINK,18
USA-NJ-44-NJ-HealthFacilities-output-445,Llanfair House Care & Rehabilitation Center,1140 Black Oak Ridge Road,,Wayne,07470,NJ,US,(973) 835-7443,Long Term Care Facility,061611,12/31/2017,Mr. RUDOLF STERNSCHEIN,180
USA-NJ-44-NJ-HealthFacilities-output-446,Milford Manor,69 Maple Road,,West Milford,07480,NJ,US,(973) 697-5640,Long Term Care Facility,061612,10/31/2017,Ms. ELIZABETH MARTIN,120
USA-NJ-44-NJ-HealthFacilities-output-447,Regency Gardens Nursing Center,296 Hamburg Turnpike,,Wayne,07470,NJ,US,(973) 790-5800,Long Term Care Facility,061614,08/31/2018,Mr. MARK BENEDEK,120
USA-NJ-44-NJ-HealthFacilities-output-448,Preakness Healthcare Center,305 Oldham Road,,Wayne,07470,NJ,US,(973) 585-2132,Long Term Care Facility,061617,10/31/2017,Ms. LUCINDA CORRADO,11
USA-NJ-44-NJ-HealthFacilities-output-449,Care One At Wayne  - Snf,493 Black Oak Ridge Road,,Wayne,07470,NJ,US,(973) 692-9500,Long Term Care Facility,061619,03/31/2018,Ms. KYRI MENAKER,73
USA-NJ-44-NJ-HealthFacilities-output-450,Doctors Subacute Care,59 Birch Street,,Paterson,07522,NJ,US,(973) 942-8899,Long Term Care Facility,061620,05/31/2018,Ms. BARBARA ANDREWS,49
USA-NJ-44-NJ-HealthFacilities-output-451,Lakeland Health Care Center,25 Fifth Avenue,,Haskell,07420,NJ,US,(973) 839-6000,Long Term Care Facility,061621,12/31/2017,Mr. YEHUDA PEPPER,201
USA-NJ-44-NJ-HealthFacilities-output-452,Oak Ridge Rehabilitation & Nursing Center,261 Terhune Drive,,Wayne,07470,NJ,US,(973) 835-3871,Long Term Care Facility,061625,11/30/2017,Mr. WAYNE BLUM,120
USA-NJ-44-NJ-HealthFacilities-output-453,Hamilton Plaza Nursing & Rehabilitation Center,56 Hamilton Avenue,,Passaic,07055,NJ,US,(973) 773-7070,Long Term Care Facility,061627,11/30/2017,Mr. ROBERT ARNOLD,120
USA-NJ-44-NJ-HealthFacilities-output-454,Atrium Post Acute Care Of Wayneview,2020 Rt 23 North,,Wayne,07470,NJ,US,(973) 305-8400,Long Term Care Facility,061629,02/28/2018,Ms. RHONDA BRAND,170
USA-NJ-44-NJ-HealthFacilities-output-455,Complete Care At Passaic Llc,77 East 43rd Street,,Paterson,07514,NJ,US,(973) 754-6700,Long Term Care Facility,706000,06/30/2018,Mr. HERSHEL SCHWARTZ,180
USA-NJ-44-NJ-HealthFacilities-output-456,The Health Center At Bloomingdale,255 Union Ave,,Bloomingdale,07403,NJ,US,(973) 283-1700,Long Term Care Facility,061631,06/30/2018,Mr. SHIMON IDELS,120
USA-NJ-44-NJ-HealthFacilities-output-457,Carneys Point Rehabilitation And Nursing Center,201 Fifth Avenue,,Carneys Point,08069,NJ,US,(856) 299-6800,Long Term Care Facility,061702,12/31/2017,Mr. PINCHUS FRIEDMAN,161
USA-NJ-44-NJ-HealthFacilities-output-458,Golden Rehabilitation And Nursing Center,438 Salem-Woodstown Road,,Salem,08079,NJ,US,(856) 935-6677,Long Term Care Facility,061703,05/31/2018,Mr. DANIEL ENGELSON,116
USA-NJ-44-NJ-HealthFacilities-output-459,Eagleview Health And Rehabilitation,849 Big Oak Road,,Pittsgrove,08318,NJ,US,(856) 451-5000,Long Term Care Facility,061704,03/31/2018,Ms. GEORGINE TRACY,84
USA-NJ-44-NJ-HealthFacilities-output-460,Regency Heritage Nursing And Rehabilitation Center,380 Demott Lane,,Somerset,08873,NJ,US,(732) 873-2000,Long Term Care Facility,061801,02/28/2018,Mr. MORDECHAI BENGIO,265
USA-NJ-44-NJ-HealthFacilities-output-461,Franklin Care Center,3371 Route 27,,Franklin Park,08823,NJ,US,(732) 821-8000,Long Term Care Facility,061804,10/31/2017,Mr. RICHARD PINELES,180
USA-NJ-44-NJ-HealthFacilities-output-462,Abingdon Care & Rehabilitation Center,303 Rock Ave,,Green Brook,08812,NJ,US,(732) 968-5500,Long Term Care Facility,061805,12/31/2017,Ms. SHEILA COLEMAN,180
USA-NJ-44-NJ-HealthFacilities-output-463,Green Knoll Center,875 Route 202-206 North,,Bridgewater,08807,NJ,US,(908) 526-8600,Long Term Care Facility,061806,11/30/2017,Ms. KATHERINE KRASINSKI,176
USA-NJ-44-NJ-HealthFacilities-output-464,Willow Creek Rehabilitation And Care Center,1165 Easton Ave,,Somerset,08873,NJ,US,(732) 246-4100,Long Term Care Facility,061808,11/30/2017,Ms. VICKI HAYES,180
USA-NJ-44-NJ-HealthFacilities-output-465,Rehab At River's Edge,633 Route 28,,Raritan,08869,NJ,US,(908) 526-8950,Long Term Care Facility,061809,05/31/2018,Mr. ARYEH MARKOWITZ,138
USA-NJ-44-NJ-HealthFacilities-output-466,Care One At Somerset Valley,1621 Route 22 West,,Bound Brook,08805,NJ,US,(732) 469-2000,Long Term Care Facility,061810,10/31/2017,Mr. AMIN SANAIA,64
USA-NJ-44-NJ-HealthFacilities-output-467,Bridgeway Care And Rehabilitation Center At Bridgewater,270 Route 28,,Bridgewater,08807,NJ,US,(908) 722-7022,Long Term Care Facility,061811,06/30/2018,Ms. SUSAN LANZA,151
USA-NJ-44-NJ-HealthFacilities-output-468,Parker At Mccarrick,15 Dellwood Lane,,Somerset,08873,NJ,US,(732) 545-4200,Long Term Care Facility,061812,01/31/2018,Mr. JAMES ZAUNER,120
USA-NJ-44-NJ-HealthFacilities-output-469,Mcauley Hall Health Care Center,1633 Highway 22,,Watchung,07069,NJ,US,(908) 754-3663,Long Term Care Facility,061813,09/30/2017,Ms. GRACE KIDNEY,74
USA-NJ-44-NJ-HealthFacilities-output-470,Andover Subacute And Rehabilitation Ii,99 Mulford Road,,Andover,07821,NJ,US,(973) 383-6200,Long Term Care Facility,061901,05/31/2018,Ms. CYNTHIA BRADFORD,543
USA-NJ-44-NJ-HealthFacilities-output-471,Andover Subacute And Rehabilitation I,1 O'brien Lane,,Andover,07821,NJ,US,(973) 383-6200,Long Term Care Facility,061902,05/31/2018,Ms. SONIA VELMONTE,159
USA-NJ-44-NJ-HealthFacilities-output-472,Barn Hill Care Center,249 High Street,,Newton,07860,NJ,US,(973) 383-5600,Long Term Care Facility,061903,03/31/2018,Ms. STEPHANIE PONIST,154
USA-NJ-44-NJ-HealthFacilities-output-473,Valley View Rehabilitation And Healthcare Center,1 Summit Avenue,,Newton,07860,NJ,US,(973) 383-1450,Long Term Care Facility,061904,01/31/2018,Mr. MORDECHAI HOROVITZ,31
USA-NJ-44-NJ-HealthFacilities-output-474,Homestead Rehabilitation & Health Care Center,129 Morris Turnpike,,Newton,07860,NJ,US,(973) 948-5400,Long Term Care Facility,061905,12/31/2017,Mr. JAKE LIGHTEN,128
USA-NJ-44-NJ-HealthFacilities-output-475,Ashbrook Care & Rehabilitation Center,1610 Raritan Road,,Scotch Plains,07076,NJ,US,(908) 889-5500,Long Term Care Facility,062002,12/31/2017,Mr. SCOTT ROYER,114
USA-NJ-44-NJ-HealthFacilities-output-476,Cornell Hall Care & Rehabilitation Center,234 Chestnut Street,,Union,07083,NJ,US,(908) 687-7800,Long Term Care Facility,062004,12/31/2017,Mr. STEVEN SALVANTO,177
USA-NJ-44-NJ-HealthFacilities-output-477,Cranford Park Rehabilitation & Healthcare Center,600 Lincoln Park East,,Cranford,07016,NJ,US,(908) 276-7100,Long Term Care Facility,062005,12/31/2017,Mr. ELI HUTMAN,100
USA-NJ-44-NJ-HealthFacilities-output-478,Cranford Rehab & Nursing Center,205 Birchwood Ave,,Cranford,07016,NJ,US,(908) 272-6660,Long Term Care Facility,062006,05/31/2018,Mr. YISRAEL BROYDE,200
USA-NJ-44-NJ-HealthFacilities-output-479,Elizabeth Nursing And Rehab Center,1048 Grove Street,,Elizabeth,07202,NJ,US,(908) 354-0002,Long Term Care Facility,62007X,08/31/2018,Mr. ZEV FISHMAN,102
USA-NJ-44-NJ-HealthFacilities-output-480,Manorcare Health Services-New Providence,144 Gales Drive,,New Providence,07974,NJ,US,(908) 464-8600,Long Term Care Facility,062008,12/31/2017,Ms. FARRAH MOLFETTA,106
USA-NJ-44-NJ-HealthFacilities-output-481,Jfk Hartwyck At Cedar Brook,1340 Park Ave,,Plainfield,07060,NJ,US,(908) 754-3100,Long Term Care Facility,062009,05/31/2018,Ms. AIMEE ALLEN,106
USA-NJ-44-NJ-HealthFacilities-output-482,Westfield Center,1515 Lamberts Mill Road,,Westfield,07090,NJ,US,(908) 233-9700,Long Term Care Facility,062013,01/31/2018,Ms. KATHLEEN MADDEN,8
USA-NJ-44-NJ-HealthFacilities-output-483,Autumn Lake Healthcare At Berkeley Heights,35 Cottage Street,,Berkeley Heights,07922,NJ,US,(908) 464-0048,Long Term Care Facility,062016,05/31/2018,Mr. MEACHAEL MULLER,130
USA-NJ-44-NJ-HealthFacilities-output-484,Aristacare At Delaire,400 W Stimpson Ave,,Linden,07036,NJ,US,(908) 862-3399,Long Term Care Facility,062017,06/30/2018,Mr. JOHN PILEK,240
USA-NJ-44-NJ-HealthFacilities-output-485,Alaris Health At Riverton,1777 Lawrence Street,,Rahway,07065,NJ,US,(732) 499-7927,Long Term Care Facility,062018,07/31/2018,Ms. KRISTINE GILES,122
USA-NJ-44-NJ-HealthFacilities-output-486,Aristacare At Norwood Terrace,40 Norwood Avenue,,Plainfield,07060,NJ,US,(908) 769-1400,Long Term Care Facility,062020,02/28/2018,Mr. EPHRAIM HALPERT,120
USA-NJ-44-NJ-HealthFacilities-output-487,Manor Care Health Services Mountainside,1180 Route 22 West,,Mountainside,07092,NJ,US,(908) 654-0020,Long Term Care Facility,062021,12/31/2017,Mr. MCINTOSH THERVIL,151
USA-NJ-44-NJ-HealthFacilities-output-488,The Woodlands,1400 Woodland Ave,,Plainfield,07060,NJ,US,(908) 753-1113,Long Term Care Facility,062022,01/31/2018,Mr. MICHAEL BAHOOSHIAN,120
USA-NJ-44-NJ-HealthFacilities-output-489,South Mountain Healthcare & Rehabilitation,2385 Springfield Avenue,,Vauxhall,07088,NJ,US,(908) 688-3400,Long Term Care Facility,062023,08/31/2018,Mr. BENZION WILLNER,195
USA-NJ-44-NJ-HealthFacilities-output-490,Clark Nursing And Rehabilitation Center,1213 Westfield Avenue,,Clark,07066,NJ,US,(732) 396-7100,Long Term Care Facility,062211,08/31/2018,Mr. GARY SANTO,10
USA-NJ-44-NJ-HealthFacilities-output-491,Phillipsburg Center,843 Wilbur Avenue,,Phillipsburg,08865,NJ,US,(908) 454-2627,Long Term Care Facility,062101,01/31/2018,Ms. WANDA MERCADO,60
USA-NJ-44-NJ-HealthFacilities-output-492,Warren Haven Rehab And Nursing Center,350 Oxford Road,,Oxford,07863,NJ,US,(908) 453-7700,Long Term Care Facility,62102,11/30/2017,Mr. MICHAEL BABE,180
