row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address
USA-FL-62-All-62-AdultDayCare-187,12962349,9249,07/15/2017,07/14/2019,Adult Day Care Center,MARTHA'S ADULT DAYCARE & SERVICES  INC,8668 LEM TURNER RD,,JACKSONVILLE,FL,32208,Duval,(904) 766-0496,5918 COPPER LAKE DR,,JACKSONVILLE,FL,32218,Duval,LICENSED,MARTHA'S ADULT DAYCARE & SERVICES  INC.,06/02/2013,MARY MARTHA JONES-WALKER,36,For-Profit,
USA-FL-62-All-62-AdultDayCare-188,12962408,9303,01/08/2017,01/07/2019,Adult Day Care Center,MEALS ON WHEELS PLUS ADULT DAY CENTER,10920 E. STATE RD 70,,LAKEWOOD RANCH,FL,34202-8400,Manatee,(941) 748-3001,811 23RD AVE E,,BRADENTON,FL,34208,Manatee,LICENSED,MEALS ON WHEELS PLUS OF MANATEE  INC.,12/15/2005,MARIE E. PHILLIPS,100,Not-For-Profit,www.mealsonwheelsplus.org
USA-FL-62-All-62-AdultDayCare-189,12962369,9263,11/26/2015,11/25/2017,Adult Day Care Center,MELISSA'S PLACE INC.,711 CLEVELAND AVE,,WILDWOOD,FL,34785,Sumter,(352) 399-6862,711 CLEVELAND AVE,,WILDWOOD,FL,34785,Sumter,LICENSED,MELISSA'S PLACE INC.,07/17/2013,MELISSSA WILKES,12,For-Profit,www.melissasplaceadcc.net
USA-FL-62-All-62-AdultDayCare-190,12961741,7598,07/10/2017,07/09/2019,Adult Day Care Center,MEMORIAL ADULT DAY CARE CENTER,1750 EAST HALLANDALE BEACH BLVD.,,HALLANDALE BEACH,FL,33009,Broward,(954) 457-0505,1750 EAST HALLANDALE BEACH BLVD.,,HALLANDALE BEACH,FL,33009,Broward,LICENSED,SOUTH BROWARD HOSPITAL DISTRICT,07/15/1999,ZEFF ROSS,48,Not-For-Profit,www.mhs.net
USA-FL-62-All-62-AdultDayCare-191,12962071,9026,02/23/2017,02/22/2019,Adult Day Care Center,MEMORY & WELLNESS CENTER AT FLORIDA ATLANTIC UNIVERSITY,777 GLADES ROAD,BUILDING AZ-79,BOCA RATON,FL,33431,Palm Beach,(561) 297-0503,777 GLADES ROAD,BUILDING AZ-79,BOCA RATON,FL,33431,Palm Beach,LICENSED,FLORIDA ATLANTIC UNIVERSITY,11/27/2006,BARBARA CURTIS,150,Not-For-Profit,www.fau.edu/memorywellnesscenter
USA-FL-62-All-62-AdultDayCare-192,12962400,9286,07/01/2016,06/30/2018,Adult Day Care Center,MI SEGUNDA CASA ADULT DAY CARE INC.,3599 NW 7TH ST,,MIAMI,FL,33125,Miami-Dade,(786) 426-0084,3599 NW 7TH STREET,,MIAMI,FL,33125,Miami-Dade,LICENSED,MI SEGUNDA CASA ADULT DAY CARE INC.,04/07/2014,ROXANA PEREZ,47,For-Profit,
USA-FL-62-All-62-AdultDayCare-193,12911519,387,01/30/2016,01/29/2018,Adult Day Care Center,MIAMI BEACH DAY CARE FOR FRAIL ELDERLY,610 ESPANOLA WAY,,MIAMI BEACH,FL,33139,Miami-Dade,(305) 673-6060,610 ESPANOLA WAY,,MIAMI BEACH,FL,33139,Miami-Dade,LICENSED,JEWISH COMMUNITY SERVICES OF SOUTH FLORIDA  INC.,11/01/2005,ELA GOLDFARB,75,Not-For-Profit,www.jcsfl.org
USA-FL-62-All-62-AdultDayCare-194,12962441,9326,08/02/2017,08/02/2019,Adult Day Care Center,MIAMI HORIZON CORP,10000 SW 56TH STREET  STE. 33-36,,MIAMI,FL,33165,Miami-Dade,(786) 534-8080,10000 SW 56TH STREET,STE. 33-36,MIAMI,FL,33165,Miami-Dade,LICENSED,MIAMI HORIZON CORP,02/25/2015,MARIELLA RADEL,52,Not-For-Profit,miamihorizon.org
USA-FL-62-All-62-AdultDayCare-195,12961819,8844,10/17/2015,10/16/2017,Adult Day Care Center,MIAMI-DADE COUNTY HOMESTEAD ADULT DAY CARE CENTER (THE),653 SW 4TH STREET,,HOMESTEAD,FL,33030,Miami-Dade,(305) 242-7676,111 NW 1ST ST,# 2550,HOMESTEAD,FL,33030,Miami-Dade,LICENSED,MIAMI-DADE COUNTY FLORIDA BOARD OF COUNTY COMMISSIONERS,12/16/1999,LILLIAN JUARBE,60,Not-For-Profit,www.miamidade.gov/cahsd
USA-FL-62-All-62-AdultDayCare-196,12911512,374,08/10/2017,08/09/2019,Adult Day Care Center,MIAMI-DADE COUNTY SOUTH DADE ADULT DAY CARE CENTER (THE),19590 OLD CUTLER ROAD,,MIAMI,FL,33157,Miami-Dade,(305) 255-1433,19590 OLD CUTLER ROAD,,MIAMI,FL,33157,Miami-Dade,LICENSED,MIAMI-DADE COUNTY FLORIDA BOARD OF COUNTY COMMISSIONERS,06/03/1991,LILLIAN JUARBE,60,Not-For-Profit,www.miamidade.gov/cahsd
USA-FL-62-All-62-AdultDayCare-197,12962002,8985,04/04/2016,03/20/2018,Adult Day Care Center,MILLENNIUM HOUSE OF SOUTHWEST FLORIDA,8951 BONITA BEACH ROAD,SUITE 297,BONITA SPRINGS,FL,34135,Lee,(239) 992-5513,8951 BONITA BEACH ROAD  SUITE 297,,BONITA SPRINGS,FL,34135,Lee,LICENSED,Millennium House 2  LLC,03/21/2016,DEBRA MCKINLEY,35,For-Profit,
USA-FL-62-All-62-AdultDayCare-198,12962475,9348,04/27/2016,04/26/2018,Adult Day Care Center,MIMAS ADULT DAY CARE CENTER INC,7300 W 20 AVE,,HIALEAH,FL,33016,Miami-Dade,(305) 244-4133,7300 W 20 AVE,,HIALEAH,FL,33016,Miami-Dade,LICENSED,MIMA'S ADULT DAY CARE CENTER  INC.,02/19/2016,MIGUEL A. ELGUETA,34,For-Profit,
USA-FL-62-All-62-AdultDayCare-199,12962346,9266,01/13/2016,01/12/2018,Adult Day Care Center,MIS ABUELITOS FELICES ADULT DAY CARE  INC,15260 SW 280TH ST  BAY 118-119,,HOMESTEAD,FL,33032,Miami-Dade,(305) 245-0553,15260 SW 280TH ST  BAY 118-119,,HOMESTEAD,FL,33032,Miami-Dade,LICENSED,MIS ABUELITOS FELICES ADULT DAY CARE  INC.,01/13/2014,MARIO J. CONCEPCION,45,For-Profit,
USA-FL-62-All-62-AdultDayCare-200,12962509,9385,02/17/2017,03/07/2019,Adult Day Care Center,MISSION OAKS ADULT DAY CARE,10780 N US HWY 301,,OXFORD,FL,34484,Sumter,(352) 330-3900,10780 N US HWY 301,,OXFORD,FL,34484,Sumter,LICENSED,OXFORD V  LLC,09/26/2016,CHERYL COURTRIGHT,12,For-Profit,
USA-FL-62-All-62-AdultDayCare-201,12962258,9180,08/22/2015,08/21/2017,Adult Day Care Center,MORNING STAR ADULT DAY CARE CENTER CORP.,2741- 45 S.W. 142 AVE,,MIAMI,FL,33175,Miami-Dade,(305) 485-4002,2741- 45 S.W. 142 AVE,,MIAMI,FL,33175,Miami-Dade,IN REVIEW,MORNING STAR ADULT DAY CARE CENTER CORP.,05/23/2011,PAULA MARIA RODRIGUEZ,41,For-Profit,
USA-FL-62-All-62-AdultDayCare-202,12962503,9366,10/14/2016,10/13/2018,Adult Day Care Center,MORNING STAR ADULT DAY CARE CENTER II CORP,13206-08 SW 8TH ST,,MIAMI,FL,33184,Miami-Dade,(305) 905-5208,13208 SW 8TH ST,,MIAMI,FL,33184,Miami-Dade,LICENSED,MORNING STAR ADULT DAY CARE CENTER II CORP.,08/18/2016,PAULA MARIA RODRIGUEZ,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-203,12962457,9332,12/01/2015,11/30/2017,Adult Day Care Center,MORSELIFE ADULT DAY CARE CENTER,2475 W ATLANTIC AVE,,DELRAY BEACH,FL,33445,Palm Beach,(561) 687-5790,2475 W ATLANTIC AVE,,DELRAY BEACH,FL,33445,Palm Beach,LICENSED,MORSELIFE HOME CARE INC.,09/30/2015,LINDA SEVICH,100,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-204,12962423,9300,12/11/2016,12/10/2018,Adult Day Care Center,MOUNT OLYMPUS SENIOR CARE AND ACTIVITY CENTER CORP,14443 COUNTRY WALK DR,,MIAMI,FL,33186,Miami-Dade,(786) 230-6621,14443 COUNTRY WALK DR.,,MIAMI,FL,33186,Miami-Dade,LICENSED,MOUNT OLYMPUS SENIOR CARE AND ACTIVITY CENTER CORP.,09/10/2014,JENNY MOYA,43,For-Profit,www.mtoseniorcenter.com
USA-FL-62-All-62-AdultDayCare-205,12962264,9182,10/31/2015,10/30/2017,Adult Day Care Center,MSENE,100 WESTWARD DR UNIT A,,MIAMI SPRINGS,FL,33166,Miami-Dade,(305) 888-5003,100 WESTWARD DR UNIT A,,MIAMI SPRINGS,FL,33166,Miami-Dade,LICENSED,MIAMI SPRINGS ENTERTAINMENT & NUTRITION FOR THE ELDERLY  INC.,08/08/2011,NOLIA DIAZ,65,For-Profit,www.miamiseniordaycare.com
USA-FL-62-All-62-AdultDayCare-206,12962320,9223,11/16/2016,11/15/2018,Adult Day Care Center,MY FAMILY ADULT DAY CARE LLC,10029 SW 72ND ST,,MIAMI,FL,33173,Miami-Dade,(305) 412-3889,10029 SW 72ND ST,,MIAMI,FL,33173,Miami-Dade,LICENSED,MY FAMILY ADULT DAY CARE LLC,09/14/2012,ELIO C PEREZ,38,For-Profit,
USA-FL-62-All-62-AdultDayCare-207,12962422,9308,02/03/2017,02/02/2019,Adult Day Care Center,NANA'S ADULT DAY CARE AND RECREATION CENTER LLC,13655 SW 26TH ST,,MIAMI,FL,33175,Miami-Dade,(305) 485-9141,8004 NW 154TH ST STE 208,,HIALEAH,FL,33016,Miami-Dade,LICENSED,NANA'S ADULT DAY CARE AND RECREATION CENTER  LLC,09/09/2014,CHENNY LAGO,150,For-Profit,www.nanasadultdaycare.com
USA-FL-62-All-62-AdultDayCare-208,12951697,8577,12/11/2015,12/10/2017,Adult Day Care Center,NASSAU COUNTY COUNCIL ON AGING  INC.,1367 SOUTH 18TH STREET,,FERNANDINA BEACH,FL,32034,Nassau,(904) 261-0701,1367 SOUTH 18TH STREET,,FERNANDINA BEACH,FL,32034,,LICENSED,NASSAU COUNTY COUNCIL ON AGING INC,12/16/1995,JANICE VERONITA ANCRUM,15,Not-For-Profit,nassaucountycoa.org
USA-FL-62-All-62-AdultDayCare-209,12961913,8906,08/10/2015,08/09/2017,Adult Day Care Center,NEW DAY ADULT CARE CENTER,301 EBBTIDE DRIVE,,NORTH PALM BEACH,FL,33408,Palm Beach,(561) 844-0012,301 EBBTIDE DRIVE,,NORTH PALM BEACH,FL,33408,Palm Beach,IN REVIEW,FAITH LUTHERAN CHURCH OF NORTH PALM BEACH MISSOURI SYNOD,08/20/1999,JULIE MICHELLE TOMBARI,62,Not-For-Profit,www.faithnpb.com
USA-FL-62-All-62-AdultDayCare-210,12962237,9162,01/07/2017,01/06/2019,Adult Day Care Center,NEW HORIZON ADULT ACTIVITY CENTER INC,913A SW 87 AVE,,MIAMI,FL,33174,Miami-Dade,(305) 266-9335,913A SW 87 AVE,,MIAMI,FL,33174,Miami-Dade,LICENSED,NEW HORIZON ADULT ACTIVITY CENTER  INC.,10/26/2010,JORGE PEREZ,23,For-Profit,
USA-FL-62-All-62-AdultDayCare-211,12962191,9130,02/01/2016,01/31/2018,Adult Day Care Center,NEW LIFE MEDICAL INSTITUTE  INC.,861 SW 8 STREET,,MIAMI,FL,33130,Miami-Dade,(305) 857-9800,861 SW 8 STREET,,MIAMI,FL,33130,Miami-Dade,LICENSED,NEW LIFE MEDICAL INSTITUTE INC,09/18/2009,ERNESTO RODRIGUEZ,57,For-Profit,http://newlifemedicalplan.com/en/
USA-FL-62-All-62-AdultDayCare-212,12962533,9393,07/06/2017,07/05/2019,Adult Day Care Center,NIRVANA ADULT DAY CARE INC,7100 PINES BLVD STE 2,,PEMBROKE PINES,FL,33024,Broward,(954) 505-4685,7100 PINES BLVD STE 2,,PEMBROKE PINES,FL,33024,Broward,LICENSED,NIRVANA ADULT DAY CARE INC,03/07/2017,EDELMIS AMADOR,44,For-Profit,
USA-FL-62-All-62-AdultDayCare-213,12962050,9013,03/11/2016,03/10/2018,Adult Day Care Center,NOBLE MCARTOR SENIOR DAY CARE CENTER,1480 SW 9TH AVENUE,,FORT LAUDERDALE,FL,33315,Broward,(954) 764-5055,1480 SW 9TH AVENUE,,FORT LAUDERDALE,FL,33315,Broward,LICENSED,SUNSHINE SOCIAL SERVICES INC,03/11/2004,MICHAEL NORFLEET,32,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-214,12962202,9132,03/08/2016,03/07/2018,Adult Day Care Center,NONNAS ADULT DAY CARE FACILITY INC.,8870 SW 40TH STREET  #5,,MIAMI,FL,33165,Miami-Dade,(305) 989-7909,8870 SW 40TH STREET  #5,,MIAMI,FL,33165,Miami-Dade,LICENSED,NONNAS ADULT DAY CARE FACILITY  INC.,12/24/2009,ROSA MARIA SUAREZ,35,Not-For-Profit,nonnasadultdaycare.com
USA-FL-62-All-62-AdultDayCare-215,12962481,9351,05/24/2016,05/23/2018,Adult Day Care Center,NORTH MIAMI ADULT DAY CARE CENTER INC,855 NE 130 ST,,NORTH MIAMI,FL,33161,Miami-Dade,(305) 979-8702,931 NE 82 ST,,MIAMI,FL,33138,Miami-Dade,LICENSED,NORTH MIAMI ADULT DAY CARE CENTER INC,03/14/2016,AILIUJ HERNANDEZ,15,For-Profit,
USA-FL-62-All-62-AdultDayCare-216,12961886,8899,06/08/2017,06/07/2019,Adult Day Care Center,NORTH WEST FEDERATED WOMAN'S CLUB OF BROWARD COUNTY  INC.,2185 NORTH WEST 19TH STREET,,FORT LAUDERDALE,FL,33311,Broward,(954) 714-3500,2185 NORTH WEST 19TH STREET,,FORT LAUDERDALE,FL,33311,Broward,LICENSED,NORTH WEST FEDERATED WOMENS CLUB OF BROWARD COUNTY  INC ,06/19/2008,SANDRA HUNTER,25,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-217,12931635,379,10/30/2015,10/29/2017,Adult Day Care Center,NORTHEAST FOCAL POINT ADULT DAY CARE CENTER,225A NW SECOND STREET,,DEERFIELD BEACH,FL,33441,Broward,(954) 480-4470,227 NW SECOND STREET,,DEERFIELD BEACH,FL,33441,Broward,LICENSED,CITY OF DEERFIELD BEACH,05/21/1993,DONNA M. DEFRONZO,85,Not-For-Profit,www.deerfield-beach.com
USA-FL-62-All-62-AdultDayCare-218,12962405,9306,09/07/2016,04/14/2018,Adult Day Care Center,NORTHLAKES ADULT DAY CARE CENTER,2640 N LAKEVIEW DRIVE,,TAMPA,FL,33618,Hillsborough,(813) 276-8358,PO BOX 1110,601 E KENNEDY BLVD 16TH FLOOR,TAMPA,FL,33602,Hillsborough,LICENSED,HILLSBOROUGH COUNTY BOARD OF COUNTY COMMISSIONERS,02/22/2016,TRACY GOGICHAISVILI,100,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-219,12911581,377,10/09/2015,10/08/2017,Adult Day Care Center,NORTHWEST FOCAL POINT SENIOR CENTER ADULT DAY CARE,6009 N.W. 10TH STREET,,MARGATE,FL,33063,Broward,(954) 973-0300,6009 N.W. 10TH STREET,,MARGATE,FL,33063,Broward,LICENSED,NORTHWEST FOCAL POINT SENIOR CENTER DISTRICT,04/28/1992,TERRY LIEBERMAN,90,Not-For-Profit,nwfp.margatefl.com
USA-FL-62-All-62-AdultDayCare-220,12962381,9269,12/01/2016,11/30/2018,Adult Day Care Center,NOSTALGIA ADULT DAY CARE & ACTIVITIES CENTER  INC,20855 NW 9TH CT,,MIAMI GARDENS,FL,33169,Miami-Dade,(305) 816-6163,20855 NW 9TH CT,,MIAMI GARDENS,FL,33169,Miami-Dade,LICENSED,Nostalgia Adult Day Care & Activities Center  Inc.,06/24/2015,YELAMIS GONZALEZ,60,For-Profit,
USA-FL-62-All-62-AdultDayCare-221,12962173,9110,06/18/2017,06/17/2019,Adult Day Care Center,OAKS AT RIVERVIEW SENIOR CENTER,101 EAST KIRBY STREET,,TAMPA,FL,33604,Hillsborough,(813) 272-6829,601 E. KENNEDY BLVD.  16TH FLOOR,,TAMPA,FL,33602,Hillsborough,LICENSED,HILLSBOROUGH COUNTY BOARD OF COUNTY COMMISSIONERS,04/06/2009,FRANCES BREA,91,Not-For-Profit,www.hillsboroughcounty.org/aging
USA-FL-62-All-62-AdultDayCare-222,12962447,9325,09/29/2016,04/26/2018,Adult Day Care Center,OLIMPO ADULT DAY CARE  INC,11865 SW 26 ST STE G5,,MIAMI,FL,33175,Miami-Dade,(786) 464-0634,11865 SW 26 ST STE G5,,MIAMI,FL,33175,Miami-Dade,LICENSED,OLIMPO ADULT DAY CARE INC.,04/27/2015,EVELYN FERNANDEZ,47,For-Profit,
USA-FL-62-All-62-AdultDayCare-223,12962126,9073,07/22/2017,07/22/2019,Adult Day Care Center,OSCEOLA COUNCIL ON AGING  INC,700 GENERATION POINT,,KISSIMMEE,FL,34744,Osceola,(407) 846-8532,700 GENERATION POINT,,KISSIMMEE,FL,34744,Osceola,LICENSED,OSCEOLA COUNCIL ON AGING  INC.,06/18/2007,CHRISTIN HOUGLAND,78,Not-For-Profit,osceolagenerations.org
USA-FL-62-All-62-AdultDayCare-224,12911585,344,12/18/2015,12/17/2017,Adult Day Care Center,PALM BEACH COUNTY BOARD OF COUNTY COMMISSIONERS,5217 NORTHLAKE BLVD,,PALM BEACH GARDENS,FL,33418,Palm Beach,(561) 355-4746,810 DATURA STREET  SUITE 300,,WEST PALM BEACH,FL,33401,Palm Beach,LICENSED,PALM BEACH COUNTY BOARD OF COUNTY COMMISSIONERS,08/26/1992,TERESA ALCIRA PEDICINO,15,Not-For-Profit,pbcgov.org
USA-FL-62-All-62-AdultDayCare-225,12962140,9082,03/20/2016,03/19/2018,Adult Day Care Center,PALM BEACH COUNTY BOARD OF COUNTY COMMISSIONERS,3680 LAKE WORTH ROAD,,LAKE WORTH,FL,33461,Palm Beach,(561) 355-4746,810 DATURA STREET  SUITE 300,,WEST PALM BEACH,FL,33401,Palm Beach,LICENSED,PALM BEACH COUNTY BOARD OF COUNTY COMMISSIONERS,12/24/2007,TERESA ALCIRA PEDICINO,76,Not-For-Profit,pbcgov.org
USA-FL-62-All-62-AdultDayCare-226,12962129,9077,06/15/2017,11/08/2017,Adult Day Care Center,PALM TERRACE ASSISTED LIVING FACILITY & ADULT DAY CARE CENTER,5121 EAST SERENA DR,,TAMPA,FL,33617,Hillsborough,(813) 988-0033,5121 EAST SERENA DR,,TAMPA,FL,33617,Hillsborough,LICENSED,TAMPA HOUSING AUTHORITY,07/11/2007,AMBER BUSCH,29,Not-For-Profit,www.palmterracealf.com
USA-FL-62-All-62-AdultDayCare-227,12962372,9262,06/05/2017,12/04/2017,Adult Day Care Center,PARADISE ADULT DAY CARE  INC,50 LINDSAY CT 101 - 106,,HIALEAH,FL,33010,Miami-Dade,(786) 715-6657,50 LINDSAY CT 101 - 106,,HIALEAH,FL,33010,Miami-Dade,LICENSED,PARADISE ADULT DAY CARE  INC.,08/08/2013,MAILYN FERNANDEZ,96,For-Profit,ParadiseADC.com
USA-FL-62-All-62-AdultDayCare-228,12962535,9390,05/17/2017,05/16/2019,Adult Day Care Center,PARADISE SENIOR CENTER INC,6240 PEMBROKE RD,,MIRAMAR,FL,33023,Broward,(954) 732-7588,6240 PEMBROKE RD,,MIRAMAR,FL,33023,Broward,LICENSED,PARADISE SENIOR CENTER INC.,03/15/2017,NORMA SAN JUAN,43,For-Profit,
USA-FL-62-All-62-AdultDayCare-229,12962496,9367,10/19/2016,10/18/2018,Adult Day Care Center,PARADISE THERAPEUTIC ADULT DAY CARE CENTER INC,2954-2960 S  JOG  RD,,GREENACRES,FL,33467,Palm Beach,(561) 249-3740,2954-2960 S  JOG  RD,,GREENACRES,FL,33467,Palm Beach,LICENSED,Paradise Therapeutic Adult Day Care Center Inc,07/18/2016,ANNALIE DE LA CAGIGAS,100,For-Profit,
USA-FL-62-All-62-AdultDayCare-230,12931644,8159,01/14/2016,01/13/2018,Adult Day Care Center,PEACHES-NA-BASKET ADULT DAY CARE CENTER  INC,2040 SOUTEL DRIVE,,JACKSONVILLE,FL,32208,Duval,(904) 766-4993,2040 SOUTEL DRIVE,,JACKSONVILLE,FL,32208,Duval,LICENSED,PEACHES-NA-BASKET ADULT DAY CARE CENTER  INC,12/31/2007,BERTHA DOLORES FLEMMING,25,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-231,12962466,9339,03/03/2016,03/02/2018,Adult Day Care Center,PEARLENA'S ADULT ACTIVITY CENTER,9309 N FLORIDA AVE STE 101,,TAMPA,FL,33612,Hillsborough,,3507 N 12TH ST,,TAMPA,FL,33605,Hillsborough,LICENSED,ALK Florida  LLC,01/14/2016,KATRINA OSBORNE,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-232,12962443,9313,05/01/2017,04/29/2019,Adult Day Care Center,PENATE ADULT CARE,14792-14794 SW 56 ST,,MIAMI,FL,33185,Miami-Dade,(786) 272-9171,14792-14794 SW 56 ST,,MIAMI,FL,33185,Miami-Dade,LICENSED,LC HEALTH MANAGEMENT LLC,03/02/2015,CLARA PENATE,54,For-Profit,
USA-FL-62-All-62-AdultDayCare-233,12962483,9353,06/15/2016,06/14/2018,Adult Day Care Center,PEQUENOS GIGANTES ADULT DAY CARE INC,16 NW 26 AVE,,MIAMI,FL,33125,Miami-Dade,(305) 321-7588,16 NW 26 AVE,,MIAMI,FL,33125,Miami-Dade,LICENSED,PEQUENOS  GIGANTES ADULT DAY CARE  INC.,03/31/2016,DAYANA M. ARAUJO,40,For-Profit,
USA-FL-62-All-62-AdultDayCare-234,12961964,8953,09/30/2016,04/14/2018,Adult Day Care Center,PHYLLIS BUSANSKY ADULT DAY CARE CENTER,4102 W SPRUCE STREET,,TAMPA,FL,33607,Hillsborough,(813) 276-8358,PO BOX 1110,601 E KENNEDY BLVD 16TH FLOOR,TAMPA,FL,33607,Hillsborough,LICENSED,HILLSBOROUGH COUNTY BOARD OF COUNTY COMMISSIONERS,02/22/2016,TRACY GOGICHAISVILI,100,For-Profit,
USA-FL-62-All-62-AdultDayCare-235,12911559,370,10/13/2016,04/14/2018,Adult Day Care Center,PLANT CITY ADULT DAY CARE CENTER,1205 SOUTH WALLER STREET,,PLANT CITY,FL,33566,Hillsborough,(813) 276-8358,PO BOX 1110,601 E KENNEDY BLVD 16TH FLOOR,TAMPA,FL,33602,Hillsborough,LICENSED,HILLSBOROUGH COUNTY BOARD OF COUNTY COMMISSIONERS,02/22/2016,TRACY GOGICHAISVILI,30,Not-For-Profit,
USA-FL-62-All-62-AdultDayCare-236,12962121,9068,03/02/2017,03/01/2019,Adult Day Care Center,PORTER'S ADULT CARE INC,700 DAY AVE,,JACKSONVILLE,FL,32205,Duval,(904) 381-8962,700 DAY AVE,,JACKSONVILLE,FL,32205,Duval,LICENSED,PORTER'S ADULT CARE INC,08/25/2016,LA SHANA PORTER,14,For-Profit,
USA-FL-62-All-62-AdultDayCare-237,12962502,9368,10/19/2016,10/18/2018,Adult Day Care Center,PRIMAVERA ADULT DAY CARE INC,311 SW 27 AVE,,MIAMI,FL,33135,Miami-Dade,(305) 200-6860,1660 SW 19TH ST,,MIAMI,FL,33145,Miami-Dade,LICENSED,PRIMAVERA ADULT DAY CARE  INC.,08/18/2016,NEIDYS MAURI,25,For-Profit,
USA-FL-62-All-62-AdultDayCare-238,12962277,9188,01/09/2016,01/08/2018,Adult Day Care Center,PROFESSIONAL ADULT DAY CARE INC,4967 W 6TH AVE,,HIALEAH,FL,33012,Miami-Dade,(786) 506-4883,4967 W 6TH AVE,,HIALEAH,FL,33012,Miami-Dade,LICENSED,PROFESSIONAL ADULT DAY CARE  INC,02/13/2014,LUIS CABRERA,30,For-Profit,
USA-FL-62-All-62-AdultDayCare-239,12962182,9112,06/25/2017,06/24/2019,Adult Day Care Center,RIVER'S EDGE ADULT DAY CARE INC,422 MARTIN ROAD SE,,PALM BAY,FL,32909,Brevard,(321) 727-7337,422 MARTIN ROAD SE,,PALM BAY,FL,32909,Brevard,LICENSED,RIVER'S EDGE ADULT DAY CARE INC,06/08/2009,YVONNE WILLIAMS,66,For-Profit,
USA-FL-62-All-62-AdultDayCare-240,12962117,9067,01/11/2017,01/10/2019,Adult Day Care Center,ROSELAND ADULT DAYCARE  INC,7392 SW 40 STREET,,MIAMI,FL,33155,Miami-Dade,(786) 388-7673,7392 SW 40 STREET,,MIAMI,FL,33155,Miami-Dade,LICENSED,ROSELAND ADULT DAYCARE  INC,10/11/2006,HENRY RODRIGUEZ,100,For-Profit,www.roselandadultdaycare.com
USA-FL-62-All-62-AdultDayCare-241,12962315,9226,12/21/2016,12/20/2018,Adult Day Care Center,SAN JOSE ADULT DAY CARE LLC,7865 SW 24TH ST,,MIAMI,FL,33155,Miami-Dade,(786) 360-1584,7865 SW 24TH ST,,MIAMI,FL,33155,Miami-Dade,LICENSED,SAN JOSE ADULT DAY CARE LLC,08/24/2012,MANUEL VERDE,24,For-Profit,
USA-FL-62-All-62-AdultDayCare-242,12962074,9034,07/11/2016,11/29/2017,Adult Day Care Center,SAN JUDAS TADEO COMMUNITY ADULT DAY CARE CORP,15628 SW 72ND STREET,,MIAMI,FL,33193,Miami-Dade,(305) 408-0077,15628 SW 72ND STREET,,MIAMI,FL,33193,Miami-Dade,LICENSED,SAN JUDAS TADEO COMMUNITY ADULT DAY CORP,03/10/2005,CYNTHIA DAVALOS,46,For-Profit,www.firstchoiceadc.com
USA-FL-62-All-62-AdultDayCare-243,12962426,9304,01/13/2017,01/12/2019,Adult Day Care Center,SANTOS'S ADULT DAY CARE  INC,13359 SW 42 ST,,MIAMI,FL,33175,Miami-Dade,(786) 271-6745,13359 SW 42 ST,,MIAMI,FL,33175,Miami-Dade,LICENSED,SANTOS'S ADULT DAY CARE  INC.,10/27/2014,LILIANA SANTOS,55,For-Profit,
USA-FL-62-All-62-AdultDayCare-244,12962203,9134,03/19/2016,03/18/2018,Adult Day Care Center,SARAH CARE ADULT DAY CARE OF PEMBROKE PINES,1200 NORTH UNIVERSITY DRIVE,,PEMBROKE PINES,FL,33024,Broward,(954) 237-5050,1200 NORTH UNIVERSITY DRIVE,,PEMBROKE PINES,FL,33024,Broward,LICENSED,BEST SENIOR SERVICES  INC.,12/31/2009,DORIS CAMPBELL,60,For-Profit,www.sarahcare.com
USA-FL-62-All-62-AdultDayCare-245,12962125,9070,04/20/2017,04/19/2019,Adult Day Care Center,SARAHCARE OF CORAL SPRINGS,754 RIVERSIDE DR,,CORAL SPRINGS,FL,33071-7006,Broward,(954) 341-7788,754 RIVERSIDE DR,,CORAL SPRINGS,FL,33071-7006,Broward,LICENSED,BEYDA ADULT DAY CARE CENTER LLC (THE),03/26/2007,LEWIS BEYDA,60,For-Profit,www.sarahcare-cs.com
USA-FL-62-All-62-AdultDayCare-246,12962159,9097,12/12/2016,12/11/2018,Adult Day Care Center,SARAHCARE OF MELBOURNE,1504 S HARBOR CITY,,MELBOURNE,FL,32901,Brevard,(321) 676-3460,1504 S HARBOR CITY,,MELBOURNE,FL,32901,Brevard,LICENSED,FLORIDA ADULT CARE LLC,10/17/2008,MARY ELIZEBETH ROSENBLOOM,60,For-Profit,www.sarahcare/melbourne
