row_id,Facility Name,Address1,Address2,City,Zip,State,Country,Contact Phone,Website,Link to details,facility_type
USA-NY-47-NY-HealthProfiles-output-329,Mosholu Parkway Nursing & Rehabilitation Center,3356 Perry Avenue,,Bronx,10467,NY,US,(718) 655-3568,,https://profiles.health.ny.gov/nursing_home/view/150660,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-330,Mountainside Residential Care Center,42158 State Highway #28,,Margaretville,12455,NY,US,(845) 586-1800,http://www.hahv.org/mountainside/,https://profiles.health.ny.gov/nursing_home/view/150348,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-331,Nassau Rehabilitation & Nursing Center,One Greenwich Street,,Hempstead,11550,NY,US,(516) 565-4800,,https://profiles.health.ny.gov/nursing_home/view/150881,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-332,Nathan Littauer Hospital Nursing Home,99 East State Street,,Gloversville,12078,NY,US,(518) 773-5611,http://www.nlh.org/nursing-home,https://profiles.health.ny.gov/nursing_home/view/150387,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-333,Nesconset Center for Nursing and Rehabilitation,100 Southern Boulevard,,Nesconset,11767,NY,US,(631) 361-8800,http://www.ncnrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150805,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-334,"New Carlton Rehab and Nursing Center, LLC",405 Carlton Ave,,Brooklyn,11238,NY,US,(718) 789-6262,http://carltonnh.com/,https://profiles.health.ny.gov/nursing_home/view/150695,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-335,New East Side Nursing Home,25 Bialystoker Place,,New York,10002,NY,US,(212) 673-8500,,https://profiles.health.ny.gov/nursing_home/view/150719,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-336,"New Glen Oaks Nursing Home, Inc",260-01 79th Avenue,,Glen Oaks,11004,NY,US,(718) 343-0770,,https://profiles.health.ny.gov/nursing_home/view/150753,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-337,New Gouverneur Hospital SNF,227 Madison Street,,New York,10002,NY,US,(212) 238-7000,http://www.nyc.gov/html/hhc/gouverneur/html/services/nursing.shtml,https://profiles.health.ny.gov/nursing_home/view/150728,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-338,New Roc Nursing and Rehabilitation Center,1335 Portland Ave,,Rochester,14621,NY,US,(585) 544-4000,http://blossomnorth.com/,https://profiles.health.ny.gov/nursing_home/view/150417,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-339,"New Surfside Nursing Home, LLC",22-41 New Haven Avenue,,Far Rockaway,11691,NY,US,(718) 471-3400,,https://profiles.health.ny.gov/nursing_home/view/150833,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-340,"New Vanderbilt Rehabilitation and Care Center, Inc",135 Vanderbilt Ave,,Staten Island,10304,NY,US,(718) 447-0701,http://www.newvanderbiltrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150777,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-341,New York Center for Rehabilitation & Nursing,26-13 21st Street,,Astoria,11102,NY,US,(718) 626-4800,,https://profiles.health.ny.gov/nursing_home/view/150908,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-342,New York State Veterans Home at Montrose,2090 Albany Post Rd,,Montrose,10548,NY,US,(914) 788-6000,http://www.nysvets.org/homes/montrose/default.aspx,https://profiles.health.ny.gov/nursing_home/view/150903,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-343,Newark Manor Nursing Home Inc,222 West Pearl Street,,Newark,14513,NY,US,(315) 331-4690,http://www.hurlbutcare.com/our-communities/newark-manor,https://profiles.health.ny.gov/nursing_home/view/150601,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-344,Newfane Rehab & Health Care Center,2709 Transit Rd,,Newfane,14108,NY,US,(716) 778-7111,http://www.enhs.org/newfane/the-newfane-rehabilitation-and-health-care-center/,https://profiles.health.ny.gov/nursing_home/view/150474,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-345,Newyork-Presbyterian Queens,56-45 Main Street,,Flushing,11355,NY,US,(718) 670-1021,,https://profiles.health.ny.gov/nursing_home/view/234608,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-346,Niagara Rehabilitation and Nursing Center,822 Cedar Avenue,,Niagara Falls,14301,NY,US,(716) 282-1207,http://www.niagararehab.org/,https://profiles.health.ny.gov/nursing_home/view/150471,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-347,North Gate Health Care Facility,7264 Nash Road,,North Tonawanda,14120,NY,US,(716) 694-7700,http://www.mcguiregroup.com/northgate%20page.html,https://profiles.health.ny.gov/nursing_home/view/150722,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-348,North Shore-Lij Orzac Center for Rehabilitation,900 Franklin Avenue,,Valley Stream,11580,NY,US,(516) 256-6700,http://www.northshorelij.com/hospitals/location/orzac-center-for-extended-care-and-rehabilitation,https://profiles.health.ny.gov/nursing_home/view/150839,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-349,North Westchester Restorative Therapy and Nursing Center,3550 Lexington Avenue,,Mohegan Lake,10547,NY,US,(914) 528-2000,http://www.nwestchester.com/,https://profiles.health.ny.gov/nursing_home/view/150638,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-350,Northeast Center for Rehabilitation and Brain Injury,300 Grant Ave,,Lake Katrine,12449,NY,US,(845) 336-3500,http://www.northeastcenter.com/,https://profiles.health.ny.gov/nursing_home/view/150930,Residential Health Care; Behavioral Intervention; Traumatic Brain Injury; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-351,"Northern Dutchess Res Health Care Facility, Inc",6525 Springbrook Avenue,P.o. Box 514,Rhinebeck,12572,NY,US,(845) 871-3760,,https://profiles.health.ny.gov/nursing_home/view/150353,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-352,Northern Manhattan Rehabilitation and Nursing Center,116 East 125th St,,New York,10035,NY,US,(212) 426-1284,http://www.nmrehab.org/,https://profiles.health.ny.gov/nursing_home/view/150890,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-353,Northern Manor Geriatric Center Inc,199 N Middletown Road,,Nanuet,10954,NY,US,(845) 623-3904,http://northernmanor.com/,https://profiles.health.ny.gov/nursing_home/view/150530,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-354,Northern Metropolitan Residential Health Care Facility Inc,225 Maple Avenue,,Monsey,10952,NY,US,(845) 352-9000,http://northernmet.com/,https://profiles.health.ny.gov/nursing_home/view/150535,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-355,"Northern Riverview Health Care Center, Inc",87 South Route 9w,,Haverstraw,10927,NY,US,(845) 429-5381,http://northernriverview.com/,https://profiles.health.ny.gov/nursing_home/view/150527,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-356,Northern Westchester Hospital,400 East Main Street,,Mount Kisco,10549,NY,US,(914) 666-1303,,https://profiles.health.ny.gov/nursing_home/view/254385,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-357,Northwell Health Stern Family Center for Rehabilitation,300 Community Drive,,Manhasset,11030,NY,US,(516) 562-8000,http://www.northshorelij.com/hospitals/location/stern-family-center-for-rehabilitation,https://profiles.health.ny.gov/nursing_home/view/150840,Residential Health Care; AIDS
USA-NY-47-NY-HealthProfiles-output-358,Northwoods Rehabilitation and Nursing Center at Moravia,7 Keeler Avenue,,Moravia,13118,NY,US,(315) 497-0440,,https://profiles.health.ny.gov/nursing_home/view/150323,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-359,Norwegian Christian Home and Health Center,1270-67th Street,,Brooklyn,11219,NY,US,(718) 232-2322,http://www.nchhc.org/,https://profiles.health.ny.gov/nursing_home/view/150692,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-360,Norwich Rehabilitation & Nursing Center,88 Calvary Drive,,Norwich,13815,NY,US,(607) 336-3915,http://www.norwichrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150856,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-361,Nottingham RCHF,1305 Nottingham Road,,Jamesville,13078,NY,US,(315) 446-0123,,https://profiles.health.ny.gov/nursing_home/view/150895,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-362,"NY Congregational Nursing Center, Inc",135 Linden Boulevard,,Brooklyn,11226,NY,US,(718) 284-0039,http://www.nycnc.org/nursing.htm,https://profiles.health.ny.gov/nursing_home/view/150687,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-363,Nyack Manor Nursing Home,476 Christian Herald Road,,Valley Cottage,10989,NY,US,(845) 268-6861,http://www.nyackmanorhealth.net/,https://profiles.health.ny.gov/nursing_home/view/150532,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-364,NYS Veterans Home in NYC,178-50 Linden Blvd,,Jamaica,11434,NY,US,(718) 990-0329,http://www.nysvets.org/homes/stalbans/default.aspx,https://profiles.health.ny.gov/nursing_home/view/150870,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-365,NYS Veterans Home,4211 State Highway 220,,Oxford,13830,NY,US,(607) 843-3100,http://www.nysvets.org/homes/oxford/,https://profiles.health.ny.gov/nursing_home/view/150336,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-366,Oak Hill Manor Nursing Home,602 Hudson St,,Ithaca,14850,NY,US,(607) 272-8282,,https://profiles.health.ny.gov/nursing_home/view/150587,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-367,"Oasis Rehabilitation and Nursing, LLC",6 Frowein Road,,Center Moriches,11934,NY,US,(631) 878-4400,http://www.suffolkassistedliving.com/cedar_lodge.php,https://profiles.health.ny.gov/nursing_home/view/150568,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-368,Oceanside Care Center Inc,2914 Lincoln Avenue,,Oceanside,11572,NY,US,(516) 536-2300,http://www.oceansidecarecenter.com/,https://profiles.health.ny.gov/nursing_home/view/150457,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-369,"Oceanview Nursing & Rehabilitation Center, LLC",315 Beach 9th Street,,Far Rockaway,11691,NY,US,(718) 471-6000,http://www.oceanviewnh.com/,https://profiles.health.ny.gov/nursing_home/view/150748,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-370,Odd Fellow & Rebekah Rehabilitation & Health Care Center Inc.,104 Old Niagara Road,,Lockport,14094,NY,US,(716) 434-6324,http://www.oddfellowhcclkpt.org/,https://profiles.health.ny.gov/nursing_home/view/150469,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-371,Oneida Healthcare,323 Genesee Street,,Oneida,13421,NY,US,(315) 363-6000,http://www.oneidahealthcare.org/patient-care-services/nursing-home,https://profiles.health.ny.gov/nursing_home/view/150406,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-372,Ontario Center for Rehabilitation and Healthcare,3062 County Complex Drive,,Canandaigua,14424,NY,US,(585) 396-4340,http://www.co.ontario.ny.us/healthfacility,https://profiles.health.ny.gov/nursing_home/view/150505,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-373,Orchard Manor Rehabilitation and Nursing Center,600 Bates Road,,Medina,14103,NY,US,(585) 798-4100,,https://profiles.health.ny.gov/nursing_home/view/150512,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-374,Our Lady of Consolation Nursing and Rehabilitative Care Center,111 Beach Drive,,West Islip,11795,NY,US,(631) 587-1600,http://olc.chsli.org/,https://profiles.health.ny.gov/nursing_home/view/150576,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-375,Our Lady of Mercy Life Center,2 Mercycare Lane,,Guilderland,12084,NY,US,(518) 464-8100,http://www.sphcs.org/OurLadyofMercyLifeCenter,https://profiles.health.ny.gov/nursing_home/view/150864,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-376,Our Lady of Peace Nursing Care Residence,5285 Lewiston Road,,Lewiston,14092,NY,US,(716) 298-2900,http://www.ladyofpeace.org/,https://profiles.health.ny.gov/nursing_home/view/150914,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-377,Oxford Nursing Home,144 So Oxford St,,Brooklyn,11217,NY,US,(718) 638-0360,,https://profiles.health.ny.gov/nursing_home/view/150699,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-378,Ozanam Hall of Queens Nursing Home Inc,42-41 201st Street,,Bayside,11361,NY,US,(718) 423-2000,http://www.ozanamhall.org/,https://profiles.health.ny.gov/nursing_home/view/150734,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-379,Palatine Nursing Home,154 Lafayette Street,,Palatine Bridge,13428,NY,US,(518) 673-5212,http://www.palatinenh.com/,https://profiles.health.ny.gov/nursing_home/view/150440,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-380,Palisade Nursing Home Company Inc,5901 Palisade Avenue,,Bronx,10471,NY,US,(718) 549-8700,,https://profiles.health.ny.gov/nursing_home/view/150675,
USA-NY-47-NY-HealthProfiles-output-381,Palm Gardens Center for Nursing and Rehabilitation,615 Avenue C,,Brooklyn,11218,NY,US,(718) 633-3300,http://www.palmgardenscenter.com/,https://profiles.health.ny.gov/nursing_home/view/150700,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-382,Park Avenue Extended Care Facility,425 National Boulevard,,Long Beach,11561,NY,US,(516) 431-2600,http://www.sentosacare.com/showfacilities.php?facilityid=22,https://profiles.health.ny.gov/nursing_home/view/150933,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-383,Park Gardens Rehabilitation & Nursing Center LLC,6585 Broadway,,Riverdale,10471,NY,US,(718) 549-2200,http://www.parkgardensrnc.com/,https://profiles.health.ny.gov/nursing_home/view/150661,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-384,Park Nursing Home,128 Beach 115th Street,,Rockaway Park,11694,NY,US,(718) 474-6400,,https://profiles.health.ny.gov/nursing_home/view/150749,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-385,Park Ridge Nursing Home,1555 Long Pond Road,,Rochester,14626,NY,US,(585) 723-7205,http://www.unityhealth.org/senior_services/skilled_nursing/seniors_nursing_parkridge.aspx,https://profiles.health.ny.gov/nursing_home/view/150430,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-386,Park Terrace Care Center,59-20 Van Doren Street,,Rego Park,11368,NY,US,(718) 592-9200,http://www.park-terrace.com/,https://profiles.health.ny.gov/nursing_home/view/150754,Residential Health Care; Traumatic Brain Injury
USA-NY-47-NY-HealthProfiles-output-387,Parker Jewish Institute for Health Care & Rehab,271-11 76th Avenue,,New Hyde Park,11040,NY,US,(718) 289-2350,http://www.parkerinstitute.org/,https://profiles.health.ny.gov/nursing_home/view/150735,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-388,"Parkview Care and Rehabilitation Center, Inc.",5353 Merrick Road,,Massapequa,11758,NY,US,(516) 798-1800,http://www.parkviewcareandrehabcenter.com/,https://profiles.health.ny.gov/nursing_home/view/150463,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-389,Pathways Nursing and Rehabilitation Center,1805 Providence Avenue,,Niskayuna,12309,NY,US,(518) 374-2212,http://www.pathways-rehab.com/,https://profiles.health.ny.gov/nursing_home/view/150841,Residential Health Care; Pediatric; Traumatic Brain Injury; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-390,Peconic Bay Skilled Nursing Facility,1300 Roanoke Avenue,,Riverhead,11901,NY,US,(631) 548-6260,http://www.pbmchealth.org/medical-centers-and-services/skilled-nursing/,https://profiles.health.ny.gov/nursing_home/view/150825,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-391,Peconic Landing at Southold,1500 Brecknock Road,,Greenport,11944,NY,US,(631) 477-3800,http://www.peconiclanding.com/,https://profiles.health.ny.gov/nursing_home/view/150912,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-392,Pelham Parkway Nursing Care and Rehabilitation Facility LLC,2401 Laconia Ave,,Bronx,10469,NY,US,(718) 798-8600,http://www.pelhamparkwaynursing.com/,https://profiles.health.ny.gov/nursing_home/view/150666,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-393,Penfield Place,1700 Penfield Rd,,Penfield,14526,NY,US,(585) 586-7433,http://www.hurlbutcare.com/our-communities/penfield-place,https://profiles.health.ny.gov/nursing_home/view/150434,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-394,Peninsula Nursing and Rehabilitation Center,50-15 Beach Channel Drive,,Far Rockaway,11691,NY,US,(718) 734-2750,http://www.extendedcare.com/eldercare/facilities/ny/rockaway/peninsula/default.asp,https://profiles.health.ny.gov/nursing_home/view/150736,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-395,Penn Yan Manor Nursing Home Inc,655 N Liberty Street,,Penn Yan,14527,NY,US,(315) 536-2311,http://www.pennyanmanor.com/,https://profiles.health.ny.gov/nursing_home/view/150642,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-396,Pine Haven Home,Ny Route 217,,Philmont,12565,NY,US,(518) 672-4021,http://www.columbiacountyny.com/depts/pinehaven/,https://profiles.health.ny.gov/nursing_home/view/150342,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-397,Pine Valley Center for Rehabilitation and Nursing,661 N Main St,,Spring Valley,10977,NY,US,(845) 356-0567,http://www.pinevalleyrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150528,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-398,Plattsburgh Rehabilitation and Nursing Center,8 Bushey Boulevard,,Plattsburgh,12901,NY,US,(518) 563-3261,http://www.evergreenvalleynh.com/,https://profiles.health.ny.gov/nursing_home/view/150338,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-399,Pontiac Nursing Home,303 East River Road,,Oswego,13126,NY,US,(315) 343-1800,,https://profiles.health.ny.gov/nursing_home/view/150515,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-400,Premier Genesee Center for Nursing and Rehabilitation,278 Bank Street,,Batavia,14020,NY,US,(585) 344-0584,http://www.co.genesee.ny.us/departments/nursinghome/,https://profiles.health.ny.gov/nursing_home/view/150391,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-401,Presbyterian Home for Central New York Inc,4290 Middle Settlement Road,,New Hartford,13413,NY,US,(315) 797-7500,http://www.presbyterianhome.com/,https://profiles.health.ny.gov/nursing_home/view/150489,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-402,Promenade Rehabilitation and Health Care Center,140 Beach 114th Street,,Rockaway Park,11694,NY,US,(718) 945-4600,http://www.digitizedrefreshment.com/promenade/index.html,https://profiles.health.ny.gov/nursing_home/view/150750,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-403,"Providence Rest, Inc.",3304 Waterbury Avenue,,Bronx,10465,NY,US,(718) 931-3000,http://https://www.providencerest.org/,https://profiles.health.ny.gov/nursing_home/view/150644,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-404,Putnam Nursing & Rehabilitation Center,404 Ludingtonville Road,,Holmes,12531,NY,US,(845) 878-3241,,https://profiles.health.ny.gov/nursing_home/view/150521,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-405,Putnam Ridge,46 Mt Ebo Road North,,Brewster,10509,NY,US,(845) 278-3636,http://www.putnamridge.com/,https://profiles.health.ny.gov/nursing_home/view/150898,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-406,Quantum Rehabilitation and Nursing LLC,63 Oakcrest Ave,,Middle Island,11953,NY,US,(631) 924-8830,http://www.lakeviewrehabilitation.com/,https://profiles.health.ny.gov/nursing_home/view/150569,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-407,Queen of Peace Residence,110-30 221st St,,Queens Village,11429,NY,US,(718) 464-1800,http://www.littlesistersofthepoorqueens.org/,https://profiles.health.ny.gov/nursing_home/view/150732,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-408,Queens Boulevard Extended Care Facility,61-11 Queens Boulevard,,Woodside,11377,NY,US,(718) 205-0287,http://www.qbecf.com/,https://profiles.health.ny.gov/nursing_home/view/150888,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-409,Queens Nassau Rehabilitation and Nursing Center,520 Beach 19th Street,,Far Rockaway,11691,NY,US,(718) 471-7400,http://www.queensnassaurehab.com/,https://profiles.health.ny.gov/nursing_home/view/150758,Residential Health Care; Traumatic Brain Injury
USA-NY-47-NY-HealthProfiles-output-410,Rebekah Rehab and Extended Care Center,1072 Havemeyer Avenue,,Bronx,10462,NY,US,(718) 863-6200,http://www.rebekahrehab.org/,https://profiles.health.ny.gov/nursing_home/view/150650,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-411,Regal Heights Rehabilitation and Health Care Center,70-05 35th Ave,,Jackson Heights,11372,NY,US,(718) 662-5100,http://www.regalheightsrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150934,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-412,Regeis Care Center,3200 Baychester Ave,,Bronx,10475,NY,US,(718) 320-3700,http://www.regeiscarecenter.com/,https://profiles.health.ny.gov/nursing_home/view/150663,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-413,Regency Extended Care Center,65 Ashburton Avenue,,Yonkers,10701,NY,US,(914) 963-4000,http://regencyextendedcare.com/,https://profiles.health.ny.gov/nursing_home/view/150623,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-414,Rego Park Nursing Home,111-26 Corona Avenue,,Flushing,11368,NY,US,(718) 592-6400,http://www.regoparkhealthcare.com/,https://profiles.health.ny.gov/nursing_home/view/150751,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-415,Renaissance Rehabilitation and Nursing Care Center,4975 Albany Post Road,,Staatsburg,12580,NY,US,(845) 889-4500,,https://profiles.health.ny.gov/nursing_home/view/150358,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-416,Resort Nursing Home,430 Beach 68th Street,,Arverne,11692,NY,US,(718) 474-5200,,https://profiles.health.ny.gov/nursing_home/view/150752,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-417,Richmond Center for Rehabilitation and Specialty Healthcare,91 Tompkins Avenue,,Staten Island,10304,NY,US,(718) 876-4331,http://richmondrehab.net/,https://profiles.health.ny.gov/nursing_home/view/150871,Residential Health Care; AIDS; Behavioral Intervention; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-418,River Ridge Living Center,100 Sandy Drive,,Amsterdam,12010,NY,US,(518) 843-3503,http://riverridgelc.com/,https://profiles.health.ny.gov/nursing_home/view/150438,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-419,Riverdale Nursing Home,641 West 230th St,,Bronx,10463,NY,US,(718) 796-4800,http://www.riverdalenursinghome.com/,https://profiles.health.ny.gov/nursing_home/view/150662,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-420,Riverledge Health Care and Rehabilitation Center,8101 State Highway 68,,Ogdensburg,13669,NY,US,(315) 393-0730,,https://profiles.health.ny.gov/nursing_home/view/150538,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-421,Riverside Center for Rehabilitation and Nursing,90 No Main Street,,Castleton-on-hudson,12033,NY,US,(518) 732-7617,http://www.riversidecenterrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150525,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-422,Riverview Manor Health Care Center,510 Fifth Avenue,,Owego,13827,NY,US,(607) 687-2594,,https://profiles.health.ny.gov/nursing_home/view/150586,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-423,Robinson Terrace,28652 State Highway 23,,Stamford,12167,NY,US,(607) 652-7521,http://www.robinsonterrace.com/longterm,https://profiles.health.ny.gov/nursing_home/view/150347,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-424,Rockaway Care Center,353 Beach 48th Street,,Edgemere,11691,NY,US,(718) 471-5000,,https://profiles.health.ny.gov/nursing_home/view/150731,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-425,"Rockville Skilled Nursing & Rehabilitation Center, LLC",50 Maine Avenue,,Rockville Centre,11570,NY,US,(516) 536-8000,,https://profiles.health.ny.gov/nursing_home/view/150451,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-426,"Rome Memorial Hospital, Inc - RHCF",1500 North James Street,,Rome,13440,NY,US,(315) 338-7000,http://www.romehospital.org/Residential_Health_Care.aspx,https://profiles.health.ny.gov/nursing_home/view/150476,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-427,Rosa Coplon Jewish Home and Infirmary,2700 North Forest Road,,Getzville,14068,NY,US,(716) 639-3330,http://www.weinbergcampus.org/WhatWeDo/Programs/RosaCoplonLivingCenter/tabid/108/Default.aspx,https://profiles.health.ny.gov/nursing_home/view/150865,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-428,Rosary Hill Home,600 Linda Ave,,Hawthorne,10532,NY,US,(914) 769-0114,http://www.rosaryhillhome.org/about.htm,https://profiles.health.ny.gov/nursing_home/view/150634,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-429,Roscoe Regional Rehabilitation & Residential Health Care Facility,420 Rockland Road,,Roscoe,12776,NY,US,(607) 498-4121,http://roscoecommunitynh.com/,https://profiles.health.ny.gov/nursing_home/view/150584,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-430,Rosewood Rehabilitation and Nursing Center,284 Troy Road,,Rensselaer,12144,NY,US,(518) 286-1621,http://www.rosewoodrehabilitation.com/,https://profiles.health.ny.gov/nursing_home/view/150831,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-431,Ross Center for Nursing and Rehabilitation,839 Suffolk Avenue,,Brentwood,11717,NY,US,(631) 273-4700,http://www.rosshealthcare.com/,https://profiles.health.ny.gov/nursing_home/view/150574,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-432,Rutland Nursing Home Co Inc,585 Schenectady Ave,,Brooklyn,11203,NY,US,(718) 604-5000,http://www.kingsbrook.org/Healthcare_Services_Medical_Education/Centers_of_Excellence/Rutland_Nursing_Home.aspx,https://profiles.health.ny.gov/nursing_home/view/150681,Residential Health Care; Pediatric; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-433,"Safire Rehabilitation of Northtowns, LLC",2799 Sheridan Drive,,Tonawanda,14150,NY,US,(716) 837-4466,,https://profiles.health.ny.gov/nursing_home/view/150365,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-434,"Safire Rehabilitation of Southtowns, LLC",300 Dorrance Avenue,,Buffalo,14220,NY,US,(716) 566-5252,,https://profiles.health.ny.gov/nursing_home/view/150797,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-435,Saints Joachim & Anne Nursing and Rehabilitation Center,2720 Surf Avenue,,Brooklyn,11224,NY,US,(718) 714-4800,http://www.ssjoachim.org/,https://profiles.health.ny.gov/nursing_home/view/150852,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-436,Salem Hills Rehabilitation and Nursing Center,539 Route 22,P.o. Box 360,Purdys,10578,NY,US,(914) 277-3691,http://waterviewhills.com/,https://profiles.health.ny.gov/nursing_home/view/150824,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-437,Samaritan Keep Nursing Home Inc,133 Pratt St,,Watertown,13601,NY,US,(315) 785-4400,http://www.samaritanhealth.com/our-services/long-term-care/samaritan-keep-home,https://profiles.health.ny.gov/nursing_home/view/150397,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-438,"Samaritan Senior Village, Inc.",22691 Campus Drive,,Watertown,13601,NY,US,(315) 782-6800,http://www.samaritanhealth.com/our-services/long-term-care/samaritan-summit-village,https://profiles.health.ny.gov/nursing_home/view/240871,Residential Health Care
