row_id,Facility Name,License Number,License Exp.,Facility Type,Type,Address,County,City,Zip,State,Contact Phone,Mailing Address,Administrator,Admin Phone,Mailing City,Mailing Zip,Mailing State,Facility Email,Licensee,Fac. Contact Email,Country
USA-SC-56-SC-HealthCareFacilities-output-542,IVA REHABILITATION AND HEALTHCARE CENTER,NCF-0904,11/30/2017,Nursing Home,Limited Liability,406 W BROAD ST,Anderson,IVA,29655-1119,SC,864-348-7433,406 W BROAD ST,FIELDS ANTHONY,864-224-3898,IVA,29655-1119,SC,AFIELDS@ORIANNA.COM,IVA REHABILITATION AND HEALTHCARE CENTER LLC,AFIELDS@ORIANNA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-543,J F HAWKINS NURSING HOME INC,NCF-0234,2/28/2018,Nursing Home,Limited Liability,1330 KINARD ST,Newberry,NEWBERRY,29108-3096,SC,803-276-2601,1300 KINARD ST,RANSDELL TY L,803-276-2601,NEWBERRY,29108,SC,KMONTGOMERY@NEWBERRYCCRC.COM,NEWBERRY OPERATOR LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-544,JOHN EDWARD HARTER NURSING CENTER,NCF-0259,4/30/2018,Nursing Home,County,185 REVOLUTIONARY TRL,Allendale,FAIRFAX,29827-7105,SC,803-632-3334,PO BOX 218,GOODING GENE L,,FAIRFAX,29827-0218,SC,LARIG@ACHOSPITAL.ORG,ALLENDALE COUNTY HOSPITAL BOARD OF TRUSTEES,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-545,JOHNS ISLAND REHABILITATION AND HEALTHCARE CENTER,NCF-0911,11/30/2017,Nursing Home,Limited Liability,3647 MAYBANK HWY,Charleston,JOHNS ISLAND,29455-4825,SC,843-559-5888,3647 MAYBANK HWY,ANDERSON LINDSAY,843-559-5888,JOHNS ISLAND,29455-4825,SC,No Facility Email on Record,JOHNS ISLAND REHABILITATION AND HEALTHCARE CENTER LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-546,JOLLEY ACRES HEALTHCARE CENTER,NCF-0929,9/30/2018,Nursing Home,Ltd. Liability,1180 WOLFE TRL,Orangeburg,ORANGEBURG,29115-7339,SC,803-534-1001,1180 WOLFE TRL,BLANKENSHIP LINDA,,ORANGEBURG,29115-7339,SC,ADMIN@JOLLEYACRESLTC.COM,PALMETTO JOLLEY ACRES OPERATING LLC,ADMIN.JOLLEYACRESLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-547,KERSHAWHEALTH KARESH LONG TERM CARE,NCF-0313,9/30/2017,Nursing Home,County,1315 ROBERTS ST,Kershaw,CAMDEN,29020-3737,SC,803-713-6376,1315 ROBERTS ST,HANLEY JEANNE H,803-713-6376,CAMDEN,29020-3798,SC,HANLEY@KERSHAWHEALTH.ORG,KERSHAW HOSPITAL LLC,HANLEY@KCMC.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-548,KINGSTON NURSING CENTER,NCF-0518,6/30/2018,Nursing Home,Non-Profit Corporation,2379 CYPRESS CIR,Horry,CONWAY,29526-8921,SC,843-347-8179,PO BOX 1496,FOWLER LAURA L,843-347-8179,CONWAY,29528-1496,SC,LFOWLER@CMC-SC.COM,CONWAY HOSPITAL INC,LFOWLER@CMC-SC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-549,KINGSTREE NURSING FACILITY,NCF-0984,7/31/2018,Nursing Home,Limited Liability,401 NELSON BLVD,Williamsburg,KINGSTREE,29556-4024,SC,843-355-6116,401 NELSON BLVD,SLAVINSKI CANDICE J,843-355-6116,KINGSTREE,29556-4024,SC,CSLAVINSKI@CMCSENIORCARE.COM,CARLYLE SENIOR CARE OF KINGSTREE LLC,CSLAVINSKI@COOKE-ASSOCIATES.COM,US
USA-SC-56-SC-HealthCareFacilities-output-550,LAKE CITY-SCRANTON HEALTHCARE CENTER,NCF-0928,9/30/2018,Nursing Home,Ltd. Liability,1940 BOYD RD,Florence,SCRANTON,29591-5835,SC,843-389-9201,1940 BOYD RD,GIBBS JEFFREY,843-389-9201,SCRANTON,29591-5835,SC,JEFFREY.GIBBS@PALMLTC.COM,PALMETTO LAKE CITY OPERATING LLC,ADMIN@LAKECITYLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-551,LAKE EMORY POST ACUTE CARE,NCF-0862,8/31/2018,Nursing Home,Ltd. Liability,59 BLACKSTOCK RD,Spartanburg,INMAN,29349-1827,SC,864-472-2028,59 BLACKSTOCK RD,CADDELL CASEY J,864-472-2028,INMAN,29349-1827,SC,C.CADDELL@FUNDLTC.COM,THI OF SOUTH CAROLINA AT CAMP CARE LLC,C.CADDELL@FUNDLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-552,LAKE MARION NURSING FACILITY,NCF-0736,1/31/2018,Nursing Home,District,1527 URBANA RD,Clarendon,SUMMERTON,29148-8929,SC,803-485-2317,PO BOX 1159,MILES ANETTE C,803-485-2317,SUMMERTON,29148-1159,SC,AMILES@CLARENDONLTC.ORG,CLARENDON HOSPITAL DISTRICT,AMILES@CLARENDONHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-553,LAKE MOULTRIE NURSING HOME,NCF-0738,12/31/2017,Nursing Home,District,1038 MCGILL LN,Berkeley,SAINT STEPHEN,29479-3196,SC,843-567-2307,PO BOX 1108,DRIGGERS JOANN C,843-567-2307,SAINT STEPHEN,29479-1108,SC,JDRIGGERS@CLARENDONLTC.ORG,CLARENDON HOSPITAL DISTRICT,JDRIGGERS@CHSYSTEM.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-554,LAKES AT LITCHFIELD SKILLED NURSING CENTER,NCF-0843,12/31/2017,Nursing Home,Ltd. Liability,80 TIMBERVIEW CT,Georgetown,PAWLEYS ISLAND,29585-5798,SC,843-235-2421,120 LAKES AT LITCHFIELD DR,BARBER JEFF B,843-235-2421,PAWLEYS ISLAND,29585-5515,SC,JBARBER@LAKES-LITCHFIELD.COM,LITCHFIELD RETIREMENT LLC,JBARBER@LAKES-LITCHFIELD.COM,US
USA-SC-56-SC-HealthCareFacilities-output-555,LANCASTER CONVALESCENT CENTER,NCF-0551,2/28/2018,Nursing Home,Corporation,2044 PAGELAND HWY,Lancaster,LANCASTER,29720-7608,SC,803-285-7907,2044 PAGELAND HWY,SKINNER JEFF,803-285-7907,LANCASTER,29720-7608,SC,JEFF.SKINNER@FUNDLTC.COM,LANCASTER HEALTH CARE LLC,JEFF.SKINNER@FUNDLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-556,LAUREL BAYE HEALTHCARE OF BLACKVILLE LLC,NCF-0755,8/31/2018,Nursing Home,Ltd. Liability,1612 JONES BRIDGE RD,Barnwell,BLACKVILLE,29817-3066,SC,803-284-4313,1612 JONES BRIDGE RD,MYERS MITZI,803-329-6565,BLACKVILLE,29817-3066,SC,MMYERS@LAURELBAYE.COM,LAUREL BAYE HEALTHCARE OF BLACKVILLE LLC,MMYERS@LAURELBAYE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-557,LAUREL BAYE HEALTHCARE OF WILLISTON LLC,NCF-0754,8/31/2018,Nursing Home,Ltd. Liability,5721 SPRINGFIELD RD,Barnwell,WILLISTON,29853-1917,SC,803-266-3229,5721 SPRINGFIELD RD,PORTER NANCY,803-266-3229,WILLISTON,29853-1917,SC,NPORTER@LAURELBAYE.COM,LAUREL BAYE HEALTHCARE OF WILLISTON LLC,NPORTER@LAURELBAYE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-558,LAUREL CREST RETIREMENT CENTER,NCF-0647,9/30/2017,Nursing Home,Non-Profit Corporation,100 JOSEPH WALKER DR,Lexington,WEST COLUMBIA,29169-6939,SC,803-796-0370,100 JOSEPH WALKER DR,DEEL JAMES F,803-796-0370,WEST COLUMBIA,29169-6939,SC,J.DEEL@LAUREL-CREST.COM,FPCRC INC,J.DEEL@LAUREL.CREST.COM,US
USA-SC-56-SC-HealthCareFacilities-output-559,LEXINGTON MEDICAL CENTER EXTENDED CARE,NCF-0730,12/31/2017,Nursing Home,Corporation,815 OLD CHEROKEE RD,Lexington,LEXINGTON,29072-8115,SC,803-359-5181,815 OLD CHEROKEE RD,STOWE RICHARD W,803-359-5181,LEXINGTON,29072-8115,SC,WSTOWE@LEXHEALTH.ORG,LEXMED INC,WSTOWE@LEXHEALTH.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-560,LIFE CARE CENTER OF CHARLESTON,NCF-0878,11/30/2017,Nursing Home,Ltd. Liability,2600 ELMS PLANTATION BLVD,Charleston,NORTH CHARLESTON,29406-9180,SC,843-764-3500,2600 ELMS PLANTATION BLVD,CLIETT BETH A,843-764-3500,NORTH CHARLESTON,29406-9180,SC,BETH_CLIETT@LCCA.COM,CHARLESTON MEDICAL INVESTORS LLC,BETH_CLIETT@LCCA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-561,LIFE CARE CENTER OF COLUMBIA,NCF-0634,6/30/2018,Nursing Home,Corporation,2514 FARAWAY DR,Richland,COLUMBIA,29223-3969,SC,803-865-1999,2514 FARAWAY DR,KNEELAND ROBERT E,803-865-1999,COLUMBIA,29223-3969,SC,ROBERT_KNEELAND@LCCA.COM,RCM-COLUMBIA INC,ROBERT_KNEELAND@LCCA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-562,LIFE CARE CENTER OF HILTON HEAD,NCF-0725,5/31/2018,Nursing Home,Corporation,120 LAMOTTE DR,Beaufort,HILTON HEAD ISLAND,29926-2792,SC,843-681-6006,120 LAMOTTE DR,KILPATRICK LYNN D,843-681-6006,HILTON HEAD ISLAND,29926-2792,SC,LYNN_KILPATRICK@LCCA.COM,LIFE CARE CENTERS OF AMERICA INC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-563,LINLEY PARK REHABILITATION AND HEALTHCARE CENTER,NCF-0909,11/30/2017,Nursing Home,Limited Liability,208 JAMES ST,Anderson,ANDERSON,29625-2942,SC,864-226-3427,208 JAMES ST,HERITAGE CARLA,864-226-3427,ANDERSON,29625-2942,SC,CHERITAGE@ORIANNA.COM,LINLEY PARK REHABILITATION AND HEALTHCARE CENTER LLC,ADMINWILLOW@HMR-LTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-564,LINVILLE COURTS AT THE CASCADES VERDAE,NCF-0956,4/30/2018,Nursing Home,Limited Liability,30 SPRINGCREST CT,Greenville,GREENVILLE,29607-4034,SC,864-528-5529,30 SPRINGCREST CT,HILL JR JAMES A,864-528-5529,GREENVILLE,29607-4034,SC,JHILL@CASCADES-VERDAE.COM,CASCADES NURSING LLC,JHILL@CASCADES-VERDAE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-565,LODGE AT WELLMORE,NCF-0988,9/30/2017,Nursing Home,Limited Liability,111 WELLMORE DR,York,TEGA CAY,29708-0039,SC,803-835-7000,3530 TORINGDON WAY STE 204,DUNN DAVID M,803-835-7000,CHARLOTTE,28277-3436,NC,DAVID.DUNN@WELL-MORE.COM,WELLMORE OF TEGA CAY LLC,DAVID.DUNN@WELL-MORE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-566,LORIS REHAB AND NURSING CENTER,NCF-0207,8/31/2018,Nursing Home,Limited Liability,3620 STEVENS ST,Horry,LORIS,29569-2953,SC,843-716-7106,PO BOX 510,OATES MARGARET,843-716-7106,DARLINGTON,29540-0510,SC,BOATES@WILSONSENIORCARE.COM,LORIS REHAB AND NURSING CENTER LLC,BOATES@WILSONSENIORCARE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-567,MAGNOLIA MANOR-GREENVILLE,NCF-0860,8/31/2018,Nursing Home,Ltd. Liability,411 ANSEL ST,Greenville,GREENVILLE,29601-3499,SC,864-232-5368,411 ANSEL ST,SELLARS RICHARD,864-232-5368,GREENVILLE,29601-3499,SC,KIRK.BROOME@FUNDLTC.COM,THI OF SOUTH CAROLINA AT GREENVILLE LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-568,MAGNOLIA MANOR-GREENWOOD,NCF-0866,8/31/2018,Nursing Home,Ltd. Liability,1415 PKWY,Greenwood,GREENWOOD,29646-4044,SC,864-227-9500,1415 PKWY,GOFORTH EDITH C,864-227-9500,GREENWOOD,29646-4044,SC,EDITH.GOFORTH@FUNDLTC.COM,THI OF SOUTH CAROLINA AT GREENWOOD LLC,SEE DIRECTIONS,US
USA-SC-56-SC-HealthCareFacilities-output-569,MAGNOLIA MANOR-INMAN,NCF-0863,8/31/2018,Nursing Home,Ltd. Liability,63 BLACKSTOCK RD,Spartanburg,INMAN,29349-1849,SC,864-472-9055,63 BLACKSTOCK RD,ROSS-MERKEL MELISSA,864-472-9055,INMAN,29349-1849,SC,No Facility Email on Record,THI OF SOUTH CAROLINA AT MAGNOLIA MANOR-INMAN LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-570,MAGNOLIA MANOR-ROCK HILL,NCF-0859,8/31/2018,Nursing Home,Ltd. Liability,127 MURRAH DR,York,ROCK HILL,29732-2390,SC,803-328-6518,127 MURRAH DR,STEELE JENNIFER,803-328-6518,ROCK HILL,29732-2390,SC,JENNIFER.STEELE@FUNDLTC.COM,THI OF SOUTH CAROLINA AT ROCK HILL LLC,JENNIFER.STEELE@FUNDLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-571,MAGNOLIA MANOR-SPARTANBURG,NCF-0867,8/31/2018,Nursing Home,Ltd. Liability,375 SERPENTINE DR,Spartanburg,SPARTANBURG,29303-3026,SC,864-585-0218,375 SERPENTINE DR,WINN ANNE O,864-585-0218,SPARTANBURG,29303-3026,SC,0541-ADMIN-MNSPARTANBURG@FUNDLTC.COM,THI OF SOUTH CAROLINA AT SPARTANBURG LLC,ANN.WINN@FUNDLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-572,MAGNOLIA PLACE AT GREENVILLE,NCF-0869,8/31/2018,Nursing Home,Ltd. Liability,35 SOUTHPOINTE DR,Greenville,GREENVILLE,29607-5956,SC,864-288-1415,35 SOUTHPOINTE DR,BROOME KIRK,864-288-1415,GREENVILLE,29607-5956,SC,No Facility Email on Record,THI OF SOUTH CAROLINA AT MAGNOLIA PLACE AT GREENVILLE LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-573,MANNA REHABILITATION AND HEALTHCARE CENTER,NCF-0910,12/31/2017,Nursing Home,Limited Liability,716 E CEDAR ROCK ST,Pickens,PICKENS,29671-2324,SC,864-878-4739,716 E CEDAR ROCK ST,HARBINSON HEATHER M,864-878-4739,PICKENS,29671-2324,SC,HHARBINSON@ORIANNA.COM,MANNA REHABILITATION AND HEALTHCARE CENTER LLC,HHARBINSON@ORIANNA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-574,MARTHA FRANKS BAPTIST RETIREMENT COMMUNITY,NCF-0435,3/31/2018,Nursing Home,Non-Profit Corporation,1 MARTHA FRANKS DR,Laurens,LAURENS,29360-1799,SC,864-984-4541,1 MARTHA FRANKS DR,FRANKS POLLYANNA,864-984-4541,LAURENS,29360-1799,SC,PFRANKS@SCBMA.COM,SOUTH CAROLINA BAPTIST MINISTRIES FOR THE AGING INC,PFRANKS@SCBMA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-575,MCCORMICK REHABILITATION AND HEALTHCARE CENTER,NCF-0933,11/30/2017,Nursing Home,Limited Liability,204 HOLIDAY RD,McCormick,MC CORMICK,29835-3429,SC,864-391-2390,204 HOLIDAY RD,JOHNSON DENA,864-391-2390,MC CORMICK,29835-3429,SC,DENJOHNSON@ORIANNA.COM,MCCORMICK REHABILITATION AND HEALTHCARE CENTER LLC,DENJOHNSON@ORIANNA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-576,MCCOY MEMORIAL NURSING CENTER,NCF-0986,7/31/2018,Nursing Home,Limited Liability,207 CHAPPELL DR,Lee,BISHOPVILLE,29010-1167,SC,803-484-5636,207 CHAPPELL DR,MCCASKILL CARLETTE,803-484-5636,BISHOPVILLE,29010-1167,SC,CMCCASKILL@CMCSENIORCARE.COM,CARLYLE SENIOR CARE OF BISHOPVILLE LLC,RCRANFORD@CMCSENIORCARE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-577,MEDFORD NURSING CENTER,NCF-0891,8/31/2018,Nursing Home,Ltd. Liability,105 MEDFORD DR,Darlington,DARLINGTON,29532-2719,SC,843-398-7000,105 MEDFORD DR,LOFE TYLER A,843-398-7000,DARLINGTON,29532-2719,SC,TLOFE@WILSONSENIORCARE.COM,MEDFORD NURSING CENTER LLC,TLOFE@WILSONSENIORCARE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-578,METHODIST MANOR HEALTHCARE CENTER,NCF-0579,9/30/2017,Nursing Home,Non-Profit Corporation,2100 TWIN CHURCH RD,Florence,FLORENCE,29501-8200,SC,843-664-0700,2100 TWIN CHURCH RD,TABOR TERESSA L,843-664-0700,FLORENCE,29501-8200,SC,TTABOR@METHODIST-MANOR.COM,UNITED METHODIST MANOR OF THE PEE DEE,TTABOR@METHODIST-MANOR.COM,US
USA-SC-56-SC-HealthCareFacilities-output-579,METHODIST OAKS,NCF-0735,11/30/2017,Nursing Home,Non-Profit Corporation,1000 METHODIST OAKS DR,Orangeburg,ORANGEBURG,29115-1813,SC,803-535-1561,PO BOX 327,TILL ELAINE M,803-534-1212,ORANGEBURG,29116-0327,SC,ETILL@THEOAKSSC.COM,METHODIST OAKS INC,ETILL@THEOAKSSC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-580,MIDLANDS HEALTH & REHABILITATION CENTER,NCF-0868,8/31/2018,Nursing Home,Ltd. Liability,1007 N KINGS ST,Richland,COLUMBIA,29223-1916,SC,803-699-4111,1007 N KINGS ST,SPEAR MALCOLM SCOTT,803-699-4111,COLUMBIA,29223-1916,SC,No Facility Email on Record,THI OF SOUTH CAROLINA AT COLUMBIA LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-581,MILLENNIUM POST ACUTE REHABILITATION,NCF-0948,11/30/2017,Nursing Home,Corporation,2416 SUNSET BLVD,Lexington,WEST COLUMBIA,29169-4791,SC,803-796-8024,27101 PUERTA REAL STE 450,NADKARNI NATASHA,803-796-8024,MISSION VIEJO,92691,CA,BGOBERDHAN@ENSIGNSERVICES.NET,STONEY HILL HEATLHCARE INC,NNADKARNI@ENSIGNSERVICES.NET,US
USA-SC-56-SC-HealthCareFacilities-output-582,MORRELL NURSING CENTER,NCF-0881,8/31/2018,Nursing Home,Limited Liability,900 N MARQUIS HWY,Darlington,HARTSVILLE,29550-3526,SC,843-383-5164,900 N MARQUIS HWY,BYRD ANNA,843-383-5164,HARTSVILLE,29550-3526,SC,KPRUITT@WILSONSENIORCARE.COM,MORRELL NURSING CENTER LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-583,MOUNT PLEASANT MANOR,NCF-0896,5/31/2018,Nursing Home,Ltd. Liability,921 BOWMAN RD,Charleston,MOUNT PLEASANT,29464-3234,SC,843-884-8903,921 BOWMAN RD,WHITE BRUCE L,843-884-8903,MOUNT PLEASANT,29464-3234,SC,BWHITE@MOUNTPLEASANTMANOR.COM,MOUNT PLEASANT MANOR LLC,BWHITE@MOUNTPLEASANTMANOR.COM,US
USA-SC-56-SC-HealthCareFacilities-output-584,MOUNTAINVIEW NURSING HOME,NCF-0149,6/30/2018,Nursing Home,Corporation,340 CEDAR SPRINGS RD,Spartanburg,SPARTANBURG,29302-4697,SC,864-582-4175,340 CEDAR SPRINGS RD,DILLARD WILSON K,864-582-4175,SPARTANBURG,29302-4697,SC,WDILLARD@MOUNTAINVIEWNH.COM,COMMUNITY SERVICES FOR THE AGING INC,WDILLARD@MOUNTAINVIEWNH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-585,MULLINS NURSING CENTER,NCF-0828,7/31/2018,Nursing Home,Corporation,518 S MAIN ST,Marion,MULLINS,29574-3510,SC,843-464-8211,518 S MAIN ST,MARTIN TONYA G,843-464-8211,MULLINS,29574-3510,SC,TONYA_MARTIN@CHS.NET,QHG OF SOUTH CAROLINA INC,TMARTIN@MCMED.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-586,MYRTLE BEACH MANOR,NCF-0829,1/31/2018,Nursing Home,Corporation,9547 HWY 17 N,Horry,MYRTLE BEACH,29572-0000,SC,843-449-5283,400 CENTRE ST,BEARD MICHAEL,843-449-5283,NEWTON,02458-2094,MA,MBEARD@5SSL.COM,FS TENANT POOL I TRUST,MBEARD@5SSL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-587,NHC HEALTHCARE ANDERSON,NCF-0801,6/30/2018,Nursing Home,Ltd. Liability,1501 E GBREENVILLE ST,Anderson,ANDERSON,29621,SC,864-226-8356,PO BOX 1327,MOORHOUSE BRADLEY W,864-226-8356,ANDERSON,29622-1327,SC,LPENA@NHCANDERSON.COM,NHC HEALTHCARE/ANDERSON LLC,BRADMOORHOUSE@NHCANDERSON.COM,US
USA-SC-56-SC-HealthCareFacilities-output-588,NHC HEALTHCARE BLUFFTON,NCF-0958,1/31/2018,Nursing Home,Limited Liability,3039 OKATIE HWY,Beaufort,BLUFFTON,29909-5101,SC,843-705-8220,3039 OKATIE HWY,YOKLEY STEVEN T,843-705-8220,BLUFFTON,29909-5101,SC,SYOKLEY@NHCBLUFFTON.COM,NHC HEALTHCARE/BLUFFTON LLC,SYOKLEY@NHCBLUFFTON.COM,US
USA-SC-56-SC-HealthCareFacilities-output-589,NHC HEALTHCARE CHARLESTON,NCF-0871,9/30/2018,Nursing Home,Limited Liability,2230 ASHLEY CROSSING DR,Charleston,CHARLESTON,29414-5700,SC,843-766-5228,2230 ASHLEY CROSSING DR,BARTLETT GREGORY,843-766-5228,CHARLESTON,29414-5700,SC,TBARTLETT@NHCCHARLESTONHEALTHCARE.COM,NHC HEALTHCARE-CHARLESTON LLC,TBARTLETT@NHCCHARLESTONHEALTHCARE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-590,NHC HEALTHCARE CLINTON,NCF-0804,6/30/2018,Nursing Home,Ltd. Liability,304 JACOBS HWY,Laurens,CLINTON,29325-7279,SC,864-833-2550,PO BOX 727,HOLDER CHARLES E,000-000-0000,CLINTON,29325-0727,SC,CHOLDER@NHCCLINTON.COM,NHC HEALTHCARE/CLINTON LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-591,NHC HEALTHCARE GARDEN CITY,NCF-0825,10/31/2017,Nursing Home,Ltd. Liability,3405 HWY 17 BYP,Horry,MURRELLS INLET,29576-9301,SC,843-650-2213,PO BOX 309,SELLARS GIDEON,843-650-2213,MURRELLS INLET,29576-0309,SC,GSELLARS@NHCGARDENCITY.COM,NHC HEALTHCARE/GARDEN CITY LLC,GSELLARS@NHCCLINTON.NET,US
USA-SC-56-SC-HealthCareFacilities-output-592,NHC HEALTHCARE GREENVILLE,NCF-0807,6/30/2018,Nursing Home,Ltd. Liability,1305 BOILING SPRINGS RD,Greenville,GREER,29650-4139,SC,864-458-7566,1305 BOILING SPRINGS RD,MOORHOUSE BRYAN M,864-458-7566,GREER,29650-4139,SC,BMOORHOUSE@NHCGREENVILLE.COM,NHC HEALTHCARE/GREENVILLE LLC,NATIONALHEALTHCARE@CHARTER.NET,US
USA-SC-56-SC-HealthCareFacilities-output-593,NHC HEALTHCARE GREENWOOD,NCF-0802,6/30/2018,Nursing Home,Ltd. Liability,437 CAMBRIDGE AVE E,Greenwood,GREENWOOD,29646-2244,SC,864-223-1950,437 CAMBRIDGE AVE E,SELLARS RICHARD A,864-223-1950,GREENWOOD,29646-2244,SC,RSELLARS@NHCGREENWOOD.COM,NHC HEALTHCARE/GREENWOOD LLC,RSELLARS@NHCGREENWOOD.COM,US
USA-SC-56-SC-HealthCareFacilities-output-594,NHC HEALTHCARE LAURENS,NCF-0326,6/30/2018,Nursing Home,Ltd. Liability,379 PINEHAVEN ST EXT,Laurens,LAURENS,29360-2672,SC,864-984-6584,PO BOX 1259,SHEARER RICKIE L,864-984-6584,LAURENS,29360-1259,SC,RSHEARER@NHCLAURENS.COM,NHC HEALTHCARE/LAURENS LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-595,NHC HEALTHCARE LEXINGTON,NCF-0798,6/30/2018,Nursing Home,Ltd. Liability,2993 SUNSET BLVD,Lexington,WEST COLUMBIA,29169-3421,SC,803-939-0026,2993 SUNSET BLVD,MANLEY MICHAEL W,803-939-0026,WEST COLUMBIA,29169-3421,SC,NHC@NHCLEXINGTON.COM,NHC HEALTHCARE/LEXINGTON LLC,NHC@NHCLEXINGTON.COM,US
USA-SC-56-SC-HealthCareFacilities-output-596,NHC HEALTHCARE MAULDIN,NCF-0796,6/30/2018,Nursing Home,Ltd. Liability,850 E BUTLER RD,Greenville,GREENVILLE,29607-5842,SC,864-675-6421,PO BOX 600,DOBSON DEBORAH D,864-675-6421,MAULDIN,29662-0600,SC,DDOBSON@NHCMAULDIN.COM,NHC HEALTHCARE/MAULDIN LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-597,NHC HEALTHCARE NORTH AUGUSTA,NCF-0799,6/30/2018,Nursing Home,Ltd. Liability,350 AUSTIN GRAYBILL RD,Aiken,NORTH AUGUSTA,29860-9251,SC,803-278-4272,PO BOX 7979,HILL HEATH E,803-278-4272,NORTH AUGUSTA,29861-7979,SC,HHILL@NHCNORTHAUGUSTA.COM,NHC HEALTHCARE/NORTH AUGUSTA LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-598,NHC HEALTHCARE PARKLANE,NCF-0797,6/30/2018,Nursing Home,Ltd. Liability,7601 PARKLANE RD,Richland,COLUMBIA,29223-6122,SC,803-741-9090,7601 PARKLANE RD,ARGO MELISSA B,803-741-7233,COLUMBIA,29223-6122,SC,MARGO@NHCPARKLANE.COM,NHC HEALTHCARE/PARKLANE LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-599,NHC HEALTHCARE SUMTER,NCF-0471,1/31/2018,Nursing Home,Corporation,1018 N GUIGNARD DR,Sumter,SUMTER,29150-2423,SC,803-773-5567,PO BOX 1524,CROTTS JEANIE S,803-773-5567,SUMTER,29151-1524,SC,JCROTTS@NHCSUMTER.COM,NATIONAL HEALTH CORPORATION,JCROTTS@NHCSUMTER.COM,US
USA-SC-56-SC-HealthCareFacilities-output-600,OAKBROOK HEALTH & REHABILITATION CENTER,NCF-0923,9/30/2017,Nursing Home,Ltd. Liability,920 TRAVELERS BLVD,Dorchester,SUMMERVILLE,29485-8213,SC,843-875-9053,920 TRAVELERS BLVD,HIERS KELLIE,843-875-9053,SUMMERVILLE,29485-8213,SC,K.HIERS@PALMLTC.COM,PALMETTO OAKBROOK OPERATING LLC,K.HIERS@PALMLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-601,OAKBROOK HEALTH AND REHABILITATION CENTER,NCF-0998,8/31/2018,Nursing Home,Limited Liability,920 TRAVELERS BLVD,Dorchester,SUMMERVILLE,29485-8213,SC,843-875-9053,920 TRAVELERS BLVD,HIERS KELLIE,843-875-9053,SUMMERVILLE,29485-8213,SC,K.HIERS@PALMLTC.COM,OAKBROOK HEALTH CARE LLC,K.HIERS@PALMLTC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-602,OAKHAVEN NURSING CENTER,NCF-0890,8/31/2018,Nursing Home,Limited Liability,123 OAK ST,Darlington,DARLINGTON,29532-2628,SC,843-398-7041,123 OAK ST,PRUITT KELLEY,843-398-7041,DARLINGTON,29532-2628,SC,KPRUITT@WILSONSENIORCARE.COM,OAKHAVEN NURSING CENTER LLC,No Facility Contact Email on Record,US
