row_id,Sort Name,Mailing Name,License Number,Profession,Status,Address Line 1,Address Line 2,City,State,Zip,County FIPS,County,Country,Phone,Fax,Address Directions,Expiration Date,Authorities,Department,Agency,Board,type
USA-ME-97-AssistedLiving-output-571,S & S FOSTER HOME,S & S FOSTER HOME,RCB932,LEVEL II RESIDENTIAL CARE FACILITY,ACTIVE,344 MAIN ST,,VAN BUREN,ME,04785-1327,23003,AROOSTOOK,US,+1 (207) 868-2674,+1 (207) 868-3371,,7/31/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-572,SAFEHAVEN AT ST ANDREWS VILLAGE,SAFEHAVEN AT ST ANDREWS VILLAGE,RCD22647,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,145 EMERY LN,,BOOTHBAY HARBOR,ME,04538-1963,23015,LINCOLN,US,+1 (207) 633-1222,+1 (207) 633-1212,,3/31/2019,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-573,SAM L. COHEN CENTER,SAM L. COHEN CENTER,ADS38604,ADULT DAY SERVICES PROGRAM,ACTIVE,30 BARRA RD,,BIDDEFORD,ME,04005-9459,23031,YORK,US,+1 (207) 396-6500,+1 (207) 833-8249,,1/10/2019,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-574,SANDY BROOK HOME,SANDY BROOK HOME,RCC939,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,81 HOULTON RD,,DANFORTH,ME,4424,23029,WASHINGTON,US,+1 (207) 448-3180,+1 (207) 448-2010,,4/4/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-575,SANDY RIVER CENTER,SANDY RIVER CENTER,PND22629,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,119 LIVERMORE FALLS RD,,FARMINGTON,ME,04938-6241,23007,FRANKLIN,US,+1 (207) 778-6591,+1 (207) 778-4245,,9/30/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-576,SANFIELD REHAB & LIVING CENTER,SANFIELD REHAB & LIVING CENTER,RCD22631,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,95 MAIN STREET,,HARTLAND,ME,4943,23025,SOMERSET,US,+1 (207) 938-2616,+1 (207) 938-2850,,7/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-577,SARAH FRYE HOME,SARAH FRYE HOME,PND945,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,751 WASHINGTON ST N,,AUBURN,ME,04210-3882,23001,ANDROSCOGGIN,US,+1 (207) 784-7242,+1 (207) 784-3619,,8/20/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-578,SAWYER STREET HOUSE,SAWYER STREET HOUSE,PND1567,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,388 SAWYER ST,,SOUTH PORTLAND,ME,04106-3960,23005,CUMBERLAND,US,+1 (207) 799-0637,+1 (207) 553-2526,,3/18/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-579,SCARBOROUGH TERRACE,SCARBOROUGH TERRACE,RCD954,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,600 COMMERCE DR,,SCARBOROUGH,ME,04074-7305,23005,CUMBERLAND,US,+1 (207) 885-5568,+1 (207) 883-2805,,3/18/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-580,SCHOOL STREET HOME,SCHOOL STREET HOME,RCC955,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,40 SCHOOL ST,,SANFORD,ME,04073-3019,23031,YORK,US,+1 (207) 324-1607,+1 (207) 324-6050,,12/19/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-581,SCHOONER ASSISTED LIVING PROGRAM,SCHOONER ASSISTED LIVING PROGRAM,ALP1700,ASSISTED LIVING PROGRAM,ACTIVE,200 STETSON RD,,AUBURN,ME,04210-6458,23001,ANDROSCOGGIN,US,+1 (207) 784-2900,+1 (207) 513-5001,,6/19/2019,"Dementia/Alzheimer's, Type II - Medication and Nursing",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-582,SCHOONER ESTATES RESIDENTIAL CARE,SCHOONER ESTATES RESIDENTIAL CARE,PND978,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,200 STETSON RD,,AUBURN,ME,04210-6458,23001,ANDROSCOGGIN,US,+1 (207) 784-2900,+1 (207) 784-2900,,6/26/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-583,SENIOR CARE CENTER,SENIOR CARE CENTER,ADS2271,ADULT DAY SERVICES PROGRAM,ACTIVE,37 SPRUCE ST APT 1,,LEWISTON,ME,04240-7322,23001,ANDROSCOGGIN,US,+1 (207) 740-5598,+1 (207) 783-4644,,10/21/2017,Social,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-584,SENOTT ROAD,SENOTT ROAD,RCA967,LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,166 SENOTT ROAD,,WHITEFIELD,ME,4353,23015,LINCOLN,US,+1 (207) 549-7752,+1 (207) 549-7197,,9/18/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-585,SENTRY HILL AT YORK HARBOR,SENTRY HILL AT YORK HARBOR,PND1212,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,2 VICTORIA CT,,YORK,ME,03909-1455,23031,YORK,US,+1 (207) 363-5116,+1 (207) 363-4182,,8/13/2019,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-586,SENTRY HILL CONGREGATE HOUSING,SENTRY HILL CONGREGATE HOUSING,ALP969,ASSISTED LIVING PROGRAM,ACTIVE,2 VICTORIA CT,,YORK,ME,03909-1455,23031,YORK,US,+1 (207) 363-5116,+1 (207) 363-4182,,3/25/2018,Type II - Medication and Nursing,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-587,SETH JORDAN HOUSE,SETH JORDAN HOUSE,PNC761,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,39 OBRION ST,,PORTLAND,ME,04101-4411,23005,CUMBERLAND,US,+1 (207) 874-1084,+1 (207) 874-1077,,4/28/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-588,SEVENTY FIVE STATE STREET,SEVENTY FIVE STATE STREET,PND975,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,75 STATE ST,,PORTLAND,ME,04101-3746,23005,CUMBERLAND,US,+1 (207) 772-2675,+1 (207) 772-2896,,8/18/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-589,SEVENTY SIX BRADLEY STREET,SEVENTY SIX BRADLEY STREET,PNC976,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,76 BRADLEY ST,,LEWISTON,ME,04240-6302,23001,ANDROSCOGGIN,US,+1 (207) 786-0900,+1 (207) 784-2398,,5/22/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-590,SEWALL STREET HOME,SEWALL STREET HOME,RCC783,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,13 SEWALL STREET,,ISLAND FALLS,ME,4747,23003,AROOSTOOK,US,+1 (207) 463-2823,+1 (207) 463-2151,,4/21/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-591,SHARED LIVING GROUP HOME,SHARED LIVING GROUP HOME,PNC979,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,468 CORINNA RD,,SAINT ALBANS,ME,04971-7008,23025,SOMERSET,US,+1 (207) 938-4005,+1 (207) 938-4005,,6/17/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-592,"SHAW HOUSE, THE",THE SHAW HOUSE,PND1701,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,257 SOUTH ST,,BIDDEFORD,ME,04005-2154,23031,YORK,US,+1 (207) 283-1011,+1 (207) 286-3684,,9/16/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-593,SHERI'S HAVEN,SHERI'S HAVEN,RCC38668,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,33 JAMES ST,,BANGOR,ME,04401-4634,23019,PENOBSCOT,US,+1 (207) 951-7134,,,5/14/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-594,SHIN POND ROAD HOME,SHIN POND ROAD HOME,RCC1882,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,219 SHIN POND RD,,PATTEN,ME,04765-3124,23019,PENOBSCOT,US,+1 (207) 528-2917,+1 (207) 463-2151,,1/23/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-595,SHIRLEY DRINKWATER HOME - 1,SHIRLEY DRINKWATER HOME - 1,RCC986,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,289 MEADOW STREET,,ROCKPORT,ME,4856,23013,KNOX,US,+1 (207) 236-0626,+1 (207) 236-0690,,6/24/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-596,SHIRLEY DRINKWATER HOME - 2,SHIRLEY DRINKWATER HOME - 2,RCA987,LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,289 MEADOW ST,,ROCKPORT,ME,4856,23013,KNOX,US,+1 (207) 236-0626,+1 (207) 236-0690,,6/24/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-597,SISTERS OF THE HEART,SISTERS OF THE HEART,RCD1949,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,60 CARMEL RD S,,HAMPDEN,ME,04444-3122,23019,PENOBSCOT,US,+1 (207) 479-0317,+1 (207) 862-2960,,7/31/2018,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-598,SIXTY SEVEN HIGHLAND AVENUE,SIXTY SEVEN HIGHLAND AVENUE,RCC991,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,67 HIGHLAND AVE,,GARDINER,ME,04345-1803,23011,KENNEBEC,US,+1 (207) 582-8021,+1 (207) 582-2457,,10/29/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-599,SIXTY THREE WASHINGTON STREET,SIXTY THREE WASHINGTON STREET,RCC992,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,63 WASHINGTON ST,,CAMDEN,ME,04843-1581,23013,KNOX,US,+1 (207) 236-3638,+1 (207) 236-3638,,2/22/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-600,SKYHAVEN,SKYHAVEN,PND995,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,2 AIRPORT DR,,PRESQUE ISLE,ME,04769-2041,23003,AROOSTOOK,US,+1 (207) 764-0759,+1 (207) 764-5631,,1/31/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-601,SKY-HY ADULT DAY CARE,SKY-HY ADULT DAY CARE,ADS994,ADULT DAY SERVICES PROGRAM,ACTIVE,32 SKY HY DR,,TOPSHAM,ME,04086-5772,23023,SAGADAHOC,US,+1 (207) 725-7577,+1 (207) 725-2698,,6/2/2018,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-602,SMITH'S FOSTER HOME,SMITH'S FOSTER HOME,RCB999,LEVEL II RESIDENTIAL CARE FACILITY,ACTIVE,913 DEPOT ST,,WALDOBORO,ME,04572-5905,23015,LINCOLN,US,+1 (207) 832-4579,+1 (207) 832-5291,,11/28/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-603,SNOW POND RESIDENTIAL CARE CENTER,SNOW POND RESIDENTIAL CARE CENTER,PND1778,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,888 POND RD,,SIDNEY,ME,04330-2127,23011,KENNEBEC,US,+1 (207) 547-3623,+1 (207) 547-4819,,3/27/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-604,SNOW'S FOSTER HOME,SNOW'S FOSTER HOME,RCA1003,LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,21 BACON RD,,CHARLESTON,ME,04422-3212,23019,PENOBSCOT,US,+1 (207) 285-3842,,,12/17/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-605,SOMERSET HOUSE,SOMERSET HOUSE,PNC38650,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,395 WATERVILLE RD,,NORRIDGEWOCK,ME,04957-3004,23025,SOMERSET,US,+1 (207) 634-2568,+1 (207) 634-2569,,1/5/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-606,SOMERSET REHAB & LIVING CENTER,SOMERSET REHAB & LIVING CENTER,RCD22638,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,43 OWENS ST,,BINGHAM,ME,04920-4008,23025,SOMERSET,US,+1 (207) 672-4041,+1 (207) 672-3293,,4/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-607,SOMERSET RESIDENTIAL CARE,SOMERSET RESIDENTIAL CARE,PND1779,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,327 SHUSTA RD,,MADISON,ME,04950-4104,23025,SOMERSET,US,+1 (207) 696-5453,+1 (207) 696-3898,,5/21/2016,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-608,SONOGEE REHAB & LIVING CENTER,SONOGEE REHAB & LIVING CENTER,RCD22640,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,131 EDEN ST,,BAR HARBOR,ME,04609-1137,23009,HANCOCK,US,+1 (207) 288-5800,+1 (207) 288-5132,,8/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-609,SOUCY'S FOSTER HOME,SOUCY'S FOSTER HOME,RCB1006,LEVEL II RESIDENTIAL CARE FACILITY,ACTIVE,101 BERRY AVE,,VAN BUREN,ME,04785-1443,23003,AROOSTOOK,US,+1 (207) 868-7777,+1 (207) 868-7781,,10/30/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-610,SOUTH BAY MANOR,SOUTH BAY MANOR,RCD2181,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,44 S BAY RD,,FRANKLIN,ME,04634-3140,23009,HANCOCK,US,+1 (207) 565-3805,+1 (207) 565-3804,,8/10/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-611,SOUTH BELFAST ROAD HOUSE I,SOUTH BELFAST ROAD HOUSE I,PNA1833,PNMI LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,31 A SOUTH BELFAST ROAD,,WINDSOR,ME,4363,23011,KENNEBEC,US,+1 (207) 445-3951,+1 (207) 622-4667,,4/1/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-612,SOUTH BELFAST ROAD HOUSE II,SOUTH BELFAST ROAD HOUSE II,PNA1835,PNMI LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,31 B SOUTH BELFAST ROAD,,WINDSOR,ME,4363,23011,KENNEBEC,US,+1 (207) 445-3964,+1 (207) 622-4667,,4/1/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-613,SOUTH BELFAST ROAD HOUSE III,SOUTH BELFAST ROAD HOUSE III,PNA1836,PNMI LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,31 C SOUTH BELFAST ROAD,,WINDSOR,ME,4363,23011,KENNEBEC,US,+1 (207) 445-3958,+1 (207) 622-4667,,4/1/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-614,SOUTH CHINA HOUSE,SOUTH CHINA HOUSE,PNC1971,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,44 ROUTE 3,,SOUTH CHINA,ME,04358-5059,23011,KENNEBEC,US,+1 (207) 445-3165,+1 (207) 445-3165,,4/3/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-615,"SOUTHERN ACRES RESIDENTIAL CARE FACILITY, INC.","SOUTHERN ACRES RESIDENTIAL CARE FACILITY, INC.",PND1007,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,203 TWEEDIE RD,,WESTFIELD,ME,04787-3216,23003,AROOSTOOK,US,+1 (207) 429-9231,+1 (207) 429-9611,,8/29/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-616,SOUTHRIDGE REHAB & LIVING CENTER,SOUTHRIDGE REHAB & LIVING CENTER,RCD22642,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,10 MAY ST,,BIDDEFORD,ME,04005-2923,23031,YORK,US,+1 (207) 282-4138,+1 (207) 282-8242,,9/30/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-617,SPECTRUM GENERATIONS ADULT DAY BREAK PROGRAM,SPECTRUM GENERATIONS ADULT DAY BREAK PROGRAM,ADS1752,ADULT DAY SERVICES PROGRAM,ACTIVE,30 LEAVITT ST,,SKOWHEGAN,ME,04976-1843,23025,SOMERSET,US,+1 (207) 242-0179,+1 (207) 622-7857,,7/11/2019,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-618,SPENCER STREET,SPENCER STREET,PNC2374,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,9 SPENCER ST,,AUGUSTA,ME,04330-3897,23011,KENNEBEC,US,+1 (207) 622-5946,+1 (207) 519-8191,,8/31/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-619,SPILLER PARK APARTMENTS,SPILLER PARK APARTMENTS,RCC1009,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,12 DAY RD,,GORHAM,ME,04038-1856,23005,CUMBERLAND,US,+1 (207) 774-6323,+1 (207) 761-8460,,10/29/2017,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-620,SPRING STREET,SPRING STREET,RCC2097,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,28 SPRING ST,,BRUNSWICK,ME,04011-2313,23005,CUMBERLAND,US,+1 (207) 725-0580,+1 (207) 725-1416,,2/23/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-621,SPRING STREET HOME,SPRING STREET HOME,PNC1012,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,9 SPRING ST,,NORWAY,ME,04268-5603,23017,OXFORD,US,+1 (207) 743-8049,+1 (207) 743-8429,,2/19/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-622,SPURWINK FOSS ROAD,SPURWINK FOSS ROAD,RCC2214,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,319 A FOSS ROAD,,LIMERICK,ME,4848,23031,YORK,US,+1 (207) 793-2224,+1 (207) 797-6398,,4/24/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-623,SPURWINK JEANNE STREET,SPURWINK JEANNE STREET,RCC38709,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,50 JEANNE ST,,PORTLAND,ME,04102-1825,23005,CUMBERLAND,US,+1 (207) 797-2512,+1 (207) 797-6398,,8/10/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-624,SPURWINK SONNET LANE,SPURWINK SONNET LANE,RCC2270,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,18 SONNET LN,,PORTLAND,ME,04102-1815,23005,CUMBERLAND,US,+1 (207) 797-2512,+1 (207) 797-6398,,4/13/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-625,SPURWINK VICTORIA DRIVE,SPURWINK VICTORIA DRIVE,RCC38633,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,114 VICTORIA DR,,WESTBROOK,ME,04092-2047,23005,CUMBERLAND,US,+1 (207) 797-2512,+1 (207) 797-6398,,8/17/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-626,"ST. JOSEPH MEMORY CARE, INC.","ST. JOSEPH MEMORY CARE, INC.",PND2386,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,426 US ROUTE 1,,FRENCHVILLE,ME,04745-6155,23003,AROOSTOOK,US,+1 (207) 543-6648,+1 (207) 728-7261,,11/9/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-627,ST. JUDE'S FOSTER HOME,ST. JUDE'S FOSTER HOME,RCB1020,LEVEL II RESIDENTIAL CARE FACILITY,ACTIVE,123 WRIGHT ST,,VAN BUREN,ME,04785-1350,23003,AROOSTOOK,US,+1 (207) 868-5180,+1 (207) 868-7781,,7/31/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-628,STANDISH MIDDLE ROAD HOME,STANDISH MIDDLE ROAD HOME,RCC1937,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,575 MIDDLE RD,,STEEP FALLS,ME,04085-6001,23005,CUMBERLAND,US,+1 (207) 675-3116,+1 (207) 797-6398,,9/24/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-629,STEARNS ASSISTED LIVING,STEARNS ASSISTED LIVING,ALP1027,ASSISTED LIVING PROGRAM,ACTIVE,80 MAINE AVE,,MILLINOCKET,ME,04462-1564,23019,PENOBSCOT,US,+1 (207) 723-4445,+1 (207) 973-3699,,9/5/2018,Type II - Medication and Nursing,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-630,"STEWART CENTER, THE",THE STEWART CENTER,ADS2292,ADULT DAY SERVICES PROGRAM,ACTIVE,74 LUNT RD STE 202,,FALMOUTH,ME,04105-1996,23005,CUMBERLAND,US,+1 (207) 699-4618,+1 (207) 283-2470,,10/29/2017,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-631,STINCHFIELD HILL,STINCHFIELD HILL,RCC1638,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,47 STINCHFIELD HILL RD,,CHESTERVILLE,ME,04938-3019,23007,FRANKLIN,US,+1 (207) 778-0492,+1 (207) 778-6070,,10/9/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-632,STONE STREET,STONE STREET,RCC38639,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,86 STONE ST,,AUGUSTA,ME,04330-5228,23011,KENNEBEC,US,+1 (207) 873-2136,+1 (207) 877-8427,,9/18/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
