row_id,Facility Name,Address1,City,Zip,State,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type
USA-SC-58-SC-OfficeOnAging-output-291,Evergreen Residential Care Inc I,1612 Evergreen St,Charleston,29407,SC,Charleston,843-744-1249,,,,,CRC-0026,http://nfbl.sc.gov/FacilityInformation.php?FacID=403,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-292,Palmettos Of Charleston,1900 Ashley Crossing Dr,Charleston,29414,SC,Charleston,843-852-0505,,,,,CRC-1263,http://nfbl.sc.gov/FacilityInformation.php?FacID=405,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-293,Ashley River Plantation,2333 Ashley River Rd,Charleston,29414,SC,Charleston,843-766-9898,,,,,CRC-1376,http://nfbl.sc.gov/FacilityInformation.php?FacID=406,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-294,Goose Creek Manor #1,104 Marilyn St,Goose Creek,29445,SC,Berkeley,843-572-7442,,,,,CRC-0639,http://nfbl.sc.gov/FacilityInformation.php?FacID=407,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-295,Horizon Bay Assisted Living & Memory Care At Charleston,2030 Charlie Hall Blvd,Charleston,29414,SC,Charleston,843-763-4055,,,,,CRC-1291,http://nfbl.sc.gov/FacilityInformation.php?FacID=408,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-296,Goose Creek Manor #2,104 Marilyn St,Goose Creek,29445,SC,Berkeley,843-572-7442,,Leticia Dedios,goosecreekmanor@aol.com,,CRC-0762,http://nfbl.sc.gov/FacilityInformation.php?FacID=409,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-297,Quality Care Residential Home,107 Etling Ave,Goose Creek,29445,SC,Berkeley,843-863-0209,,,,,CRC-0715,http://nfbl.sc.gov/FacilityInformation.php?FacID=411,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-298,New Beginnings Of Pineville,212 Mitchellbay Ln,Pineville,29468,SC,Berkeley,843-351-2240,843-351-2250,Helen Ravenell,new.beginnings@tds.net,nbrcf.com,CRC-1521,http://nfbl.sc.gov/FacilityInformation.php?FacID=412,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-299,Carriage House Of Hartsville,1311 E Home Ave,Hartsville,29550,SC,Darlington,843-383-6990,843-383-6930,Kyle Rufer,chof.kylerufer@gmail.com,,CRC-0994,http://nfbl.sc.gov/FacilityInformation.php?FacID=413,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-300,Midland Park Residential Home Care,2712 Midland Park Rd,North Charleston,29406,SC,Charleston,843-569-0025,843-569-0424,Raquel V. Balagtas/ Roger C. Singian,Midlandpark@bellsouth.net,www.midlandparkresidentialhomecare.com,CRC-0905,http://nfbl.sc.gov/FacilityInformation.php?FacID=414,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-301,North Haven Residential Care Home,4326 Leslie St,North Charleston,29418,SC,Charleston,843-767-2541,,,,,CRC-0877,http://nfbl.sc.gov/FacilityInformation.php?FacID=416,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-302,Easy Living,506 E Jackson St,Lamar,29069,SC,Darlington,843-326-5884,,Bert Owens,sarafoster@easleyretirement.net,,CRC-1512,http://nfbl.sc.gov/FacilityInformation.php?FacID=417,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-303,Ashley Landing Assisted Living,4550 Great Oak Drive,North Charleston,29418,SC,Charleston,843-760-0831,,Matthew Baker,mbaker@ashleylanding.com,www.ashleylanding.com,CRC-1288,http://nfbl.sc.gov/FacilityInformation.php?FacID=418,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-304,Bridge Assisted Living At Life Care Center Of Charleston,2590 Elms Plantation Blvd,North Charleston,29406,SC,Charleston,843-553-6342,,,,,CRC-1064,http://nfbl.sc.gov/FacilityInformation.php?FacID=419,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-305,Oakview Boarding Home,1818 S Live Oak Dr,Moncks Corner,29461,SC,Berkeley,843-761-3273,843-761-8001,lynn biascan,biascana@yahoo.com,,CRC-1153,http://nfbl.sc.gov/FacilityInformation.php?FacID=420,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-306,Pinewood House,101 Centennial Blvd,Goose Creek,29445,SC,Berkeley,843-569-2520,,,,,CRC-1406,http://nfbl.sc.gov/FacilityInformation.php?FacID=421,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-307,Lambs Road Community Residence,4788 Lambs Rd,North Charleston,29418,SC,Charleston,843-767-1066,,SallPageland Care Facility,Pagecare@shtc.net,,CRC-0999,http://nfbl.sc.gov/FacilityInformation.php?FacID=461,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-308,The Retreat at Sumter,2065 Mccrays Mill Rd,Sumter,29154,SC,Sumter,803-778-9690,,Amanda Blackwell,mceleveenmanor@dc.rr.com,,CRC-0988,http://nfbl.sc.gov/FacilityInformation.php?FacID=462,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-309,Morningside Of Sumter,2500 Lin Do Ct,Sumter,29150,SC,Sumter,803-469-4490,,,,,CRC-1079,http://nfbl.sc.gov/FacilityInformation.php?FacID=463,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-310,Sterling House Of Sumter,1180 Wilson Hall Rd,Sumter,29150,SC,Sumter,803-469-4508,,,,,CRC-1312,http://nfbl.sc.gov/FacilityInformation.php?FacID=464,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-311,Covenant Place,2825 Carter Rd Ofc,Sumter,29150,SC,Sumter,803-469-7007,,,,,CRC-0758,http://nfbl.sc.gov/FacilityInformation.php?FacID=465,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-312,Serenity Manor Of Holly Hill,656 Gardner Blvd,Holly Hill,29059,SC,Orangeburg,803-496-3022,,,,,CRC-1516,http://nfbl.sc.gov/FacilityInformation.php?FacID=466,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-313,Magnolias Of Santee,118 Britain St,Santee,29142,SC,Orangeburg,803-854-2020,,,,,CRC-1416,http://nfbl.sc.gov/FacilityInformation.php?FacID=467,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-314,Alexander's Golden Starr Community Care Home,218 Golden Starr Rd,Santee,29142,SC,Orangeburg,803-854-2496,8036104197,Donna Outlaw,shilanedot@gmail.com,,CRC-0171,http://nfbl.sc.gov/FacilityInformation.php?FacID=468,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-315,Pinedale Residential Center,798 Hermitage Pond Rd,Camden,29020,SC,Kershaw,803-432-9900,,,,,CRC-0460,http://nfbl.sc.gov/FacilityInformation.php?FacID=469,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-316,Morningside Of Camden,715 Kershaw Hwy,Camden,29020,SC,Kershaw,803-713-8668,,,,,CRC-1259,http://nfbl.sc.gov/FacilityInformation.php?FacID=471,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-317,Elliott's Residential Care Home,2432 Landsdowne Rd,Bowman,29018,SC,Orangeburg,803-829-3348,,,,,CRC-0272,http://nfbl.sc.gov/FacilityInformation.php?FacID=472,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-318,Camden I,975 Wateree Blvd,Camden,29020,SC,Kershaw,803-432-0973,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1525,http://nfbl.sc.gov/FacilityInformation.php?FacID=473,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-319,Camden II,975 Wateree Blvd,Camden,29020,SC,Kershaw,803-432-1345,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1522,http://nfbl.sc.gov/FacilityInformation.php?FacID=474,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-320,Bishopville Manor,2779 Hwy 15 N,Bishopville,29010,SC,Lee,803-428-2222,803-428-2333,Ida Golden, bishopville.manor@aol.com,,CRC-1108,http://nfbl.sc.gov/FacilityInformation.php?FacID=433,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-321,Dayspring Assisted Living,5146 Towles Rd,Hollywood,29449,SC,Charleston,843-889-9757,,,,,CRC-1385,http://nfbl.sc.gov/FacilityInformation.php?FacID=434,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-322,Vanguard Residential Services I,100 E Hospital St,Manning,29102,SC,Clarendon,803-435-2330,803-435-8523,Betty Lee,,,CRC-1313,http://nfbl.sc.gov/FacilityInformation.php?FacID=435,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-323,Vanguard Residential Services II,512 S Church St,Manning,29102,SC,Clarendon,803-435-2330,803-435-8523,Betty Lee,blee@ccdsnb.org,,CRC-1314,http://nfbl.sc.gov/FacilityInformation.php?FacID=436,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-324,Backhome Care Facility,140 Checkerberry Ln,Cross,29436,SC,Orangeburg,843-753-3899,,,,,CRC-0567,http://nfbl.sc.gov/FacilityInformation.php?FacID=437,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-325,Cottonwood Villas,800 W Church St,Bishopville,29010,SC,Lee,803-484-5303,,Felicia Gainey,feliciagainey@outlook.com,,CRC-1186,http://nfbl.sc.gov/FacilityInformation.php?FacID=439,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-326,L & M Residential Health Care Facility,2504 Hwy 311,Cross,29436,SC,Berkeley,843-753-7098,,,,,CRC-1426,http://nfbl.sc.gov/FacilityInformation.php?FacID=440,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-327,Phaire's Care At Katura Springs,12488 Old Number Six Hwy,Eutawville,29048,SC,Orangeburg,803-492-7122,,,,,CRC-1301,http://nfbl.sc.gov/FacilityInformation.php?FacID=441,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-328,Willie S II Rch,46 Wilson St,Sumter,29150,SC,Sumter,803-773-4724,,,,,CRC-1485,http://nfbl.sc.gov/FacilityInformation.php?FacID=443,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-329,Herriott's Residential Care Facility,114 Lime Ln,Sumter,29150,SC,Sumter,803-773-6882,,,,,CRC-1013,http://nfbl.sc.gov/FacilityInformation.php?FacID=444,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-330,Greene's Residential Care Facility,23 Kendrick St,Sumter,29150,SC,Sumter,803-778-2780,803-778-1483,Carl Greene,greenesresidentialcare@gmail.com,,CRC-0665,http://nfbl.sc.gov/FacilityInformation.php?FacID=445,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-331,Greene's Residential Care II,28 S Magnolia St,Sumter,29150,SC,Sumter,803-934-9319,803-778-1483,Carl Greene,greenesresidentialcare@gmail.com,,CRC-1126,http://nfbl.sc.gov/FacilityInformation.php?FacID=446,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-332,Flora's Residential Care Facility II,703 S Harvin St,Sumter,29150,SC,Sumter,803-775-6077,,,,,CRC-1519,http://nfbl.sc.gov/FacilityInformation.php?FacID=447,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-333,Northwoods Senior Living,1267 N Main St,Sumter,29153,SC,Sumter,803-774-5700,803-774-5704,Kaley Patterson or Shery Smith,kaleypatterson@ftc-i.net,www.northwoodsseniorliving.com,CRC-1442,http://nfbl.sc.gov/FacilityInformation.php?FacID=448,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-334,Carriage House Of Sumter,431 N Main St,Sumter,29150,SC,Sumter,803-773-0965,,Sarah Burgess / Angela Fullwood,chos.sarahb@gmail.com,,CRC-0997,http://nfbl.sc.gov/FacilityInformation.php?FacID=449,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-335,Emerald Rcf I,2244 Browntown Rd,Bishopville,29010,SC,Lee,803-428-5407,,,,,CRC-1205,http://nfbl.sc.gov/FacilityInformation.php?FacID=450,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-336,Anointed Residential Care #2,511 S Sumter St,Sumter,29150,SC,Sumter,803-883-4032,,,coreyjessica63@aol.com,,CRC-1502,http://nfbl.sc.gov/FacilityInformation.php?FacID=452,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-337,Anointed Residential Care,551 S Sumter St,Sumter,29150,SC,Sumter,803-883-4427,,Daisy Bradley,daisy78bradley@outlook.com,,CRC-1435,http://nfbl.sc.gov/FacilityInformation.php?FacID=453,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-338,Family Residential Care Home III,25 Edwards St,Sumter,29150,SC,Sumter,803-775-9555,,,,,CRC-1537,http://nfbl.sc.gov/FacilityInformation.php?FacID=454,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-339,Family Residential Care Home I,21 Edwards St,Sumter,29150,SC,Sumter,803-775-9555,,,,,CRC-1233,http://nfbl.sc.gov/FacilityInformation.php?FacID=455,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-340,Family Residential Care Home II,23 Edwards St,Sumter,29150,SC,Sumter,803-775-9555,,,,,CRC-1277,http://nfbl.sc.gov/FacilityInformation.php?FacID=456,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-341,Walters Brothers Residential Care Facility,110 Geddings Rd,Sumter,29150,SC,Sumter,803-506-2743,,Delores Walters Johnson,walters19987@bellsouth.net,,CRC-1080,http://nfbl.sc.gov/FacilityInformation.php?FacID=457,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-342,Angelic's Place,903 W Bartlette St,Sumter,29150,SC,Sumter,803-775-1404,,Shirley Greene,bbettymou@aol.com,,CRC-1400,http://nfbl.sc.gov/FacilityInformation.php?FacID=458,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-343,Community Residential Care Facility,703 Broad St,Sumter,29150,SC,Sumter,803-773-3443,,,,,CRC-0613,http://nfbl.sc.gov/FacilityInformation.php?FacID=459,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-344,Springhill Assisted Living Retirement Community,514 S Gum St,Pageland,29728,SC,Chesterfield,843-675-2500,,,,,CRC-1171,http://nfbl.sc.gov/FacilityInformation.php?FacID=460,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-345,Pageland Care Facility,206 S Gum St,Pageland,29728,SC,Chesterfield,843-672-5930,8436723701,Dennis Funderburk or Christine Hargett,Pagecare@shtc.net,,CRC-0999,http://nfbl.sc.gov/FacilityInformation.php?FacID=461,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-346,The Retreat at Sumter,2065 Mccrays Mill Rd,Sumter,29154,SC,Sumter,803-778-9690,,Amanda Blackwell,mceleveenmanor@dc.rr.com,,CRC-0988,http://nfbl.sc.gov/FacilityInformation.php?FacID=462,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-347,Morningside Of Sumter,2500 Lin Do Ct,Sumter,29150,SC,Sumter,803-469-4490,,,,,CRC-1079,http://nfbl.sc.gov/FacilityInformation.php?FacID=463,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-348,Sterling House Of Sumter,1180 Wilson Hall Rd,Sumter,29150,SC,Sumter,803-469-4508,,,,,CRC-1312,http://nfbl.sc.gov/FacilityInformation.php?FacID=464,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-349,Covenant Place,2825 Carter Rd Ofc,Sumter,29150,SC,Sumter,803-469-7007,,,,,CRC-0758,http://nfbl.sc.gov/FacilityInformation.php?FacID=465,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-350,Serenity Manor Of Holly Hill,656 Gardner Blvd,Holly Hill,29059,SC,Orangeburg,803-496-3022,,,,,CRC-1516,http://nfbl.sc.gov/FacilityInformation.php?FacID=466,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-351,Magnolias Of Santee,118 Britain St,Santee,29142,SC,Orangeburg,803-854-2020,,,,,CRC-1416,http://nfbl.sc.gov/FacilityInformation.php?FacID=467,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-352,Alexander's Golden Starr Community Care Home,218 Golden Starr Rd,Santee,29142,SC,Orangeburg,803-854-2496,8036104197,Donna Outlaw,shilanedot@gmail.com,,CRC-0171,http://nfbl.sc.gov/FacilityInformation.php?FacID=468,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-353,Pinedale Residential Center,798 Hermitage Pond Rd,Camden,29020,SC,Kershaw,803-432-9900,,,,,CRC-0460,http://nfbl.sc.gov/FacilityInformation.php?FacID=469,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-354,Morningside Of Camden,715 Kershaw Hwy,Camden,29020,SC,Kershaw,803-713-8668,,,,,CRC-1259,http://nfbl.sc.gov/FacilityInformation.php?FacID=471,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-355,Elliott's Residential Care Home,2432 Landsdowne Rd,Bowman,29018,SC,Orangeburg,803-829-3348,,,,,CRC-0272,http://nfbl.sc.gov/FacilityInformation.php?FacID=472,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-356,Camden I,975 Wateree Blvd,Camden,29020,SC,Kershaw,803-432-0973,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1525,http://nfbl.sc.gov/FacilityInformation.php?FacID=473,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-357,Camden II,975 Wateree Blvd,Camden,29020,SC,Kershaw,803-432-1345,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1522,http://nfbl.sc.gov/FacilityInformation.php?FacID=474,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-358,Colleton Courtyard,210 Academy Rd,Walterboro,29488,SC,Colleton,843-538-8181,,,,,CRC-1484,http://nfbl.sc.gov/FacilityInformation.php?FacID=475,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-359,Zion House A,121 Moore St,Walterboro,29488,SC,Colleton,843-782-3238,,,,,CRC-1529,http://nfbl.sc.gov/FacilityInformation.php?FacID=476,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-360,Heath Springs Residential Care Center,614 Hart St,Heath Springs,29058,SC,Lancaster,803-273-3227,803-273-3281,Paula or Dorethea,,,CRC-1903,http://nfbl.sc.gov/FacilityInformation.php?FacID=477,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-361,Josie Drive Community Residence,210 Josie Dr,Walterboro,29488,SC,Colleton,843-549-6979,,,,,CRC-1528,http://nfbl.sc.gov/FacilityInformation.php?FacID=478,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-362,Forest Circle Community Residence,505 Forest Cir,Walterboro,29488,SC,Colleton,843-549-8140,,,,,CRC-1527,http://nfbl.sc.gov/FacilityInformation.php?FacID=479,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-363,River Oaks,1251 Ladys Island Dr,Port Royal,29935,SC,Beaufort,843-521-2298,,,,,CRC-0733,http://nfbl.sc.gov/FacilityInformation.php?FacID=480,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-364,Bostick's Adult Residential Care Facility,1912 Duke St,Beaufort,29902,SC,Beaufort,843-524-3906,,,,,CRC-0143,http://nfbl.sc.gov/FacilityInformation.php?FacID=481,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-365,Port Royal Community Residence,1508 Old Shell Rd,Port Royal,29935,SC,Beaufort,843-255-6300,,,,,CRC-1173,http://nfbl.sc.gov/FacilityInformation.php?FacID=482,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-366,Helena House,1624 Paris Ave Ofc,Port Royal,29935,SC,Beaufort,843-982-0233,,,,,CRC-1409,http://nfbl.sc.gov/FacilityInformation.php?FacID=483,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-367,CLS Care Home,1024 Tucker Town Rd Ste 1024A,Gadsden,29052,SC,Richland,803-353-2151,,,,,CRC-1200,http://nfbl.sc.gov/FacilityInformation.php?FacID=484,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-368,Summit Place Of Beaufort,1119 Pick Pocket Plantation Dr,Beaufort,29902,SC,Beaufort,843-770-0105,,,,,CRC-1375,http://nfbl.sc.gov/FacilityInformation.php?FacID=485,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-369,Bloom At Hilton Head,35 Beach City Rd,Hilton Head Island,29926,SC,Beaufort,843-342-5599,,,,,CRC-1382,http://nfbl.sc.gov/FacilityInformation.php?FacID=486,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-370,Morningside Of Beaufort,109 Old Salem Rd,Beaufort,29902,SC,Beaufort,843-982-0220,,,,,CRC-1267,http://nfbl.sc.gov/FacilityInformation.php?FacID=487,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-371,Emeritus At Hawthorne Inn At Hilton Head,15 Main St,Hilton Head Island,29926,SC,Beaufort,843-342-6565,,,,,CRC-1397,http://nfbl.sc.gov/FacilityInformation.php?FacID=488,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-372,Emeritus At Palm Court,48 Main St,Hilton Head Island,29926,SC,Beaufort,843-342-7122,,,,,CRC-1275,http://nfbl.sc.gov/FacilityInformation.php?FacID=489,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-373,Emeritus At Palm Village,80 Main St Ofc 100,Hilton Head Island,29926,SC,Beaufort,843-689-9143,,,,,CRC-1276,http://nfbl.sc.gov/FacilityInformation.php?FacID=490,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-374,A'Lelia Residential Care,10 Jacob White Rd,Yemassee,29945,SC,Beaufort,843-466-0356,843-466-0672,Carrie Miles,miles-66@hotmail.com,,CRC-1115,http://nfbl.sc.gov/FacilityInformation.php?FacID=491,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-375,Turning Point crcf,820 Toms Creek Rd,Hopkins,29061,SC,Richland,803-647-1152,,,,,CRC-1356,http://nfbl.sc.gov/FacilityInformation.php?FacID=492,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-376,Flowers Residential Care Facility,855 Watts Hill Rd,Lugoff,29078,SC,Kershaw,803-438-2654,,,Mla3524@yahoo.com,,CRC-0297,http://nfbl.sc.gov/FacilityInformation.php?FacID=493,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-377,Marquise Residential Home,9 Frazier Village Dr,Beaufort,29906,SC,Beaufort,843-846-8417,,,,,CRC-0863,http://nfbl.sc.gov/FacilityInformation.php?FacID=494,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-378,Broad Creek Care Center Assisted Living,801 Lemon Grass Ct,Hilton Head Island,29928,SC,Beaufort,843-341-7300,,,,,CRC-1036,http://nfbl.sc.gov/FacilityInformation.php?FacID=495,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-379,Morningside Of Lancaster,1004 Hardin St,Lancaster,29720,SC,Lancaster,803-285-8152,,,,,CRC-1146,http://nfbl.sc.gov/FacilityInformation.php?FacID=496,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-380,Dixon's Community Care Home,1456 Dixon Rd,Elgin,29045,SC,Kershaw,803-729-4309,,,,,CRC-0934,http://nfbl.sc.gov/FacilityInformation.php?FacID=497,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-381,Veterans Haven,1529 Dixon Rd,Elgin,29045,SC,Kershaw,803-408-1346,,Kondwani Sibande,,,CRC-1941,http://nfbl.sc.gov/FacilityInformation.php?FacID=498,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-382,J C Laraes Southwinds Assisted Living Community,308 Humphries Rd,Ridgeway,29130,SC,Kershaw,803-438-4052,,,,,CRC-1181,http://nfbl.sc.gov/FacilityInformation.php?FacID=499,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-383,Joanne's Community Care Home #1,5048 Percival Rd,Elgin,29045,SC,Richland,803-736-3860,844-273-7138,Towana Hayes or Joanne M. Caldwell,joannescch@aol.com,,CRC-0932,http://nfbl.sc.gov/FacilityInformation.php?FacID=500,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-384,Brian's Residential Care II,4003 Calhoun St,Branchville,29432,SC,Orangeburg,803-274-8051,803-274-8051,Albert Stokes,dstokes30@sc.rr.com,,CRC-0947,http://nfbl.sc.gov/FacilityInformation.php?FacID=501,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-385,Lemonaide House,1018 Crystal Clear Ln,Hopkins,29061,SC,Richland,803-776-1742,803 724-2431,Lula Etheridge 803 467-8399,lemons2love@aol.com,,CRC-0924,http://nfbl.sc.gov/FacilityInformation.php?FacID=502,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-386,Countrywood Assisted Living,1645 Ridge Rd,Hopkins,29061,SC,Richland,803-776-3873,803-217-0365,Lashay Hayes,lhayes@sterling-health.com,,CRC-1465,http://nfbl.sc.gov/FacilityInformation.php?FacID=503,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-387,Brian's Residential Care,1115 Whitman St,Orangeburg,29115,SC,Orangeburg,803-533-1588,,Albert Stokes,dstokes30@sc.rr.com,,CRC-0418,http://nfbl.sc.gov/FacilityInformation.php?FacID=504,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-388,Stokes Residential Care,2525 Saint Matthews Rd,Orangeburg,29118,SC,Orangeburg,803-533-0070,,Albert or Delaura Stokes,dstokes30@sc.rr.com,,CRC-0570,http://nfbl.sc.gov/FacilityInformation.php?FacID=505,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-389,Aldersgate At The Oaks,921 Methodist Oaks Dr,Orangeburg,29115,SC,Orangeburg,803-531-2332,803-531-2331,LaVeda B. Jenkins,921aoaks@gmail.com,,CRC-1488,http://nfbl.sc.gov/FacilityInformation.php?FacID=506,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-390,Methodist Oaks Residential Care Facility,1000 Methodist Oaks Dr,Orangeburg,29115,SC,Orangeburg,803-534-1212,,,,,CRC-0910,http://nfbl.sc.gov/FacilityInformation.php?FacID=507,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-391,Golden Years,139 Seminole Dr,Orangeburg,29115,SC,Orangeburg,803-536-0060,,,,,CRC-0333,http://nfbl.sc.gov/FacilityInformation.php?FacID=509,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-392,Daltons Cmc Residential Care Facility,1231 Eutaw St,Orangeburg,29115,SC,Orangeburg,803-531-6534,,Gerrick Sands,gerricksands@gmail.com,,CRC-1447,http://nfbl.sc.gov/FacilityInformation.php?FacID=510,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-393,Bloom At Belfair,60 Oak Forest Rd,Bluffton,29910,SC,Beaufort,#VALUE!,,,,,CRC-1510,http://nfbl.sc.gov/FacilityInformation.php?FacID=511,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-394,Jolly Rest More,1488 Glover St,Orangeburg,29115,SC,Orangeburg,803-531-4386,,,,,CRC-0332,http://nfbl.sc.gov/FacilityInformation.php?FacID=512,US,Assisted Living Facility
