row_id,name,address_line_1,address_line_2,city,postal_code,province,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type,latitude,longitude,neighborhood
USA-SC-58-SC-OfficeOnAging-output-258,Beard Residential Care Facility #2,301 N Orange St,,Timmonsville,29161,SC,Florence,843-346-5272,,,,,CRC-0082,http://nfbl.sc.gov/FacilityInformation.php?FacID=366,US,Assisted Living Facility,34.1365995,-79.9446162,
USA-SC-58-SC-OfficeOnAging-output-259,Ladson's Residential Home Care,1116 Camp Rd,,Charleston,29412,SC,Charleston,843-762-6443,,,,,CRC-1256,http://nfbl.sc.gov/FacilityInformation.php?FacID=367,US,Assisted Living Facility,32.7268082,-79.9469718,James Island
USA-SC-58-SC-OfficeOnAging-output-260,Camp Community Residence,1251 Camp Rd,,James Island,29412,SC,Charleston,843-805-5820,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-1371,http://nfbl.sc.gov/FacilityInformation.php?FacID=370,US,Assisted Living Facility,32.72762489999999,-79.949916,James Island
USA-SC-58-SC-OfficeOnAging-output-261,My Father's House,22 Larnes St,,Charleston,29403,SC,Charleston,843-723-7889,,,,,CRC-0459,http://nfbl.sc.gov/FacilityInformation.php?FacID=372,US,Assisted Living Facility,32.7953753,-79.9503091,Westside
USA-SC-58-SC-OfficeOnAging-output-262,Farmington Community Residence,1269 Camp Rd,,James Island,29412,SC,Charleston,843-805-5820,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-1370,http://nfbl.sc.gov/FacilityInformation.php?FacID=373,US,Assisted Living Facility,32.72789,-79.950643,James Island
USA-SC-58-SC-OfficeOnAging-output-263,Secessionville Community Residence,1217 Secessionville Rd,,Charleston,29412,SC,Charleston,843-762-2134,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-1287,http://nfbl.sc.gov/FacilityInformation.php?FacID=374,US,Assisted Living Facility,32.72208979999999,-79.95664699999999,James Island
USA-SC-58-SC-OfficeOnAging-output-264,Savannah House,1501 Secessionville Rd,,Charleston,29412,SC,Charleston,843-762-1396,,,,,CRC-1410,http://nfbl.sc.gov/FacilityInformation.php?FacID=375,US,Assisted Living Facility,32.7109141,-79.95713409999999,James Island
USA-SC-58-SC-OfficeOnAging-output-265,Palmetto Residential Care Of North Charleston,2834 Spruill Ave,,North Charleston,29405,SC,Charleston,843-744-8849,,,,,CRC-1322,http://nfbl.sc.gov/FacilityInformation.php?FacID=376,US,Assisted Living Facility,32.85076,-79.962705,
USA-SC-58-SC-OfficeOnAging-output-266,Ivory's Loving Care Residential Facility,2827 Spruill Ave,,North Charleston,29405,SC,Charleston,843-745-2339,,,,,CRC-1383,http://nfbl.sc.gov/FacilityInformation.php?FacID=377,US,Assisted Living Facility,32.8502324,-79.9629272,
USA-SC-58-SC-OfficeOnAging-output-267,Guardian Angels Residential Care,2126 Success St,,North Charleston,29405,SC,Charleston,843-744-0448,843-744-0448,"Christina Janke, Office Manager",guardianangelsRCF@yahoo.com,,CRC-1049,http://nfbl.sc.gov/FacilityInformation.php?FacID=378,US,Assisted Living Facility,32.8519419,-79.972113,
USA-SC-58-SC-OfficeOnAging-output-268,Maria's Priority Care Residential Home III,3115 Meeting Street Rd,,North Charleston,29405,SC,Charleston,843-554-0064,,,,,CRC-0938,http://nfbl.sc.gov/FacilityInformation.php?FacID=379,US,Assisted Living Facility,32.85145,-79.972329,
USA-SC-58-SC-OfficeOnAging-output-269,Maria's Priority Care Residential Home I,3117 Meeting Street Rd,,North Charleston,29405,SC,Charleston,843-554-8890,,,,,CRC-0937,http://nfbl.sc.gov/FacilityInformation.php?FacID=380,US,Assisted Living Facility,32.8514993,-79.972416,
USA-SC-58-SC-OfficeOnAging-output-270,Mcleod Manor,1707 Mcleod Ave,,Charleston,29412,SC,Charleston,843-795-8780,,,,,CRC-0425,http://nfbl.sc.gov/FacilityInformation.php?FacID=381,US,Assisted Living Facility,32.7511148,-79.97283970000001,James Island
USA-SC-58-SC-OfficeOnAging-output-271,First Choice Home Care Facility,2003 Cosgrove Ave,,North Charleston,29405,SC,Charleston,843-225-0637,,Wilhelmina C. Rellora,,,CRC-0742,http://nfbl.sc.gov/FacilityInformation.php?FacID=382,US,Assisted Living Facility,32.85744619999999,-79.9756925,
USA-SC-58-SC-OfficeOnAging-output-272,Vanwyever Residential Care Facility,2009 Cosgrove Ave,,North Charleston,29405,SC,Charleston,843-744-6065,,,,,CRC-0638,http://nfbl.sc.gov/FacilityInformation.php?FacID=383,US,Assisted Living Facility,32.8572623,-79.9758215,
USA-SC-58-SC-OfficeOnAging-output-273,Curameng Residential Home Care,2021 Cosgrove Ave,,North Charleston,29405,SC,Charleston,843-566-1266,,Milagros L. Reyes,,,CRC-1187,http://nfbl.sc.gov/FacilityInformation.php?FacID=384,US,Assisted Living Facility,32.8565623,-79.9761185,
USA-SC-58-SC-OfficeOnAging-output-274,Bishop Gadsden Episcopal Community,1 Bishop Gadsden Way,,Charleston,29412,SC,Charleston,843-762-3300,,,,,CRC-0451,http://nfbl.sc.gov/FacilityInformation.php?FacID=385,US,Assisted Living Facility,32.7307211,-79.9753228,James Island
USA-SC-58-SC-OfficeOnAging-output-275,Care With Love,3408 Lenape St,,North Charleston,29405,SC,Charleston,843-744-0313,,,,,CRC-1499,http://nfbl.sc.gov/FacilityInformation.php?FacID=386,US,Assisted Living Facility,32.85523999999999,-79.9778467,
USA-SC-58-SC-OfficeOnAging-output-276,Cabading Homes #1,3431 Rivers Ave,,North Charleston,29405,SC,Charleston,843-747-3050,,,,,CRC-0394,http://nfbl.sc.gov/FacilityInformation.php?FacID=387,US,Assisted Living Facility,32.8559252,-79.9783121,
USA-SC-58-SC-OfficeOnAging-output-277,Cabading Homes #2,3435 Rivers Ave,,North Charleston,29405,SC,Charleston,843-745-9182,,,,,CRC-0571,http://nfbl.sc.gov/FacilityInformation.php?FacID=388,US,Assisted Living Facility,32.8560101,-79.9784525,
USA-SC-58-SC-OfficeOnAging-output-278,Care With Love II,2109 Commander Rd,,North Charleston,29405,SC,Charleston,843-744-0313,,,,,CRC-1523,http://nfbl.sc.gov/FacilityInformation.php?FacID=389,US,Assisted Living Facility,32.85532980000001,-79.9782455,
USA-SC-58-SC-OfficeOnAging-output-279,Cabading Homes #3,2149 Dorchester Rd,,North Charleston,29405,SC,Charleston,843-745-9182,,,,,CRC-0825,http://nfbl.sc.gov/FacilityInformation.php?FacID=390,US,Assisted Living Facility,32.85387250000001,-79.97989559999999,
USA-SC-58-SC-OfficeOnAging-output-280,Dorcas Residential Care I,1131 Bexley St,,North Charleston,29405,SC,Charleston,843-746-9800,,,,,CRC-1251,http://nfbl.sc.gov/FacilityInformation.php?FacID=391,US,Assisted Living Facility,32.8736445,-79.9818028,
USA-SC-58-SC-OfficeOnAging-output-281,Dorcas Residential Care II,1133 Bexley St,,North Charleston,29405,SC,Charleston,843-747-4800,,,,,CRC-1252,http://nfbl.sc.gov/FacilityInformation.php?FacID=392,US,Assisted Living Facility,32.873624,-79.9819603,
USA-SC-58-SC-OfficeOnAging-output-282,Serenity Manor,4018 S Rhett Ave,,North Charleston,29405,SC,Charleston,843-554-0733,,,,,CRC-1472,http://nfbl.sc.gov/FacilityInformation.php?FacID=393,US,Assisted Living Facility,32.86676359999999,-79.9846262,
USA-SC-58-SC-OfficeOnAging-output-283,Maria's Priority Care Residential Home II-B,4583 Durant Ave,,North Charleston,29405,SC,Charleston,843-566-9864,,,,,CRC-0772,http://nfbl.sc.gov/FacilityInformation.php?FacID=394,US,Assisted Living Facility,32.8771246,-79.9905455,
USA-SC-58-SC-OfficeOnAging-output-284,Maria's Priority Care Residential Home II-F,4583 Durant Ave,,North Charleston,29405,SC,Charleston,843-747-9234,,,,,CRC-0774,http://nfbl.sc.gov/FacilityInformation.php?FacID=396,US,Assisted Living Facility,32.8771246,-79.9905455,
USA-SC-58-SC-OfficeOnAging-output-285,Cummings Community Residential Care Home,2606 Stark Ln,,North Charleston,29405,SC,Charleston,843-747-7088,843-747-7087,Ms. Cummings,ocummings03@comcast.net,,CRC-0891,http://nfbl.sc.gov/FacilityInformation.php?FacID=397,US,Assisted Living Facility,33.3887272,-79.9565459,
USA-SC-58-SC-OfficeOnAging-output-286,Langit's Assisted Living Facility,1273 Remount Rd,,North Charleston,29406,SC,Charleston,843-554-1671,,,,,CRC-0861,http://nfbl.sc.gov/FacilityInformation.php?FacID=398,US,Assisted Living Facility,32.90134459999999,-79.9918359,
USA-SC-58-SC-OfficeOnAging-output-287,Pettis Angels Residential Care,2614 Madden Dr,,North Charleston,29405,SC,Charleston,843-308-9413,,,,,CRC-0850,http://nfbl.sc.gov/FacilityInformation.php?FacID=399,US,Assisted Living Facility,32.8522542,-79.9929243,
USA-SC-58-SC-OfficeOnAging-output-288,Carter-May Home,1660 Ingram Rd,,Charleston,29407,SC,Charleston,843-556-8314,,Janine Bauder,janine@catholic-doc.org,,CRC-0064,http://nfbl.sc.gov/FacilityInformation.php?FacID=400,US,Assisted Living Facility,32.8142772,-79.9933478,West Ashley
USA-SC-58-SC-OfficeOnAging-output-289,Lenevar Community Residence,1435 W Lenevar Dr,,Charleston,29407,SC,Charleston,843-766-3061,,Sally J . Dixon,sdixon@DSNCC.COM,,CRC-0943,http://nfbl.sc.gov/FacilityInformation.php?FacID=401,US,Assisted Living Facility,32.8097295,-79.99789539999999,West Ashley
USA-SC-58-SC-OfficeOnAging-output-290,Bell's Professional Residential Home Care,1910 Dalton St,,Charleston,29406,SC,Charleston,843-744-1765,,,,,CRC-1209,http://nfbl.sc.gov/FacilityInformation.php?FacID=402,US,Assisted Living Facility,32.8830272,-80.00370819999999,
USA-SC-58-SC-OfficeOnAging-output-291,Evergreen Residential Care Inc I,1612 Evergreen St,,Charleston,29407,SC,Charleston,843-744-1249,,,,,CRC-0026,http://nfbl.sc.gov/FacilityInformation.php?FacID=403,US,Assisted Living Facility,32.7883487,-80.0127973,West Ashley
USA-SC-58-SC-OfficeOnAging-output-292,Palmettos Of Charleston,1900 Ashley Crossing Dr,,Charleston,29414,SC,Charleston,843-852-0505,,,,,CRC-1263,http://nfbl.sc.gov/FacilityInformation.php?FacID=405,US,Assisted Living Facility,32.815899,-80.0368976,West Ashley
USA-SC-58-SC-OfficeOnAging-output-293,Ashley River Plantation,2333 Ashley River Rd,,Charleston,29414,SC,Charleston,843-766-9898,,,,,CRC-1376,http://nfbl.sc.gov/FacilityInformation.php?FacID=406,US,Assisted Living Facility,32.8221802,-80.03847789999999,West Ashley
USA-SC-58-SC-OfficeOnAging-output-294,Goose Creek Manor #1,104 Marilyn St,,Goose Creek,29445,SC,Berkeley,843-572-7442,,,,,CRC-0639,http://nfbl.sc.gov/FacilityInformation.php?FacID=407,US,Assisted Living Facility,32.9979382,-80.0411534,
USA-SC-58-SC-OfficeOnAging-output-295,Horizon Bay Assisted Living & Memory Care At Charleston,2030 Charlie Hall Blvd,,Charleston,29414,SC,Charleston,843-763-4055,,,,,CRC-1291,http://nfbl.sc.gov/FacilityInformation.php?FacID=408,US,Assisted Living Facility,32.8162344,-80.0410576,West Ashley
USA-SC-58-SC-OfficeOnAging-output-296,Goose Creek Manor #2,104 Marilyn St,,Goose Creek,29445,SC,Berkeley,843-572-7442,,Leticia Dedios,goosecreekmanor@aol.com,,CRC-0762,http://nfbl.sc.gov/FacilityInformation.php?FacID=409,US,Assisted Living Facility,32.9979382,-80.0411534,
USA-SC-58-SC-OfficeOnAging-output-297,Quality Care Residential Home,107 Etling Ave,,Goose Creek,29445,SC,Berkeley,843-863-0209,,,,,CRC-0715,http://nfbl.sc.gov/FacilityInformation.php?FacID=411,US,Assisted Living Facility,32.9995954,-80.0426087,
USA-SC-58-SC-OfficeOnAging-output-298,New Beginnings Of Pineville,212 Mitchellbay Ln,,Pineville,29468,SC,Berkeley,843-351-2240,843-351-2250,Helen Ravenell,new.beginnings@tds.net,nbrcf.com,CRC-1521,http://nfbl.sc.gov/FacilityInformation.php?FacID=412,US,Assisted Living Facility,33.4208977,-80.04276999999999,
USA-SC-58-SC-OfficeOnAging-output-299,Carriage House Of Hartsville,1311 E Home Ave,,Hartsville,29550,SC,Darlington,843-383-6990,843-383-6930,Kyle Rufer,chof.kylerufer@gmail.com,,CRC-0994,http://nfbl.sc.gov/FacilityInformation.php?FacID=413,US,Assisted Living Facility,34.3830338,-80.04232689999999,
USA-SC-58-SC-OfficeOnAging-output-300,Midland Park Residential Home Care,2712 Midland Park Rd,,North Charleston,29406,SC,Charleston,843-569-0025,843-569-0424,Raquel V. Balagtas/ Roger C. Singian,Midlandpark@bellsouth.net,www.midlandparkresidentialhomecare.com,CRC-0905,http://nfbl.sc.gov/FacilityInformation.php?FacID=414,US,Assisted Living Facility,32.9214663,-80.04681649999999,
USA-SC-58-SC-OfficeOnAging-output-301,North Haven Residential Care Home,4326 Leslie St,,North Charleston,29418,SC,Charleston,843-767-2541,,,,,CRC-0877,http://nfbl.sc.gov/FacilityInformation.php?FacID=416,US,Assisted Living Facility,32.86497440000001,-80.0520136,
USA-SC-58-SC-OfficeOnAging-output-302,Easy Living,506 E Jackson St,,Lamar,29069,SC,Darlington,843-326-5884,,Bert Owens,sarafoster@easleyretirement.net,,CRC-1512,http://nfbl.sc.gov/FacilityInformation.php?FacID=417,US,Assisted Living Facility,34.167229,-80.054074,
USA-SC-58-SC-OfficeOnAging-output-303,Ashley Landing Assisted Living,4550 Great Oak Drive,,North Charleston,29418,SC,Charleston,843-760-0831,,Matthew Baker,mbaker@ashleylanding.com,www.ashleylanding.com,CRC-1288,http://nfbl.sc.gov/FacilityInformation.php?FacID=418,US,Assisted Living Facility,32.8741618,-80.0615484,
USA-SC-58-SC-OfficeOnAging-output-304,Bridge Assisted Living At Life Care Center Of Charleston,2590 Elms Plantation Blvd,,North Charleston,29406,SC,Charleston,843-553-6342,,,,,CRC-1064,http://nfbl.sc.gov/FacilityInformation.php?FacID=419,US,Assisted Living Facility,32.9807343,-80.062055,
USA-SC-58-SC-OfficeOnAging-output-305,Oakview Boarding Home,1818 S Live Oak Dr,,Moncks Corner,29461,SC,Berkeley,843-761-3273,843-761-8001,lynn biascan,biascana@yahoo.com,,CRC-1153,http://nfbl.sc.gov/FacilityInformation.php?FacID=420,US,Assisted Living Facility,33.14457660000001,-80.061848,
USA-SC-58-SC-OfficeOnAging-output-306,Pinewood House,101 Centennial Blvd,,Goose Creek,29445,SC,Berkeley,843-569-2520,,,,,CRC-1406,http://nfbl.sc.gov/FacilityInformation.php?FacID=421,US,Assisted Living Facility,33.0174144,-80.0663842,
USA-SC-58-SC-OfficeOnAging-output-307,Lambs Road Community Residence,4788 Lambs Rd,,North Charleston,29418,SC,Charleston,843-767-1066,,SallPageland Care Facility,Pagecare@shtc.net,,CRC-0999,http://nfbl.sc.gov/FacilityInformation.php?FacID=461,US,Assisted Living Facility,32.885847,-80.07147599999999,
USA-SC-58-SC-OfficeOnAging-output-308,The Retreat at Sumter,2065 Mccrays Mill Rd,,Sumter,29154,SC,Sumter,803-778-9690,,Amanda Blackwell,mceleveenmanor@dc.rr.com,,CRC-0988,http://nfbl.sc.gov/FacilityInformation.php?FacID=462,US,Assisted Living Facility,33.904589,-80.38647800000001,
USA-SC-58-SC-OfficeOnAging-output-309,Morningside Of Sumter,2500 Lin Do Ct,,Sumter,29150,SC,Sumter,803-469-4490,,,,,CRC-1079,http://nfbl.sc.gov/FacilityInformation.php?FacID=463,US,Assisted Living Facility,33.9532002,-80.3980433,
USA-SC-58-SC-OfficeOnAging-output-310,Sterling House Of Sumter,1180 Wilson Hall Rd,,Sumter,29150,SC,Sumter,803-469-4508,,,,,CRC-1312,http://nfbl.sc.gov/FacilityInformation.php?FacID=464,US,Assisted Living Facility,33.9537808,-80.40124689999999,
USA-SC-58-SC-OfficeOnAging-output-311,Covenant Place,2825 Carter Rd Ofc,,Sumter,29150,SC,Sumter,803-469-7007,,,,,CRC-0758,http://nfbl.sc.gov/FacilityInformation.php?FacID=465,US,Assisted Living Facility,33.955196,-80.4054309,
USA-SC-58-SC-OfficeOnAging-output-312,Serenity Manor Of Holly Hill,656 Gardner Blvd,,Holly Hill,29059,SC,Orangeburg,803-496-3022,,,,,CRC-1516,http://nfbl.sc.gov/FacilityInformation.php?FacID=466,US,Assisted Living Facility,33.3175809,-80.413878,
USA-SC-58-SC-OfficeOnAging-output-313,Magnolias Of Santee,118 Britain St,,Santee,29142,SC,Orangeburg,803-854-2020,,,,,CRC-1416,http://nfbl.sc.gov/FacilityInformation.php?FacID=467,US,Assisted Living Facility,33.484658,-80.47684199999999,
USA-SC-58-SC-OfficeOnAging-output-314,Alexander's Golden Starr Community Care Home,218 Golden Starr Rd,,Santee,29142,SC,Orangeburg,803-854-2496,8036104197,Donna Outlaw,shilanedot@gmail.com,,CRC-0171,http://nfbl.sc.gov/FacilityInformation.php?FacID=468,US,Assisted Living Facility,33.4459746,-80.5117318,
USA-SC-58-SC-OfficeOnAging-output-315,Pinedale Residential Center,798 Hermitage Pond Rd,,Camden,29020,SC,Kershaw,803-432-9900,,,,,CRC-0460,http://nfbl.sc.gov/FacilityInformation.php?FacID=469,US,Assisted Living Facility,34.24359099999999,-80.546854,
USA-SC-58-SC-OfficeOnAging-output-316,Morningside Of Camden,715 Kershaw Hwy,,Camden,29020,SC,Kershaw,803-713-8668,,,,,CRC-1259,http://nfbl.sc.gov/FacilityInformation.php?FacID=471,US,Assisted Living Facility,34.291832,-80.6125983,
USA-SC-58-SC-OfficeOnAging-output-317,Elliott's Residential Care Home,2432 Landsdowne Rd,,Bowman,29018,SC,Orangeburg,803-829-3348,,,,,CRC-0272,http://nfbl.sc.gov/FacilityInformation.php?FacID=472,US,Assisted Living Facility,33.377964,-80.61312199999999,
USA-SC-58-SC-OfficeOnAging-output-318,Camden I,975 Wateree Blvd,,Camden,29020,SC,Kershaw,803-432-0973,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1525,http://nfbl.sc.gov/FacilityInformation.php?FacID=473,US,Assisted Living Facility,34.2463539,-80.626339,
USA-SC-58-SC-OfficeOnAging-output-319,Camden II,975 Wateree Blvd,,Camden,29020,SC,Kershaw,803-432-1345,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1522,http://nfbl.sc.gov/FacilityInformation.php?FacID=474,US,Assisted Living Facility,34.2463539,-80.626339,
USA-SC-58-SC-OfficeOnAging-output-320,ille.manor@aol.com,,,CRC-1108,http://nfbl.sc.gov/FacilityInformation.php?FacID=433,US,Assisted Living Facility,,,,,,,,,,34.4339192,-103.0731321,
USA-SC-58-SC-OfficeOnAging-output-321,Dayspring Assisted Living,5146 Towles Rd,,Hollywood,29449,SC,Charleston,843-889-9757,,,,,CRC-1385,http://nfbl.sc.gov/FacilityInformation.php?FacID=434,US,Assisted Living Facility,32.741105,-80.207257,
USA-SC-58-SC-OfficeOnAging-output-322,Vanguard Residential Services I,100 E Hospital St,,Manning,29102,SC,Clarendon,803-435-2330,803-435-8523,Betty Lee,,,CRC-1313,http://nfbl.sc.gov/FacilityInformation.php?FacID=435,US,Assisted Living Facility,33.6868321,-80.2085348,
USA-SC-58-SC-OfficeOnAging-output-323,Vanguard Residential Services II,512 S Church St,,Manning,29102,SC,Clarendon,803-435-2330,803-435-8523,Betty Lee,blee@ccdsnb.org,,CRC-1314,http://nfbl.sc.gov/FacilityInformation.php?FacID=436,US,Assisted Living Facility,33.6875276,-80.2093972,
USA-SC-58-SC-OfficeOnAging-output-324,Backhome Care Facility,140 Checkerberry Ln,,Cross,29436,SC,Orangeburg,843-753-3899,,,,,CRC-0567,http://nfbl.sc.gov/FacilityInformation.php?FacID=437,US,Assisted Living Facility,33.362032,-80.246562,
USA-SC-58-SC-OfficeOnAging-output-325,Cottonwood Villas,800 W Church St,,Bishopville,29010,SC,Lee,803-484-5303,,Felicia Gainey,feliciagainey@outlook.com,,CRC-1186,http://nfbl.sc.gov/FacilityInformation.php?FacID=439,US,Assisted Living Facility,34.22770699999999,-80.2591959,
USA-SC-58-SC-OfficeOnAging-output-326,L & M Residential Health Care Facility,2504 Hwy 311,,Cross,29436,SC,Berkeley,843-753-7098,,,,,CRC-1426,http://nfbl.sc.gov/FacilityInformation.php?FacID=440,US,Assisted Living Facility,33.266152,-80.288288,
USA-SC-58-SC-OfficeOnAging-output-327,Phaire's Care At Katura Springs,12488 Old Number Six Hwy,,Eutawville,29048,SC,Orangeburg,803-492-7122,,,,,CRC-1301,http://nfbl.sc.gov/FacilityInformation.php?FacID=441,US,Assisted Living Facility,33.4015812,-80.3231404,
USA-SC-58-SC-OfficeOnAging-output-328,Willie S II Rch,46 Wilson St,,Sumter,29150,SC,Sumter,803-773-4724,,,,,CRC-1485,http://nfbl.sc.gov/FacilityInformation.php?FacID=443,US,Assisted Living Facility,33.936539,-80.33379699999999,
USA-SC-58-SC-OfficeOnAging-output-329,Herriott's Residential Care Facility,114 Lime Ln,,Sumter,29150,SC,Sumter,803-773-6882,,,,,CRC-1013,http://nfbl.sc.gov/FacilityInformation.php?FacID=444,US,Assisted Living Facility,33.90246019999999,-80.3377251,
USA-SC-58-SC-OfficeOnAging-output-330,Greene's Residential Care Facility,23 Kendrick St,,Sumter,29150,SC,Sumter,803-778-2780,803-778-1483,Carl Greene,greenesresidentialcare@gmail.com,,CRC-0665,http://nfbl.sc.gov/FacilityInformation.php?FacID=445,US,Assisted Living Facility,33.91833869999999,-80.3383104,
USA-SC-58-SC-OfficeOnAging-output-331,Greene's Residential Care II,28 S Magnolia St,,Sumter,29150,SC,Sumter,803-934-9319,803-778-1483,Carl Greene,greenesresidentialcare@gmail.com,,CRC-1126,http://nfbl.sc.gov/FacilityInformation.php?FacID=446,US,Assisted Living Facility,33.91823489999999,-80.33781309999999,
USA-SC-58-SC-OfficeOnAging-output-332,Flora's Residential Care Facility II,703 S Harvin St,,Sumter,29150,SC,Sumter,803-775-6077,,,,,CRC-1519,http://nfbl.sc.gov/FacilityInformation.php?FacID=447,US,Assisted Living Facility,33.907361,-80.339384,
USA-SC-58-SC-OfficeOnAging-output-333,Northwoods Senior Living,1267 N Main St,,Sumter,29153,SC,Sumter,803-774-5700,803-774-5704,Kaley Patterson or Shery Smith,kaleypatterson@ftc-i.net,www.northwoodsseniorliving.com,CRC-1442,http://nfbl.sc.gov/FacilityInformation.php?FacID=448,US,Assisted Living Facility,33.955808,-80.3402119,
USA-SC-58-SC-OfficeOnAging-output-334,Carriage House Of Sumter,431 N Main St,,Sumter,29150,SC,Sumter,803-773-0965,,Sarah Burgess / Angela Fullwood,chos.sarahb@gmail.com,,CRC-0997,http://nfbl.sc.gov/FacilityInformation.php?FacID=449,US,Assisted Living Facility,33.9287634,-80.34115880000002,
USA-SC-58-SC-OfficeOnAging-output-335,Emerald Rcf I,2244 Browntown Rd,,Bishopville,29010,SC,Lee,803-428-5407,,,,,CRC-1205,http://nfbl.sc.gov/FacilityInformation.php?FacID=450,US,Assisted Living Facility,34.1948126,-80.3439514,
USA-SC-58-SC-OfficeOnAging-output-336,Anointed Residential Care #2,511 S Sumter St,,Sumter,29150,SC,Sumter,803-883-4032,,,coreyjessica63@aol.com,,CRC-1502,http://nfbl.sc.gov/FacilityInformation.php?FacID=452,US,Assisted Living Facility,33.91188580000001,-80.34413479999999,
USA-SC-58-SC-OfficeOnAging-output-337,Anointed Residential Care,551 S Sumter St,,Sumter,29150,SC,Sumter,803-883-4427,,Daisy Bradley,daisy78bradley@outlook.com,,CRC-1435,http://nfbl.sc.gov/FacilityInformation.php?FacID=453,US,Assisted Living Facility,33.90925699999999,-80.34430429999999,
USA-SC-58-SC-OfficeOnAging-output-338,Family Residential Care Home III,25 Edwards St,,Sumter,29150,SC,Sumter,803-775-9555,,,,,CRC-1537,http://nfbl.sc.gov/FacilityInformation.php?FacID=454,US,Assisted Living Facility,33.918736,-80.352835,
USA-SC-58-SC-OfficeOnAging-output-339,Family Residential Care Home I,21 Edwards St,,Sumter,29150,SC,Sumter,803-775-9555,,,,,CRC-1233,http://nfbl.sc.gov/FacilityInformation.php?FacID=455,US,Assisted Living Facility,33.91899359999999,-80.3529866,
USA-SC-58-SC-OfficeOnAging-output-340,Family Residential Care Home II,23 Edwards St,,Sumter,29150,SC,Sumter,803-775-9555,,,,,CRC-1277,http://nfbl.sc.gov/FacilityInformation.php?FacID=456,US,Assisted Living Facility,33.9188582,-80.3530023,
USA-SC-58-SC-OfficeOnAging-output-341,Walters Brothers Residential Care Facility,110 Geddings Rd,,Sumter,29150,SC,Sumter,803-506-2743,,Delores Walters Johnson,walters19987@bellsouth.net,,CRC-1080,http://nfbl.sc.gov/FacilityInformation.php?FacID=457,US,Assisted Living Facility,33.794721,-80.353793,
USA-SC-58-SC-OfficeOnAging-output-342,Angelic's Place,903 W Bartlette St,,Sumter,29150,SC,Sumter,803-775-1404,,Shirley Greene,bbettymou@aol.com,,CRC-1400,http://nfbl.sc.gov/FacilityInformation.php?FacID=458,US,Assisted Living Facility,33.9174746,-80.3564152,
USA-SC-58-SC-OfficeOnAging-output-343,Community Residential Care Facility,703 Broad St,,Sumter,29150,SC,Sumter,803-773-3443,,,,,CRC-0613,http://nfbl.sc.gov/FacilityInformation.php?FacID=459,US,Assisted Living Facility,33.9408593,-80.3650995,
USA-SC-58-SC-OfficeOnAging-output-344,Springhill Assisted Living Retirement Community,514 S Gum St,,Pageland,29728,SC,Chesterfield,843-675-2500,,,,,CRC-1171,http://nfbl.sc.gov/FacilityInformation.php?FacID=460,US,Assisted Living Facility,34.76419420000001,-80.38002209999999,
USA-SC-58-SC-OfficeOnAging-output-345,Pageland Care Facility,206 S Gum St,,Pageland,29728,SC,Chesterfield,843-672-5930,8436723701,Dennis Funderburk or Christine Hargett,Pagecare@shtc.net,,CRC-0999,http://nfbl.sc.gov/FacilityInformation.php?FacID=461,US,Assisted Living Facility,34.77209229999999,-80.385669,
USA-SC-58-SC-OfficeOnAging-output-346,The Retreat at Sumter,2065 Mccrays Mill Rd,,Sumter,29154,SC,Sumter,803-778-9690,,Amanda Blackwell,mceleveenmanor@dc.rr.com,,CRC-0988,http://nfbl.sc.gov/FacilityInformation.php?FacID=462,US,Assisted Living Facility,33.904589,-80.38647800000001,
USA-SC-58-SC-OfficeOnAging-output-347,Morningside Of Sumter,2500 Lin Do Ct,,Sumter,29150,SC,Sumter,803-469-4490,,,,,CRC-1079,http://nfbl.sc.gov/FacilityInformation.php?FacID=463,US,Assisted Living Facility,33.9532002,-80.3980433,
USA-SC-58-SC-OfficeOnAging-output-348,Sterling House Of Sumter,1180 Wilson Hall Rd,,Sumter,29150,SC,Sumter,803-469-4508,,,,,CRC-1312,http://nfbl.sc.gov/FacilityInformation.php?FacID=464,US,Assisted Living Facility,33.9537808,-80.40124689999999,
USA-SC-58-SC-OfficeOnAging-output-349,Covenant Place,2825 Carter Rd Ofc,,Sumter,29150,SC,Sumter,803-469-7007,,,,,CRC-0758,http://nfbl.sc.gov/FacilityInformation.php?FacID=465,US,Assisted Living Facility,33.955196,-80.4054309,
USA-SC-58-SC-OfficeOnAging-output-350,Serenity Manor Of Holly Hill,656 Gardner Blvd,,Holly Hill,29059,SC,Orangeburg,803-496-3022,,,,,CRC-1516,http://nfbl.sc.gov/FacilityInformation.php?FacID=466,US,Assisted Living Facility,33.3175809,-80.413878,
USA-SC-58-SC-OfficeOnAging-output-351,Magnolias Of Santee,118 Britain St,,Santee,29142,SC,Orangeburg,803-854-2020,,,,,CRC-1416,http://nfbl.sc.gov/FacilityInformation.php?FacID=467,US,Assisted Living Facility,33.484658,-80.47684199999999,
