row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,city,province,postal_code,country
USA-LA-96-All-96-All-181,"Plantation Manor Nursing & Rehab Ctr, LLC",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12097/catid/173,Mr Keith B Ferrington,(318)435-2225,,(318)435-2228,plantationadmin@centralmanagement.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P. O. Box 879,Winnsboro,LA,71295,,6340 Hwy. 4,Winnsboro,LA,71295,USA
USA-LA-96-All-96-All-182,Patterson Healthcare Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12094/catid/173,Geoffrey  Siddon,(985)395-4563,,(985)395-6533,patterson.adm@nexion-health.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910 Lia Street,,Patterson,LA,70392,,910 Lia Street,Patterson,LA,70392,USA
USA-LA-96-All-96-All-183,Our Lady of Prompt Succor Nursing Facility,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12092/catid/173,Mr Michael  Purser,(337)948-3634,,(337)942-8279,mike@promptsuccor.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954 E. Prudhomme St.,,Opelousas,LA,70570,,954 E. Prudhomme St.,Opelousas,LA,70570,USA
USA-LA-96-All-96-All-184,Ouachita Healthcare and Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12091/catid/173,Bonnie  Whitaker,(318)737-1117,,(318)343-0042,bbwhitaker@plantationmgt.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950 Millhaven Road,,Monroe,LA,71203,,7950 Millhaven Road,Monroe,LA,71203,USA
USA-LA-96-All-96-All-185,Ormond Nursing and Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12090/catid/173,William  Wright,(985)764-1793,,(985)764-1374,wrwright@asimgt.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 Plantation Rd.,,Destrehan,LA,70047,,22 Plantation Road,Destrehan,LA,70047,USA
USA-LA-96-All-96-All-186,Pierremont Healthcare Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12096/catid/173,Angela Frierson,(318)868-2789,,(318)868-6375,pierremont.adm@nexion-health.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725 Mitchell Lane,,Shreveport,LA,71106,,725 Mitchell Lane,Shreveport,LA,71106,USA
USA-LA-96-All-96-All-187,Pelican Pointe Healthcare and Rehabilitation,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12095/catid/173,Mr Todd  Cole,(337)893-4449,,(337)893-8617,tcole@elderoutreach.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405 Milton Road,,Maurice,LA,70555,,405 Milton Road,Maurice,LA,70555,USA
USA-LA-96-All-96-All-188,Our Lady of Wisdom Health Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12093/catid/173,Lisa G. Heisser,(504)394-5991,,(504)304-5421,lheisser@archdiocese-no.org,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600 General De Gaulle Drive,,New Orleans,LA,70131,,5600 General De Gaulle Drive,New Orleans,LA,70131,USA
USA-LA-96-All-96-All-189,Ollie Steele Burden Manor,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12089/catid/173,Ms. Michelle Shank,(225)926-0091,,(225)926-4937,michelle.shank@fmolhs.org,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250 Essen Lane,,Baton Rouge,LA,70809,,4250 Essen Lane,Baton Rouge,LA,70809,USA
USA-LA-96-All-96-All-190,Progressive Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12108/catid/173,"Ms Randall  Myers, Jr.",(318)212-8200,,(318)212-8220,rmyers@wkhs.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715 Albert L. Bicknell Drive,,Shreveport,LA,71103,,2715 Albert L. Bicknell Drive,Shreveport,LA,71103,USA
USA-LA-96-All-96-All-191,Princeton Place - Ruston,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12107/catid/173,Denise  Futch,(318)255-4400,,(318)255-1139,dfutch@paramounthc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405 White Street,,Ruston,LA,71270,,1405 White Street,Ruston,LA,71270,USA
USA-LA-96-All-96-All-192,Poydras Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12104/catid/173,Erin  Kolb,(504)897-0535,,(504)897-9494,ekolb@poydrashome.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5354 Magazine Street,,New Orleans,LA,70115,,5354 Magazine Street,New Orleans,LA,70115,USA
USA-LA-96-All-96-All-193,"Port Allen Care Center, L.L.C.",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12103/catid/173,Meagan Hotard,(225)346-8815,,(225)346-8989,mhotard@gummanagement.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403 15Th Street,,Port Allen,LA,70767,,403 15th Street,Port Allen,LA,70767,USA
USA-LA-96-All-96-All-194,Prairie Manor Nursing Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12105/catid/173,Ms Sandra  Book,(337)599-2031,,(337)599-3277,sbook@prairiemanor.org,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 500,Pine Prairie,LA,70576,,1050 Edwin Elliott Drive,Pine Prairie,LA,70576,USA
USA-LA-96-All-96-All-195,Presbyterian Village of Homer,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12106/catid/173,Ms Pamela R Masters,(318)927-6133,,(318)927-4200,pammasters@att.net,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 149,Homer,LA,71040,,"3700 Hwy. 79, South",Homer,LA,71040,USA
USA-LA-96-All-96-All-196,Pontchartrain Health Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12102/catid/173,Jill  Charles,(985)626-8581,,(985)624-9478,Jcharles@pontcare.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1401 Hwy. 190, P. O. Box 338",,Mandeville,LA,70448,,1401 Hwy. 190,Mandeville,LA,70448,USA
USA-LA-96-All-96-All-197,Plaquemine Manor Nursing Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12100/catid/173,Tracy  Garcia,(225)687-3428,,(225)687-4778,drodriguez@plaqueminemanor.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59355 River West Drive,,Plaquemine,LA,70764,,59355 River West Drive,Plaquemine,LA,70764,USA
USA-LA-96-All-96-All-198,Plaquemine Caring LLC,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12099/catid/173,Meagan  Hotard,(225)687-0240,,(225)687-4565,m.hotard@gummanagement.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O Box 619,Plaquemine,LA,70765,,59215 River West Drive,Plaquemine,LA,70764,USA
USA-LA-96-All-96-All-199,Pointe Coupee Healthcare,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12101/catid/173,Mr Aaron Eskine,(225)638-4431,,(225)638-9615,aeskine@plantationmgt.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820 False River Road,,New Roads,LA,70760,,1820 False River Road,New Roads,LA,70760,USA
USA-LA-96-All-96-All-200,Oak Woods Home For The Elderly,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12082/catid/173,Kenneth  Fuller,(318)647-3691,,(318)647-5132,kfoakwoods@hotmail.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400 Davenport Avenue,,Mer Rouge,LA,71261,,1400 Davenport Avenue,Mer Rouge,LA,71261,USA
USA-LA-96-All-96-All-201,"Ringgold Nursing and Rehabilitation Center, LLC",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12117/catid/173,Allen Jenkins,(318)894-9181,,(318)894-9183,allen_lenkins@yahoo.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 828,Ringgold,LA,71068,,2501 Kenneth Street,Ringgold,LA,71068,USA
USA-LA-96-All-96-All-202,Regency Place Nursing and Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12113/catid/173,Joel Scott Stewart,(225)272-1401,,(225)272-0685,adm.rpnr@dhcompanies.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14333 Old Hammond Hwy.,,Baton Rouge,LA,70816,,14333 Old Hammond Hwy.,Baton Rouge,LA,70816,USA
USA-LA-96-All-96-All-203,Ridgecrest Community Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12116/catid/173,Jacob  Banaka,(318)387-2577,,(318)397-7892,estorz@commcare.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616 Wellerman Road,,West Monroe,LA,71291,,1616 Wellerman Road,West Monroe,LA,71291,USA
USA-LA-96-All-96-All-204,"Raceland Manor Nursing Home, Inc.",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12109/catid/173,Mr Bob  Duet,(985)537-3569,,(985)537-3020,bobduet@racelandmanor.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302 Hwy. 1,,Raceland,LA,70394,,4302 Hwy. 1,Raceland,LA,70394,USA
USA-LA-96-All-96-All-205,Rayne Guest Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12110/catid/173,Mr Ricky  Bonin,(337)334-5111,,(337)334-8869,rbonin@rayneguesthome.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308 Amelia Street,,Rayne,LA,70578,,308 Amelia Street,Rayne,LA,70578,USA
USA-LA-96-All-96-All-206,"Resthaven Nursing & Rehab Ctr, LLC",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12115/catid/173,Mr Michael  Tugwell,(337)477-6371,,(337)477-7189,resthavenadmin@centralmanagement.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 6736,Lake Charles,LA,70606,,1103 McNeese Street,Lake Charles,LA,70605,USA
USA-LA-96-All-96-All-207,River Oaks Retirement Manor,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12118/catid/173,Mr Guy  Sarver,(337)233-7115,,(337)233-9125,guy@xspediusmail.net,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500 E. Simcoe Street,,Lafayette,LA,70501,,2500 E. Simcoe Street,Lafayette,LA,70501,USA
USA-LA-96-All-96-All-208,Resthaven Living Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12114/catid/173,Andy  Hughes,(985)732-3909,,(985)735-7451,Ahughes@Prioritymgt.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301 Harrison Street,,Bogalusa,LA,70427,,1301 Harrison St.,Bogalusa,LA,70427,USA
USA-LA-96-All-96-All-209,"Rosepine Retirement & Rehab Ctr., LLC",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12122/catid/173,Boyd  Sockrider,(337)463-8778,,(337)460-1028,rosepineadmin@managementseven.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 1169,Rosepine,LA,70659,,18364 Central Avenue,Rosepine,LA,70659,USA
USA-LA-96-All-96-All-210,Sabine Retirement & Rehab. Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12126/catid/173,Richard  Bruce,(318)590-0200,,(318)590-0222,sabineadmin@managementseven.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965 Fisher Road,,Many,LA,71449,,965 Fisher Road,Many,LA,71449,USA
USA-LA-96-All-96-All-211,Riviere de Soleil Community Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12121/catid/173,Vanessa R Houck,(318)964-2198,,(337)419-3527,vhouck@commcare.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7408 Highway 1,,Mansura,LA,71350,,7408 Highway 1,Mansura,LA,71350,USA
USA-LA-96-All-96-All-212,Regency House of Alexandria,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12112/catid/173,Patricia A Small,(318)445-8343,,(318)445-8372,Psmall@steedcare.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131 Masonic Drive,,Alexandria,LA,71301,,5131 Masonic Drive,Alexandria,LA,71301,USA
USA-LA-96-All-96-All-213,"Rayville Nursing & Rehab Ctr, Inc.",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12111/catid/173,Ms Lesia  Jones,(318)728-2089,,(318)728-2012,rayvillenursing@yahoo.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 875,Rayville,LA,71269,,294 Hwy. 3048,Rayville,LA,71269,USA
USA-LA-96-All-96-All-214,Rosewood Nursing Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12124/catid/173,Kevin  Boisseau,(337)439-8338,,(337)310-9031,rosewood@tutera.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534 15Th Street,,Lake Charles,LA,70601,,534 15th Street,Lake Charles,LA,70601,USA
USA-LA-96-All-96-All-215,Roseview Nursing & Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12123/catid/173,Mr Ed  Killian,(318)222-3100,,(318)222-3930,roseviewadmin@centralmanagement.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P O Box 3610,Shreveport,LA,71133,,3405 Mansfield Road,Shreveport,LA,71103,USA
USA-LA-96-All-96-All-216,"Ruston Nursing and Rehabilitation Center, LLC",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12125/catid/173,Casy  Spatafora,(318)255-5001,,(318)254-1387,82cspataforc@tarahc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P O Box 849,Ruston,LA,71273,,3720 Hwy. 80 East,Ruston,LA,71273,USA
USA-LA-96-All-96-All-217,Sage Rehabilitation Hospital (SNF),,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12127/catid/173,Ms Gayla  Bryant,(225)819-0703,,(225)819-9639,gbryant@sage-rehab.org,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000 Summa Avenue,,Baton Rouge,LA,70809,,8000 Summa Avenue,Baton Rouge,LA,70809,USA
USA-LA-96-All-96-All-218,"Riverbend Nursing and Rehabilitation Center, Inc.",,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12119/catid/173,Ms Kellie  Maronge,(504)656-0068,,(504)656-0037,kmaronge@gouxco.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13735 Highway 23,,Belle Chasse,LA,70037,,13735 Highway 23,Belle Chasse,LA,70037,USA
USA-LA-96-All-96-All-219,Savoy Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12128/catid/173,Mr. Craig R. Hensgens,(337)468-0347,,(337)468-3389,savoycare@yahoo.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P. O. Box 515,Mamou,LA,70554,,906 Cherry Street,Mamou,LA,70554,USA
USA-LA-96-All-96-All-220,Riverview Care Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12120/catid/173,David  Bailey,(318)747-1857,,(318)741-1259,dbailey@plantationmgt.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4820 Medical Drive,,Bossier City,LA,71112,,4820 Medical Drive,Bossier City,LA,71112,USA
USA-LA-96-All-96-All-221,SCC of Pilgrim Manor Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12132/catid/173,Denise  Richardson,(318)742-1623,,(318)742-2878,rnewell@seniorcarecentersltc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524 Doctors Drive,,Bossier City,LA,71111,,1524 Doctors Drive,Bossier City,LA,71111,USA
USA-LA-96-All-96-All-222,Senior Village Nursing and Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12134/catid/173,Mr Dale T Hewitt,(337)948-4486,,(337)948-4524,dhewitt@asimgt.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315 Harry Guilbeau Road,,Opelousas,LA,70570,,315 Harry Guilbeau Road,Opelousas,LA,70570,USA
USA-LA-96-All-96-All-223,Southern Oaks Nursing & Rehab. Ctr.,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12138/catid/173,Clifton  Hatcher,(318)221-0911,,(318)222-6333,soaksadmin@centralmanagement.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524 Glen Oak Place,,Shreveport,LA,71103,,1524 Glen Oak Place,Shreveport,LA,71103,USA
USA-LA-96-All-96-All-224,Southeast Louisiana War Veterans Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12136/catid/173,Brian Fremin,(985)479-4080,,(985)479-4090,Brian.Fremin@la.gov,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 511,Reserve,LA,70084,,4080 West Airline Hwy.,Reserve,LA,70084,USA
USA-LA-96-All-96-All-225,Southern Hills Healthcare and Rehabilitation,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12137/catid/173,Christelle B Carley,(318)688-6691,,(318)688-2608,CDay@asimgt.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9105 Baird Road,,Shreveport,LA,71118,,9105 Baird Road,Shreveport,LA,71118,USA
USA-LA-96-All-96-All-226,SCC of Booker T. Washington Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12130/catid/173,Kourtney  Brownlee,(318)219-2608,,(318)861-7685,kkincade@seniorcarecentersltc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7605 Line Avenue,,Shreveport,LA,71106,,7605 Line Avenue,Shreveport,LA,71106,USA
USA-LA-96-All-96-All-227,SCC of Shreveport Manor Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12133/catid/173,James C Manasco,(318)222-9482,,(318)424-9985,cmanasco@seniorcarecentersltc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3302 Mansfield Rd.,,Shreveport,LA,71103,,3302 Mansfield Road,Shreveport,LA,71103,USA
USA-LA-96-All-96-All-228,Shady Lake Nursing Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12135/catid/173,"Russel P Suire, Jr",(318)559-2248,,(318)559-3391,shadylakeadmin@managementseven.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 426,Lake Providence,LA,71254,,5976 Hwy 65 North,Lake Providence,LA,71254,USA
USA-LA-96-All-96-All-229,St Francis Medical Center SNF,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12148/catid/173,Kristin  Wolkart,(318)966-4962,,(318)966-4142,Carole.jones@stfran.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P O Box 1901,Monroe,LA,71210,,309 Jackson Street,Monroe,LA,71210,USA
USA-LA-96-All-96-All-230,St Anthony's Nursing Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12144/catid/173,"Mr John  Morvant, Iii",(504)733-8448,,(504)733-1917,m3m4@bellsouth.net,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001 Airline  Drive,,Metairie,LA,70003,,6001 Airline Hwy.,Metairie,LA,70003,USA
USA-LA-96-All-96-All-231,SCC of Alpine Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12129/catid/173,Josh  Wheeler,(318)255-6492,,(318)232-2000,jwheeler3@seniorcarecentersltc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401 N. Service Road,,Ruston,LA,71270,,2401 N. Service Road,Ruston,LA,71270,USA
USA-LA-96-All-96-All-232,St Frances Nursing & Rehab. Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12147/catid/173,William  Cassidy,(337)639-2934,,(337)639-4373,STFadmin@sacredheartmanagement.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417 Industrial Drive,,Oberlin,LA,70655,,417 Industrial Drive,Oberlin,LA,70655,USA
USA-LA-96-All-96-All-233,St Christina Nursing & Rehab Ctr,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12145/catid/173,Dan  Rodriguez,(318)448-0141,,(318)448-9772,DRodriguez@dhcgrp.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P. O. Box 4300,Pineville,LA,71361,,122 Hillsdale Drive,Pineville,LA,71360,USA
USA-LA-96-All-96-All-234,St Clare Manor,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12146/catid/173,Thelma P Emick,(225)216-3604,,(225)216-3746,thelma.emick@ololrmc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435 Bishop Ott Drive,,Baton Rouge,LA,70806,,7435 Bishop Ott Drive,Baton Rouge,LA,70806,USA
USA-LA-96-All-96-All-235,Springlake Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12141/catid/173,Stephen  Peterson,(318)868-4126,,(318)868-9084,speterson@seniorcarecentersltc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8622 Line Avenue,,Shreveport,LA,71106,,8622 Line Avenue,Shreveport,LA,71106,USA
USA-LA-96-All-96-All-236,Southwind Nursing & Rehab Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12140/catid/173,Cory Gatte,(337)783-2740,,(337)783-2431,cgatte@elderoutreach.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804 Crowley - Rayne Hwy.,,Crowley,LA,70526,,804 Crowley - Rayne Hwy.,Crowley,LA,70526,USA
USA-LA-96-All-96-All-237,St Anna's at Lambeth House,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12143/catid/173,D. Scott  Crabtree,(504)865-1960,,(504)865-9514,scrabtree@lambethhouse.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 Broadway,,New Orleans,LA,70118,,150 Broadway,New Orleans,LA,70118,USA
USA-LA-96-All-96-All-238,SCC of Colonial Oaks Rehabilitation Center,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12131/catid/173,Claude M Pasquier,(318)742-5420,,(318)742-8887,cpasquier2@seniorcarecentersltc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4921 Medical Drive,,Bossier City,LA,71112,,4921 Medical Drive,Bossier City,LA,71112,USA
USA-LA-96-All-96-All-239,Southwest Louisiana War Veterans Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12139/catid/173,Mr Matthew  Duhon,(337)824-2829,,(337)824-2581,matt.duhon@la.gov,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610 Evangeline Road,,Jennings,LA,70546,,1610 Evangeline Road,Jennings,LA,70546,USA
USA-LA-96-All-96-All-240,St Agnes Healthcare and Rehab Ctr.,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12142/catid/173,Mr Ricky  Hayes,(337)332-4808,,(337)332-2897,rhayes@stagneshc.com,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.O. Box 10,Breaux Bridge,LA,70517,,606 Latiolais Road,Breaux Bridge,LA,70517,USA
USA-LA-96-All-96-All-241,St Margaret's Daughters Nursing Home,,,,,,,,,,,http://new.dhh.louisiana.gov/index.cfm/directory/detail/12154/catid/173,Stephen  Millet,(504)279-6414,,(504)277-1834,smillet@stmargaretsno.org,,,,,Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525 Bienville St,,New Orleans,LA,70119,,3525 Bienville St,New Orleans,LA,70119,USA
