row_id,Facility Name,Facility Type,Address1,Address2,City,Zip,State,Country,Phone,Latitude,Longitude
USA-IA-87-IA-All-output-504,GREENFIELD REHABILITATION & HEALTH CARE CENTER,Free Standing NF/SNF,615 SE Kent St,,Greenfield,50849,IA,US,Adair (01),41.303148,-94.450348
USA-IA-87-IA-All-output-505,GRISWOLD REHABILITATION & HEALTH CARE CENTER,Free Standing NF/SNF,106 Harrison St,,Griswold,51535,IA,US,Cass (15),41.2366773,-95.1339033
USA-IA-87-IA-All-output-506,GRUNDY CARE CENTER,Free Standing NF/SNF,102 E J Ave,,Grundy Center,50638,IA,US,Grundy (38),42.3582528,-92.7625678
USA-IA-87-IA-All-output-507,GUTTENBERG CARE CENTER,Free Standing NF/SNF,1315 Acre St,,Guttenberg,52052,IA,US,Clayton (22),42.7796873,-91.1049943
USA-IA-87-IA-All-output-508,HALCYON HOUSE,Free Standing NF/SNF,1015 S Iowa Ave,,Washington,52353,IA,US,Washington (92),41.289216,-91.692049
USA-IA-87-IA-All-output-509,HALLMARK CARE CENTER MV,Free Standing NF/SNF,215 US-30,,Mt Vernon,52314,IA,US,Linn (57),41.9160289,-91.4196466
USA-IA-87-IA-All-output-510,HAPPY SIESTA NURSING HOME,Free Standing NF/SNF,423 Roosevelt St,,Remsen,51050,IA,US,Plymouth (75),42.8094474,-95.9669619
USA-IA-87-IA-All-output-511,HARMONY HOUSE HEALTH CARE CENTER NF/SNF,Free Standing NF/SNF,2950 W Shaulis Rd,,Waterloo,50701,IA,US,Blackhawk (07),42.4435068,-92.4152883
USA-IA-87-IA-All-output-512,HAWKEYE CARE CENTER BANCROFT,Free Standing NF/SNF,546 E Ramsey St,,Bancroft,50517,IA,US,Kossuth (55),43.2929742,-94.2093822
USA-IA-87-IA-All-output-513,HAWKEYE CARE CENTER CARROLL,Free Standing NF/SNF,2241 N West St,,Carroll,51401,IA,US,Carroll (14),42.0844142,-94.8699887
USA-IA-87-IA-All-output-514,HAWKEYE CARE CENTER CRESCO,Free Standing NF/SNF,701 Vernon Rd,,Cresco,52136,IA,US,Howard (45),43.365684,-92.124432
USA-IA-87-IA-All-output-515,HAWKEYE CARE CENTER DUBUQUE,Free Standing NF/SNF,4885 Asbury Rd,,Dubuque,52002,IA,US,Dubuque (31),42.5146765,-90.7459174
USA-IA-87-IA-All-output-516,HAWKEYE CARE CENTER MARSHALLTOWN,Free Standing NF/SNF,2401 S 2nd St,,Marshalltown,50158,IA,US,Marshall (64),42.0172093,-92.9165761
USA-IA-87-IA-All-output-517,HAWKEYE CARE CENTER MILFORD,Free Standing NF/SNF,1600 13th St,,Milford,51351,IA,US,Dickinson (30),43.3287626,-95.1591912
USA-IA-87-IA-All-output-518,HAWKEYE CARE CENTER SIOUX RAPIDS,Free Standing NF/SNF,702 Blake St,,Sioux Rapids,50585,IA,US,Buena Vista (11),42.8945678,-95.1438505
USA-IA-87-IA-All-output-519,HAWKEYE CARE CENTER SPIRIT LAKE,Free Standing NF/SNF,1912 Zenith Ave,,Spirit Lake,51360,IA,US,Dickinson (30),43.4215886,-95.1225328
USA-IA-87-IA-All-output-520,HEARTLAND CARE CENTER,Free Standing NF/SNF,604 E Fenton St,,Marcus,51035,IA,US,Cherokee (18),42.820181,-95.800412
USA-IA-87-IA-All-output-521,HERITAGE CARE &  REHABILTATION CENTER,Free Standing NF/SNF,501 S Kentucky Ave,,Mason City,50401,IA,US,Cerro Gordo (17),43.1470056,-93.1802768
USA-IA-87-IA-All-output-522,HERITAGE CARE CENTER,Free Standing NF/SNF,2320 Washington Ave,,Iowa Falls,50126,IA,US,Hardin (42),42.52057,-93.2861
USA-IA-87-IA-All-output-523,HERITAGE HOUSE,Free Standing NF/SNF,1200 Brookridge Cir,,Atlantic,50022,IA,US,Cass (15),41.3977464,-94.9992695
USA-IA-87-IA-All-output-524,HERITAGE SPECIALTY CARE,Free Standing NF/SNF,200 Clive Dr SW,,Cedar Rapids,52404,IA,US,Linn (57),41.9665808,-91.723129
USA-IA-87-IA-All-output-525,HIAWATHA CARE CENTER,Free Standing NF/SNF,405 N 15th Ave,,Hiawatha,52233,IA,US,Linn (57),42.0428336,-91.6922308
USA-IA-87-IA-All-output-526,"HIGHLAND RIDGE CARE CENTER, LLC",Free Standing NF/SNF,102 S Highland St,,Williamsburg,52361,IA,US,Iowa (48),41.6650166,-92.0073294
USA-IA-87-IA-All-output-527,HILLCREST HEALTH CARE CENTER,Free Standing NF/SNF,2121 Ave L,,Hawarden,51023,IA,US,Sioux (84),43.0095609,-96.4810642
USA-IA-87-IA-All-output-528,"HILLCREST HOME, INC.",Free Standing NF/SNF,915 W 1st St,,Sumner,50674,IA,US,Bremer (09),42.847339,-92.109034
USA-IA-87-IA-All-output-529,HOLY SPIRIT RETIREMENT HOME,Free Standing NF/SNF,1701 W 25th St,,Sioux City,51103,IA,US,Woodbury (97),42.5171268,-96.4330986
USA-IA-87-IA-All-output-530,HUBBARD CARE CENTER,Free Standing NF/SNF,403 S State St,,Hubbard,50122,IA,US,Hardin (42),42.300657,-93.291764
USA-IA-87-IA-All-output-531,IOOF HOME AND COMMUNITY THERAPY CENTER,Free Standing NF/SNF,1037 19th St SW,,Mason City,50401,IA,US,Cerro Gordo (17),43.13267,-93.218273
USA-IA-87-IA-All-output-532,IOWA CITY REHAB & HEALTH CARE CENTER,Free Standing NF/SNF,3661 Rochester Ave,,Iowa City,52245,IA,US,Johnson (52),41.6681679,-91.4792973
USA-IA-87-IA-All-output-533,IOWA JEWISH SENIOR LIFE CENTER,Free Standing NF/SNF,900 Polk Blvd,,Des Moines,50312,IA,US,Polk (77),41.593539,-93.68293
USA-IA-87-IA-All-output-534,IOWA MASONIC HEALTH FACILITIES,Free Standing NF/SNF,2500 Grant St,PO BOX 70,Bettendorf,52722,IA,US,Scott (82),41.52778,-90.497917
USA-IA-87-IA-All-output-535,JEFFERSON PLACE,Free Standing NF/SNF,413 Jefferson St,,Pella,50219,IA,US,Marion (63),41.4122978,-92.9114702
USA-IA-87-IA-All-output-536,KAHL HOME FOR AGED & INFIRM,Free Standing NF/SNF,6701 Jersey Ridge Rd,,Davenport,52807,IA,US,Scott (82),41.5902899,-90.5362391
USA-IA-87-IA-All-output-537,KANAWHA COMMUNITY HOME,Free Standing NF/SNF,130 W 6th St,,Kanawha,50447,IA,US,Hancock (41),42.9387069,-93.7937613
USA-IA-87-IA-All-output-538,KAREN ACRES HEALTHCARE CENTER,Free Standing NF/SNF,3605 Elm Dr,,Urbandale,50322,IA,US,Polk (77),41.6279996,-93.7239636
USA-IA-87-IA-All-output-539,KENNYBROOK VILLAGE,Free Standing NF/SNF,200 SW Brookside Dr,,Grimes,50111,IA,US,Polk (77),41.6865979,-93.8058444
USA-IA-87-IA-All-output-540,KEOSAUQUA HEALTH CARE CENTER,Free Standing NF/SNF,819 Country Lane Rd,,Keosauqua,52565,IA,US,Van Buren (89),40.7366425,-91.968058
USA-IA-87-IA-All-output-541,KEOTA HEALTH CARE CENTER,Free Standing NF/SNF,204 Keokuk-Washington Rd,,Keota,52248,IA,US,Keokuk (54),41.3670548,-91.9466815
USA-IA-87-IA-All-output-542,KEYSTONE NURSING CARE CENTER,Free Standing NF/SNF,250 5th St E,,Keystone,52249,IA,US,Benton (06),42.00392,-92.1980409
USA-IA-87-IA-All-output-543,KINGSLEY SPECIALTY CARE,Free Standing NF/SNF,Kingsley,,Kingsley,51028,IA,US,Plymouth (75),42.588324,-95.9675165
USA-IA-87-IA-All-output-544,LAKE MILLS CARE CENTER,Free Standing NF/SNF,406 S 10th Ave E,,Lake Mills,50450,IA,US,Winnebago (95),43.4108074,-93.5284037
USA-IA-87-IA-All-output-545,LAKESIDE LUTHERAN HOME,Free Standing NF/SNF,301 Lawler St,,Emmetsburg,50536,IA,US,Palo Alto (74),43.1171808,-94.6830763
USA-IA-87-IA-All-output-546,LAMONI SPECIALTY CARE,Free Standing NF/SNF,215 S Oak St,,Lamoni,50140,IA,US,Decatur (27),40.622024,-93.923544
USA-IA-87-IA-All-output-547,LANTERN PARK SPECIALTY CARE,Free Standing NF/SNF,2200 Oakdale Rd,,Coralville,52241,IA,US,Johnson (52),41.7038255,-91.5941818
USA-IA-87-IA-All-output-548,LAPORTE CITY SPECIALTY CARE,Free Standing NF/SNF,US-218,BOX 175,La Porte City,50651,IA,US,Blackhawk (07),42.314911,-92.1919518
USA-IA-87-IA-All-output-549,LAURENS CARE CENTER,Free Standing NF/SNF,304 E Veterans Rd,,Laurens,50554,IA,US,Pocahontas (76),42.8426434,-94.846112
USA-IA-87-IA-All-output-550,LENOX CARE CENTER,Free Standing NF/SNF,111 E Van Buren St,,Lenox,50851,IA,US,Taylor (87),40.8854175,-94.5587487
USA-IA-87-IA-All-output-551,LEXINGTON SQUARE,Free Standing NF/SNF,500 Messenger Rd,,Keokuk,52632,IA,US,Lee (56),40.422033,-91.394779
USA-IA-87-IA-All-output-552,LINN HAVEN REHAB & HEALTHCARE,Free Standing NF/SNF,530 S Linn Ave,,New Hampton,50659,IA,US,Chickasaw (19),43.0488271,-92.3170714
USA-IA-87-IA-All-output-553,LINN MANOR CARE CENTER,Free Standing NF/SNF,1140 Elim Dr,,Marion,52302,IA,US,Linn (57),42.0196986,-91.6025239
USA-IA-87-IA-All-output-554,LITTLE FLOWER HAVEN,Free Standing NF/SNF,736 IA-37,PO BOX 288,Earling,51530,IA,US,Shelby (83),41.775495,-95.426041
USA-IA-87-IA-All-output-555,LIVING CENTER EAST,Free Standing NF/SNF,1220 5th Ave SE,,Cedar Rapids,52403,IA,US,Linn (57),41.982272,-91.6536871
USA-IA-87-IA-All-output-556,LIVING CENTER WEST,Free Standing NF/SNF,1050 4th Ave SE,,Cedar Rapids,52403,IA,US,Linn (57),41.9822121,-91.6560984
USA-IA-87-IA-All-output-557,LONE TREE HEALTH CARE CENTER INC,Free Standing NF/SNF,501 E Pioneer Rd,,Lone Tree,52755,IA,US,Johnson (52),41.480887,-91.421851
USA-IA-87-IA-All-output-558,LONGHOUSE-NORTHSHIRE LTD,Free Standing NF/SNF,711 W 11th St,,Spencer,51301,IA,US,Clay (21),43.1491664,-95.1560346
USA-IA-87-IA-All-output-559,"LONGVIEW HOME, INC.",Free Standing NF/SNF,1010 Longview Rd,,Missouri Valley,51555,IA,US,Harrison (43),41.5669344,-95.8835145
USA-IA-87-IA-All-output-560,LUTHER MANOR RETIREMENT HOME,Free Standing NF/SNF,3131 Hillcrest Rd,,Dubuque,52001,IA,US,Dubuque (31),42.5047562,-90.7162543
USA-IA-87-IA-All-output-561,LUTHERAN LIVING SENIOR CAMPUS,Free Standing NF/SNF,2421 Lutheran Dr,,Muscatine,52761,IA,US,Muscatine (70),41.4186702,-91.0964924
USA-IA-87-IA-All-output-562,LUTHERAN RETIREMENT HOME,Free Standing NF/SNF,701 9th St N,,Northwood,50459,IA,US,Worth (98),43.4518617,-93.2196114
USA-IA-87-IA-All-output-563,LYON SPECIALTY CARE,Free Standing NF/SNF,1010 S Union St,BOX 268,Rock Rapids,51246,IA,US,Lyon (60),43.420546,-96.174883
USA-IA-87-IA-All-output-564,MADRID HOME FOR THE AGING,Free Standing NF/SNF,613 W North St,,Madrid,50156,IA,US,Boone (08),41.8782559,-93.8274356
USA-IA-87-IA-All-output-565,MANILLA MANOR,Free Standing NF/SNF,146 5th St,,Manilla,51454,IA,US,Crawford (24),41.895356,-95.2320972
USA-IA-87-IA-All-output-566,MANLY SPECIALTY CARE,Free Standing NF/SNF,601 E South St,,Manly,50456,IA,US,Worth (98),43.2840678,-93.1944681
USA-IA-87-IA-All-output-567,MANOR HOUSE CARE CENTER,Free Standing NF/SNF,1212 S Stuart St,,Sigourney,52591,IA,US,Keokuk (54),41.3233932,-92.2070168
USA-IA-87-IA-All-output-568,MANORCARE HEALTH SERVICES OF CEDAR RAPIDS,Free Standing NF/SNF,1940 1st Ave NE,,Cedar Rapids,52402,IA,US,Linn (57),41.9939789,-91.643255
USA-IA-87-IA-All-output-569,MANORCARE HEALTH SERVICES OF DAVENPORT,Free Standing NF/SNF,815 E Locust St,,Davenport,52803,IA,US,Scott (82),41.5378629,-90.5631365
USA-IA-87-IA-All-output-570,MANORCARE HEALTH SERVICES OF DUBUQUE,Free Standing NF/SNF,901 W 3rd St,,Dubuque,52001,IA,US,Dubuque (31),42.4946993,-90.6740381
USA-IA-87-IA-All-output-571,MANORCARE HEALTH SERVICES OF WATERLOO,Free Standing NF/SNF,201 W Ridgeway Ave,,Waterloo,50701,IA,US,Blackhawk (07),42.4685664,-92.3584338
USA-IA-87-IA-All-output-572,MANORCARE HEALTH SERVICES-UTICA RIDGE,Free Standing NF/SNF,3800 Commerce Blvd,,Davenport,52807,IA,US,Scott (82),41.5688183,-90.5206695
USA-IA-87-IA-All-output-573,MANORCARE HEALTH SERVICES-WEST DES MOINES,Free Standing NF/SNF,5010 Grand Ridge Dr,,West Des Moines,50265,IA,US,Polk (77),41.5426688,-93.7664359
USA-IA-87-IA-All-output-574,MAPLE CREST MANOR,Free Standing NF/SNF,100 Bolger Dr,,Fayette,52142,IA,US,Fayette (33),42.841852,-91.809242
USA-IA-87-IA-All-output-575,MAPLE HEIGHTS NURSING HOME,Free Standing NF/SNF,2 Sunrise Ave,,Mapleton,51034,IA,US,Monona (67),42.1632879,-95.7801176
USA-IA-87-IA-All-output-576,MAPLE MANOR VILLAGE,Free Standing NF/SNF,345 Parriott St,,Aplington,50604,IA,US,Butler (12),42.5830727,-92.8740494
USA-IA-87-IA-All-output-577,MAQUOKETA CARE CENTER,Free Standing NF/SNF,1202 German St,,Maquoketa,52060,IA,US,Jackson (49),42.0721559,-90.6812819
USA-IA-87-IA-All-output-578,MARIAN HOME,Free Standing NF/SNF,2400 6th Ave N,,Fort Dodge,50501,IA,US,Webster (94),42.5124821,-94.1656055
USA-IA-87-IA-All-output-579,"MARTIN HEALTH CENTER, INC.",Free Standing NF/SNF,420 E 11th St,,Cedar Falls,50613,IA,US,Blackhawk (07),42.5291153,-92.4409589
USA-IA-87-IA-All-output-580,MAYFLOWER HOME,Free Standing NF/SNF,616 Broad St,,Grinnell,50112,IA,US,Poweshiek (79),41.7395999,-92.7232884
USA-IA-87-IA-All-output-581,MECHANICSVILLE SPECIALTY CARE,Free Standing NF/SNF,104 E 4th St,BOX 430,Mechanicsville,52306,IA,US,Cedar (16),41.908354,-91.253316
USA-IA-87-IA-All-output-582,MERCY LIVING CENTER-NORTH,Free Standing NF/SNF,600 14th Ave N,,Clinton,52732,IA,US,Clinton (23),41.8608715,-90.1904361
USA-IA-87-IA-All-output-583,METH WICK HEALTH CENTER,Free Standing NF/SNF,1625 Brendelwood Dr,,Cedar Rapids,52405,IA,US,Linn (57),41.9867599,-91.694985
USA-IA-87-IA-All-output-584,METHODIST MANOR RETIREMENT COMMUNITY,Free Standing NF/SNF,1206 W 4th St,,Storm Lake,50588,IA,US,Buena Vista (11),42.6420658,-95.2163476
USA-IA-87-IA-All-output-585,MIDLANDS LIVING CENTER L L C,Free Standing NF/SNF,2452 N Broadway,,Council Bluffs,51503,IA,US,Pottawattamie (78),41.2871466,-95.8366043
USA-IA-87-IA-All-output-586,MILL POND,Free Standing NF/SNF,1201 SE Mill Pond Ct,,Ankeny,50021,IA,US,Polk (77),41.7245053,-93.5782222
USA-IA-87-IA-All-output-587,MILL VALLEY CARE CENTER,Free Standing NF/SNF,1201 Park St,,Bellevue,52031,IA,US,Jackson (49),42.257273,-90.437647
USA-IA-87-IA-All-output-588,MONROE CARE CENTER,Free Standing NF/SNF,120 N 13th St,,Albia,52531,IA,US,Monroe (68),41.0283234,-92.7931773
USA-IA-87-IA-All-output-589,MONTEZUMA SPECIALTY CARE,Free Standing NF/SNF,316 Meadow Ln Dr,PO BOX 790,Montezuma,50171,IA,US,Poweshiek (79),41.583009,-92.53721
USA-IA-87-IA-All-output-590,MONTICELLO NURSING & REHAB CENTER,Free Standing NF/SNF,500 Pinehaven Dr,,Monticello,52310,IA,US,Jones (53),42.2282604,-91.1833383
USA-IA-87-IA-All-output-591,MONTROSE HEALTH  CENTER INC,Free Standing NF/SNF,400 S 7th St,,Montrose,52639,IA,US,Lee (56),40.526179,-91.419004
USA-IA-87-IA-All-output-592,MORNING SUN CARE CENTER,Free Standing NF/SNF,200 N Washington St,,Morning Sun,52640,IA,US,Louisa (58),41.0933012,-91.2581956
USA-IA-87-IA-All-output-593,MORNINGSIDE HEALTHCARE COMMUNITY,Free Standing NF/SNF,600 Morningside St,,Ida Grove,51445,IA,US,Ida (47),42.3406511,-95.4638249
USA-IA-87-IA-All-output-594,MOUNT AYR HEALTH CARE CENTER,Free Standing NF/SNF,1504 E South St,,Mt Ayr,50854,IA,US,Ringgold (80),40.7111026,-94.2284438
USA-IA-87-IA-All-output-595,NELSON MANOR,Free Standing NF/SNF,1500 1st Ave E,,Newton,50208,IA,US,Jasper (50),41.699954,-93.033493
USA-IA-87-IA-All-output-596,NEW HAMPTON NURSING  & REHAB CENTER,Free Standing NF/SNF,703 S 4th Ave,,New Hampton,50659,IA,US,Chickasaw (19),43.055071,-92.3045176
USA-IA-87-IA-All-output-597,NEW LONDON SPECIALTY CARE,Free Standing NF/SNF,100 Care Cir,,New London,52645,IA,US,Henry (44),40.9173685,-91.4087494
USA-IA-87-IA-All-output-598,NEWALDAYA LIFESCAPES,Free Standing NF/SNF,7511 University Ave,,Cedar Falls,50613,IA,US,Blackhawk (07),42.511635,-92.449517
USA-IA-87-IA-All-output-599,NEWTON HEALTH CARE CENTER,Free Standing NF/SNF,200 S 8th Ave E,,Newton,50208,IA,US,Jasper (50),41.6932115,-93.0521894
USA-IA-87-IA-All-output-600,NEWTON VILLAGE HEALTH CARE CENTER,Free Standing NF/SNF,114 N 5th Ave W,,Newton,50208,IA,US,Jasper (50),41.7032357,-93.0538112
USA-IA-87-IA-All-output-601,NORA SPRINGS CARE CENTER,Free Standing NF/SNF,907 W Congress St,,Nora Springs,50458,IA,US,Floyd (34),43.1433775,-93.0173976
USA-IA-87-IA-All-output-602,NORTH CREST LIVING CENTER,Free Standing NF/SNF,34 Northcrest Dr,,Council Bluffs,51503,IA,US,Pottawattamie (78),41.2726563,-95.8296641
USA-IA-87-IA-All-output-603,NORTHBROOK MANOR CARE CENTER,Free Standing NF/SNF,6420 Council St NE,,Cedar Rapids,52402,IA,US,Linn (57),42.0425339,-91.6572922
USA-IA-87-IA-All-output-604,NORTHCREST SPECIALTY CARE,Free Standing NF/SNF,2001 Heath St,,Waterloo,50703,IA,US,Blackhawk (07),42.532044,-92.34035
USA-IA-87-IA-All-output-605,NORTHERN MAHASKA SPECIALTY CARE,Free Standing NF/SNF,2401 Crestview Dr,,Oskaloosa,52577,IA,US,Mahaska (62),41.3151389,-92.6446335
USA-IA-87-IA-All-output-606,NORTHGATE CARE CENTER,Free Standing NF/SNF,960 4th St NW,,Waukon,52172,IA,US,Allamakee (03),43.2803209,-91.4805222
USA-IA-87-IA-All-output-607,NORTHRIDGE VILLAGE,Free Standing NF/SNF,3300 George Washington Carver Ave,,Ames,50014,IA,US,Story (85),42.0561994,-93.6508352
USA-IA-87-IA-All-output-608,NORWALK NURSING AND REHABILITATION CENTER,Free Standing NF/SNF,921 Sunset Dr,,Norwalk,50211,IA,US,Warren (91),41.4767823,-93.6821613
USA-IA-87-IA-All-output-609,OAKLAND MANOR,Free Standing NF/SNF,737 N Hwy St,,Oakland,51560,IA,US,Pottawattamie (78),41.3172022,-95.3874204
USA-IA-87-IA-All-output-610,OAKNOLL RETIREMENT RESIDENCE,Free Standing NF/SNF,1 Oaknoll Dr,,Iowa City,52246,IA,US,Johnson (52),41.6512374,-91.5555969
USA-IA-87-IA-All-output-611,OAKVIEW HOME,Free Standing NF/SNF,511 E Center St,,Conrad,50621,IA,US,Grundy (38),42.2239713,-92.8676795
USA-IA-87-IA-All-output-612,OAKWOOD CARE CENTER,Free Standing NF/SNF,400 US-18,,Clear Lake,50428,IA,US,Cerro Gordo (17),43.14371,-93.392118
USA-IA-87-IA-All-output-613,OAKWOOD SPECIALTY CARE,Free Standing NF/SNF,200 16th Ave E,,Albia,52531,IA,US,Monroe (68),41.013299,-92.8028
USA-IA-87-IA-All-output-614,ODEBOLT SPECIALTY CARE,Free Standing NF/SNF,801 S Des Moines St,,Odebolt,51458,IA,US,Sac (81),42.304215,-95.2442934
USA-IA-87-IA-All-output-615,OELWEIN HEALTH CARE CENTER,Free Standing NF/SNF,600 7th St SE,,Oelwein,50662,IA,US,Fayette (33),42.6686513,-91.9056005
USA-IA-87-IA-All-output-616,ON WITH LIFE,Free Standing NF/SNF,715 SW Ankeny Rd,,Ankeny,50023,IA,US,Polk (77),41.6982629,-93.6087542
USA-IA-87-IA-All-output-617,ON WITH LIFE AT GLENWOOD,Free Standing NF/SNF,714 Lacey St,SUITE 100,Glenwood,51534,IA,US,Mills (65),41.04007,-95.7364731
USA-IA-87-IA-All-output-618,OSAGE REHAB & HEALTH CARE CENTER,Free Standing NF/SNF,830 S 5th St,,Osage,50461,IA,US,Mitchell (66),43.2759623,-92.8140624
USA-IA-87-IA-All-output-619,OSKALOOSA CARE CENTER,Free Standing NF/SNF,605 State Hwy 432,,Oskaloosa,52577,IA,US,Mahaska (62),41.3019195,-92.6682163
USA-IA-87-IA-All-output-620,OSSIAN SENIOR HOSPICE,Free Standing NF/SNF,114 Fisher Ave,,Ossian,52161,IA,US,Winneshiek (96),43.1469919,-91.7681447
USA-IA-87-IA-All-output-621,PANORA SPECIALTY CARE,Free Standing NF/SNF,805 E Main St,BOX 69,Panora,50216,IA,US,Guthrie (39),41.6929128,-94.3535787
USA-IA-87-IA-All-output-622,PARK VIEW REHABILITATION CENTER,Free Standing NF/SNF,601 Park Ave,,Sac City,50583,IA,US,Sac (81),42.420526,-94.9749585
USA-IA-87-IA-All-output-623,PARKRIDGE SPECIALTY CARE,Free Standing NF/SNF,5800 NE 12th Ave,,Pleasant Hill,50327,IA,US,Polk (77),41.6007781,-93.4947252
USA-IA-87-IA-All-output-624,PARKVIEW CARE CENTER,Free Standing NF/SNF,2237 US-34,,Fairfield,52556,IA,US,Jefferson (51),41.0025321,-91.8661614
USA-IA-87-IA-All-output-625,PARKVIEW HOME,Free Standing NF/SNF,102 N Jackson St,,Wayland,52654,IA,US,Henry (44),41.1471771,-91.6664864
USA-IA-87-IA-All-output-626,PARKVIEW MANOR,Free Standing NF/SNF,516 13th St,,Wellman,52356,IA,US,Washington (92),41.4754019,-91.8342381
USA-IA-87-IA-All-output-627,PARKVIEW MANOR CARE CENTER,Free Standing NF/SNF,1009 3rd St,,Reinbeck,50669,IA,US,Grundy (38),42.3244195,-92.6072547
USA-IA-87-IA-All-output-628,PATTY ELWOOD CENTER,Free Standing NF/SNF,21668 80th St,,Cresco,52136,IA,US,Howard (45),43.3994635,-92.1459353
USA-IA-87-IA-All-output-629,PEARL VALLEY REHABILITATION AND HEALTH CENTER OF MUSCATINE,Free Standing NF/SNF,2002 Cedar St,,Muscatine,52761,IA,US,Muscatine (70),41.435294,-91.065901
USA-IA-87-IA-All-output-630,PEARL VALLEY REHABILITATION AND HEALTHCARE CENTER OF WASHINGTON,Free Standing NF/SNF,601 E Polk St,,Washington,52353,IA,US,Washington (92),41.2884621,-91.686665
USA-IA-87-IA-All-output-631,"PEARL VALLEY REHABILITATION AND NURSING AT ESTERVILLE, LLC",Free Standing NF/SNF,2001 1st Ave N,,Estherville,51334,IA,US,Emmet (32),43.40297,-94.8154288
USA-IA-87-IA-All-output-632,"PEARL VALLEY REHABILITATION AND NURSING AT GOWRIE, LLC",Free Standing NF/SNF,1808 Main St,,Gowrie,50543,IA,US,Webster (94),42.28319,-94.299704
USA-IA-87-IA-All-output-633,"PEARL VALLEY REHABILITATION AND NURSING AT LAKE PARK, LLC",Free Standing NF/SNF,1304 S Market St,,Lake Park,51347,IA,US,Dickinson (30),43.4407405,-95.324733
USA-IA-87-IA-All-output-634,"PEARL VALLEY REHABILITATION AND NURSING AT PERRY, LLC",Free Standing NF/SNF,2625 Iowa St,,Perry,50220,IA,US,Dallas (25),41.8342917,-94.0851606
USA-IA-87-IA-All-output-635,"PEARL VALLEY REHABILITATION AND NURSING AT PRIMGHAR, LLC",Free Standing NF/SNF,735 N Rerick Ave,,Primghar,51245,IA,US,O'Brien (71),43.0924159,-95.6242567
USA-IA-87-IA-All-output-636,"PEARL VALLEY REHABILITATION AND NURSING AT SUTHERLAND, LLC",Free Standing NF/SNF,506 E 4th St,,Sutherland,51058,IA,US,O'Brien (71),42.9716189,-95.4912185
USA-IA-87-IA-All-output-637,PERRY LUTHERAN HOME,Free Standing NF/SNF,2323 Willis Ave,,Perry,50220,IA,US,Dallas (25),41.8380818,-94.0903925
USA-IA-87-IA-All-output-638,PINNACLE SPECIALTY CARE,Free Standing NF/SNF,1223 Prairie View Road,,Cedar Falls,50613,IA,US,Blackhawk (07),42.4906116,-92.4324415
USA-IA-87-IA-All-output-639,PIONEER VALLEY LIVING AND REHAB,Free Standing NF/SNF,400 Sergeant Square Dr,,Sergeant Bluff,51054,IA,US,Woodbury (97),42.3944381,-96.3633016
USA-IA-87-IA-All-output-640,PLEASANT ACRES CARE CENTER,Free Standing NF/SNF,309 Railroad St,,Hull,51239,IA,US,Sioux (84),43.1873161,-96.1434554
USA-IA-87-IA-All-output-641,PLEASANT MANOR CARE CENTER,Free Standing NF/SNF,413 N Broadway St,,Mt Pleasant,52641,IA,US,Henry (44),40.9713157,-91.5557348
USA-IA-87-IA-All-output-642,PLEASANT VIEW CARE CENTER,Free Standing NF/SNF,200 Shannon Dr,,Whiting,51063,IA,US,Monona (67),42.1255086,-96.1592205
USA-IA-87-IA-All-output-643,PLEASANT VIEW HOME,Free Standing NF/SNF,410 Spruce St,,Albert City,50510,IA,US,Buena Vista (11),42.773136,-94.952438
USA-IA-87-IA-All-output-644,PLEASANTVIEW HOME,Free Standing NF/SNF,811 3rd St,,Kalona,52247,IA,US,Washington (92),41.4904403,-91.7110581
USA-IA-87-IA-All-output-645,PLYMOUTH MANOR CARE CENTER,Free Standing NF/SNF,954 7th Ave SE,,Le Mars,51031,IA,US,Plymouth (75),42.7814508,-96.1546648
USA-IA-87-IA-All-output-646,POCAHONTAS MANOR,Free Standing NF/SNF,700 NW 7th St,,Pocahontas,50574,IA,US,Pocahontas (76),42.7407987,-94.6788265
USA-IA-87-IA-All-output-647,POLK CITY NURSING AND REHABILITATION,Free Standing NF/SNF,1002 W Washington Ave,,Polk City,50226,IA,US,Polk (77),41.7723898,-93.7227009
USA-IA-87-IA-All-output-648,PRAIRIE RIDGE CARE & REHABILITATION,Free Standing NF/SNF,608 Prairie St,,Mediapolis,52637,IA,US,Des Moines (29),41.0038291,-91.1634355
USA-IA-87-IA-All-output-649,PRAIRIE RIDGE CARE CENTER,Free Standing NF/SNF,1005 7th St NE,,Orange City,51041,IA,US,Sioux (84),43.0142079,-96.0456742
USA-IA-87-IA-All-output-650,PRAIRIE VIEW HOME,Free Standing NF/SNF,610 Eastern St,,Sanborn,51248,IA,US,O'Brien (71),43.184527,-95.643969
USA-IA-87-IA-All-output-651,PRAIRIE VISTA VILLAGE,Free Standing NF/SNF,2785 1st Ave S,,Altoona,50009,IA,US,Polk (77),41.6266962,-93.4634263
USA-IA-87-IA-All-output-652,PREMIER ESTATES OF MUSCATINE,Free Standing NF/SNF,3440 Mulberry Ave,,Muscatine,52761,IA,US,Muscatine (70),41.446424,-91.084866
USA-IA-87-IA-All-output-653,PREMIER ESTATES OF TOLEDO,Free Standing NF/SNF,403 Grandview Dr,,Toledo,52342,IA,US,Tama (86),41.9867286,-92.5876593
