row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_city,mail_co_province,mail_co_postal_code,street_address,po_box,city,province,postal_code,country,facility_type
USA-CO-72-AssistedLiving-72-AssistedLiving-539,POINT OF THE PINES GARDENS ASSISTED LIVING,,,,,,,,,,,, Ms RODA SANTIAGO, (719)265-0030,, (719)260-5518,,Medicaid, LIMITED LIABILITY,,,EL PASO COUNTY,,115,, (719)471-7080,,,,,,330 ELKTON DRIVE,,COLORADO SPRINGS,CO,80907,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-540,POPPY'S PLACE,,,,,,,,,,,, MS DELANE MURPHY, (303)741-2413,, (303)282-9424,,Medicaid, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, POPPY'S PLACE,1280 S WILLIAMS,DENVER,CO,80210,6088 S LOCUST ST,,CENTENNIAL,CO,80111,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-541,PORTER PLACE INC,,,,,,,,,,,, Ms KRYSTINA ENRIQUEZ (P), (303)765-6800,, (303)765-6808,,Private,9,,,DENVER COUNTY,,175,,CORPORATE NON-PROFIT,,,,,,1001 E YALE AVENUE,,DENVER,CO,80210,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-542,PRAIRIE CREEKS LIVING CENTER,,,,,,,,,,,, MS MARGARET COZZA, (303)622-6262,, (303)622-6263,,Medicaid, CORPORATE NON-PROFIT,,,ADAMS COUNTY,,19,, (303)480-5624,,,,,,56175 SUNSET AVE,,STRASBURG,CO,80136,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-543,PRAIRIE PINES ASSISTED LIVING COMMUNITY,,,,,,,,,,,,  TINA KRAFT, (719)438-2141,, (719)438-2140,,Medicaid, CORPORATE NON-PROFIT,,,KIOWA COUNTY,,24,, (719)383-3167, PRAIRIE PINES ASSISTED LIVING COMMUNITY,PO BOX 787,EADS,CO,81036,101 E LOWELL AVENUE,,EADS,CO,81036,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-544,PRAIRIE VIEW VILLAGE OF LAS ANIMAS,,,,,,,,,,,, Ms CANDICE PATTON, (719)456-1340,, (719)456-1993,,Medicaid, CITY-COUNTY,,,BENT COUNTY,,16,, (719)383-3167, PRAIRIE VIEW VILLAGE OF LAS ANIMAS,810 THIRD ST,LAS ANIMAS,CO,81054,821 SECOND ST,,LAS ANIMAS,CO,81054,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-545,PRIMROSE PLACE,,,,,,,,,,,, MS VALERIE BOYCE, (970)667-5962,, (970)667-2834,,Medicaid, PROFIT-CORPORATION,,,LARIMER COUNTY,,20,, (303)862-3524,,,,,,1330 E 1ST ST,,LOVELAND,CO,80537,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-546,PRIMROSE RETIREMENT COMMUNITY OF PUEBLO,,,,,,,,,,,, Ms GLINDA MACKENZIE, (719)543-3300,, (719)696-8175,,Private, LIMITED LIABILITY,,,PUEBLO COUNTY,,45,, (719)583-6123,,,,,,5055 OUTLOOK BOULEVARD,,PUEBLO,CO,81008,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-547,PUEBLO WEST GARDENS ASSISTED LIVING,,,,,,,,,,,, Ms TRISCHA SANTIAGO, (719)924-8624,, (719)924-8993,,Medicaid, LIMITED LIABILITY,,,PUEBLO COUNTY,,65,, (719)583-6123,,,,,,960 E SAXONY DRIVE,,PUEBLO WEST,CO,81007,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-548,RANDOLPH ASSISTED LIVING LLC,,,,,,,,,,,, Ms MONALISA RANDOLPH, (303)574-0674,, (303)375-0674,,Medicaid, LIMITED LIABILITY,,,DENVER COUNTY,,7,, (303)480-5624,,,,,,12974 ELGIN DRIVE,,DENVER,CO,80239,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-549,RAQUITA'S HOME AWAY FROM HOME ASSISTED LIVING,,,,,,,,,,,, MS ADRIENNE WILLIAMS, (303)745-1415,, (303)745-1415,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,6,, (303)480-5624,,,,,,2412 S GENOA WAY,,AURORA,CO,80013,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-550,RENAISSANCE MEMORY CARE 1 LLC,,,,,,,,,,,, Ms RACHEL VAZQUEZ, (720)648-7454,, (720)549-7561,,Private, LIMITED LIABILITY,,,ADAMS COUNTY,,8,, (303)480-5624, RENAISSANCE MEMORY CARE,4833 FRONT STREET UNIT B #462,CASTLE ROCK,CO,80104,9896 KEENAN STREET,,HIGHLANDS RANCH,CO,80130,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-551,RENAISSANCE MEMORY CARE 2 LLC,,,,,,,,,,,, Mr KENAN FYFE, (720)648-7454,, (720)549-7561,,Private, LIMITED LIABILITY,,,DOUGLAS COUNTY,,14,, (303)480-5624, RENAISSANCE MEMORY CARE LLC,2409 MORNINGVIEW LANE,CASTLE ROCK,CO,80109,572 EVENINGSONG DR.,,CASTLE ROCK,CO,80104,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-552,RENAISSANCE MEMORY CARE 3 LLC,,,,,,,,,,,, Ms RACHEL VAZQUEZ, (720)648-7454,, (720)549-7561,,Private, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624,,,,,,17618 GROUSEBERRY WAY,,PARKER,CO,80134,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-553,RENAISSANCE MEMORY CARE 4 LLC,,,,,,,,,,,, Mr KENAN FYFE, (720)965-0484,, (720)549-7561,,Private, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624, RENAISSANCE MEMORY CARE LLC,4833 FRONT ST. UNIT B #462,CASTLE ROCK,CO,80104,8788 S FORREST DRIVE,,HIGHLANDS RANCH,CO,80126,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-554,RENAISSANCE MEMORY CARE LLC,,,,,,,,,,,, Ms ASHLEY FYFE, (303)284-5018,, (720)549-7561,,Private, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624, RENAISSANCE MEMORY CARE LLC,4833 FRONT STREET UNIT B 462,CASTLE ROCK,CO,80104,2951 CLAIRTON DR,,HIGHLANDS RANCH,CO,80126,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-555,RESIDENCE AT GRAND MESA,,,,,,,,,,,, Mr SCOTT SAUNDERS, (970)241-8893,, (970)242-1770,,Medicaid, PARTNERSHIP,,,MESA COUNTY,,65,, (970)248-2717,,,,,,565 28 1/4 ROAD,,GRAND JUNCTION,CO,81501,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-556,"RESIDENCE AT OAKRIDGE, THE",,,,,,,,,,,, MS CLAUDIA HART, (970)229-5800,, (970)229-5802,,Medicaid, PROFIT-CORPORATION,,,LARIMER COUNTY,,68,, (303)862-3524,,,,,,4750 WHEATON DRIVE,,FORT COLLINS,CO,80525,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-557,"RESIDENCE AT SKYWAY PARK, LLC",,,,,,,,,,,, MR RICHARD LARSEN, (719)227-7340,, (719)227-7344,,Medicaid, LIMITED LIABILITY,,,EL PASO COUNTY,,68,, (719)471-7080,,,,,,886 ARCTURUS DRIVE,,COLORADO SPRINGS,CO,80905,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-558,RESIDENCE AT VILLAGE GREEN,,,,,,,,,,,, Ms JULIE HENDERSON, (719)999-5744,, (719)999-5721,,Medicaid, LIMITED LIABILITY,,,EL PASO COUNTY,,68,, (719)471-7080,,,,,,3455 N CAREFREE CIRCLE,,COLORADO SPRINGS,CO,80917,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-559,"RETREAT AT CHURCH RANCH, THE",,,,,,,,,,,, Ms CINDY AVERY, (303)469-7178,, (303)464-7658,,Medicaid, LIMITED LIABILITY,,,JEFFERSON COUNTY,,55,, (303)480-5624,,,,,,10190 WADSWORTH BLVD,,WESTMINSTER,CO,80021,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-560,RETREAT AT HARBOR COVE,,,,,,,,,,,, Ms ANNETTE MARCUM, (970)243-7224,, (970)243-0533,,Medicaid, PROFIT-CORPORATION,,,MESA COUNTY,,76,, (970)248-2717,,,,,,2835 PATTERSON RD,,GRAND JUNCTION,CO,81506,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-561,RETREAT AT HIGHLANDS THE,,,,,,,,,,,, Ms SARETTA RAMOS, (303)462-0934,, (303)462-0943,,Medicaid, LIMITED LIABILITY,,,JEFFERSON COUNTY,,46,, (303)480-5624,,,,,,3315 SHERIDAN BLVD,,WHEAT RIDGE,CO,80212,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-562,"RETREAT AT PALISADE, THE",,,,,,,,,,,,  AMBER SCHULTZ, (970)464-5167,, (970)464-1007,,Medicaid, PROFIT-CORPORATION,,,MESA COUNTY,,81,, (970)248-2717,,,,,,3781 HERITAGE LANE,,PALISADE,CO,81526,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-563,RISING SUN SENIOR HOME AT BELMAR INC THE,,,,,,,,,,,, Ms SANDRA KUSI-APPIAH, (303)989-0301,, (303)989-0450,,Private, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,12,, (303)480-5624,,,,,,835 S FLOWER STREET,,LAKEWOOD,CO,80226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-564,"RISING SUN SENIOR HOME, THE",,,,,,,,,,,,  NANA BOGYAH, (303)937-3473,, (303)937-5350,,Medicaid, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,15,, (303)480-5624,,,,,,421 &amp; 431 S FENTON STREET,,LAKEWOOD,CO,80226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-565,ROBERT RUSSELL BUILDING,,,,,,,,,,,,,(303)111-1111,,,,,,,,,"ROBERT RUSSELL EASTERN STAR-MASONIC CENTER OF COLORADO, INC",,,,,,,,,2445 S QUEBEC ST,,DENVER,CO,80231,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-566,"ROBERT RUSSELL EASTERN STAR-MASONIC CENTER OF COLORADO, INC",,,,,,,,,,,, MR LARRY LILLO, (303)756-9489,, (303)753-2102,,Medicaid,0,,,DENVER COUNTY,,111,,CORPORATE NON-PROFIT,,,,,,2445 S QUEBEC STREET,,DENVER,CO,80231,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-567,ROCK CREEK ASSISTED LIVING AT SOMERSET VILLAGE,,,,,,,,,,,, Mr WILLIAM FLYNN, (303)596-3300,, (303)338-0133,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,10,, (303)480-5624, ROCK CREEK ASSISTED LIVING AT SOMERSET VILLAGE,8101 E DARTMOUTH AVENUE  #60,DENVER,CO,80231,1109 S RIFLE STREET,,AURORA,CO,80017,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-568,ROCK CREEK ASSISTED LIVING ON KENTON,,,,,,,,,,,, Mr WILLIAM FLYNN, (303)632-8393,, (303)337-6025,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,10,, (303)480-5624, ROCK CREEK ASSISTED LIVING @ KENTON,8101 EAST DARTMOUTH AVENUE #60,DENVER,CO,80234,1994 S KENTON COURT,,AURORA,CO,80014,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-569,ROCK CREEK ASSISTED LIVING ON NIAGARA,,,,,,,,,,,, Mr WILLIAM FLYNN, (303)999-0040,, (303)757-2805,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624, ROCK CREEK ASSISTED LIVING ON NIAGARA,8101 E DARTMOUTH AVENUE #60,DENVER,CO,80234,1721 S NIAGARA WAY,,DENVER,CO,80224,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-570,ROCKY MOUNTAIN ASSISTED LIVING,,,,,,,,,,,, Mr ERIC LEWIS, (303)471-1914,, (303)284-2487,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,10,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING,6143 S WILLOW DR STE 401,GREENWOOD VILLAGE,CO,80111,9970 SILVER MAPLE ROAD,,HIGHLANDS RANCH,CO,80129,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-571,ROCKY MOUNTAIN ASSISTED LIVING - CHESTNUT,,,,,,,,,,,, Mr DAVID LEWIS, (303)996-6886,, (303)756-3263,,Private, LIMITED LIABILITY,,,ADAMS COUNTY,,16,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING,6143 S WILLOW DRIVE SUITE 401,GREENWOOD VILLAGE,CO,80111,6824 CHESTNUT HILL STREET,,HIGHLANDS RANCH,CO,80130,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-572,ROCKY MOUNTAIN ASSISTED LIVING - GLENCOE,,,,,,,,,,,, Mr ERIC LEWIS, (303)996-6886,, (303)756-3263,,Private, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,10,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING,6143 S WILLOW DR STE 401,GREENWOOD VILLAGE,CO,80111,6002 S GLENCOE WAY,,CENTENNIAL,CO,80121,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-573,ROCKY MOUNTAIN ASSISTED LIVING 44TH AVE AL,,,,,,,,,,,, Ms JESSICA HARMON, (303)996-6886,, (303)217-8025,,Private, LIMITED LIABILITY,,,JEFFERSON COUNTY,,18,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING LLC,6143 S WILLOW DRIVE SUITE 401,GREENWOOD VILLAGE,CO,80111,7850 W 44TH AVE,,WHEAT RIDGE,CO,80033,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-574,ROCKY MOUNTAIN ASSISTED LIVING 44TH AVE MC,,,,,,,,,,,, Ms JESSICA HARMON, (303)996-6886,, (303)217-8025,,Private,8,,,JEFFERSON COUNTY,,18,,LIMITED LIABILITY,,,,,,7860 W 44TH AVE,,WHEAT RIDGE,CO,80033,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-575,ROCKY MOUNTAIN ASSISTED LIVING- EUCLID,,,,,,,,,,,, Mr ERIC LEWIS, (303)996-6886,, (303)756-3263,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,12,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING-EUCLID,6143 S WILLOW DR STE 401,GREENWOOD VILLAGE,CO,80111,3638 E EUCLID AVE,,CENTENNIAL,CO,80121,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-576,ROCKY MOUNTAIN ASSISTED LIVING- MILWAUKEE,,,,,,,,,,,, Mr ERIC LEWIS, (303)996-6886,, (303)217-8025,,Private,2,,,ARAPAHOE COUNTY,,12,,CORPORATE NON-PROFIT,,,,,,5905 S MILWAUKEE WAY,,CENTENNIAL,CO,80121,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-577,ROCKY MOUNTAIN ASSISTED LIVING QUINCY,,,,,,,,,,,, Mr ERIC LEWIS, (303)996-6886,, (303)217-8025,,Private, LIMITED LIABILITY,,,JEFFERSON COUNTY,,16,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING,"6143 S WILLOW DRIVE, SUITE 401",GREENWOOD VILLAGE,CO,80111,7975 W QUINCY AVENUE,,LAKEWOOD,CO,80123,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-578,ROCKY MOUNTAIN ASSISTED LIVING- VIRGINIA,,,,,,,,,,,, Mr ERIC LEWIS, (303)996-6886,, (303)756-3263,,Private, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,12,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING- VIRGINIA,"6143 S WILLOW DR., STE. 401",GREENWOOD VILLAGE,CO,80111,9000 W VIRGINIA AVE,,LAKEWOOD,CO,80226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-579,ROCKY MOUNTAIN ASSISTED LIVING-NEWLAND,,,,,,,,,,,, Mr ERIC LEWIS, (303)996-6886,, (303)756-3263,,Private,2,,,JEFFERSON COUNTY,,12,,PROFIT-CORPORATION,,,,,,1570 S NEWLAND ST,,LAKEWOOD,CO,80232,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-580,ROCKY MOUNTAIN ASSISTED LIVING-QUINCY WEST,,,,,,,,,,,, Ms JESSICA HARMON, (303)996-6886,, (303)217-8025,,Private, LIMITED LIABILITY,,,JEFFERSON COUNTY,,16,, (303)480-5624, ROCKY MOUNTAIN ASSISTED LIVING LLC,6143 S WILLOW DRIVE SUITE 401,GREENWOOD VILLAGE,CO,80111,7985 W QUINCY AVENUE,,LAKEWOOD,CO,80123,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-581,ROCKY MOUNTAIN SOLSTICE I,,,,,,,,,,,, MS PAULA SIMONSEN, (303)238-2588,, (303)238-4767,,Medicaid,0,,,JEFFERSON COUNTY,,10,,CORPORATE NON-PROFIT,,,,,,225 N MARSHALL ST,,LAKEWOOD,CO,80226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-582,ROCKY MOUNTAIN SOLSTICE II,,,,,,,,,,,, MS PAULA SIMONSEN, (303)973-4003,, (303)973-4290,,Medicaid, CORPORATE NON-PROFIT,,,JEFFERSON COUNTY,,8,, (303)480-5624, ROCKY MOUNTAIN SOLSTICE II,10459 W. EXPOSITION AVENUE,LAKEWOOD,CO,80226,12057 W QUINCY PL,,MORRISON,CO,80465,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-583,ROSE OF SHARON ASSISTED LIVING,,,,,,,,,,,, Ms LINNA TANNY, (303)730-3825,, (303)730-0773,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, ROSE OF SHARON ASSISTED LIVING,"5082 EAST HAMPDEN AVENUE, SUITE 247",DENVER,CO,80222,5853 SOUTH SHERMAN WAY,,CENTENNIAL,CO,80121,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-584,ROSE OF SHARON DETROIT ASSISTED LIVING,,,,,,,,,,,, Mr HANNY TANNY, (303)770-4900,, (303)220-2554,,Private, PROFIT-CORPORATION,,,ADAMS COUNTY,,8,, (303)480-5624, ROSE OF SHARON ASSISTED LIVING INC,5082 E. HAMPDEN AVENUE SUITE 247,DENVER,CO,80222,7521 S DETROIT STREET,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-585,ROSE OF SHARON SNOWBERRY ASSISTED LIVING,,,,,,,,,,,, Mr HANNY TANNY, (303)730-3113,, (303)795-7011,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, ROSE OF SHARON SNOWBERRY ASSISTED LIVING,5082 E HAMPDEN AVENUE  #247,DENVER,CO,80222,5890 SNOWBERRY DRIVE,,LITTLETON,CO,80123,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-586,ROSE OF SHARON VALENTIA,,,,,,,,,,,, Ms LINNA TANNY, (720)482-2223,, (720)482-2228,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,7,, (303)480-5624, ROSE OF SHARON VALENTIA,"5082 EAST HAMPDEN AVENUE, SUITE 247",DENVER,CO,80222,6988 SOUTH VALENTIA STREET,,CENTENNIAL,CO,80112,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-587,ROSE OF SHARON WASHINGTON ASSISTED LIVING,,,,,,,,,,,, Mr HANNY TANNY, (303)794-3262,, (303)794-3468,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, ROSE OF SHARON WASHINGTON ASSISTED LIVING,5082 E HAMPDEN AVENUE 247,DENVER,CO,80222,7487 S WASHINGTON STREET,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-588,ROSE OF SHARON WEAVER ASSISTED LIVING,,,,,,,,,,,, Mr HANNY TANNY, (303)627-3772,, (303)766-3693,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, ROSE OF SHARON WEAVER ASSISTED LIVING,5082 E HAMPDEN AVENUE #247,DENVER,CO,80222,17495 E WEAVER DRIVE,,AURORA,CO,80016,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-589,ROSE OF SHARON YUKON ASSISTED LIVING,,,,,,,,,,,, Mr HANNY TANNY, (303)973-7123,, (303)979-0976,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, ROSE OF SHARON YUKON ASSISTED LIVING,5082 E HAMPDEN AVENUE   #247,DENVER,CO,80222,7762 S YUKON WAY,,LITTLETON,CO,80128,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-590,ROSEMARK AT MAYFAIR PARK,,,,,,,,,,,, Ms VANESSA TUCKER, (303)770-7673,, (303)399-1396,,Private, LIMITED LIABILITY,,,DENVER COUNTY,,98,, (303)480-5624,,,,,,833 N JERSEY STREET,,DENVER,CO,80220,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-591,RUSTIC ROSE ASSISTED LIVING LLC,,,,,,,,,,,, Ms ROSALINE JOHNSON, (303)627-4675,, (303)627-2809,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624,,,,,,19458 EAST EUCLID DRIVE,,CENTENNIAL,CO,80016,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-592,SAFE HARBOR ASSISTED LIVING LLC,,,,,,,,,,,,  MELINDA NAVA, (303)776-4384,, (303)772-0947,,Private, PROFIT-CORPORATION,,,BOULDER COUNTY,,6,, (303)441-1173,,,,,,1424 16TH AVENUE,,LONGMONT,CO,80501,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-593,SCS ASSISTED LIVING DENVER,,,,,,,,,,,, Ms REBECCA GRAY, (303)363-7246,, (720)216-0154,,Medicaid, PROFIT-CORPORATION,,,DENVER COUNTY,,8,, (303)480-5624, SCS ASSISTED LIVING DENVER,PO BOX 270523,LOUISVILLE,CO,80027,941 S FULTON AVE,,DENVER,CO,80247,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-594,SECOND STREET RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)765-2480,, (303)504-7991,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,9,, (303)480-5624, MENTAL HEALTH CENTER OF DENVER,4455 EAST 12TH AVE,DENVER,CO,80220,200 S SHERMAN STREET,,DENVER,CO,80209,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-595,"SECURITY ALTERNATIVE CARE, INC.",,,,,,,,,,,, Mr JEFFREY GRAY, (719)390-4721,, (719)390-4721,,Medicaid, PROFIT-CORPORATION,,,EL PASO COUNTY,,8,, (719)471-7080,,,,,,68 SECURITY BLVD,,SECURITY,CO,80911,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-596,SENIOR CARE ASSISTED LIVING,,,,,,,,,,,, Mr HOKBENG KHO, (720)328-5013,, (303)741-2119,,Private, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624,,,,,,8108 S HARRISON WAY,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-597,SENIOR LIVING AT LAFAYETTE,,,,,,,,,,,, Ms TERESA TEESLINK, (303)730-8000,, (303)890-5851,,Private, LIMITED LIABILITY,,,BOULDER COUNTY,,30,, (303)441-1173, SENIOR LIVING AT LAFAYETTE,101 SUN AVENUE NE,ALBUQUERQUE,NM,87109,329 EXEMPLA CIRCLE,,LAFAYETTE,CO,80026,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-598,SENIOR LIVING AT THE PINERY LLC,,,,,,,,,,,, Ms JAYADEVI SEENICHAMY, (303)841-2136,, (720)984-0570,,Medicaid, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624, ILA SENIOR LIVING,PO BOX 630696,HIGHLANDS RANCH,CO,80216,6875 N WINDVIEW CIRCLE,,PARKER,CO,80134,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-599,SENIOR LIVING AT THE SIERRA RIDGE LLC,,,,,,,,,,,, Ms JAYADEVI SEENICHAMY, (303)808-4047,, (303)617-1341,,Private, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624,,,,,,10136 ISLE STREET,,PARKER,CO,80134,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-600,SERENITY HOUSE ASSISTED LIVING APPLEWOOD,,,,,,,,,,,, Ms SONIA ADNANI, (303)462-1096,, (303)584-9508,,Medicaid, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,8,, (303)480-5624, SERENITY HOUSE ASSISTED LIVING INC,5290 E YALE CIRCLE #209,DENVER,CO,80222,11975 W 22ND PLACE,,LAKEWOOD,CO,80215,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-601,SERENITY HOUSE ASSISTED LIVING CENTENNIAL,,,,,,,,,,,, MR MICHAEL ZISLIS, (303)771-3066,, (303)584-9508,,Medicaid, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, SERENITY HOUSE ASSISTED LIVING INC,5290 E YALE CIRCLE  #209,DENVER,CO,80222,2947 E DRYCREEK PLACE,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-602,SERENITY HOUSE ASSISTED LIVING HINSDALE,,,,,,,,,,,, MR MICHAEL ZISLIS, (303)741-4573,, (303)584-9508,,Medicaid, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, SERENITY HOUSE ASSISTED LIVING INC,5290 E YALE CIRCLE #209,DENVER,CO,80222,3197 E HINSDALE AVENUE,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-603,SERENITY HOUSE ASSISTED LIVING HOYT STREET,,,,,,,,,,,, MR MICHAEL ZISLIS, (303)233-0090,, (303)232-2435,,Private,2,,,JEFFERSON COUNTY,,12,,PROFIT-CORPORATION,,,,,,155 S HOYT STREET,,LAKEWOOD,CO,80226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-604,SERENITY HOUSE ASSISTED LIVING HUNTERS HILL,,,,,,,,,,,, MR MICHAEL ZISLIS, (303)584-8926,, (303)584-9508,,Medicaid, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,8,, (303)480-5624, SERENITY HOUSE ASSISTED LIVING INC,5290 E YALE CIRCLE  #209,DENVER,CO,80222,8352 E HUNTERS HILL DRIVE,,CENTENNIAL,CO,80112,USA,Assisted Living
