row_id,Facility Name,Facility ID,License Exp.,Facility Type,Address1,Address2,City,State,Zip,Owner,Owner Address1,Owner Address2,Owner City,Owner State,Owner Zip,Facility Phone,Facility Fax,Owner Phone,Owner Fax,Capacity,Country
USA-TX-59-TX-AssistedLiving-output-1378,REDMANS BOARDING HOME,000571,07/17/2018,ASSISTED LIVING,850 C R 6612,,DEVINE,TX,78016,IRMA REDMAN LEE,850 CR 6612,,DEVINE,TX,78016,(830) 665-9678,(830) 665-9678,(830) 665-9678,(830) 665-9678,16,US
USA-TX-59-TX-AssistedLiving-output-1379,REDMANS PERSONAL CARE HOME,000603,09/06/2017,ASSISTED LIVING,850 CR 6612,,DEVINE,TX,78016,IRMA REDMAN LEE,850 CR 6612,,DEVINE,TX,78016,(830) 665-9678,(830) 665-9678,(830) 665-9678,(830) 665-9678,8,US
USA-TX-59-TX-AssistedLiving-output-1380,STERLING RESIDENTIAL CARE,000413,01/01/2019,ASSISTED LIVING,307 BRISCOE AVE,,DEVINE,TX,78016,STEINOLFSON RESIDENTIAL CARE INC,543 PINN ROAD,,SAN ANTONIO,TX,78227,(830) 665-2000,(210) 670-0962,(210) 670-1105,(210) 670-0962,50,US
USA-TX-59-TX-AssistedLiving-output-1381,M A ASSISTED LIVING FACILITY,030233,01/22/2018,ASSISTED LIVING,185 C R 679,,NATALIA,TX,78059,MARY A PERALTA,185 CR 679,,NATALIA,TX,78059,(830) 709-4519,(830) 709-0247,(830) 709-4519,(830) 709-0247,24,US
USA-TX-59-TX-AssistedLiving-output-1382,REAGAN MANOR,101730,05/21/2019,ASSISTED LIVING,229 E CR 5718,,NATALIA,TX,78059,REAGAN MANOR INC,286 W CR 5719,,DEVINE,TX,78016,(210) 365-7799,(830) 709-0459,(210) 365-7799,(830) 709-0459,20,US
USA-TX-59-TX-AssistedLiving-output-1383,BROOKDALE MIDLAND,000323,10/01/2017,ASSISTED LIVING,1808 W LOOP 250 N,,MIDLAND,TX,79705,ESC IV LP,111 WESTWOOD PL,STE 400,BRENTWOOD,TN,37027,(432) 687-0460,(432) 687-0355,(414) 918-5441,(414) 918-5054,87,US
USA-TX-59-TX-AssistedLiving-output-1384,CIMARRON PLACE,000802,07/11/2017,ASSISTED LIVING,3400 CALDERA BLVD,,MIDLAND,TX,79707,CIMARRON AID OPCO LLC,330 N. WABASH,STE 3700,CHICAGO,IL,60611,(432) 689-2717,(432) 689-0203,(312) 725-7000,(312) 332-5300,58,US
USA-TX-59-TX-AssistedLiving-output-1385,HELEN GREATHOUSE MANOR,000699,12/15/2017,ASSISTED LIVING,401 HELEN GREATHOUSE CIRCLE,,MIDLAND,TX,79707,MANOR PARK INC,2208 N LOOP 250 W,,MIDLAND,TX,79707,(432) 694-1691,(432) 699-0369,(432) 689-9898,(432) 694-8769,233,US
USA-TX-59-TX-AssistedLiving-output-1386,LEGACY RANCH,104879,03/28/2018,ASSISTED LIVING,4800 BRAIRWOOD AVE,,MIDLAND,TX,79707,CHP LEGACY RANCH TX TENANT CORP,5310 HARVEST HILL RD,SUITE 280,DALLAS,TX,75230,(432) 694-5600,,(214) 871-2155,(214) 368-7341,66,US
USA-TX-59-TX-AssistedLiving-output-1387,INDEPENDENCE HALL,010323,12/17/2017,ASSISTED LIVING,1210 JACKSON ST,,BOWIE,TX,76230,IND HALL LLC,1210 JACKSON ST,,BOWIE,TX,76230,(940) 872-9718,(940) 872-8590,(940) 872-9718,(940) 872-8590,36,US
USA-TX-59-TX-AssistedLiving-output-1388,CHERRY STREET VILLAGE,100415,08/10/2018,ASSISTED LIVING,200 E CHERRY ST,,NOCONA,TX,76255,LYNN V ADAMS,208 CLARK ST,,NOCONA,TX,76255,(940) 825-5085,(940) 825-1032,(940) 825-6820,,36,US
USA-TX-59-TX-AssistedLiving-output-1389,"YESTER YEAR HOME, LLC",104492,12/22/2018,ASSISTED LIVING,914 FAYETTE,,NOCONA,TX,76255,"YESTER YEAR HOME, LLC",914 FAYETTE,,NOCONA,TX,76255,(940) 825-4913,(940) 825-3048,(940) 825-4913,(940) 825-3048,5,US
USA-TX-59-TX-AssistedLiving-output-1390,TK RANCH DORM 1,000673,01/01/2018,ASSISTED LIVING,406 PRIVATE RD 156,,SUNSET,TX,76270-6106,"THE JAMES BRUNER TK RANCH, INC.",PO BOX 879,,BOWIE,TX,76230,(940) 872-2027,(940) 872-3222,(940) 872-5581,(940) 872-3222,16,US
USA-TX-59-TX-AssistedLiving-output-1391,TK RANCH DORM 2,000674,02/15/2019,ASSISTED LIVING,364 PRIVATE ROAD 156,,SUNSET,TX,76270,"THE JAMES BRUNER TK RANCH, INC.",PO BOX 879,,BOWIE,TX,76230,(940) 872-3623,(940) 872-3222,(940) 872-5581,(940) 872-3222,9,US
USA-TX-59-TX-AssistedLiving-output-1392,TK RANCH DORM 3,000839,12/08/2017,ASSISTED LIVING,899 HUDDLESTON RD,,SUNSET,TX,76270,"THE JAMES BRUNER TK RANCH, INC.",PO BOX 879,,BOWIE,TX,76230,(940) 872-3360,(940) 872-3222,(940) 872-5581,(940) 872-3222,10,US
USA-TX-59-TX-AssistedLiving-output-1393,ABOVE & BEYOND ASSISTED LIVING #2,103728,11/02/2017,ASSISTED LIVING,101 S WOODSWAY W,,CONROE,TX,77301,ABOVE AND BEYOND ASSISTED LIVING INC,145 PARK WAY,,MONTGOMERY,TX,77356,(936) 494-2210,(936) 647-2526,(936) 449-1214,(936) 449-1214,8,US
USA-TX-59-TX-AssistedLiving-output-1394,ABOVE AND BEYOND ASSISTED LIVING # 3,104479,06/27/2017,ASSISTED LIVING,204 W DALLAS ST,,CONROE,TX,77301,ABOVE AND BEYOND ASSISTED LIVING INC,145 PARK WAY,,MONTGOMERY,TX,77356,(936) 494-2250,(936) 828-2331,(936) 449-1214,(936) 449-1214,16,US
USA-TX-59-TX-AssistedLiving-output-1395,ABUNDANT LIFE ASSISTED LIVING INC,103081,09/12/2017,ASSISTED LIVING,15245 SADDLEWOOD DR,,CONROE,TX,77384,ABUNDANT LIFE ASSISTED LIVING INC,15245 SADDLEWOOD DR,,CONROE,TX,77384,(281) 221-3040,(281) 789-4207,(281) 221-3040,(936) 273-6337,9,US
USA-TX-59-TX-AssistedLiving-output-1396,AVID CARE COTTAGES,102005,10/01/2018,ASSISTED LIVING,206 W DALLAS,,CONROE,TX,77301,ACCESS HARMONY GROUP LLC,19127 TIMBER WAY DR,,HUMBLE,TX,77346,(936) 441-9865,(281) 812-3756,(281) 692-0093,(281) 812-3756,14,US
USA-TX-59-TX-AssistedLiving-output-1397,BEREAN ESTATES,105425,05/16/2018,ASSISTED LIVING,13430 PARK AVE,,CONROE,TX,77384,"STAK HOLDINGS, LLC",3245 MAIN ST,STE 235-308,FRISCO,TX,75034,(936) 273-3668,(936) 273-3669,(214) 538-8822,,9,US
USA-TX-59-TX-AssistedLiving-output-1398,CHATEAU WOODLANDS,103147,10/25/2017,ASSISTED LIVING,327 TALLOW,,CONROE,TX,77385,JED INC,327 TALLOW,,CONROE,TX,77385,(281) 296-8825,(281) 296-0066,(281) 296-8825,(281) 296-0066,14,US
USA-TX-59-TX-AssistedLiving-output-1399,CHURCHILL,000915,01/11/2018,ASSISTED LIVING,9297 WAHRENBERGER RD,,CONROE,TX,77304,NEUROBEHAVIORAL RESOURCES LTD,PO BOX 929,,CONROE,TX,77305,(936) 788-7770,(936) 788-7785,(936) 788-7770,(936) 788-7785,16,US
USA-TX-59-TX-AssistedLiving-output-1400,COMPASSIONATE CARE SENIOR,104028,09/21/2017,ASSISTED LIVING,607 JEB STUART LN,,CONROE,TX,77302,NICOLE WILSON,607 JEB STUART,,CONROE,TX,77302,(936) 232-9144,,(936) 232-9144,(936) 271-9413,10,US
USA-TX-59-TX-AssistedLiving-output-1401,COMPASSIONATE CARE SENIOR LIVING,104566,05/02/2017,ASSISTED LIVING,933 RIVERSHIRE,,CONROE,TX,77304,NICOLE WILSON,621 SPRING FOREST CT,,CONROE,TX,77302,(936) 828-3059,(936) 828-3059,(936) 232-9144,(936) 271-9413,5,US
USA-TX-59-TX-AssistedLiving-output-1402,COMPASSIONATE CARE SENIOR LIVING,105119,07/03/2017,ASSISTED LIVING,94 PANORAMA DR,,CONROE,TX,77304,NICOLE WILSON,607 JEB STUART,,CONROE,TX,77302,(936) 228-2572,(936) 271-9413,(936) 232-9144,(936) 271-9413,6,US
USA-TX-59-TX-AssistedLiving-output-1403,ELMCROFT OF RIVERSHIRE,000322,08/01/2017,ASSISTED LIVING,450 N RIVERSHIRE,,CONROE,TX,77304,"RIVERSHIRE OPERATIONS, LLC",9510 ORMSBY STATION ROAD,STE 101,LOUISVILLE,KY,40223,(936) 788-2626,(936) 441-5874,(502) 753-6004,(502) 753-6104,138,US
USA-TX-59-TX-AssistedLiving-output-1404,GOOD DAY ASSISTED LIVING,103417,07/02/2018,ASSISTED LIVING,3726 WOODCLIFFE DR,,CONROE,TX,77304,LIVIA ROTARI,3726 WOODCLIFFE DR,,CONROE,TX,77304,(936) 441-5931,(936) 441-5931,,,6,US
USA-TX-59-TX-AssistedLiving-output-1405,HEARTIS CONROE,105730,11/13/2017,ASSISTED LIVING,608 S CONROE MEDICAL DRIVE,,CONROE,TX,77304,CONROE MC PARTNERS L P,5910 N CENTRAL EXPRESSWAY,SUITE 200,DALLAS,TX,75206,(936) 441-4454,,,,52,US
USA-TX-59-TX-AssistedLiving-output-1406,HERITAGE OAKS ASSISTED LIVING AND MEMORY CARE COMMUNITY,104283,09/10/2018,ASSISTED LIVING,903 LONGMIRE RD,,CONROE,TX,77304,CSL S CONROE LLC,14160 DALLAS PKWY,STE 300,DALLAS,TX,75254,(936) 760-2010,(936) 760-2030,(972) 308-8366,(972) 387-8216,90,US
USA-TX-59-TX-AssistedLiving-output-1407,JANUS,101166,06/01/2019,ASSISTED LIVING,285 HEREFORD DR,,CONROE,TX,77304,NEUROBEHAVIORAL RESOURCES LTD,PO BOX 929,,CONROE,TX,77305,(936) 788-7770,(936) 788-7785,(936) 788-7770,(936) 788-7785,11,US
USA-TX-59-TX-AssistedLiving-output-1408,LOVING KINDNESS ASSISTED LIVING HOME,030252,05/03/2018,ASSISTED LIVING,635 PINEWOOD,,CONROE,TX,77385,CHRISTINA DEDOMINICIS,635 PINEWOOD,,CONROE,TX,77385,(281) 323-4676,(281) 323-4676,(281) 323-4676,,9,US
USA-TX-59-TX-AssistedLiving-output-1409,NEW GENESIS,106107,01/07/2019,ASSISTED LIVING,9297 WAHRENBERGER RD,,CONROE,TX,77304,NEUROBEHAVIORAL RESOURCES LTD,PO BOX 929,,CONROE,TX,77305,(936) 788-7770,(936) 788-7785,(936) 788-7770,(936) 788-7785,16,US
USA-TX-59-TX-AssistedLiving-output-1410,ROYAL PALMS SENIOR LIVING,105942,08/13/2018,ASSISTED LIVING,209 BYBEE DR.,,CONROE,TX,77301,ROYAL PALMS SENIOR LIVING LLC,209 BYBEE DR,,CONROE,TX,77301,(936) 202-8638,(936) 202-8640,(936) 202-8638,(936) 202-8640,7,US
USA-TX-59-TX-AssistedLiving-output-1411,SERENITY MANOR ROSEBUD HOUSE,000993,08/16/2017,ASSISTED LIVING,11120 FM 1485,,CONROE,TX,77306,ROSEBUD SENIOR SERVICES LLC,11120 FM 1485,,CONROE,TX,77306,(936) 231-3124,(936) 231-3122,(936) 231-3124,(936) 231-3122,8,US
USA-TX-59-TX-AssistedLiving-output-1412,SOMERSET,000429,08/10/2018,ASSISTED LIVING,9297 WAHRENBERGER RD,,CONROE,TX,77304,NEUROBEHAVIORAL RESOURCES LTD,PO BOX 929,,CONROE,TX,77305,(936) 788-7770,(936) 788-7785,(936) 788-7770,(936) 788-7785,16,US
USA-TX-59-TX-AssistedLiving-output-1413,STRAKE PLACE,000698,07/11/2017,ASSISTED LIVING,1701 WESTVIEW BLVD,,CONROE,TX,77304,STRAKE AID OPCO LLC,301 COMMERCE STREET,STE 3300,FORT WORTH,TX,76102,(936) 539-5558,(936) 539-9858,(817) 871-4000,(817) 871-4001,45,US
USA-TX-59-TX-AssistedLiving-output-1414,SUNRISE SENIOR CARE HOME,050658,07/19/2019,ASSISTED LIVING,201 BYBEE DRIVE,,CONROE,TX,77301,SUNRISE SENIOR CARE HOME INC,201 BYBEE DRIVE,,CONROE,TX,77301,(936) 442-1469,(936) 756-2674,(936) 442-1469,(936) 756-2674,12,US
USA-TX-59-TX-AssistedLiving-output-1415,TEIGOROC # 1,000533,05/07/2018,ASSISTED LIVING,11184 DAMICO LN,,CONROE,TX,77306,TEIGO INC,11185 DAMICO LN,,CONROE,TX,77306,(936) 231-3127,(936) 231-4253,(936) 231-3127,(936) 231-4253,9,US
USA-TX-59-TX-AssistedLiving-output-1416,THE WELLINGTON AT CONROE,100324,03/30/2018,ASSISTED LIVING,500 RIVER POINTE DR,,CONROE,TX,77304,CSL CE CONROE LLC,14160 DALLAS PKWY,STE 300,DALLAS,TX,75254,(936) 756-8643,(936) 756-8664,(972) 308-8366,(972) 387-8216,35,US
USA-TX-59-TX-AssistedLiving-output-1417,VILLAGE GREEN ALZHEIMERS CARE HOME,105404,05/17/2017,ASSISTED LIVING,404 SOUTH LOOP 336 WEST,,CONROE,TX,77304,VILLAGE GREEN LLC,404 SOUTH LOOP 336 WEST,,CONROE,TX,77304,(936) 760-2424,(936) 760-2454,(936) 760-2424,(936) 760-2454,16,US
USA-TX-59-TX-AssistedLiving-output-1418,WINDSOR,101044,07/03/2019,ASSISTED LIVING,9297 WAHRENBERGER,,CONROE,TX,77304,NEUROBEHAVIORAL RESOURCES LTD,PO BOX 929,,CONROE,TX,77305,(936) 788-7770,(936) 788-7785,(936) 788-7770,(936) 788-7785,16,US
USA-TX-59-TX-AssistedLiving-output-1419,WOODHAVEN VILLAGE,106820,03/22/2019,ASSISTED LIVING,2275 RIVERWAY DR.,,CONROE,TX,77304,"TEXAS SENIOR LIVING OPERATOR, LLC",5599 SAN FELIPE ST,STE 911,HOUSTON,TX,77056,(936) 703-5333,,(713) 840-7719,,102,US
USA-TX-59-TX-AssistedLiving-output-1420,BROOKDALE KINGWOOD,100259,09/01/2017,ASSISTED LIVING,919 ROCKMEAD DR,,KINGWOOD,TX,77339,HBP LEASECO LLC,6737 W WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(281) 359-8800,(281) 359-8812,(414) 918-5000,(414) 918-5054,83,US
USA-TX-59-TX-AssistedLiving-output-1421,ISLE AT KINGWOOD,105248,04/01/2019,ASSISTED LIVING,24025 KINGWOOD PLACE DR,,KINGWOOD,TX,77339,SBLP KINGWOOD LLC,5307 E MOCKINGBIRD LANE,SUITE 1010,DALLAS,TX,75206,(281) 312-4400,(832) 644-6090,(214) 370-2600,(214) 370-2699,119,US
USA-TX-59-TX-AssistedLiving-output-1422,SILVERADO SENIOR LIVING KINGWOOD,050702,03/16/2019,ASSISTED LIVING,22955 EASTEX FRWY,,KINGWOOD,TX,77339,"SUBTENANT 22955 EASTEX FREEWAY, LLC",4500 DORR STREET,,TOLEDO,OH,43615,(281) 312-2526,(281) 312-1040,(419) 247-2800,(419) 247-2826,48,US
USA-TX-59-TX-AssistedLiving-output-1423,ASSISTED LIVING OF SENDERA RANCH,103637,09/16/2017,ASSISTED LIVING,5406 RANCH LAKE DR,,MAGNOLIA,TX,77354,ASSISTED LIVING OF MAGNOLIA INC,12079 WILLOW RIDGE CIRCLE,,CONROE,TX,77304,(936) 271-1033,(936) 441-8185,(281) 804-6182,(936) 441-8185,11,US
USA-TX-59-TX-AssistedLiving-output-1424,LLEWELLYNS MAGNOLIA PLACE INC,101825,02/06/2018,ASSISTED LIVING,8912 WEST LANE,,MAGNOLIA,TX,77354,LLEWELLYNS MAGNOLIA PLACE INC.,8912 WEST LANE,,MAGNOLIA,TX,77354,(281) 356-3201,(281) 356-3201,(281) 356-3201,(281) 356-3201,16,US
USA-TX-59-TX-AssistedLiving-output-1425,MEMORY LANE ASSISTED LIVING LLC,102768,11/05/2017,ASSISTED LIVING,32802 WRIGHT RD,,MAGNOLIA,TX,77355,MEMORY LANE ASSISTED LIVING LLC,32802 WRIGHT DR,,MAGNOLIA,TX,77355,(281) 259-9657,(281) 259-2936,(281) 259-9657,(281) 259-2936,16,US
USA-TX-59-TX-AssistedLiving-output-1426,STAGECOACH SENIOR LIVING,104045,01/01/2018,ASSISTED LIVING,13715 STAGECOACH RD,,MAGNOLIA,TX,77355,DAVID FISCU,13715 STAGECOACH RD,,MAGNOLIA,TX,77355,(281) 259-8979,(832) 934-0172,(281) 900-3801,,16,US
USA-TX-59-TX-AssistedLiving-output-1427,GENESIS SENIOR CARE INC,105000,10/04/2018,ASSISTED LIVING,14552 FM 2854,,MONTGOMERY,TX,77316,GENESIS SENIOR CARE INC,14552 FM 2854,,MONTGOMERY,TX,77316,(936) 588-2432,(936) 588-7472,(936) 588-2678,(936) 588-7472,16,US
USA-TX-59-TX-AssistedLiving-output-1428,LIVE OAK ASSISTED LIVING,105320,01/02/2019,ASSISTED LIVING,115 LONE STAR BEND,,MONTGOMERY,TX,77356,LOAL HOLDINGS INC,114 WATERFORD WAY,,MONTGOMERY,TX,77356,(936) 597-4140,,(936) 597-4140,,64,US
USA-TX-59-TX-AssistedLiving-output-1429,SILVER HILLS I,000886,04/09/2019,ASSISTED LIVING,23164 LANDRUM VILLAGE DR,,MONTGOMERY,TX,77316,SCAL MONTGOMERY LLC,2501 E HEBRON PKWY,STE 100C,CARROLLTON,TX,75010,(936) 597-7377,(936) 597-7426,(972) 338-9748,(855) 557-2835,16,US
USA-TX-59-TX-AssistedLiving-output-1430,SILVER HILLS II,100293,04/09/2019,ASSISTED LIVING,23188 LANDRUM VILLAGE DR,,MONTGOMERY,TX,77316,SCAL MONTGOMERY LLC,2501 E HEBRON PKWY,STE 100C,CARROLLTON,TX,75010,(936) 597-7377,(936) 597-7426,(972) 338-9748,(855) 557-2835,14,US
USA-TX-59-TX-AssistedLiving-output-1431,SILVER HILLS III,103298,04/29/2019,ASSISTED LIVING,23188 LANDRUM VILLAGE DR,,MONTGOMERY,TX,77316,SCAL MONTGOMERY LLC,2501 E HEBRON PKWY,STE 100C,CARROLLTON,TX,75010,(936) 597-7377,(936) 597-7426,(972) 338-9748,(855) 557-2835,16,US
USA-TX-59-TX-AssistedLiving-output-1432,CARE AT HUMMINGBIRD,106688,03/28/2019,ASSISTED LIVING,2307 HUMMINGBIRD ST.,,NEW CANEY,TX,77357,CARE AT HUMMINGBIRD LLC,2307 HUMMINGBIRD ST,,NEW CANEY,TX,77357,(832) 488-5323,(281) 689-5823,(832) 488-5323,(281) 689-5823,8,US
USA-TX-59-TX-AssistedLiving-output-1433,J AND D HOME CARE 2 LLC,000906,04/06/2018,ASSISTED LIVING,19874 N WHITE OAK DR,,NEW CANEY,TX,77357,JIMMIE L SMITH,17188 OAK GROVE LN,,NEW CANEY,TX,77357,(281) 399-7654,(281) 399-7654,(281) 429-1838,(281) 429-1838,8,US
USA-TX-59-TX-AssistedLiving-output-1434,TOTAL LOVING CARE INC,102301,03/13/2018,ASSISTED LIVING,23370 JOHNSON RD,,NEW CANEY,TX,77357,TOTAL LOVING CARE INC,23370 JOHNSON RD,,NEW CANEY,TX,77357,(281) 399-3718,,(281) 399-3718,,12,US
USA-TX-59-TX-AssistedLiving-output-1435,TOTAL LOVING CARE INC II,103825,10/16/2017,ASSISTED LIVING,23374 JOHNSON RD,,NEW CANEY,TX,77357,TOTAL LOVING CARE II INC,23374 JOHNSON RD,,NEW CANEY,TX,77357,(281) 399-8377,(281) 399-8377,(281) 399-8377,,9,US
USA-TX-59-TX-AssistedLiving-output-1436,CARING HANDS,010337,09/09/2018,ASSISTED LIVING,24181 KELLY RD,,PORTER,TX,77365,DIVINE LIGHT II LLC,24181 KELLY RD,,PORTER,TX,77365,(281) 354-5254,(281) 354-5673,(936) 777-5967,(281) 354-5673,16,US
USA-TX-59-TX-AssistedLiving-output-1437,"COMPASSIA, LLC",105440,01/03/2018,ASSISTED LIVING,23979 WILDWOOD RD,,PORTER,TX,77365,COMPASSIA LLC,23979 WILDWOOD RD,,PORTER,TX,77365,(281) 601-6811,(281) 601-6822,(281) 601-6811,(281) 601-6822,7,US
USA-TX-59-TX-AssistedLiving-output-1438,LOVING COMFORT SENIOR CARE,105336,12/15/2017,ASSISTED LIVING,20432 LANA LANE,,PORTER,TX,77365,LOVING COMFORT SENIOR CARE,20432 LANA LN,,PORTER,TX,77365,(281) 312-1339,(281) 312-2994,(281) 312-1339,(281) 312-1994,8,US
USA-TX-59-TX-AssistedLiving-output-1439,"PLANTATION ASSISTED LIVING B, LLC",105421,05/30/2017,ASSISTED LIVING,19926 S.PLANTATION ESTATE,,PORTER,TX,77365,PLANTATION ASSISTED LIVING LLC,19930 PLANTATION ESTATES,,PORTER,TX,77365,(281) 354-5964,(281) 577-0199,(281) 354-1886,(281) 577-0199,12,US
USA-TX-59-TX-AssistedLiving-output-1440,"PLANTATION ASSISTED LIVING, LLC",103990,12/16/2017,ASSISTED LIVING,19930S PLANTATION ESTATES,,PORTER,TX,77365,PLANTATION ASSISTED LIVING LLC,19930 PLANTATION ESTATES,,PORTER,TX,77365,(281) 354-1886,(281) 577-0199,(281) 354-1886,(281) 577-0199,8,US
USA-TX-59-TX-AssistedLiving-output-1441,GRACE ELDERLY CARE HOME LLC,105684,03/20/2018,ASSISTED LIVING,25615 SPRING RIDGE DR,,SPRING,TX,77386,GRACE ELDERLY CARE HOME LLC,25615 SPRING RIDGE DR,,SPRING,TX,77386,(281) 419-8707,(281) 419-8707,(281) 419-8707,(281) 419-8707,12,US
USA-TX-59-TX-AssistedLiving-output-1442,GRACE MEMORY CARE II,104078,01/22/2018,ASSISTED LIVING,25610 OAKHURST DR,,SPRING,TX,77386,GRACE MEMORY CARE INC,423 PINEWOOD RIDGE DR,,SPRING,TX,77386,(832) 677-2901,(281) 419-3165,(832) 677-2901,(281) 419-3165,10,US
USA-TX-59-TX-AssistedLiving-output-1443,HELENS CARE COTTAGES,103452,04/01/2018,ASSISTED LIVING,710 SHADOW BROOK DR,,SPRING,TX,77380,"A.T.B.R.O., LLC",39 PETALCUP PL,,WOODLANDS,TX,77381,(713) 410-4868,(832) 442-4807,(713) 410-4868,(936) 321-7516,9,US
USA-TX-59-TX-AssistedLiving-output-1444,THE PINES AT OAKHURST,105291,07/30/2017,ASSISTED LIVING,25206 OAKHURST DR,,SPRING,TX,77386,WMF HOLDINGS LLC,25705 OAKHURST DR,,SPRING,TX,77386,(832) 585-0624,,(281) 825-9223,(281) 351-1026,16,US
USA-TX-59-TX-AssistedLiving-output-1445,"UCGA, LLC",102983,06/09/2018,ASSISTED LIVING,29730 SPRING TERRACE,,SPRING,TX,77386,"UCGA, LLC",29730 SPRING TERRACE,,SPRING,TX,77386,(281) 924-7173,(936) 448-2185,(281) 924-7173,(936) 588-1512,6,US
USA-TX-59-TX-AssistedLiving-output-1446,UNLIMITED CARE -- BUDDE #2,101708,01/27/2019,ASSISTED LIVING,25707 BUDDE RD,,SPRING,TX,77380,GEL PARTNERSHIP INC,31 WINDFERN PL,,SPRING,TX,77382,(713) 419-2609,(936) 321-2795,(713) 858-6821,(936) 321-2795,7,US
USA-TX-59-TX-AssistedLiving-output-1447,UNLIMITED CARE -- BUDDE #3,102006,01/27/2019,ASSISTED LIVING,25711 BUDDE RD,,SPRING,TX,77381,GEL PARTNERSHIP INC,31 WINDFERN PL,,SPRING,TX,77382,(713) 419-2609,(936) 321-2795,(713) 858-6821,(936) 321-2795,7,US
USA-TX-59-TX-AssistedLiving-output-1448,UNLIMITED CARE - OAKRIDGE,104487,05/17/2018,ASSISTED LIVING,26222 HANNA RD,,SPRING,TX,77386,GEL PARTNERSHIP INC,31 WINDFERN PL,,SPRING,TX,77382,(281) 298-1649,(936) 321-2795,(713) 858-6821,(936) 321-2795,7,US
USA-TX-59-TX-AssistedLiving-output-1449,UNLIMITED CARE ASSISTED LIVING COTTAGES,103909,03/17/2018,ASSISTED LIVING,2027 CHERRY LAUREL DR,,SPRING,TX,77386,GEL PARTNERSHIP INC,31 WINDFERN PL,,SPRING,TX,77382,(713) 419-2609,(936) 321-2795,(713) 858-6821,(936) 321-2795,7,US
USA-TX-59-TX-AssistedLiving-output-1450,UNLIMITED CARE BUDDE,101315,04/01/2018,ASSISTED LIVING,25703 BUDDE RD,,SPRING,TX,77380,GEL PARTNERSHIP INC,31 WINDFERN PL,,SPRING,TX,77382,(713) 419-2609,(936) 321-2795,(713) 858-6821,(936) 321-2795,7,US
USA-TX-59-TX-AssistedLiving-output-1451,UNLIMITED CARE...ASSISTED LIVING COTTAGES,103673,09/09/2017,ASSISTED LIVING,25715 BUDDE RD,,SPRING,TX,77380,GEL PARTNERSHIP INC,31 WINDFERN PL,,SPRING,TX,77382,(713) 419-2609,(936) 321-2795,(713) 858-6821,(936) 321-2795,7,US
USA-TX-59-TX-AssistedLiving-output-1452,AUTUMN GROVE - WOODLANDS,103125,02/26/2019,ASSISTED LIVING,5000 W ALDEN BRIDGE DR,,THE WOODLANDS,TX,77382,GLEN HOPE HARBOR INC,317 MARTINIQUE PASS,,LAKEWAY,TX,78734,(281) 362-0900,(281) 698-1222,(469) 371-0445,(512) 761-3548,16,US
USA-TX-59-TX-AssistedLiving-output-1453,AUTUMN LEAVES OF THE WOODLANDS,104378,12/31/2017,ASSISTED LIVING,10700 MONTFAIR BOULEVARD,,THE WOODLANDS,TX,77382,THE WOODLANDS ARC TENANT LLC,545 E JOHN CARPENTER FREE,STE 500,IRVING,TX,75062,(832) 764-5324,(832) 764-5327,(241) 845-4500,,44,US
USA-TX-59-TX-AssistedLiving-output-1454,AVANTI SENIOR LIVING AT VISION PARK,106594,07/29/2018,ASSISTED LIVING,120 VISION PARK DRIVE,,THE WOODLANDS,TX,77384,IP AVANTI VISION PARK OPCO LLC,2219 SAWDUST RD,STE 1903,THE WOODLANDS,TX,77380,(281) 882-3855,,(281) 907-9553,(281) 306-2382,98,US
USA-TX-59-TX-AssistedLiving-output-1455,BROOKDALE THE WOODLANDS,050724,09/01/2017,ASSISTED LIVING,1730 WOODSTEAD CT,,THE WOODLANDS,TX,77380,HBP LEASECO LLC,6737 W WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(281) 681-9900,(281) 681-9489,(414) 918-5000,(414) 918-5054,120,US
USA-TX-59-TX-AssistedLiving-output-1456,GRACE RESIDENTIAL CARE HOME INC,103213,05/01/2018,ASSISTED LIVING,25914 OAKRIDGE DR,,THE WOODLANDS,TX,77380,GRACE RESIDENTIAL CARE HOME INC,25914 OAKRIDGE DR,,THE WOODLANDS,TX,77380,(832) 291-6089,(281) 419-9721,(832) 291-6089,(281) 419-9721,16,US
USA-TX-59-TX-AssistedLiving-output-1457,SILVERADO SENIOR LIVING THE WOODLANDS,030375,04/11/2019,ASSISTED LIVING,7950 BAYBRANCH DR,,THE WOODLANDS,TX,77382,SUBTENANT 7950 BAYBRANCH DRIVE LLC,4500 DORR ST,,TOLEDO,OH,43615,(281) 681-8000,(281) 681-8001,(419) 247-2800,(419) 247-2826,48,US
USA-TX-59-TX-AssistedLiving-output-1458,THE FORUM AT THE WOODLANDS,030266,02/01/2018,ASSISTED LIVING,5055 W PANTHER CREEK DR,,THE WOODLANDS,TX,77381,FIVE STAR WOODLANDS LLC,5055 W PANTHER CREEK DR,,THE WOODLANDS,TX,77381,(281) 292-2600,(281) 292-1836,(617) 796-8387,(617) 219-1435,54,US
