row_id,name,contact_first_name,contact_last_name,contact_name,email,fax,licensee_contact,licensee_address_line_1,licensee_city,licensee_province,licensee_postal_code,licensee_country,provider_name,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,website,typeofcare,alzheimer_facility,supports_irreversable_dimentia_alzheimers,supports_advanced_aged,supports_alcohol_drug_dependent,supports_developmentally_disabled,supports_emotionally_disturbed_mental_illness,supports_phyically_disabled,supports_pregnant_women,supports_terminally_ill,supports_traumatic_brain_injury,specialty_programs,provides_nursing,low_rate,rents,rent_rate,approximate_start_rate,service_package_rate,subsidized_rent,finances,latitude,longitude,neighborhood,description,company_name,for_profit,admin_first_name,admin_last_name,admin_name,agency,ahca_number,facility_id,federal_provider_number,funding method,owner_name,company_phone,company_phone_extension,owners_and_company,owner_company,owner_agency,owner_adddress_line_1,owner_adddress_line_2,owner_city,owner_fax,owner_name,owner_phone,owner_phone_extension,owner_since,owner_county,owner_state,owner_type,owner_zip,house,address_line_1,address_line_2,location,city,province,postal_code,country
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8269,Pleasant Hill Gardens Inc.,,,,,,,,,,,,,(925) 945 7034,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Pleasant Hill Gardens, Inc.",,,,Alberto Bernardino,,,75600661,,,,,,,,,,,,,,,,,,,,,,3021 Putman Blvd.,,,Pleasant Hill,CA,94523,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8270,Pleasant Hill Home,,,,,,,,,,,,,(925) 934 7742,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Happy Union, Llc",,,,Seyed Jafar Fatemi,,,75601403,,,,,,,,,,,,,,,,,,,,,,30 Cornell Court,,,Pleasant Hill,CA,94523,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8271,Pleasant Hill Manor,,,,,,,,,,,,,(510) 581 3557,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Richard W. Gindlesberger,,,,Richard W. Gindlesberger,,,15600693,,,,,,,,,,,,,,,,,,,,,,27794 Pleasant Hill Ct,,,Hayward,CA,94542,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8272,Pleasant Hill Manor,,,,,,,,,,,,,(925) 937 5348,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Perez, Leticia P. & Perez, Serafin S.",,,,Ian Frederick Salalila,,,75600387,,,,,,,,,,,,,,,,,,,,,,40 Boyd Road,,,Pleasant Hill,CA,94523,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8273,Pleasant Hill Villa Home Care,,,,,,,,,,,,,(408) 933 8663,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Pleasant Hill Villa Home Care,,,,"Magat, Gliceria M",,,79200569,,,,,,,,,,,,,,,,,,,,,,3021 Putnam Blvd,,,Pleasant Hill,CA,94523,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8274,Pleasant Hills Home Care,,,,,,,,,,,,,(714) 257 0207,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Cocis, Violeta",,,,Violeta M. Cocis,,,306000442,,,,,,,,,,,,,,,,,,,,,,1014 Dorothty Drive,,,Brea,CA,92821,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8275,Pleasant Home Care,,,,,,,,,,,,,(916) 797 3405,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Romanova, Irina",,,,"Vieru, Gabriela",,,317002290,,,,,,,,,,,,,,,,,,,,,,7040 Ludlow Drive,,,Roseville,CA,95747,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8276,Pleasant Hurst Home Care,,,,,,,,,,,,,(951) 264 9492,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Nida Del Rosario,,,,"Del Rosario, Nida",,,336426279,,,,,,,,,,,,,,,,,,,,,,9256 Pleasant Hurst Ct.,,,Riverside,CA,92509,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8277,Pleasant Living,,,,,,,,,,,,,(951) 242 3754,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Jonathan V. Perez & Ricardo E. Lozano,,,,Rowena Espiritu,,,336425392,,,,,,,,,,,,,,,,,,,,,,12406 Cool Court,,,Moreno Valley,CA,92557,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8278,Pleasant Manor Of Cupertino,,,,,,,,,,,,,(408) 720 1204,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Rececca L. Reyes & Vito O. Reyes,,,,Felisa Magbiray,,,435200267,,,,,,,,,,,,,,,,,,,,,,10718 Nathanson Avenue,,,Cupertino,CA,95014,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8279,Pleasant Moments Llc,,,,,,,,,,,,,(909) 226 2387,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Pleasant Moments, Llc",,,,"Johnson, Mattie",,,366425329,,,,,,,,,,,,,,,,,,,,,,9636 Edelweiss St.,,,Rancho Cucamonga,CA,91730,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8280,Pleasant Valley Manor,,,,,,,,,,,,,(818) 648 5402,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Northridge Haven, Inc.",,,,Yon Esclamado,,,197606815,,,,,,,,,,,,,,,,,,,,,,20300 Hamlin Street,,,Winnetka,CA,91306,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8281,Pleasant View Home,,,,,,,,,,,,,(949) 364 1933,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Ley, Esther B.",,,,"Ley, Esther B.",,,300606395,,,,,,,,,,,,,,,,,,,,,,28911 La Lita Lane,,,Mission Viejo,CA,92692,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8282,Pleasanton Senior Care Villa,,,,,,,,,,,,,(925) 600 8512,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Nica, Cristina",,,,"Nica, Cristina",,,15601252,,,,,,,,,,,,,,,,,,,,,,2609 Corte Elena,,,Pleasanton,CA,94566,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8283,"Pleasantview Home, The",,,,,,,,,,,,,(949) 364 1933,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"A Pleasantview Home Care, Llc",,,,Patrick John Besinga,,,306004782,,,,,,,,,,,,,,,,,,,,,,28911 La Lita Lane,,,Mission Viejo,CA,92692,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8284,"Plumas Care Home, Inc.",,,,,,,,,,,,,(707) 712 4772,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Novo, Agnes",,,,"Sotto, Jacqueline M.",,,486803468,,,,,,,,,,,,,,,,,,,,,,1416 Plumas Drive,,,Suisun,CA,94585,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8285,Plumeria Residential Place,,,,,,,,,,,,,(619) 405 5542,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Plumeria Residential Place Corp.,,,,Manuel Granillo Jr.,,,374603366,,,,,,,,,,,,,,,,,,,,,,356 Braun Ave,,,San Diego,CA,92114,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8286,Plymouth Square,,,,,,,,,,,,,(209) 466 4341,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Stockton Congregational Homes,,,,Gary C. Wiemers,,,390300536,,,,,,,,,,,,,,,,,,,,,,1319 No Madison St,,,Stockton,CA,95202,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8287,Pmc Ii Guest Home,,,,,,,,,,,,,(562) 868 1435,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Quitoriano, George C. & Prescila",,,,"Quitoriano, Prescila",,,191592571,,,,,,,,,,,,,,,,,,,,,,12802 Curtis & King Roady,,,Norwalk,CA,90650,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8288,Poet's Vista Residential Care,,,,,,,,,,,,,(510) 318 2906,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Yarse Llc Dba Poet's  Vista Residential Care,,,,"Batha, Haimanot",,,79200581,,,,,,,,,,,,,,,,,,,,,,204 Roberta Avenue,,,Pleasant Hill,CA,94523,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8289,Poets Corner Residential Care,,,,,,,,,,,,,(925) 935 2246,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Stoddard, Randall",,,,Haimanot Bahta,,,75600985,,,,,,,,,,,,,,,,,,,,,,204 Roberta Avenue,,,Pleasant Hill,CA,94523,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8290,"Poinsettia Care Home, Llc",,,,,,,,,,,,,(650) 393 5069,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Poinsettia Care Home, Llc",,,,"Fanella, David",,,415600740,,,,,,,,,,,,,,,,,,,,,,34 Poinsettia Avenue,,,San Mateo,CA,94403,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8291,"Point At Rockridge, The",,,,,,,,,,,,,(510) 658 9266,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Brp Gilbert Street; Integral Senior Living Mgt,,,,"Bremer, Marlene",,,19200448,,,,,,,,,,,,,,,,,,,,,,4500 Gilbert St,,,Oakland,CA,94611,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8292,Point Loma Elder Care,,,,,,,,,,,,,(619) 255 6448,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Vas Investment Inc,,,,,,,374604019,,,,,,,,,,,,,,,,,,,,,,3941 Ligget Drive,,,San Diego,CA,92106,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8293,Point Loma Elder Care-fleetridge Estate,,,,,,,,,,,,,(619) 255 6448,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Sky Is The Limit International, Inc.",,,,Sydney Laxa,,,374603576,,,,,,,,,,,,,,,,,,,,,,3941 Liggett Drive,,,San Diego,CA,92106,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8294,"Pointe At Lantern Crest, The",,,,,,,,,,,,,(619) 258 8886,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Santee Snr Rtmt Com Ii Llc (owner)/lcm Llc (mngt),,,,Diana Santana Perez,,,374603571,,,,,,,,,,,,,,,,,,,,,,400 Lantern Crest Way,,,Santee,CA,92071,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8295,"Pointe At Summit Hills, The",,,,,,,,,,,,,(661) 343 3244,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Summit Hills 85, Llc & Summit Hills Mgmt Co, Llc",,,,"Smith, Yonui",,,157206770,,,,,,,,,,,,,,,,,,,,,,4501 Upland Point Drive,,,Bakersfield,CA,93306,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8296,Pomelo Senior Care,,,,,,,,,,,,,(760) 842 1753,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Pomelo Senior Care Llc,,,,Milijana Milosavljevic,,,374603672,,,,,,,,,,,,,,,,,,,,,,680 Pomelo Drive,,,Vista,CA,92081,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8297,Pomerado Manor,,,,,,,,,,,,,(858) 673 1969,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Chenn, Philip H.",,,,Philip Chenn,,,374600451,,,,,,,,,,,,,,,,,,,,,,16031 Pomerado Road,,,Poway,CA,92064,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8298,Ponte Palmero,,,,,,,,,,,,,(530) 677 9100,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Cameron Park Senior Living, Llc",,,,"Kasner, Gregory",,,97004177,,,,,,,,,,,,,,,,,,,,,,3083 Ponte Morino Drive,,,Cameron Park,CA,95682,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8299,Popo's Place,,,,,,,,,,,,,(916) 961 6248,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Miles Enterpries, Llc",,,,Rachel Miles,,,347004430,,,,,,,,,,,,,,,,,,,,,,7672 Eastgate Avenue,,,Citrus Heights,CA,95610,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8300,Porter Ranch Aloha I,,,,,,,,,,,,,(818) 429 4434,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Partridge Family Homes, Inc.",,,,"Partridge, Bruce",,,197603514,,,,,,,,,,,,,,,,,,,,,,18701 Tulsa Street,,,Porter Ranch,CA,91326,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8301,Porter Ranch Aloha Ii,,,,,,,,,,,,,(818) 429 4434,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Partridge Family Homes, Inc.",,,,Bruce R. Partridge,,,197604069,,,,,,,,,,,,,,,,,,,,,,20022 Vintage St,,,Chatsworth,CA,91311,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8302,Porter Ranch Aloha Iii,,,,,,,,,,,,,(818) 429 4434,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Partridge Family Homes Inc.,,,,Viola Partridge,,,197608114,,,,,,,,,,,,,,,,,,,,,,19911 Vintage Street,,,Chatsworth,CA,91311,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8303,Porter Ranch Garden,,,,,,,,,,,,,(818) 581 8303,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Whipmocha, Inc.",,,,Beberlina O. Perrine,,,197606601,,,,,,,,,,,,,,,,,,,,,,11447 Yolanda Avenue,,,Northridge,CA,91326,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8304,Porter Ranch Home #3,,,,,,,,,,,,,(818) 993 4376,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Parica, Emma",,,,"Parica, Emma",,,191221767,,,,,,,,,,,,,,,,,,,,,,8300 Capps Avenue,,,Northridge,CA,91324,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8305,Porter Ranch Homes #1,,,,,,,,,,,,,(818) 993 5175,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Parica, Emma",,,,"Parica, Emma",,,191221403,,,,,,,,,,,,,,,,,,,,,,8301 Capps Avenue,,,Northridge,CA,91324,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8306,Porter Valley Care Home For The Elderly,,,,,,,,,,,,,(818) 368 2630,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Porter Valley Care Home For The Elderly, Llc",,,,Ruby C. Sian,,,197608361,,,,,,,,,,,,,,,,,,,,,,16547 Labrador Street,,,Northridge,CA,91343,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8307,Portola Place,,,,,,,,,,,,,(650) 349 1755,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Castle, Nancy",,,,"Castle, Nancy",,,410508830,,,,,,,,,,,,,,,,,,,,,,445 Portola,,,San Mateo,CA,94403,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8308,Posada At Whittier,,,,,,,,,,,,,(562) 945 2651,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Ka-6 Associates Llc; Northstar Senior Living Inc,,,,"Arevalo, Donna",,,198601660,,,,,,,,,,,,,,,,,,,,,,8120 S Painter Ave,,,Whittier,CA,90602,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8309,"Posada At Whittier, The",,,,,,,,,,,,,(562) 945 2651,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Berg Senior Services, Llc.",,,,"Wilkens, David",,,198600064,,,,,,,,,,,,,,,,,,,,,,8120 S. Painter Ave.,,,Whittier,CA,90602,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8310,Positive Directions #9,,,,,,,,,,,,,(661) 721 3525,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Positive Directions, Inc.",,,,"Hobbs, Ann",,,157203358,,,,,,,,,,,,,,,,,,,,,,329 El Camino Drive,,,Delano,CA,93215,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8311,Potter's House Care Home I,,,,,,,,,,,,,(707) 558 8289,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Esteban, Eduardo",,,,"Esteban, Eduardo",,,486801039,,,,,,,,,,,,,,,,,,,,,,140 Ironwood Lane,,,Vallejo,CA,94591,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8312,Potter's Lighthouse For The Elderly,,,,,,,,,,,,,(209) 474 8774,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Potters Lighthouse For The Elderly Inc,,,,"Garcia, Remedios",,,392700234,,,,,,,,,,,,,,,,,,,,,,206 Arc Ave,,,Stockton,CA,95210,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8313,"Poway Residential Care, Llc",,,,,,,,,,,,,(858) 842 6586,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Poway Residential Care, Llc",,,,Michelle Supan,,,374603484,,,,,,,,,,,,,,,,,,,,,,13750 Powers Road,,,Poway,CA,92064,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8314,Power Inn Manor,,,,,,,,,,,,,(916) 681 2992,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Episcope, Corazon De Ala.",,,,"Episcope, Corazon",,,347001012,,,,,,,,,,,,,,,,,,,,,,7757 Power Inn Road,,,Sacramento,CA,95828,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8315,"Powerhouse 4, The",,,,,,,,,,,,,(510) 363 9778,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Day-ross, Carmeliza",,,,"Day-ross, Carmeliza",,,15601423,,,,,,,,,,,,,,,,,,,,,,625 Hampton Road,,,Hayward,CA,94541,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8316,"Powerhouse, The",,,,,,,,,,,,,(510) 889 5915,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Day, Carmeliza M.",,,,Carmeliza Day-ross,,,15600666,,,,,,,,,,,,,,,,,,,,,,4358 Heyer Avenue,,,Castro Valley,CA,94546,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8317,Prairie City Landing,,,,,,,,,,,,,(916) 458 0303,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Prairie City Commons, Llc; Artegan, Llc",,,,"Hostetter, Eric",,,342700059,,,,,,,,,,,,,,,,,,,,,,645 Willard Dr,,,Folsom,CA,95630,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8318,Prasad's Care Home,,,,,,,,,,,,,(916) 431 7132,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Prasads Care Home Llc,,,,Sanjeeta Prasad,,,347005433,,,,,,,,,,,,,,,,,,,,,,4250 Archean Way,,,Sacramento,CA,95823,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8319,Prathna Residential Care Facility For The Elderly,,,,,,,,,,,,,(209) 527 3934,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Prasad, Mukesh & Vinorma",,,,"Prasad, Mukesh",,,507003973,,,,,,,,,,,,,,,,,,,,,,3708 Carlisle Court,,,Modesto,CA,95356,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8320,Precious Angels Care,,,,,,,,,,,,,(916) 714 6133,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Tin, Antonette",,,,"Alejo, Gloria",,,347003611,,,,,,,,,,,,,,,,,,,,,,8983 Richborough Way,,,Elk Grove,CA,95624,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8321,Precious Care Home,,,,,,,,,,,,,(650) 992 2878,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Bonifacio Partnership,,,,"Bonifacio, Joann",,,415600802,,,,,,,,,,,,,,,,,,,,,,904 87th Street,,,Daly City,CA,94015,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8322,Precious Care Home,,,,,,,,,,,,,(714) 715 2098,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mar Senior Expert,,,,"Reyes, Ada",,,306005237,,,,,,,,,,,,,,,,,,,,,,1000 Rolling Hills Drive,,,Fullerton,CA,92835,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8323,Precious Guest Home,,,,,,,,,,,,,(562) 902 1943,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Mar Senior Expert,,,,Ada Reyes,,,198602063,,,,,,,,,,,,,,,,,,,,,,10647 Newcomb Ave.,,,Whittier,CA,90603,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8324,Precious Home Care,,,,,,,,,,,,,(949) 939 3733,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Precious Home Care, Llc",,,,Grace/andy Radford,,,306003768,,,,,,,,,,,,,,,,,,,,,,24272 Chrisanta Drive,,,Mission Viejo,CA,92691,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8325,Precious Home Care Ii,,,,,,,,,,,,,(949) 215 3090,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Precious Home Care Llc,,,,Grace Radford,,,306004312,,,,,,,,,,,,,,,,,,,,,,24531 Vanessa Drive,,,Mission Viejo,CA,92691,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8326,"Precious Home Care, The",,,,,,,,,,,,,(310) 307 6633,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Cruz Ortonio, Precila Dela",,,,"Cruz Ortonio, Precila Dela",,,198602201,,,,,,,,,,,,,,,,,,,,,,19011 Enslow Drive,,,Carson,CA,90746,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8327,"Precious Home, Llc",,,,,,,,,,,,,(559) 570 8328,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Precious Home, Llc",,,,"Kinzel, Myrna",,,107202513,,,,,,,,,,,,,,,,,,,,,,4321 W Cornell Avenue,,,Fresno,CA,93722,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8328,Precious Moments Care Home,,,,,,,,,,,,,(559) 478 5675,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Song, Khao Sam & Her, Thong",,,,"Song, Khao Sam",,,107204209,,,,,,,,,,,,,,,,,,,,,,2814 Rialto Avenue,,,Clovis,CA,93611,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8329,Precious Moments Elderly Care,,,,,,,,,,,,,(626) 497 8523,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Precious Moments Elderly Care Facility, Llc",,,,"Harutyunyan, Vahagn",,,197608696,,,,,,,,,,,,,,,,,,,,,,7460 Mammoth Avenue,,,Van Nuys,CA,91405,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8330,Precious Moments Guest Home,,,,,,,,,,,,,(714) 999 6644,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Diane Paca,,,,Diane Paca,,,306002211,,,,,,,,,,,,,,,,,,,,,,1416 Birchmont Dr.,,,Anaheim,CA,92801,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8331,Precious Moments Rch #3,,,,,,,,,,,,,(408) 723 3215,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Casey, Teresita D. & James T.",,,,"Casey, Teresita D.",,,435200152,,,,,,,,,,,,,,,,,,,,,,1708 Hallmark Lane,,,San Jose,CA,95124,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8332,Precious Moments Residential Care Home #2,,,,,,,,,,,,,(408) 978 3173,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Casey, Teresita D. And James T.",,,,"Casey, Teresita",,,430708719,,,,,,,,,,,,,,,,,,,,,,1701 Foxworthy Avenue,,,San Jose,CA,95124,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8333,Precious Moments Retirement Home,,,,,,,,,,,,,(818) 341 0620,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Joannaz, Inc.",,,,Anna Fabregas Bulaon,,,197606440,,,,,,,,,,,,,,,,,,,,,,7231 Madora Avenue,,,Canoga Park,CA,91306,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8334,Precious Residential Elderly Care Home,,,,,,,,,,,,,(916) 731 4948,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Idem-eno, Bertha S.",,,,Bertha Eno-idem,,,347002790,,,,,,,,,,,,,,,,,,,,,,3331 9th Avenue,,,Sacramento,CA,95817,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8335,Precious Someone Homecare Inc,,,,,,,,,,,,,(818) 703 1271,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Precious Someone Homecare, Inc.",,,,Madonna Olila,,,197608839,,,,,,,,,,,,,,,,,,,,,,7808 Fallbrook Avenue,,,West Hills,CA,91304,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8336,Premier Memory Care Home,,,,,,,,,,,,,(559) 623 9102,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Premier Care Homes, Llc",,,,"Slover Green, Denise",,,547202447,,,,,,,,,,,,,,,,,,,,,,3029 S. Cedar,,,Visalia,CA,93292,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8337,Premier Memory Care Home #2,,,,,,,,,,,,,(559) 802 3032,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Premier Care Homes, Llc",,,,"Green, Denise Slover",,,547206552,,,,,,,,,,,,,,,,,,,,,,3218 South Goddard Street,,,Visalia,CA,93292,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8338,Premier Residential Care At Green Mill,,,,,,,,,,,,,(661) 259 7478,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Premier Living Solutions, Inc.",,,,Eddi Provost,,,197606891,,,,,,,,,,,,,,,,,,,,,,25043 Green Mill Avenue,,,Newhall,CA,91321,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8339,Premiere Care Residence,,,,,,,,,,,,,(916) 647 6664,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Russel Geresola,,,,"Geresola, Russel",,,347004967,,,,,,,,,,,,,,,,,,,,,,9228 Gambier Court,,,Sacramento,CA,95829,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8340,Premiere Elder Care,,,,,,,,,,,,,(530) 367 5914,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Marian Housel Watt,,,,Marian Housel Watt,,,315002285,,,,,,,,,,,,,,,,,,,,,,5897 Silverleaf Drive,,,Foresthill,CA,95631,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8341,Premiere Elder Care-sweetbriar House,,,,,,,,,,,,,(530) 823 1763,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Housel-watt, Marian",,,,"Housel-watt, Marian",,,317005031,,,,,,,,,,,,,,,,,,,,,,13003 Sweetbriar,,,Auburn,CA,95603,US
