row_id,name,contact_first_name,contact_last_name,contact_name,email,fax,licensee_contact,licensee_address_line_1,licensee_city,licensee_province,licensee_postal_code,licensee_country,provider_name,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,website,typeofcare,alzheimer_facility,supports_irreversable_dimentia_alzheimers,supports_advanced_aged,supports_alcohol_drug_dependent,supports_developmentally_disabled,supports_emotionally_disturbed_mental_illness,supports_phyically_disabled,supports_pregnant_women,supports_terminally_ill,supports_traumatic_brain_injury,specialty_programs,provides_nursing,low_rate,rents,rent_rate,approximate_start_rate,service_package_rate,subsidized_rent,finances,latitude,longitude,neighborhood,description,company_name,for_profit,admin_first_name,admin_last_name,admin_name,agency,ahca_number,facility_id,federal_provider_number,funding method,owner_name,company_phone,company_phone_extension,owners_and_company,owner_company,owner_agency,owner_adddress_line_1,owner_adddress_line_2,owner_city,owner_fax,owner_name,owner_phone,owner_phone_extension,owner_since,owner_county,owner_state,owner_type,owner_zip,house,address_line_1,address_line_2,location,city,province,postal_code,country,neighborhood
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8515,Rancho Belago Residential Care,,,,,,,,,,,,,(909) 921 9299,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.8976966,-117.3029976,,,"Ansari, Shaista",,,,"Khan, Musarrat",,,331800166,,,,,,,,,,,,,,,,,,,,,,13816 Nathan Place,,,Moreno Valley,CA,92555,US,Orangecrest
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8516,Rancho Cordova Home Care,,,,,,,,,,,,,(916) 857 0483,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.5959711,-121.2943838,,,Rebeca Ilas,,,,Camelia Ana Constantin,,,347003092,,,,,,,,,,,,,,,,,,,,,,10609 Charbono Way,,,Rancho Cordova,CA,95670,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8517,Rancho Home Care,,,,,,,,,,,,,(916) 851 9342,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.6059133,-121.2787035,,,"Gherle, Saveta",,,,"Gherle, Saveta",,,347000950,,,,,,,,,,,,,,,,,,,,,,10961 Alandale Way,,,Rancho Cordova,CA,95670,US,Walnut Woods
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8518,Rancho Macero Home Care,,,,,,,,,,,,,(530) 297 1795,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.54489299999999,-121.6967568,,,"David, Emanuela",,,,"David, Emanuela",,,577002086,,,,,,,,,,,,,,,,,,,,,,4419 La Canada Way,,,Davis,CA,95616,US,Ranch Macero
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8519,"Rancho Pacific Home Care, Inc",,,,,,,,,,,,,(760) 721 5473,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.243269,-117.3221787,,,"Rancho Pacific Home Care, Inc",,,,"Siharath, Monica",,,374602864,,,,,,,,,,,,,,,,,,,,,,4416 San Joaquin Street,,,Oceanside,CA,92057,US,North Valley
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8520,Rancho San Diego Board And Care Ii,,,,,,,,,,,,,(619) 670 6445,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.7486065,-116.9368699,,,"Tuason, Jocelyn",,,,"Tuason, Jocelyn",,,370804862,,,,,,,,,,,,,,,,,,,,,,11945 Via Hacienda,,,El Cajon,CA,92019,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8521,Rancho San Diego Board & Care,,,,,,,,,,,,,(619) 670 1522,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.75764129999999,-116.9363055,,,"Tuason, Jun & Jocelyn",,,,"Tuason, Jocelyn",,,370804817,,,,,,,,,,,,,,,,,,,,,,11881 Calle Albara,,,El Cajon,CA,92019,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8522,Rancho Santa Fe Villa,,,,,,,,,,,,,(858) 361 3322,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.9985269,-117.1430774,,,Rancho Santa Fe Villa Corporation,,,,"Bahae, Mohammad",,,374603125,,,,,,,,,,,,,,,,,,,,,,8292 Run Of The Knolls,,,San Diego,CA,92127,US,Black Mountain Ranch Village
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8523,Rancho Stony Knoll,,,,,,,,,,,,,(619) 334 0142,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.79415640000001,-116.9242802,,,"Rancho Elder Care, Llc",,,,Nancy Graham,,,374603374,,,,,,,,,,,,,,,,,,,,,,212 Stony Knoll Road,,,El Cajon,CA,92019,US,Granite Hills
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8524,Rancho Vista,,,,,,,,,,,,,(760) 941 1480,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.21860219999999,-117.2335896,,,"Rancho Vista Operations, Llc",,,,Royce Gilder,,,374602547,,,,,,,,,,,,,,,,,,,,,,760 East Bobier Dr,,,Vista,CA,92084,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8525,Rancho Vista Manor,,,,,,,,,,,,,(661) 609 4503,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.6082592,-118.1895494,,,"Sharp, Naomi Y.",,,,Margie Booton,,,197606453,,,,,,,,,,,,,,,,,,,,,,3336 Caspian Drive,,,Palmdale,CA,93551,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8526,"Rancho Vista Manor Ii, Rcfe, Inc.",,,,,,,,,,,,,(661) 273 0385,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.5960731,-118.161086,,,"Rancho Vista Manor Ii, Rcfe, Inc.",,,,Margie Booton,,,197606949,,,,,,,,,,,,,,,,,,,,,,39258 Dunbar Street,,,Palmdale,CA,93551,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8527,"Ranch, The",,,,,,,,,,,,,(760) 749 2111,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.2371399,-117.0551474,,,"Gordon Homes, Llc",,,,Michael Gordon,,,374603899,,,,,,,,,,,,,,,,,,,,,,12631 Palos Tierra Rd.,,,Valley Center,CA,92082,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8528,Randall Manor,,,,,,,,,,,,,(818) 261 4228,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.2249779,-118.3899662,,,"Jr Home Care, Inc.",,,,Jessie Agbunag,,,197608952,,,,,,,,,,,,,,,,,,,,,,11812 Randall Street,,,Sun Valley,CA,91352,US,Sun Valley
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8529,Ranum's Care Home,,,,,,,,,,,,,(916) 761 1150,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.5641213,-121.3304067,,,"Munar, Melinda",,,,"Munar, Melinda",,,347003857,,,,,,,,,,,,,,,,,,,,,,3400 Viking Drive,,,Sacramento,CA,95827,US,Lincoln Village
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8530,Raquel's Rose Garden,,,,,,,,,,,,,(619) 303 7537,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.7289435,-117.0025356,,,"Jamecca Care, Inc.",,,,James Haines,,,374602371,,,,,,,,,,,,,,,,,,,,,,9128 Berkview Lane,,,Spring Valley,CA,91977,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8531,Rasay Care Home,,,,,,,,,,,,,(661) 720 9246,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,35.7890887,-119.2281118,,,"Rasay, Marciana",,,,"Rasay, Marciana",,,157200834,,,,,,,,,,,,,,,,,,,,,,2308 Vista Court,,,Delano,CA,93215,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8532,Ratanakone Home,,,,,,,,,,,,,(559) 287 6366,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,36.7686952,-119.850353,,,Kevin Ratanakone,,,,"Ratanakone, Kevin",,,107206900,,,,,,,,,,,,,,,,,,,,,,2220 N. Prospect,,,Fresno,CA,93722,US,West Fresno
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8533,Raven's Haven,,,,,,,,,,,,,(805) 338 3276,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.2098553,-119.1641865,,,Raven's Haven Llc,,,,Arberdella Dudley,,,565801378,,,,,,,,,,,,,,,,,,,,,,746 Princessa Drive,,,Oxnard,CA,93030,US,West Village
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8534,Ravenwood Residential Care,,,,,,,,,,,,,(530) 222 2866,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,40.5799556,-122.3222767,,,"Davis, Linda",,,,"Thomas, Tammy",,,455001620,,,,,,,,,,,,,,,,,,,,,,1969 Charade Way,,,Redding,CA,96003,US,Columbia
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8535,"Ray Of Hope Home, Inc.",,,,,,,,,,,,,(626) 398 0170,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.1685636,-118.1259241,,,"Ray Of Hope Home, Inc.",,,,Hope Morales,,,197607960,,,,,,,,,,,,,,,,,,,,,,1309 N. Michigan,,,Pasadena,CA,91104,US,Bungalow Heaven
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8536,Ray Of Hope /braeburn,,,,,,,,,,,,,(323) 254 0259,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.1872417,-118.1144178,,,"Ray Of Hope Home, Inc.",,,,Hope Morales,,,197608812,,,,,,,,,,,,,,,,,,,,,,1744 Braeburn Rd,,,Altadena,CA,91001,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8537,"Raya's Paradise, Inc.",,,,,,,,,,,,,(323) 969 0316,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.099062,-118.3564313,,,"Raya's Paradise, Inc.",,,,Michael Gamburd,,,197604444,,,,,,,,,,,,,,,,,,,,,,1533 N. Stanley Ave.,,,Los Angeles,CA,90046,US,Central LA
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8538,"Raya's Paradise, Inc.",,,,,,,,,,,,,(310) 289 8834,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.08602019999999,-118.3840701,,,"Raya's Paradise, Inc.",,,,"Gamburd, Raissa",,,197604446,,,,,,,,,,,,,,,,,,,,,,825 Larrabee St.,,,West Hollywood,CA,90069,US,Central LA
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8539,"Raya's Paradise, Inc.",,,,,,,,,,,,,(323) 851 2517,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.09231219999999,-118.3525045,,,"Raya's Paradise, Inc.",,,,Moti Gamburd,,,197604445,,,,,,,,,,,,,,,,,,,,,,1156 N. Gardner St.,,,West Hollywood,CA,90046,US,Central LA
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8540,"Raya's Paradise, Inc.",,,,,,,,,,,,,(323) 851 7515,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.09231219999999,-118.3525045,,,Raya's Paradise Inc,,,,"Gamburd, Moti",,,197609494,,,,,,,,,,,,,,,,,,,,,,1156 N Gardnerst,,,West Hollywood,CA,90046,US,Central LA
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8541,Rayzel's Villa,,,,,,,,,,,,,(650) 580 8884,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.673192,-122.13442,,,Razel And Raynald Mamaradlo,,,,Razel & Raynald Mamaradlo,,,15600988,,,,,,,,,,,,,,,,,,,,,,1170 Via Lucas,,,San Lorenzo,CA,94580,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8542,Rayzenn Homes,,,,,,,,,,,,,(510) 785 8218,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.629475,-122.094742,,,"Cariasa, Zenaida D.",,,,"Cariasa, Zenaida D.",,,15600842,,,,,,,,,,,,,,,,,,,,,,2272 Bolero Avenue,,,Hayward,CA,94545,US,Glen Eden
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8543,Rb Senior Residences,,,,,,,,,,,,,(858) 366 8787,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.99053800000001,-117.0885098,,,Azila Katherine S Ortiz,,,,"Ortiz, Azila Katherine",,,374602950,,,,,,,,,,,,,,,,,,,,,,15260 Amalia,,,San Diego,CA,92129,US,Rancho Peñasquitos
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8544,Rb Senior Residences Ii,,,,,,,,,,,,,(858) 883 2180,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,32.9890517,-117.0561394,,,"Ortiz, Azila K.s.",,,,Imee Benebice,,,374603228,,,,,,,,,,,,,,,,,,,,,,15158 Jenell Street,,,Poway,CA,92064,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8545,Rdb Guest Home,,,,,,,,,,,,,(714) 827 5538,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.82424629999999,-117.9882581,,,Rd-banggalat Corporation,,,,Regie D. Banggalat,,,306004772,,,,,,,,,,,,,,,,,,,,,,612 Bronwyn Drive,,,Anaheim,CA,92804,US,Southwest Anaheim
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8546,Real Sweet Home,,,,,,,,,,,,,(951) 943 8762,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.8171869,-117.1973582,,,Fedelia B. Daiz,,,,"Diaz, Fedelia",,,336401433,,,,,,,,,,,,,,,,,,,,,,20905 El Nido,,,Perris,CA,92571,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8547,Realm Village Ii,,,,,,,,,,,,,(909) 794 2800,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.0694934,-117.1259502,,,"Macalino, Ely M. & Estrelita R.",,,,"Macalino, Estrelita",,,360907488,,,,,,,,,,,,,,,,,,,,,,1295 Agate Street,,,Mentone,CA,92359,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8548,Rebecca's Guest Home,,,,,,,,,,,,,(916) 897 9397,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.4146595,-121.3895154,,,"Morris, Rebecca C.",,,,"Morris, Rebecca C.",,,347002908,,,,,,,,,,,,,,,,,,,,,,9458 Hospenthal Way,,,Elk Grove,CA,95624,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8549,Red Carnation Homes Senior Assisted Living,,,,,,,,,,,,,(909) 475 8800,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,ERROR,ERROR,,,"Red Carnation Homes, Llc",,,,Lori A. Valdepena,,,366425533,,,,,,,,,,,,,,,,,,,,,,"6997 Perris Hill Rd,units A&b",,,San Bernardino,CA,92404,US,ERROR
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8550,Red Deer Guest Home,,,,,,,,,,,,,(916) 391 8496,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.4733864,-121.4558368,,,"Apostol, Manuel",,,,"Gormley, Lisa",,,347000214,,,,,,,,,,,,,,,,,,,,,,4230 Red Deer Way,,,Sacramento,CA,95823,US,Southwestern Sacramento
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8551,Red Maple Residential Home,,,,,,,,,,,,,(510) 237 2956,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.9185637,-122.304762,,,Lcs International Inc.,,,,"Liu, Jianxin & Chen, X",,,75601374,,,,,,,,,,,,,,,,,,,,,,7100 Manila Avenue,,,El Cerrito,CA,94530,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8552,Red Robin,,,,,,,,,,,,,(510) 894 4218,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.54544089999999,-122.0198879,,,"Dong, Hongying",,,,"Dong, Hongying",,,15601314,,,,,,,,,,,,,,,,,,,,,,5136 Garden Way,,,Fremont,CA,94536,US,Centerville
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8553,Red Roses Care Home,,,,,,,,,,,,,(650) 261 9483,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.46833609999999,-122.2377603,,,"Babasa, Efision D. Jr.",,,,"Babasa, Efision D. Jr.",,,415201777,,,,,,,,,,,,,,,,,,,,,,1132 Valota Road,,,Redwood City,CA,94061,US,Roosevelt
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8554,Red Roses Villa,,,,,,,,,,,,,(562) 941 3813,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.9228609,-118.0384697,,,"Red Roses Villa, Inc.",,,,Brian Buenviaje,,,197802917,,,,,,,,,,,,,,,,,,,,,,13805 E. Crewe Street,,,Whittier,CA,90605,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8555,Redbud Care Home,,,,,,,,,,,,,(530) 241 8492,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,40.58878069999999,-122.4266705,,,Assisted Living Group Inc,,,,"Olson, Julie",,,455002640,,,,,,,,,,,,,,,,,,,,,,920 Redbud Dr,,,Redding,CA,96001,US,Sunset Terrace
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8556,Redbud Care Home,,,,,,,,,,,,,(530) 241 8492,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,40.58878069999999,-122.4266705,,,"Redbud Care Home, Inc.",,,,Julie Olson,,,455001182,,,,,,,,,,,,,,,,,,,,,,920 Redbud Drive,,,Redding,CA,96001,US,Sunset Terrace
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8557,Redhawk Senior Care Home,,,,,,,,,,,,,(951) 302 1146,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.48232639999999,-117.0702629,,,A Wfbeeson Inc.,,,,Winston G. Falcon,,,336425449,,,,,,,,,,,,,,,,,,,,,,33674 Channel Street,,,Temecula,CA,92592,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8558,Redlands Home Senior Living,,,,,,,,,,,,,(909) 307 1918,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.0615063,-117.1525903,,,"Wilde, Luz S.",,,,"Wilde, Luz S.",,,366425528,,,,,,,,,,,,,,,,,,,,,,620 Ryan St.,,,Redlands,CA,92374,US,North Redlands
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8559,Redondo Beach Elderly Home,,,,,,,,,,,,,(562) 225 6409,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.864342,-118.355204,,,"Rcfa Employment Agency, Inc.",,,,Kadir Guner,,,197608230,,,,,,,,,,,,,,,,,,,,,,18312 Mansel Avenue,,,Redondo Beach,CA,90278,US,Northwest Torrance
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8560,Redondo Beach Elderly Home,,,,,,,,,,,,,(310) 371 7193,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.864342,-118.355204,,,"Rcfa Employment Agency, Inc.",,,,Rhoda Mabutas,,,197608376,,,,,,,,,,,,,,,,,,,,,,18312 Mansel Avenue,,,Redondo Beach,CA,90278,US,Northwest Torrance
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8561,Redondo Beach Residential Care Home,,,,,,,,,,,,,(310) 539 9414,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.8206379,-118.3809607,,,Pro-active Inc.,,,,Jerome V. Escalante,,,198201315,,,,,,,,,,,,,,,,,,,,,,404 Avenue E,,,Redondo Beach,CA,90277,US,South Redondo
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8562,Redwood Acres Residential Home,,,,,,,,,,,,,(650) 361 1014,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.46655409999999,-122.2361029,,,"Redwood Acres Residential Home, Llc",,,,"Sarmiento, Anna Marissa V.",,,415600897,,,,,,,,,,,,,,,,,,,,,,1728 Redwood Avenue,,,Redwood City,CA,94061,US,Woodside Plaza
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8563,Redwood Care Home,,,,,,,,,,,,,(650) 364 3499,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.4849009,-122.2399164,,,Cristina Dee-hoskins,,,,"Dee-hoskins, Cristina",,,415201905,,,,,,,,,,,,,,,,,,,,,,188 Duane Street,,,Redwood City,CA,94062,US,Mount Carmel
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8564,"Redwood Community For Christian Scientists, Inc.",,,,,,,,,,,,,(707) 542 2562,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.4584266,-122.7109003,,,"Redwood Community For Christian Scientists,inc.",,,,"Mercereau, Jane",,,496800444,,,,,,,,,,,,,,,,,,,,,,916 Silva Avenue,,,Santa Rosa,CA,95404,US,Junior College Neighborhood Association
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8565,Redwood Grove,,,,,,,,,,,,,(818) 352 1559,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.2539816,-118.2901455,,,Redwood Grove,,,,Angelica Oronce,,,197608204,,,,,,,,,,,,,,,,,,,,,,10159 Hillhaven Avenue,,,Tujunga,CA,91042,US,Tujunga
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8566,Redwood Haven,,,,,,,,,,,,,(650) 365 7354,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.4745697,-122.2369956,,,"Saure, Elmita And Emmanuel",,,,"Saure, Elmita & Emmanuel",,,410508507,,,,,,,,,,,,,,,,,,,,,,1073 Madison Avenue,,,Redwood City,CA,94061,US,Roosevelt
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8567,Redwood Home,,,,,,,,,,,,,(925) 933 2575,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.9305483,-122.0748625,,,R & C Riley Llc,,,,Cora D. Riley,,,75600863,,,,,,,,,,,,,,,,,,,,,,10 Sheila Court,,,Pleasant Hill,CA,94523,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8568,Redwood Residence,,,,,,,,,,,,,(510) 260 0519,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.945958,-122.325939,,,"Empig, Elisa S.",,,,"Empig, Elisa S.",,,79200279,,,,,,,,,,,,,,,,,,,,,,861 Humboldt Street,,,Richmond,CA,94805,US,North & East
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8569,Redwood Retreat,,,,,,,,,,,,,(707) 328 7037,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.5038474,-122.7576205,,,"Annadel Group, The",,,,"Moessing, Eric",,,496803402,,,,,,,,,,,,,,,,,,,,,,4988 Old Redwood Highway,,,Santa Rosa,CA,95403,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8570,Redwood Road Care Home,,,,,,,,,,,,,(510) 703 8063,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.6990254,-122.0728443,,,"Lin's Business Group, Inc.",,,,"Lin, Xiang(david)",,,15601455,,,,,,,,,,,,,,,,,,,,,,20112 Redwood Road,,,Castro Valley,CA,94546,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8571,Redwood Road Care Home At Queen Street,,,,,,,,,,,,,(510) 703 8063,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.6876476,-122.0680119,,,Lin's Business Group Inc,,,,"Lin, Xiang",,,19200697,,,,,,,,,,,,,,,,,,,,,,22090 Queen Street,,,Castro Valley,CA,94546,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8572,Redwood Village Gardens,,,,,,,,,,,,,(661) 398 8802,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,35.306039,-119.056042,,,"Philippians Retirement Center, Inc.",,,,"Cruz, Lina",,,157206617,,,,,,,,,,,,,,,,,,,,,,5400 Stine Road,,,Bakersfield,CA,93313,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8573,Redwood Vista Residential Care Home,,,,,,,,,,,,,(707) 578 8925,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.25216210000001,-119.2002708,,,Bloomstrand Candida & Donald,,,,"Martinez, Carla",,,496801079,,,,,,,,,,,,,,,,,,,,,,8052 Whippoorwill Court,,,Windsor,CA,95492,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8574,Redwood Vista Residential Care Home,,,,,,,,,,,,,(707) 620 0243,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.25216210000001,-119.2002708,,,"Martinez, Angelica",,,,"Martinez, Carla",,,496803470,,,,,,,,,,,,,,,,,,,,,,8052 Whippoorwill Court,,,Windsor,CA,95492,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8575,"Redwoods, The",,,,,,,,,,,,,(415) 383 2741,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.893228,-122.52901,,,Community Church Retirement Center,,,,Susan D. Badger,,,210102866,,,,,,,,,,,,,,,,,,,,,,40 Camino Alto,,,Mill Valley,CA,94941,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8576,Reed's Guest Home,,,,,,,,,,,,,(707) 584 5827,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.35697119999999,-122.6934759,,,"Reed, Ruth",,,,"Reed, Ruth",,,496801316,,,,,,,,,,,,,,,,,,,,,,5590 Country Club Dr.,,,Rohnert Park,CA,94928,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8577,Reed's Guest Home #2,,,,,,,,,,,,,(707) 792 2290,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.3382416,-122.6986867,,,"Reed, Ruth",,,,"Reed, Ruth",,,496801958,,,,,,,,,,,,,,,,,,,,,,7300 Burton Ave,,,Rohnert Park,CA,94928,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8578,Refined Care Home,,,,,,,,,,,,,(916) 334 4910,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.69535959999999,-121.3544389,,,"Refined Care Home, Llc",,,,Gemma G. Mills,,,347004444,,,,,,,,,,,,,,,,,,,,,,7029 Refined Court,,,Sacramento,CA,95842,US,Ridge Point
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8579,Refined Senior Living,,,,,,,,,,,,,(916) 334 4910,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.69535959999999,-121.3544389,,,Refined Senior Living Llc,,,,"Krieg, Nerryrose",,,347005577,,,,,,,,,,,,,,,,,,,,,,7029 Refined Court,,,Sacramento,CA,95842,US,Ridge Point
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8580,Regal Care,,,,,,,,,,,,,(805) 587 2992,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.29543340000001,-118.7080633,,,Zephaniah Llc,,,,"Brodt, Donald",,,565802408,,,,,,,,,,,,,,,,,,,,,,3316 Greenville Avenue,,,Simi Valley,CA,93063,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8581,Regal Haven,,,,,,,,,,,,,(707) 451 7507,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,38.3609869,-122.0130615,,,"Bautista-galvez, Eva",,,,"Galvez, Eva",,,486802000,,,,,,,,,,,,,,,,,,,,,,162 N. Alamo Drive,,,Vacaville,CA,95688,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv8582,Regal Senior Living Corporation,,,,,,,,,,,,,(626) 430 7740,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.05700229999999,-117.8904384,,,Regal Senior Living Corporation,,,,Ellen Vann Jones,,,197607719,,,,,,,,,,,,,,,,,,,,,,1009 South Citrus Street,,,West Covina,CA,91791,US,Walnut Valley
