row_id,Facility Name,Facility Type,Address1,Address2,City,Zip,State,Country,County,Phone
USA-IA-88-IA-All-output-536,Prairie Hills at Ottumwa ,Assisted Living,173 East Rochester Street,,Ottumwa,52501,IA,US,Wapello,641-684-1871
USA-IA-88-IA-All-output-537,Faith Home Assisted Living,Assisted Living,912 Davidson Dr.,,Osage,50461,IA,US,Mitchell,641-832-2580
USA-IA-88-IA-All-output-538,Windsor Manor Vinton,Assisted Living,1807 West 5th Street,,Vinton,52349,IA,US,Benton,319-472-2060
USA-IA-88-IA-All-output-539,Cedars of Madrid Homes,Assisted Living,600 North Kennedy Avenue,,Madrid,50156,IA,US,Boone,515-795-4097
USA-IA-88-IA-All-output-540,Tower Living Center,Assisted Living,103 Centre Street, Box 477,Garnavillo,52049,IA,US,Clayton,563-964-9090
USA-IA-88-IA-All-output-541,River Bend Retirement Community,Assisted Living,813 Tyler Street NE,,Cascade,52033,IA,US,Dubuque,563-852-5001
USA-IA-88-IA-All-output-542,Huskamp Haven,Assisted Living,300 Riverview Drive,,Algona,50511,IA,US,Kossuth,515-395-3300
USA-IA-88-IA-All-output-543,Grand Haven Retirement Community,Assisted Living,201 East Franklin Street,,Eldridge,52748,IA,US,Scott,563-285-4900
USA-IA-88-IA-All-output-544,Fountains Senior Living,Assisted Living,3752 Thunder Ridge Road,,Bettendorf,52722,IA,US,Scott,563-332-5775
USA-IA-88-IA-All-output-545,Traditions of West Union,Assisted Living,609 Highway 150 N ,,West Union,52175,IA,US,Fayette,563-422-9200
USA-IA-88-IA-All-output-546,Gardens Assisted Living,Assisted Living,1000 West Washington Street,,Jefferson,50129,IA,US,Greene,515-386-2555
USA-IA-88-IA-All-output-547,Park View Assisted Living,Assisted Living,210 Park Street,,Coon Rapids,50058,IA,US,Carroll,712-999-0120
USA-IA-88-IA-All-output-548,Primrose of Council Bluffs,Assisted Living,1801 E. Kanesville Blvd,,Council Bluffs,51503,IA,US,Pottawattamie,712-352-1111
USA-IA-88-IA-All-output-549,Prairie Hills at Cedar Rapids,Assisted Living,2903 F Avenue, NW,Cedar Rapids,52405,IA,US,Linn,(319) 390-7700
USA-IA-88-IA-All-output-550,SunnyBrook of Carroll,Assisted Living,1214 East 18th Street,,Carroll,51401,IA,US,Carroll,712-792-8995
USA-IA-88-IA-All-output-551,Sunnybrook at Burlington,Assisted Living,5175 West Avenue,,Burlington,52601,IA,US,Lee,319-752-0260
USA-IA-88-IA-All-output-552,SunnyBrook of Fort Madison,Assisted Living,5025 River Valley Road,,Fort Madison,52627,IA,US,Lee,319-372-8611
USA-IA-88-IA-All-output-553,SunnyBrook of Muscatine,Assisted Living,3515 Diana Queen Drive,,Muscatine,52761,IA,US,Muscatine,563-263-5108
USA-IA-88-IA-All-output-554,Apple Valley Assisted Living - Osage,Assisted Living,300 Lyndale Street,,Osage,50461,IA,US,Mitchell,641-357-7083
USA-IA-88-IA-All-output-555,River Living Center,Assisted Living,831 South Highway 52,,Guttenberg,52052,IA,US,Clayton,563-252-3070
USA-IA-88-IA-All-output-556,Windsor Manor Webster City,Assisted Living,1401 Wall Street,,Webster City,50595,IA,US,Hamilton,515-832-1188
USA-IA-88-IA-All-output-557,Irving Point,Assisted Living,910 7th Avenue SE,,Cedar Rapids,52401,IA,US,Linn,319-294-5007
USA-IA-88-IA-All-output-558,Bavarian Meadows Assisted Living,Assisted Living,632 L-14 Unit 130,,Remsen,51050,IA,US,Plymouth,712-786-1660
USA-IA-88-IA-All-output-559,Gardens @ Cherokee,Assisted Living,1610 Hwy 3,,Cherokee,51012,IA,US,Cherokee,712-225-2999
USA-IA-88-IA-All-output-560,SunnyBrook Living Care Center,Assisted Living,400 Highland Street,,Fairfield,52556,IA,US,Jefferson,641-209-1600
USA-IA-88-IA-All-output-561,Prairie Hills at Des Moines,Assisted Living,5815 SE 27th Street,,Des Moines,50320,IA,US,Polk,515-256-9143
USA-IA-88-IA-All-output-562,Whispering Creek,Assisted Living,2607 Nicklaus Blvd.,,Sioux City,51106,IA,US,Woodbury,712-276-1879
USA-IA-88-IA-All-output-563,Deerfield Place,Assisted Living,505 East Gilman Street,,Sheffield,50475,IA,US,Franklin,641-892-4691 
USA-IA-88-IA-All-output-564,Sunrise Assisted Living Suites,Assisted Living,599 Taylor Street,,Traer,50675,IA,US,Tama,(319) 478-2730
USA-IA-88-IA-All-output-565,Solon Assisted Living Village,Assisted Living,623 E 5th Street,,Solon,52333,IA,US,Johnson,(319) 624-5353
USA-IA-88-IA-All-output-566,Summit House Retirement Community,Assisted Living,600 1st Street NW,,Britt,50423,IA,US,Hancock,641-843-3333
USA-IA-88-IA-All-output-567,Homestead of Osceola(West View AL),Assisted Living,334 North West View Drive,,Osceola,50213,IA,US,Clarke,(641) 342-1036
USA-IA-88-IA-All-output-568,Vintage Hills Retirement Community of Indianola,Assisted Living,604 E Hillcrest Drive,,Indianola,50125-1759,IA,US,Warren,515-961-1924
USA-IA-88-IA-All-output-569,Golden Horizons ,Assisted Living,800 Byron Goddersen Dr,,Ida Grove,51445,IA,US,Ida,712-364-4128
USA-IA-88-IA-All-output-570,Kennybrook Village,Assisted Living,200 SW Brookside Dr.,,Grimes,50111,IA,US,Polk,515-369-3900
USA-IA-88-IA-All-output-571,Aspen Heights Assisted Living,Assisted Living,1410 Aspen St,,Hull,51239,IA,US,Sioux,712-439-6715
USA-IA-88-IA-All-output-572,Vintage Hills at Prairie Trail,Assisted Living,1275 SW State St,,Ankeny,50023,IA,US,Polk,515-963-4000
USA-IA-88-IA-All-output-573,Hansen House,Assisted Living,404 Parkwild Dr,,Council Bluffs,51503,IA,US,Pottawattamie,712-256-4525
USA-IA-88-IA-All-output-574,Windsor Manor Nevada,Assisted Living,1642 South G Ave,,Nevada,50201,IA,US,Story,515-382-2980
USA-IA-88-IA-All-output-575,Windsor Manor Shenandoah,Assisted Living,601 Harrison Street,,Shenandoah,51601,IA,US,Page,712.635.4165
USA-IA-88-IA-All-output-576,Glen Oaks Alzheimers Special Care Center,Assisted Living,8525 Urbandale Ave,,Urbandale,50322,IA,US,Polk,515-331-0970
USA-IA-88-IA-All-output-577,Westside Assisted Living Suites,Assisted Living,110 Ely St,,Clarksville,50619,IA,US,Butler,319-278-4900
USA-IA-88-IA-All-output-578,Homestead of Albia,Assisted Living,6592 165th Street,,Albia,52531,IA,US,Monroe,641-932-2102
USA-IA-88-IA-All-output-579,Prairie Vista Village,Assisted Living,2785 First Avenue South,PO Box 335,Altoona,50009,IA,US,Polk,515-967-8700
USA-IA-88-IA-All-output-580,Windsor Manor Algona,Assisted Living,512 Finn Drive,,Algona,50511,IA,US,Kossuth,(515) 395-1512
USA-IA-88-IA-All-output-581,Winding Creek Meadows Assisted Living,Assisted Living,1044 9th Street,,Jesup,50648,IA,US,Buchanan,319.827.1052
USA-IA-88-IA-All-output-582,Windsor Manor Algona,Assisted Living,512 Finn Drive,,Algona,50511,IA,US,Kossuth,(515) 395-1512
USA-IA-88-IA-All-output-583,Winding Creek Meadows Assisted Living,Assisted Living,1044 9th Street,,Jesup,50648,IA,US,Buchanan,(319) 827-1052
USA-IA-88-IA-All-output-584,Frontier Management,Assisted Living,7420 Bridgeport Road,Suite 105,Portland,97224,OR,US,,(503) 597-4902
USA-IA-88-IA-All-output-585,Elms,Assisted Living,1007 3rd Street,,Reinbeck,50669,IA,US,Grundy,(319) 345-6812
USA-IA-88-IA-All-output-586,Donald Lundak Assisted Living Center,Assisted Living,21668 80th Street,,Cresco,52136,IA,US,Howard,(563) 547-1194
USA-IA-88-IA-All-output-587,Lakeside Assisted Living,Assisted Living,401 North Lawler Street,,Emmetsburg,50536,IA,US,Palo Alto,(712) 852-4060
USA-IA-88-IA-All-output-588,Riverview Terrace Assisted Living,Assisted Living,1501 St. Luke Drive,,Spencer,51301,IA,US,Clay,(712) 262-5932
USA-IA-88-IA-All-output-589,Northridge Village,Assisted Living,3300 George W. Carver Avenue,,Ames,50010,IA,US,Story,(515) 357-8395
USA-IA-88-IA-All-output-590,Windsor Manor Estherville,Assisted Living,2015 3rd Avenue North,,Estherville,51334,IA,US,Emmet,(712) 362-0171
USA-IA-88-IA-All-output-591,Cobblestone Court Assisted Living,Assisted Living,3187 140th Street,,Sumner,50674,IA,US,Bremer,(319) 231-3635
USA-IA-88-IA-All-output-592,Char-Mac of Manning,Assisted Living,203 11th Street,,Manning,51030,IA,US,Carroll,(712) 655-4893
USA-IA-88-IA-All-output-593,The Bridges at Ankeny,Assisted Living,3510 NW Abilene Road,,Ankeny,50023,IA,US,Polk,(515) 963-9815
USA-IA-88-IA-All-output-594,"Vinton Lutheran AL, IL, & Home Health",Assisted Living,1301 2nd Avenue,,Vinton,52349,IA,US,Benton,(319) 472-2092
USA-IA-88-IA-All-output-595,Country House Residence,Assisted Living,1831 East Kanesville Blvd.,,Council Bluffs,51503,IA,US,Pottawattamie,(712) 322-4100
USA-IA-88-IA-All-output-596,The Gardens of Cedar Rapids,Assisted Living,5710 Dean Road SW,,Cedar Rapids,52404,IA,US,Linn,(319) 930-6666
USA-IA-88-IA-All-output-597,Good Samaritan Society - Indianola,Home Health,708 South Jefferson Way ,P.O. Box 319,Indianola,50125,IA,US,Warren,(515) 961-2596
USA-IA-88-IA-All-output-598,"Childserve Habilitation Center / Homecare, Inc.",Home Health,5406 Merle Hay Road,,Johnston,50131,IA,US,Polk,(515) 727-8750
USA-IA-88-IA-All-output-599,Good Samaritan Society - Davenport,Home Health,700 Waverly Road,,Davenport,52804,IA,US,Scott,(563) 324-1651
USA-IA-88-IA-All-output-600,Pella Regional Health Center - Home Health,Home Health,404 Jefferson Street,,Pella,50219,IA,US,Marion,(641) 628-3150
USA-IA-88-IA-All-output-601,Sioux Center Health ,Home Health,1400 7th Avenue SE,,Sioux Center,51250,IA,US,Sioux,(712) 722-8260
USA-IA-88-IA-All-output-602,Great River Home Health Care,Home Health,1306 South Washington Road,,West Burlington,52655,IA,US,Des Moines,(319) 768-3350
USA-IA-88-IA-All-output-603,"Stay In Home Care, Inc.",Home Health,401 Main Street, PO Box 154,Royal,51357,IA,US,Clay,(712) 346-7019
USA-IA-88-IA-All-output-604,Above & Beyond Home Health ,Home Health,417 East 31st Street  ,,Monticello,52301,IA,US,Jones,(319) 465-3059
USA-IA-88-IA-All-output-605,Bremer County Health Department  - Home Health,Home Health,403 3rd Street SE,,Waverly,50677-3513,IA,US,Bremer,(319) 352-0082
USA-IA-88-IA-All-output-606,Buena Vista County Public Health & Home Care,Home Health,1709 East Richland Street,PO Box 663,Storm Lake,50588,IA,US,Buena Vista,(712) 749-2548
USA-IA-88-IA-All-output-607,Iowa Home Care LLC Corporate,Home Health,12107 Stratford Drive,,Clive,50325,IA,US,Polk,(515) 222-2285
USA-IA-88-IA-All-output-608,Iowa Home Care LLC - West Des Moines,Home Health,2500 University ,,West Des Moines,50266,IA,US,Polk,(515) 222-9995
USA-IA-88-IA-All-output-609,Iowa Home Care LLC - Fort Dodge,Home Health,1325 1st Avenue South,,Fort Dodge,50501-4948,IA,US,Webster,(515) 576-2273
USA-IA-88-IA-All-output-610,Iowa Home Care LLC - Ottumwa,Home Health,1112 North Van Buren Avenue,Suite 3,Ottumwa,52501,IA,US,Wapello,(641) 226-5050
USA-IA-88-IA-All-output-611,Circle of Friends Home Care,Home Health,1010 North 7th Street,,Chariton,50049,IA,US,Lucas,(641) 774-2339
USA-IA-88-IA-All-output-612,Advanced Home Health Care,Home Health,1603 Morgan Street,Suite 8,Keokuk,52632,IA,US,Des Moines,(319) 753-6270
USA-IA-88-IA-All-output-613,Universal Pediatric Services - WDM,Home Health,6750 Westown Parkway, Suite 115,West Des Moines,50266,IA,US,Dallas,(800) 333-5185
USA-IA-88-IA-All-output-614,Carroll Area Nursing Service,Home Health,603 West 8th Street, PO Box 683,Carroll,51401,IA,US,Carroll,(712) 792-1111
USA-IA-88-IA-All-output-615,Chickasaw County Public Health & Home Care Services,Home Health,260 East Prospect,PO Box 355,New Hampton,50659-0003,IA,US,Chickasaw,(641) 394-4053
USA-IA-88-IA-All-output-616,Universal Pediatric Services- Carroll,Home Health,829 North Griffith Road   PO Box 1234,,Carroll,51401-2709,IA,US,Carroll,(712) 792-1921
USA-IA-88-IA-All-output-617,Universal Pediatric Services - Newton,Home Health,115 North 3rd Avenue West ,,Newton,52205,IA,US,Jasper,(641) 792-5553
USA-IA-88-IA-All-output-618,"Sunnybrook Home Care, Inc. ",Home Health,400 S Highland St ,#102,Fairfield,52556,IA,US,Jefferson,(641) 472-4808
USA-IA-88-IA-All-output-619,"Home Sweet Home Care, Inc",Home Health,16 West Sixth Street,,Atlantic,50022-0384,IA,US,Cass,(712) 243-5343
USA-IA-88-IA-All-output-620,Gentiva Health Services - Hiawatha,Home Health,1067 North Center Point Road,,Hiawatha,52233,IA,US,Linn,(319) 393-4742
USA-IA-88-IA-All-output-621,Hamilton County Public Health Nursing Services,Home Health,820 James Street,,Webster City,50595,IA,US,Hamilton,(515) 832-9565
USA-IA-88-IA-All-output-622,Hancock County  Health System Community Health,Home Health,545 State Street,,Garner,50438,IA,US,Hancock,(641) 923-3676
USA-IA-88-IA-All-output-623,Greenbelt Homecare,Home Health,2411 Edgington Avenue,,Eldora,50627,IA,US,Hardin,(641) 939-8444
USA-IA-88-IA-All-output-624,Optimae Home Health,Home Health,206 West Burlington,,Fairfield,52556,IA,US,Jefferson ,(641) 472-4464
USA-IA-88-IA-All-output-625,Keokuk County PHNS,Home Health,101 South Main Street, Courthouse,Sigourney,52591,IA,US,Keokuk,(641) 622-3575
USA-IA-88-IA-All-output-626,"Community Health Services, Kossuth Regional Health Center ",Home Health,1515 South Phillips Street,,Algona,50511,IA,US,Kossuth,(515) 295-4430
USA-IA-88-IA-All-output-627,Lee County Health Department,Home Health,2218 Avenue H,,Fort Madison,52627,IA,US,Lee,(319) 372-5225
USA-IA-88-IA-All-output-628,"Mobile Nursing Services, LTD.",Home Health,705 Avenue G,,Fort Madison,52627,IA,US,Lee,(319) 372-8023
USA-IA-88-IA-All-output-629,Welcov Home Health of Logan,Home Health,314 South Elm Street,,Logan,51546,IA,US,Harrison,(712) 644-3529
USA-IA-88-IA-All-output-630,Recover Health of Sioux City,Home Health,117 Pierce Street, Suite 100,Sioux City,51105,IA,US,Woodbury,(712) 233-5494
USA-IA-88-IA-All-output-631,Wright County Health Department,Home Health,115 First Street SE,,Clarion,50525,IA,US,Wright,(515) 532-3461
USA-IA-88-IA-All-output-632,Webster County Health Department,Home Health,723 1st. Avenue South,Ste 220,Fort Dodge,50501,IA,US,Webster,(515) 573-4107
USA-IA-88-IA-All-output-633,Winnebago County Public Health,Home Health,216 South 4th Street,,Forest City,50436,IA,US,Winnebago,(641) 585-4763
USA-IA-88-IA-All-output-634,"Comfort Care Medicare, Inc.",Home Health,4027 Glass Road NE,,Cedar Rapids,52402,IA,US,Linn,(319) 294-3527
USA-IA-88-IA-All-output-635,Recover Health of Cedar Rapids,Home Health,700 1st Avenue NE, Suite 101,Cedar Rapids,52401,IA,US,Linn,(319) 373-6294
USA-IA-88-IA-All-output-636,Cerro Gordo County Department of Public Health,Home Health,22 North Georgia Suite 300,,Mason City,50401,IA,US,Cerro Gordo ,(641) 421-9300
USA-IA-88-IA-All-output-637,Therapy Solutions,Home Health,3315 First Avenue SE,,Cedar Rapids,52402,IA,US,Linn,(319) 861-3322
USA-IA-88-IA-All-output-638,Louisa County Public Health,Home Health,805 Highway 61 North,,Wapello,52653,IA,US,Louisa,(319) 523-3981
USA-IA-88-IA-All-output-639,"Skyline Center, Inc. Home Health",Home Health,2600 North Fourth Street,,Clinton,52732-3064,IA,US,Clinton,(563) 243-4065
USA-IA-88-IA-All-output-640,Dallas County Public Health Nursing Service,Home Health,25747 N Ave, Suite C,Adel,50003-1448,IA,US,Dallas,(515) 993-3750
USA-IA-88-IA-All-output-641,Mahaska Health Partnership Home Health & Hospice,Home Health,1225 C Avenue East,,Oskaloosa,52577,IA,US,Mahaska,(641) 672-3260
USA-IA-88-IA-All-output-642,Decatur County Public Health and Home Care ,Home Health,207 NE Idaho Street,,Leon,50144-0000,IA,US,Decatur,(641) 446-6518
USA-IA-88-IA-All-output-643,Welcov Home Health of Red Oak,Home Health,1600 Summit Street,,Red Oak,51566,IA,US,Montgomery,(712) 623-2500
USA-IA-88-IA-All-output-644,Des Moines County Health Department,Home Health,522 North Street,,Burlington,52601-0000,IA,US,Des Moines ,(319) 753-8290
USA-IA-88-IA-All-output-645,Good Samaritan Society - Home Care Spirit Lake,Home Health,1710 Lincoln Street,Suite A,Spirit Lake,51360,IA,US,Dickinson ,(712) 336-3412
USA-IA-88-IA-All-output-646,"Quality Home Care Professionals, Inc.",Home Health,101 East Marion Street,,Knoxville,50138,IA,US,Marion,(641) 828-7889
USA-IA-88-IA-All-output-647,Heights Home Health Inc,Home Health,114 N. 4th Street, Suite C,Mapleton,51034,IA,US,Monona,(712) 881-7144
USA-IA-88-IA-All-output-648,Floyd County Public Health/Home Health Care,Home Health,1003 Gilbert Street,,Charles City,50616-2637,IA,US,Floyd,(641) 257-6111
USA-IA-88-IA-All-output-649,Franklin County Public Health ,Home Health,1600 Central Avenue East ,,Hampton,50441,IA,US,Franklin,(641) 456-5820
USA-IA-88-IA-All-output-650,Southwest Iowa Home Health Services,Home Health,301 Main Street,BO Box 357,Sidney,51652-0357,IA,US,Fremont,(712) 374-2685
USA-IA-88-IA-All-output-651,Guthrie County Public Health Nursing Service,Home Health,2002 State Street,,Guthrie Center,50115,IA,US,Guthrie,(641) 747-3972
USA-IA-88-IA-All-output-652,Mary Greeley Home Health Services,Home Health,1114 Duff Ave,,Ames,50010,IA,US,Story,(515) 239-6730
USA-IA-88-IA-All-output-653,Taylor County Public Health,Home Health,405 Jefferson  Ste. 7,,Bedford,50833,IA,US,Taylor,(712) 523-3405
USA-IA-88-IA-All-output-654,Genesis VNA ,Home Health,2535 Maplecrest Road ,,Bettendorf,52722,IA,US,Scott,(563) 421-5500
USA-IA-88-IA-All-output-655,Orange City Home Health & Hospice,Home Health,1000 Lincoln Circle SE,,Orange City,51041,IA,US,Sioux,(712) 737-5279
USA-IA-88-IA-All-output-656,Recover Health of Council Bluffs,Home Health,1509 West Broadway Ste 4,,Council Bluffs,51501,IA,US,Pottawattamie,(712) 325-8989
USA-IA-88-IA-All-output-657,Grinnell Regional Home Care,Home Health,210 Fourth Ave,,Grinnell,50112,IA,US,Poweshiek,(641) 236-2059
USA-IA-88-IA-All-output-658,Sac County PHNS,Home Health,116 South State Street,Suite A,Sac City,50583,IA,US,Sac,(712) 662-4785
USA-IA-88-IA-All-output-659,"Family Care Solutions, LC",Home Health,3411 Devils Glen Rd,,Bettendorf,52722,IA,US,Scott,(563) 332-0520
USA-IA-88-IA-All-output-660,Pocahontas Community Hospital Home Health  Hospice,Home Health,606 NW 7th Street,,Pocahontas,50574,IA,US,Pocahontas,(712) 335-3501
USA-IA-88-IA-All-output-661,"Freedom Home Health Care, Inc. ",Home Health,2701 SE Convenience Blvd.,,Ankeny,50021,IA,US,Polk,(515) 207-1501
USA-IA-88-IA-All-output-662,St. Anthony Home Health/Hospice,Home Health,318 South Maple,,Carroll,51401,IA,US,Carroll,(712) 794-5279
USA-IA-88-IA-All-output-663,Spirit Home Healthcare,Home Health,12010 Ridgemont Drive,,Urbandale,50323,IA,US,Polk,(515) 987-9090
USA-IA-88-IA-All-output-664,Careage Home Care,Home Health,203 East Bow Drive,,Cherokee,51012,IA,US,Cherokee,(712) 225-5120
USA-IA-88-IA-All-output-665,Nurse Force,Home Health, 2900 Westown Parkway, Suite 200  ,West Des Moines,50266,IA,US,Polk,(515) 224-4566
USA-IA-88-IA-All-output-666,Welcov Home Health of Sergeant Bluff,Home Health,112 Gaul Drive,,Sergeant Bluff,51054,IA,US,Woodbury,(712) 943-7644
USA-IA-88-IA-All-output-667,Floyd Valley Community Health ,Home Health,714 Lincoln Street NE,Floyd Valley Hospital,LeMars,51031,IA,US,Plymouth,(712) 546-3335
USA-IA-88-IA-All-output-668,Hegg Home Health Care,Home Health,1202 21st Avenue,,Rock Valley,51247,IA,US,Sioux,(712) 476-8050
USA-IA-88-IA-All-output-669,Universal Pediatric Services - Sheldon,Home Health,702 Park Street    PO Box 158,,Sheldon,51201,IA,US,O'Brien,(712) 324-4012
USA-IA-88-IA-All-output-670,At Home with Western Home,Home Health,5201 South Main Street,,Cedar Falls,50613,IA,US,Black Hawk,(319) 277-7779
USA-IA-88-IA-All-output-671,Caregivers Home Health,Home Health,19999 St. Joseph's Drive,,Centerville,52544,IA,US,Appanoose,(641) 437-1117
USA-IA-88-IA-All-output-672,Gentiva Home Health - Des Moines,Home Health,6200 Aurora,Suite 100 E,Urbandale,50322,IA,US,Polk,(515) 277-0977
USA-IA-88-IA-All-output-673,St. Francis Manor,Home Health,2021 Fourth Avenue,,Grinnell,50112,IA,US,Poweshiek,(641) 236-7592
USA-IA-88-IA-All-output-674,Angels in the Home,Home Health,12107 Stratford Drive,,Clive,50325,IA,US,Polk,(515) 645-9117
USA-IA-88-IA-All-output-675,Keystone Home Health,Home Health,280 5th Street #2,,Keystone,52249,IA,US,,(319) 442-3650
USA-IA-88-IA-All-output-676,At Home Care Company Ankeny,Home Health,1513 N Ankeny Blvd. Ste 4,,Ankeny,50023,IA,US,Polk,(515) 963-4410
USA-IA-88-IA-All-output-677,Veterans Memorial Hospital Community and Home Care,Home Health,40 1st Street SE,,Waukon,52172,IA,US,Allamakee,(563) 568-5660
USA-IA-88-IA-All-output-678,"CARE at Home Iowa, LLC",Home Health,907 East Washington Street,Ste 105,Mt. Pleasant,52641,IA,US,Henry,(319) 330-1755
USA-IA-88-IA-All-output-679,Universal Pediatrics - Sioux City,Home Health,518 8th Street  Suite B,,Sioux City,51101,IA,US,Woodbury,(712) 234-3426
USA-IA-88-IA-All-output-680,Universal Pediatrics - Dubuque,Home Health,1605 Associates Drive    Ste. 103,,Dubuque,52002,IA,US,Dubuque,(563) 557-5762
USA-IA-88-IA-All-output-681,Home Instead Senior Care-Polk County,Home Health,414 61st Street,,Des Moines,50312,IA,US,Polk,(515) 221-0866
USA-IA-88-IA-All-output-682,Home Instead Senior Care-Cedar Rapids,Home Health,373 Collins Rd. NE  Ste. 101,,Cedar Rapids,52402,IA,US,Linn,(319) 247-0400
USA-IA-88-IA-All-output-683,Home Instead Senior Care-Milford,Home Health,PO Box 262,,Milford,51351,IA,US,Dickinson,(712) 338-6150
USA-IA-88-IA-All-output-684,Home Instead Senior Care-Waukee,Home Health,215 North Warrior Lane,Ste. B,Waukee,50263,IA,US,Dallas,(515) 978-7991
USA-IA-88-IA-All-output-685,Home Instead Senior Care-Waterloo,Home Health,1844 W Ridgeway Avenue,,Waterloo,50701,IA,US,Bremer,(319) 235-5999
USA-IA-88-IA-All-output-686,Home Instead Senior Care-Newton,Home Health,119 W 2nd Street N,,Newton,50208,IA,US,Jasper,(641) 792-1800
USA-IA-88-IA-All-output-687,Home Instead Senior Care-Quad Cities,Home Health,1977 Spruce Hills Drive,,Bettendorf,52722,IA,US,Scott,(563) 359-0027
USA-IA-88-IA-All-output-688,Connect Home Care,Home Health,1217 N. 6th Avenue Ste #3,,Winterset,50273,IA,US,Madison,(515) 462-0288
USA-IA-88-IA-All-output-689,Home Instead Senior Care-Iowa City,Home Health,1700 S. 1st Ave Eastdale Plaza Ste 25E,,Iowa City,52240,IA,US,Johnson,(319) 358-2340
USA-IA-88-IA-All-output-690,"Vinton Lutheran AL, IL, & Home Health",Home Health,1301 2nd Avenue,,Vinton,52349,IA,US,Benton,(319) 472-2092
USA-IA-88-IA-All-output-691,Countryside Nursing and Rehabilitation Center,Senior Apartments,6120 Morningside Avenue,,Sioux City,51106,IA,US,Woodbury,(712) 276-3000
USA-IA-88-IA-All-output-692,Good Samaritan Society - LeMars,Senior Apartments,1140 Lincoln Street NE,,LeMars,51031,IA,US,Plymouth,(712) 546-4101
USA-IA-88-IA-All-output-693,Fellowship Village,Senior Apartments,300 East Jefferson,,Inwood,51240,IA,US,Lyon,(712) 753-4663
USA-IA-88-IA-All-output-694,Good Samaritan Society - Estherville,Senior Apartments,1646 5th Avenue, North,Estherville,51334,IA,US,Emmet,(712) 362-3522
USA-IA-88-IA-All-output-695,Good Samaritan Society - George,Senior Apartments,324 1st Avenue ,PO Box 608,George,51237,IA,US,Lyon,(712) 475-3391
USA-IA-88-IA-All-output-696,Good Samaritan Society - Indianola,Senior Apartments,708 South Jefferson Way ,P.O. Box 319,Indianola,50125,IA,US,Warren,(515) 961-2596
USA-IA-88-IA-All-output-697,Good Samaritan Society - Ottumwa,Senior Apartments,2035 Chester Avenue,,Ottumwa,52501,IA,US,Wapello,(641) 682-8041
USA-IA-88-IA-All-output-698,Good Samaritan Society - Postville,Senior Apartments,400 Hardin Drive ,,Postville,52162,IA,US,Allamakee,(563) 864-7425
USA-IA-88-IA-All-output-699,Good Samaritan Society - Waukon,Senior Apartments,21 East  Main Street,,Waukon,52172,IA,US,Allamakee,(563) 568-3447
USA-IA-88-IA-All-output-700,Good Samaritan Society - West Union,Senior Apartments,201 Hall Street,,West Union,52175,IA,US,Fayette,(563) 422-3814
USA-IA-88-IA-All-output-701,Good Shepherd Health Center,Senior Apartments,P.O. Box 1707,302 2nd Street,Mason City,50402-1707,IA,US,Cerro Gordo,(641) 424-1740
USA-IA-88-IA-All-output-702,Holy Spirit Retirement Home,Senior Apartments,1701 West 25th Street,,Sioux City,51103,IA,US,Woodbury,(712) 252-2726
USA-IA-88-IA-All-output-703,Maple Heights,Senior Apartments,2 Sunrise Avenue,,Mapleton,51034,IA,US,Monona,(712) 881-1680
USA-IA-88-IA-All-output-704,Marian Home,Senior Apartments,2400 6th Avenue N,,Fort Dodge,50501,IA,US,Webster,(515) 576-1138
USA-IA-88-IA-All-output-705,Parkview Manor,Senior Apartments,516 13th Street,,Wellman,52356,IA,US,Washington,(319) 646-2911
USA-IA-88-IA-All-output-706,Pleasant View Home,Senior Apartments,410 Spruce Street,,Albert City,50510,IA,US,Buena Vista,(712) 843-2237
USA-IA-88-IA-All-output-707,Pleasant View Care Center,Senior Apartments,200 Shannon Drive,,Whiting,51063,IA,US,Monona,(712) 458-2417
USA-IA-88-IA-All-output-708,Prairie View Home Inn,Senior Apartments,610 N Eastern Street,,Sanborn,51248,IA,US,O'Brien,(712) 930-3228
USA-IA-88-IA-All-output-709,Scenic Living Communities,Senior Apartments,1409 Fremont Street,,Iowa Falls,50126,IA,US,Hardin,(641) 648-4671
USA-IA-88-IA-All-output-710,Stratford Specialty Care,Senior Apartments,1200 Hwy 175 East, P.O. Box 260,Stratford,50249,IA,US,Hamilton,
USA-IA-88-IA-All-output-711,Corning Specialty Care,Senior Apartments,1614 Northgate Drive,,Corning,50841,IA,US,Adams,(641) 322-4061
USA-IA-88-IA-All-output-712,Premier Estates of Toledo,Senior Apartments,403 Grandview Drive,,Toledo,52342-0279,IA,US,Tama,(641) 484-5080
USA-IA-88-IA-All-output-713,River Hills Village,Senior Apartments,20 Village Circle,,Keokuk,52632,IA,US,Lee,(319) 524-5772
USA-IA-88-IA-All-output-714,West Bridge Care & Rehabilitation,Senior Apartments,1015 West Summitt,P.O. Box 352,Winterset,50273-2209,IA,US,Madison,(515) 462-1711
USA-IA-88-IA-All-output-715,Creston Specialty Care,Senior Apartments,1001 Cottonwood Road,,Creston,50801,IA,US,Union,(641) 782-8511
USA-IA-88-IA-All-output-716,Scottish Rite Park Health Care Center,Senior Apartments,2909 Woodland Avenue,,Des Moines,50312-3885,IA,US,Polk,(515) 274-4614
USA-IA-88-IA-All-output-717,Good Samaritan Society - Davenport,Senior Apartments,700 Waverly Road,,Davenport,52804,IA,US,Scott,(563) 324-1651
