name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid,neighborhood
CAPITAL CARE ADULT DUPLEXES,,,,,,N/A,,,,,,,,,,,,(780) 371-6525,,,,,,,,,,,,,,,,,,,,,9935/39 178 Ave NW,,,EDMONTON,,,AB,,T5X 5X2,Canada,53.6407807,-113.4966804,Northwest Edmonton,True
CAPITAL CARE ADULT DUPLEXES,,,,,,N/A,,,,,,,,,,,,(780) 371-6525,,,,,,,,,,,,,,,,,,,,,9943/47 178 Ave,,,EDMONTON,,,AB,,T5X 5X2,Canada,53.6409046,-113.49695,Northwest Edmonton,True
DISCOVERY PLACE - THE HEIGHTS,,,,,,N/A,,,,,,,,,,,,(780) 987-6500,,,,,,,,,,,,,,,,,,,,,2 Highwood Blvd,,,DEVON,,,AB,,T9G 2G2,Canada,53.3519545,-113.7226452,,True
CATHOLIC SOCIAL SERVICES,,,,,,N/A,,,,,,,,,,,,(780) 701-9474,,,,,,,,,,,,,,,,,,,,,8815 99th St,,,EDMONTON,,,AB,,T6E 3V3,Canada,53.524238,-113.48568,South Central Edmonton,True
CITADEL MEWS WEST LTD.,,,,,,N/A,,,,,,,,,,,,(780) 431-5192,,,,,,,,,,,,,,,,,,,,,15 Erin Ridge Rd,,,ST. ALBERT,,,AB,,T8N 0G6,Canada,53.6570687,-113.6280739,,True
BRIGHTMORNINGSTAR CARE HOMES,,,,,,N/A,,,,,,,,,,,,(403) 226-1193,,,,,,,,,,,,,,,,,,,,,4 Panatella Ln NW,,,CALGARY,,,AB,,T3K 6C4,Canada,51.166213,-114.072477,Northwest Calgary,True
SHEPHERD'S GARDENS,,,,,,(780) 462-1643,,,,,,,,,,,,(780) 463-9810,,,,,,,,,,,,,,,,,,,,,6608 28 Ave,,,EDMONTON,,,AB,,T6K 2R1,Canada,53.459179,-113.435209,Southeast Edmonton,True
ST. MARY'S HEALTH CARE CENTRE,,,,,,N/A,,,,,,,,,,,,(780) 690-2896,,,,,,,,,,,,,,,,,,,,,451 Dechauney Ave,,,TROCHU,,,AB,,T0M 2C0,Canada,51.8199356,-113.2287613,,True
NORTH HILL,,,,,,N/A,,,,,,,,,,,,(403) 250-7333,,,,,,,,,,,,,,,,,,,,,2008 13 St NW,,,CALGARY,,,AB,,T2M 4R1,Canada,51.0703164,-114.0920952,Northwest Calgary,True
"EXCEL RESOURCES SOCIETY, RESIDENCE #35 (LAUDERDALE)",,,,,,N/A,,,,,,,,,,,,(780) 414-0348,,,,,,,,,,,,,,,,,,,,,10109 132 Ave,,,EDMONTON,,,AB,,T5H 4E1,Canada,53.591887,-113.495161,Northwest Edmonton,True
MCLEOD PERSONAL CARE,,,,,,N/A,,,,,,,,,,,,(780) 477-1452,,,,,,,,,,,,,,,,,,,,,11847 87 St,,,EDMONTON,,,AB,,T5B 3N1,Canada,53.5717985,-113.4739931,Eastwood,True
INGLEWOOD,,,,,,(403) 346-1109,,,,,,,,,,,,(403) 346-1134,,,,,,,,,,,,,,,,,,,,,10 Inglewood Dr,,,RED DEER,,,AB,,T4R 0L2,Canada,52.236605,-113.77214,Inglewood East,True
MEADOW'S PLACE - E4C,,,,,,N/A,,,,,,,,,,,,(780) 425-7927,,,,,,,,,,,,,,,,,,,,,10921 93 St,,,EDMONTON,,,AB,,T5H 1Z1,Canada,53.5576285,-113.4817304,McCauley,True
APPROVED HOME,,,,,,(403) 245-3584,,,,,,,,,,,,(403) 235-6889,,,,,,,,,,,,,,,,,,,,,924 Maitland Way NE,,,CALGARY,,,AB,,T2A 5M9,Canada,51.0606135,-113.9371488,Northeast Calgary,True
HOPE HOMES INC. #4,,,,,,(403) 272-5744,,,,,,,,,,,,(403) 272-5506,,,,,,,,,,,,,,,,,,,,,123 Maidstone Way NE,,,CALGARY,,,AB,,T2A 3Y6,Canada,51.056061,-113.955799,Northeast Calgary,True
HILLVIEW LODGE,,,,,,(403) 823-2070,,,,,,,,,,,,(403) 823-3290,,,,,,,,,,,,,,,,,,,,,696 6 Ave E,,,DRUMHELLER,,,AB,,T0J 0Y5,Canada,51.4590579,-112.6978959,,True
MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. #10,,,,,,N/A,,,,,,,,,,,,(780) 903-3734,,,,,,,,,,,,,,,,,,,,,14908 16 St,,,EDMONTON,,,AB,,T5Y 3J1,Canada,53.6124448,-113.3670007,Northeast Edmonton,True
MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. #11,,,,,,N/A,,,,,,,,,,,,(780) 903-3734,,,,,,,,,,,,,,,,,,,,,1612 147 Ave,,,EDMONTON,,,AB,,T5Y 2X9,Canada,53.6100511,-113.3678533,Northeast Edmonton,True
ROBIN HOOD ASSOCIATION RESIDENCE #9,,,,,,(780) 449-2028,,,,,,,,,,,,(780) 467-7140,,,,,,,,,,,,,,,,,,,,,797 Cottonwood Ave,,,SHERWOOD PARK,,,AB,,T8H 2A4,Canada,53.5152215,-113.3031113,,True
MEADOW'S PLACE - E4C,,,,,,N/A,,,,,,,,,,,,(780) 425-7927,,,,,,,,,,,,,,,,,,,,,9419 110 Ave,,,EDMONTON,,,AB,,T5H 1H2,Canada,53.5582753,-113.4847588,McCauley,True
SHARP FOUNDATION - BESWICK HOUSE (THE),,,,,,N/A,,,,,,,,,,,,(403) 272-2912,,,,,,,,,,,,,,,,,,,,,A023 5717 2 St SW,,,CALGARY,,,AB,,T2H 0A1,Canada,51.0032836,-114.0687937,Southeast Calgary,False
SUNRISE VILLAGE PONOKA,,,,,,(403) 783-3324,,,,,,,,,,,,(403) 783-3373,,,,,,,,,,,,,,,,,,,,,4004 40 Street Close,,,PONOKA,,,AB,,T4J 0A3,Canada,52.6702762,-113.5627302,,True
GOOD SAMARITAN SOCIETY CLEARWATER CENTRE,,,,,,N/A,,,,,,,,,,,,(403) 845-6033,,,,,,,,,,,,,,,,,,,,,Main Office 8861 75 St,,,EDMONTON,,,AB,,T6C 4G8,Canada,53.5237826,-113.4423693,Kenilworth,False
THE GOOD SAMARITAN SOCIETY - PRAIRIE RIDGE,,,,,,N/A,,,,,,,,,,,,(403) 752-3441,,,,,,,,,,,,,,,,,,,,,328 Broadway S,,,RAYMOND,,,AB,,T0K 2S0,Canada,49.4548848,-112.6632234,,True
HOME #11,,,,,,N/A,,,,,,,,,,,,(780) 645-3472,,,,,,,,,,,,,,,,,,,,,5125 51 Ave,,,ST. PAUL,,,AB,,T0A 3A1,Canada,53.992079,-111.301336,,True
104 SCENIC BOW PLACE,,,,,,N/A,,,,,,,,,,,,(403) 284-1121,,,,,,,,,,,,,,,,,,,,,104 Scenic Bow Pl NW,,,CALGARY,,,AB,,T3L 1S4,Canada,51.1000445,-114.2126359,Northwest Calgary,True
AGE CARE SUNRISE GARDENS,,,,,,N/A,,,,,,,,,,,,(403) 794-2105,,,,,,,,,,,,,,,,,,,,,1235 3 St W,,,BROOKS,,,AB,,T1R 0P7,Canada,50.583931,-111.9007,,True
LUXSTONE MANOR,,,,,,N/A,,,,,,,,,,,,(403) 945-4700,,,,,,,,,,,,,,,,,,,,,2014 Luxstone Blvd SW,,,AIRDRIE,,,AB,,T4B 0L6,Canada,51.2717543,-114.0201584,,True
RIJAMO CARE HOME INC. II,,,,,,N/A,,,,,,,,,,,,(403) 370-5604,,,,,,,,,,,,,,,,,,,,,15816 6 St SE,,,CALGARY,,,AB,,T2X 1J4,Canada,50.9127441,-114.0473415,Southeast Calgary,True
SUNSET MANOR,,,,,,N/A,,,,,,,,,,,,(403) 227-8200,,,,,,,,,,,,,,,,,,,,,3312 52 Ave,,,INNISFAIL,,,AB,,T4G 0C3,Canada,52.0092656,-113.9556299,,True
BALWIN,,,,,,N/A,,,,,,,,,,,,(780) 444-1960,,,,,,,,,,,,,,,,,,,,,12838 87 St,,,EDMONTON,,,AB,,T5E 3E1,Canada,53.5871619,-113.4748058,Killarney,True
CAPITOL HILL,,,,,,N/A,,,,,,,,,,,,(403) 250-7333,,,,,,,,,,,,,,,,,,,,,2006 13 St NW,,,CALGARY,,,AB,,T2M 4R1,Canada,51.070187,-114.0921021,Northwest Calgary,True
BOARDWALK RETIREMENT COMMUNITY AT VARSITY,,,,,,N/A,,,,,,,,,,,,(403) 508-0684,,,,,,,,,,,,,,,,,,,,,3524 31 St NW,,,CALGARY,,,AB,,T2L 2A4,Canada,51.0844904,-114.1288361,Northwest Calgary,True
HOPE HOMES INC. #5,,,,,,(403) 272-5744,,,,,,,,,,,,(403) 272-5506,,,,,,,,,,,,,,,,,,,,,12523 Lake Geneva Rd SE,,,CALGARY,,,AB,,T2J 2S4,Canada,50.939098,-114.04024,Southeast Calgary,True
HOPE COTTAGE INC. - RESIDENCE #8,,,,,,N/A,,,,,,,,,,,,(780) 249-0966,,,,,,,,,,,,,,,,,,,,,4355 McClung Cr,,,EDMONTON,,,AB,,T6R 0M8,Canada,53.4432301,-113.5552395,Southwest Edmonton,True
RGC HEALTH CARE 3,,,,,,N/A,,,,,,,,,,,,(403) 202-3992,,,,,,,,,,,,,,,,,,,,,81 Shawbrooke Green SW,,,CALGARY,,,AB,,T2Y 3B8,Canada,50.905659,-114.096501,Southwest Calgary,True
CORE ASSOCIATION - SOUTHRIDGE,,,,,,N/A,,,,,,,,,,,,(403) 529-2784,,,,,,,,,,,,,,,,,,,,,64 Southridge Dr,,,MEDICINE HAT,,,AB,,T1B 2N6,Canada,50.0088297,-110.6853577,,True
AOMEGA LODGES VI (AOMEGA GROUP INC.),,,,,,N/A,,,,,,,,,,,,(403) 730-8442,,,,,,,,,,,,,,,,,,,,,14315 Evergreen St SW,,,CALGARY,,,AB,,T2Y 3B1,Canada,50.9242852,-114.0950999,Southwest Calgary,True
URSA - BOB WARD,,,,,,N/A,,,,,,,,,,,,(403) 272-7722,,,,,,,,,,,,,,,,,,,,,111 5010 50 St SW,,,CALGARY,,,AB,,T3E 7R7,Canada,51.0098931,-114.1594229,Southwest Calgary,True
URSA - ALICE BISSETE,,,,,,N/A,,,,,,,,,,,,(403) 272-7722,,,,,,,,,,,,,,,,,,,,,114 2990 17 St SE,,,CALGARY,,,AB,,T2G 0L5,Canada,51.0276644,-114.0184965,Southeast Calgary,True
"CHAMPION'S CENTRE (THE), BROOKS",,,,,,N/A,,,,,,,,,,,,(403) 362-4440,,,,,,,,,,,,,,,,,,,,,416 3 Ave W,,,BROOKS,,,AB,,T1R 0B2,Canada,50.568045,-111.90092,,True
EXCEL RESOURCES SOCIETY #24,,,,,,(780) 455-2589,,,,,,,,,,,,(780) 414-4718,,,,,,,,,,,,,,,,,,,,,9797 110 St NW,Suite 500,,EDMONTON,,,AB,,T5K 2L9,Canada,53.5360499,-113.5098991,North Central Edmonton,True
ROSEDALE ST. ALBERT,,,,,,N/A,,,,,,,,,,,,(780) 425-1668,,,,,,,,,,,,,,,,,,,,,20 Hebert Rd,,,ST. ALBERT,,,AB,,T5W 4L8,Canada,53.624256,-113.604505,,True
THE GOOD SAMARITAN SOCIETY LEE CREST,,,,,,N/A,,,,,,,,,,,,(403) 653-2034,,,,,,,,,,,,,,,,,,,,,989 1 St E,,,CARDSTON,,,AB,,T0K 0K0,Canada,49.1885933,-113.2989575,,True
"THE GOOD SAMARITAN SOCIETY LEE CREST, COTTAGE 1",,,,,,N/A,,,,,,,,,,,,(403) 653-2034,,,,,,,,,,,,,,,,,,,,,980 1 St E,,,CARDSTON,,,AB,,T0K 0K0,Canada,49.1885933,-113.2989575,,True
"THE GOOD SAMARITAN SOCIETY LEE CREST, COTTAGE 2",,,,,,N/A,,,,,,,,,,,,(403) 653-2034,,,,,,,,,,,,,,,,,,,,,985 1 St E,,,CARDSTON,,,AB,,T0K 0K0,Canada,49.1885933,-113.2989575,,True
MCMAN YOUTH FAMILY AND COMMUNITY SERVICES,,,,,,(780) 712-7636,,,,,,,,,,,,(780) 712-7677,,,,,,,,,,,,,,,,,,,,,4926 1 Ave,,,EDSON,,,AB,,T7E 1V7,Canada,53.5811291,-116.428786,,True
PROVERBIUM HOMES V,,,,,,N/A,,,,,,,,,,,,(403) 613-2889,,,,,,,,,,,,,,,,,,,,,282 Hawkville Close NW,,,CALGARY,,,AB,,T3G 3N3,Canada,51.1340287,-114.1842882,Northwest Calgary,True
TOLUWA LODGES GROUP INC.,,,,,,N/A,,,,,,,,,,,,(403) 281-9156,,,,,,,,,,,,,,,,,,,,,12751 Bonaventure Dr SE,,,CALGARY,,,AB,,T2J 4X4,Canada,50.9370154,-114.0651205,Southeast Calgary,True
MIRKACARE SERVICES (KING EDWARD PARK),,,,,,N/A,,,,,,,,,,,,(780) 435-8336,,,,,,,,,,,,,,,,,,,,,7219 78 Ave,,,EDMONTON,,,AB,,T6B 0B8,Canada,53.513874,-113.439579,Southeast Edmonton,True
FISHING LAKE METIS SETTLEMENT SENIORS LODGE SOCIETY - VICTORIA LODGE,,,,,,N/A,,,,,,,,,,,,(780) 943-2633,,,,,,,,,,,,,,,,,,,,,General Delivery,,,FISHING LAKE,,,AB,,T0A 3G0,Canada,53.969476,-110.176726,,False
CAREWEST GARRISON GREEN,,,,,,N/A,,,,,,,,,,,,(403) 944-0118,,,,,,,,,,,,,,,,,,,,,3108 Don Ethell Blvd SW,,,CALGARY,,,AB,,T3E 6Z5,Canada,51.0048582,-114.1286401,Southwest Calgary,True
BALWIN VILLA,,,,,,(780) 455-2589,,,,,,,,,,,,(780) 414-4718,,,,,,,,,,,,,,,,,,,,,6920 128 Ave NW,,,EDMONTON,,,AB,,T5C 1S7,Canada,53.5862192,-113.4478235,Northeast Edmonton,True
LEGACY LODGE,,,,,,N/A,,,,,,,,,,,,(403) 942-8400,,,,,,,,,,,,,,,,,,,,,335 Lettice Perry Rd N,,,LETHBRIDGE,,,AB,,T1H 5V7,Canada,49.733968,-112.825419,North Lethbridge,True
CATHOLIC SOCIAL SERVICES,,,,,,N/A,,,,,,,,,,,,(780) 701-9473,,,,,,,,,,,,,,,,,,,,,8815 99th St,,,EDMONTON,,,AB,,T6E 3V3,Canada,53.524238,-113.48568,South Central Edmonton,True
ALLEN GRAY CONTINUING CARE,,,,,,(780) 465-2073,,,,,,,,,,,,(780) 469-9606,,,,,,,,,,,,,,,,,,,,,5005 28 Ave,,,EDMONTON,,,AB,,T6L 7G1,Canada,53.4587911,-113.4226032,Southeast Edmonton,True
325129 ALBERTA LTD. O/A MADYSON MANOR,,,,,,N/A,,,,,,,,,,,,(780) 672-4136,,,,,,,,,,,,,,,,,,,,,5511 50 Ave,,,WETASKIWIN,,,AB,,T9A 0T4,Canada,52.9703916,-113.3870769,,True
POINTS WEST LIVING WAINWRIGHT INC.,,,,,,(780) 845-2090,,,,,,,,,,,,(780) 845-2080,,,,,,,,,,,,,,,,,,,,,2710 11 Ave,,,WAINWRIGHT,,,AB,,T9W 0B1,Canada,52.8405853,-110.8312007,,True
LACALTA LODGE,,,,,,N/A,,,,,,,,,,,,(780) 623-4364,,,,,,,,,,,,,,,,,,,,,9118 Beaverhill Rd,,,LAC LA BICHE,,,AB,,T0A 2C0,Canada,54.7722757,-111.9640217,,True
EXTENDICARE MICHENER HILL,,,,,,(403) 346-0589,,,,,,,,,,,,(403) 348-0340,,,,,,,,,,,,,,,,,,,,,12 Michener Blvd,,,RED DEER,,,AB,,T4P 0M1,Canada,52.269912,-113.7803518,Michener Hill,True
EXTENDICARE MICHENER HILL,,,,,,(403) 348-5970,,,,,,,,,,,,(403) 348-0340,,,,,,,,,,,,,,,,,,,,,12 Michener Blvd,,,RED DEER,,,AB,,T4P 0M1,Canada,52.269912,-113.7803518,Michener Hill,True
665353 ALBERTA LTD,,,,,,N/A,,,,,,,,,,,,(403) 293-9601,,,,,,,,,,,,,,,,,,,,,36 Fallswater Cr NE,,,CALGARY,,,AB,,T3J 1B6,Canada,51.098648,-113.94117,Northeast Calgary,True
COLLEGESIDE GARDENS,,,,,,N/A,,,,,,,,,,,,(403) 357-3700,,,,,,,,,,,,,,,,,,,,,87 College Cir,,,RED DEER,,,AB,,T4R 0M2,Canada,52.249437,-113.829126,,True
KENTWOOD PLACE TRANSITIONAL HOUSING,,,,,,N/A,,,,,,,,,,,,(403) 340-4700,,,,,,,,,,,,,,,,,,,,,120 Kendrew Dr,,,RED DEER,,,AB,,T4P 3T8,Canada,52.311284,-113.832795,Kentwood West,True
DALHOUSIE CARE CENTRE INC.,,,,,,N/A,,,,,,,,,,,,(403) 452-8089,,,,,,,,,,,,,,,,,,,,,233 Hidden Cir NW,,,CALGARY,,,AB,,T3A 5G7,Canada,51.145674,-114.113175,Northwest Calgary,True
SISTERS CARE HOME,,,,,,(403) 293-5745,,,,,,,,,,,,(403) 293-0210,,,,,,,,,,,,,,,,,,,,,4708 60 St NE,,,CALGARY,,,AB,,T1Y 5E8,Canada,51.0931729,-113.9462476,Northeast Calgary,True
SECURA CARE HOMES INC.,,,,,,N/A,,,,,,,,,,,,(403) 730-8442,,,,,,,,,,,,,,,,,,,,,1216 New Brighton Dr SE,,,CALGARY,,,AB,,T2Z 0W1,Canada,50.9203079,-113.9362032,Southeast Calgary,True
SECURA CARE HOMES INC.,,,,,,N/A,,,,,,,,,,,,(403) 730-8442,,,,,,,,,,,,,,,,,,,,,1226 New Brighton Dr SE,,,CALGARY,,,AB,,T2Z 0W1,Canada,50.9200702,-113.9360965,Southeast Calgary,True
SECURA CARE HOMES INC.,,,,,,N/A,,,,,,,,,,,,(403) 730-8442,,,,,,,,,,,,,,,,,,,,,1264 New Brighton Dr SE,,,CALGARY,,,AB,,T2Z 0W3,Canada,50.9195094,-113.9361284,Southeast Calgary,True
SECURA CARE HOMES INC.,,,,,,N/A,,,,,,,,,,,,(403) 730-8442,,,,,,,,,,,,,,,,,,,,,1290 New Brighton Dr SE,,,CALGARY,,,AB,,T2Z 0W3,Canada,50.9190783,-113.9361884,Southeast Calgary,True
SECURA CARE HOMES INC.,,,,,,N/A,,,,,,,,,,,,(403) 730-8442,,,,,,,,,,,,,,,,,,,,,9 Brightonwoods Green SE,,,CALGARY,,,AB,,T2Z 0W1,Canada,50.9207425,-113.9364115,Southeast Calgary,True
ST. ANDREW'S CENTRE,,,,,,N/A,,,,,,,,,,,,(780) 452-4444,,,,,,,,,,,,,,,,,,,,,12720 111 Ave,,,EDMONTON,,,AB,,T5M 3X3,Canada,53.5594216,-113.5426548,Northwest Edmonton,True
AOMEGA LODGES VII,,,,,,N/A,,,,,,,,,,,,(403) 730-8442,,,,,,,,,,,,,,,,,,,,,64 Evanspark Way NW,,,CALGARY,,,AB,,T3P 0E4,Canada,51.1720995,-114.1153682,Northwest Calgary,True
ROSEHAVEN CARE CENTRE,,,,,,(780) 679-2001,,,,,,,,,,,,(780) 679-2008,,,,,,,,,,,,,,,,,,,,,4612 53 St,,,CAMROSE,,,AB,,T4V 1Y6,Canada,53.015253,-112.833517,,True
PLEASANT VALLEY LODGE,,,,,,N/A,,,,,,,,,,,,(780) 675-2529,,,,,,,,,,,,,,,,,,,,,4102 50 St,,,ATHABASCA,,,AB,,T9S 0A6,Canada,54.7096673,-113.2845152,,True
CATHOLIC SOCIAL SERVICES,,,,,,N/A,,,,,,,,,,,,(780) 701-9473,,,,,,,,,,,,,,,,,,,,,8815 99th St,,,EDMONTON,,,AB,,T6E 3V3,Canada,53.524238,-113.48568,South Central Edmonton,True
CATHOLIC SOCIAL SERVICES,,,,,,N/A,,,,,,,,,,,,(780) 701-9473,,,,,,,,,,,,,,,,,,,,,8815 99th St,,,EDMONTON,,,AB,,T6E 3V3,Canada,53.524238,-113.48568,South Central Edmonton,True
CASTLEWOOD CARE HOMES INC.,,,,,,(780) 477-7173,,,,,,,,,,,,(587) 521-3487,,,,,,,,,,,,,,,,,,,,,11704 174 Ave,,,EDMONTON,,,AB,,T5X 0A3,Canada,53.6366466,-113.5263336,Northwest Edmonton,True
EXTENDICARE FAIRMONT PARK,,,,,,N/A,,,,,,,,,,,,(403) 320-0102,,,,,,,,,,,,,,,,,,,,,115 Fairmont Blvd S,,,LETHBRIDGE,,,AB,,T1K 5V2,Canada,49.668213,-112.785546,South Lethbridge,True
GOOD SAMARITAN SOCIETY LINDEN VIEW,,,,,,N/A,,,,,,,,,,,,(403) 223-3341,,,,,,,,,,,,,,,,,,,,,4700 64 Ave,,,TABER,,,AB,,T1G 0C6,Canada,49.8001686,-112.1580423,,True
OPERATION FRIENDSHIP SENIORS SOCIETY - SPARLING LODGE,,,,,,N/A,,,,,,,,,,,,(780) 408-2985,,,,,,,,,,,,,,,,,,,,,9540 110A Ave,,,EDMONTON,,,AB,,T5H 4L1,Canada,53.5587861,-113.488852,McCauley,True
SALVATION ARMY ADDICTIONS AND RESIDENTIAL CENTRE,,,,,,(780) 426-5392,,,,,,,,,,,,(780) 429-4274,,,,,,,,,,,,,,,,,,,,,9611 102 Ave,,,EDMONTON,,,AB,,T5H 0E5,Canada,53.5443683,-113.4833194,North Central Edmonton,True
URBAN MANOR HOUSING SOCIETY,,,,,,(780) 425-5903,,,,,,,,,,,,(780) 425-5901,,,,,,,,,,,,,,,,,,,,,9524 104 Ave,,,EDMONTON,,,AB,,T5H 0J2,Canada,53.548775,-113.482063,North Central Edmonton,True
GLASTONBURY MEWS,,,,,,N/A,,,,,,,,,,,,(780) 341-2484,,,,,,,,,,,,,,,,,,,,,1585 Glastonbury Blvd,,,EDMONTON,,,AB,,T5T 2W5,Canada,53.497437,-113.6662747,West Edmonton,True
24 HOUR SUPPORT FOR SPECIAL NEEDS,,,,,,N/A,,,,,,,,,,,,(403) 285-7747,,,,,,,,,,,,,,,,,,,,,359 Whiteview Rd NE,,,CALGARY,,,AB,,T1Y 1P7,Canada,51.0838163,-113.9664798,Northeast Calgary,True
THE HEARTLAND RETIREMENT RESIDENCE,,,,,,N/A,,,,,,,,,,,,(403) 938-4448,,,,,,,,,,,,,,,,,,,,,47 Riverside Gate,,,OKOTOKS,,,AB,,T1S 0J2,Canada,50.7239013,-113.9797173,,False
POINTS WEST LIVING GRANDE PRAIRIE,,,,,,(780) 357-5710,,,,,,,,,,,,(780) 357-5700,,,,,,,,,,,,,,,,,,,,,11460 104 Ave,,,GRANDE PRAIRIE,,,AB,,T8V 3G9,Canada,55.1738696,-118.8397393,Westgate,True
POINTS WEST LIVING GRANDE PRAIRIE,,,,,,(780) 357-5710,,,,,,,,,,,,(780) 357-5700,,,,,,,,,,,,,,,,,,,,,11460 104 Ave,,,GRANDE PRAIRIE,,,AB,,T8V 3G9,Canada,55.1738696,-118.8397393,Westgate,True
ELDER'S CARING SHELTER OF GRANDE PRAIRIE,,,,,,(780) 538-9164,,,,,,,,,,,,(780) 882-7242,,,,,,,,,,,,,,,,,,,,,9702 99 Ave,,,GRANDE PRAIRIE,,,AB,,T8V 0R2,Canada,55.1700624,-118.7856307,Railway Industrial,True
PEACE HILLS LODGE,,,,,,N/A,,,,,,,,,,,,(780) 387-1904,,,,,,,,,,,,,,,,,,,,,4501 60 St,,,WETASKIWIN,,,AB,,T9A 1X7,Canada,52.965263,-113.400602,,True
CHATEAU THREE HILLS,,,,,,N/A,,,,,,,,,,,,(403) 443-2121,,,,,,,,,,,,,,,,,,,,,920 Main St,,,THREE HILLS,,,AB,,T0M 2A0,Canada,51.7039664,-113.2596924,,True
SUNRISE VILLAGE CAMROSE,,,,,,(780) 672-2985,,,,,,,,,,,,(780) 672-2746,,,,,,,,,,,,,,,,,,,,,6821 50 Ave,,,CAMROSE,,,AB,,T4V 5G5,Canada,53.0210607,-112.8590728,,True
WHISPERING WINDS VILLAGE,,,,,,N/A,,,,,,,,,,,,(403) 627-1997,,,,,,,,,,,,,,,,,,,,,941 Elizabeth St,,,PINCHER CREEK,,,AB,,T0K 1W0,Canada,49.4924639,-113.9399852,,True
EXTENDICARE EAUX CLAIRES,,,,,,N/A,,,,,,,,,,,,(780) 472-1106,,,,,,,,,,,,,,,,,,,,,16503 95 St,,,EDMONTON,,,AB,,T5Z 0G7,Canada,53.627025,-113.485909,Northeast Edmonton,True
STONY PLAIN CARE CENTRE,,,,,,(780) 963-0795,,,,,,,,,,,,(780) 963-2261,,,,,,,,,,,,,,,,,,,,,4800 55 Ave,,,STONY PLAIN,,,AB,,T7Z 1P9,Canada,53.52356,-114.003068,,True
MOUNT VIEW LODGE,,,,,,(403) 559-2333,,,,,,,,,,,,(403) 556-3603,,,,,,,,,,,,,,,,,,,,,5230 50 St,,,OLDS,,,AB,,T4H 1N7,Canada,51.793919,-114.111919,,True
WESTCLIFF PLACE BY EXQUISICARE,,,,,,N/A,,,,,,,,,,,,(780) 757-9637,,,,,,,,,,,,,,,,,,,,,4003 Westcliff Pl,,,EDMONTON,,,AB,,T6W 0X9,Canada,53.4346695,-113.624836,Southwest Edmonton,True
ROCKY RIDGE RETIREMENT COMMUNITY,,,,,,(403) 457-4847,,,,,,,,,,,,(403) 930-4848,,,,,,,,,,,,,,,,,,,,,10715 Rocky Ridge Blvd NW,,,CALGARY,,,AB,,T3G 4G1,Canada,51.1433472,-114.2428671,Northwest Calgary,True
PLEASANT VIEW LODGE,,,,,,N/A,,,,,,,,,,,,(780) 786-2393,,,,,,,,,,,,,,,,,,,,,4407 42A Ave,,,MAYERTHORPE,,,AB,,T0E 1N0,Canada,53.9456849,-115.1360264,,True
SUNSHINE VILLA,,,,,,N/A,,,,,,,,,,,,(780) 662-2490,,,,,,,,,,,,,,,,,,,,,5834 51 St,,,TOFIELD,,,AB,,T0B 4J0,Canada,53.3751521,-112.6661528,,True
SAGEWOOD SENIORS COMMUNITY INC.,,,,,,N/A,,,,,,,,,,,,(403) 361-8001,,,,,,,,,,,,,,,,,,,,,140 Cambridge Glen Dr,,,STRATHMORE,,,AB,,T1P 1N3,Canada,51.0574401,-113.3799034,,True
PINNACLE RESIDENCE,,,,,,N/A,,,,,,,,,,,,(780) 332-3367,,,,,,,,,,,,,,,,,,,,,178 Pinnacle Way,,,GRANDE PRAIRIE,,,AB,,T8W 2S9,Canada,55.1480801,-118.82965,Pinnacle Ridge,True
OPERATION FRIENDSHIP SENIORS SOCIETY - MCCAULEY LODGE,,,,,,N/A,,,,,,,,,,,,(780) 408-2996,,,,,,,,,,,,,,,,,,,,,9520 108 Ave,,,EDMONTON,,,AB,,T5H 0N2,Canada,53.554913,-113.485365,North Central Edmonton,True
SHEPHERD'S CARE VANGUARD,,,,,,N/A,,,,,,,,,,,,(780) 474-1798,,,,,,,,,,,,,,,,,,,,,10311 122 Ave,,,EDMONTON,,,AB,,T5G 0K8,Canada,53.5764994,-113.4989024,North Central Edmonton,True
GLOBEAS LODGE,,,,,,(403) 338-0353,,,,,,,,,,,,(403) 554-1918,,,,,,,,,,,,,,,,,,,,,119 Evansdale Common NW,,,CALGARY,,,AB,,T3P 0E6,Canada,51.1755188,-114.1060626,Northwest Calgary,True
ALBERTA HOME CARE (2009) LTD.,,,,,,N/A,,,,,,,,,,,,(403) 516-0630,,,,,,,,,,,,,,,,,,,,,21 Saddlelake Green NE,,,CALGARY,,,AB,,T3J 0M7,Canada,51.1288888,-113.9304189,Northeast Calgary,True
