row_id,Facility Name,Address1,Address2,City,Zip,State,Phone,Fax,Mailing Address1,Mailing Address2,Mailing City,Mailing Zip,Mailing State,Licensed Beds,Country,facility_type
USA-GA-78-GA-All-output-2026,SOUTHERN HAVEN,279 HAIG MILL ROAD,,DALTON,30721,GA,7062269158,,279 HAIG MILL ROAD,,DALTON,30721,GA,13,US,Nursing Home
USA-GA-78-GA-All-output-2027,DAVIS ELDERLY CARE,5275 HEREFORD FARM ROAD,,EVANS,30809,GA,7068685025,,5275 HEREFORD FARM ROAD,,EVANS,30809,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2028,FAITH PERSONAL CARE HOME,3310 TONEY DRIVE,,DECATUR,30032,GA,4045343259,,3310 TONEY DRIVE,,DECATUR,30032,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2029,GORDON PALACE,806 31ST STREET,,COLUMBUS,31906,GA,7065075658,7065075658,806 31ST STREET,,COLUMBUS,31906,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2030,ALLIANCE PCH,4328 CLEVEMONT ROAD,,ELLENWOOD,30294,GA,4043003572,,255 FIELDVIEW LANE,,COVINGTON,30016,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2031,GREATER CARE SERVICES PCH,4265 PARKWOOD DRIVE,,AUGUSTA,30906,GA,7067900143,,2329 BASSWOOD DRIVE,,AUGUSTA,30906,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2032,CARDINAL TRANSITIONAL CENTER,413 HENSON AVE,,COLUMBUS,31907,GA,7066824354,,413 HENSON AVE,,COLUMBUS,31907,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2033,GOOD SHEPHERD SENIOR LIVING,1712 BRASELTON HWY,,LAWRENCEVILLE,30043,GA,7709954447,7709954446,3226 STANCIL DRIVE,,DACULA,30019,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2034,FIRST LOVE PERSONAL CARE HOME #2,2734 MILLEDGEVILLE ROAD,,AUGUSTA,30904,GA,7069221330,,2734 MILLEDGEVILLE ROAD,,AUGUSTA,30904,GA,13,US,Nursing Home
USA-GA-78-GA-All-output-2035,HERITAGE OF BROOKSTONE,5235 STILESBORO ROAD,,KENNESAW,30152,GA,7704230080,,5235 STILESBORO ROAD,,KENNESAW,30152,GA,70,US,Nursing Home
USA-GA-78-GA-All-output-2036,HERITAGE OF PEACHTREE,1967 HIGHWAY 54 W,,PEACHTREE CITY,30269,GA,7706313461,,1967 HIGHWAY 54 W,,PEACHTREE CITY,30269,GA,50,US,Nursing Home
USA-GA-78-GA-All-output-2037,REMINGTON HOUSE,1508 RENAISSANCE DRIVE,,CONYERS,30012,GA,7707614888,,1508 RENAISSANCE DRIVE,,CONYERS,30012,GA,68,US,Nursing Home
USA-GA-78-GA-All-output-2038,SOUTHERN PLANTATION,580 TOMMY LEE FULLER DRIVE,,LOGANVILLE,30052,GA,7704662273,,580 TOMMY LEE FULLER DRIVE,,LOGANVILLE,30052,GA,87,US,Nursing Home
USA-GA-78-GA-All-output-2039,CARRIAGE HOUSE OF SOUTHERN PLANTATION,690 TOMMY LEE FULLER DRIVE,,LOGANVILLE,30052,GA,7704662273,,690 TOMMY LEE FULLER DRIVE,,LOGANVILLE,30052,GA,43,US,Nursing Home
USA-GA-78-GA-All-output-2040,HERITAGE OF SANDY PLAINS,3039 SANDY PLAINS ROAD,,MARIETTA,30066,GA,7709737303,,3039 SANDY PLAINS ROAD,,MARIETTA,30066,GA,70,US,Nursing Home
USA-GA-78-GA-All-output-2041,SAFE HAVEN AT LENOX PARK,1137 LYNMOOR DRIVE NE,,ATLANTA,30319,GA,4042357733,4042354050,1137 LYNMOOR DRIVE NE,,ATLANTA,30319,GA,9,US,Nursing Home
USA-GA-78-GA-All-output-2042,BLESSED GARDENZ,1161 HACKNEE COURT,,LAWRENCEVILLE,30044,GA,6783733900,,1161 HACKNEE COURT,,LAWRENCEVILLE,30044,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2043,ALL SEASON PCH II,2400 ELKS CLUB ROAD,,COVINGTON,30014,GA,6783429189,,2400 ELKS CLUB ROAD,,COVINGTON,30014,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2044,COMMUNITY LIVING SOLUTIONS,1973 MANHATTAN PKWY,,DECATUR,30035,GA,4046472867,,1973 MANHATTAN PKWY,,DECATUR,30035,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-2045,JR & C PERSONAL CARE HOME,2195 WAYNESBORO HWY,,HILTONIA,30467,GA,9128293152,,2195 WAYNESBORO HWY,,HILTONIA,30467,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2046,COMPASSIONATE LIVING PERSONAL CARE,2321 WATSON FAIL TRL,,LOGANVILLE,30052,GA,6788252327,,2321 WATSON FAIL TRL,,LOGANVILLE,30052,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2047,FORESTWOOD,2011 FORESTWOOD LANE,,COLUMBUS,31907,GA,7062490793,,2011 FORESTWOOD LANE,,COLUMBUS,31907,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2048,LOVELY HOME CARE,4545 SAINT ANDREWS DRIVE SW,,ATLANTA,30331,GA,4042541574,,4545 SAINT ANDREWS DRIVE SW,,ATLANTA,30331,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2049,YOUNGS COMFORT AND CARE HOME,103 WEST 51ST STREET,,SAVANNAH,31405,GA,9122004330,,103 WEST 51ST STREET,,SAVANNAH,31405,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-2050,UNIQUELEE TOUCHED PERSONAL CARE HOME,416 AZALEA DRIVE,,STOCKBRIDGE,30281,GA,7704059998,,416 AZALEA DRIVE,,STOCKBRIDGE,30281,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-2051,OPEN HEARTS RESIDENTIAL LIVING SERVICES,3437 PINE HILL DRIVE,,DECATUR,30032,GA,4072096822,,3437 PINE HILL DRIVE,,DECATUR,30032,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2052,ELDERLY HEAVEN,4999 BURLING GATE DRIVE,,LITHONIA,30038,GA,6786404974,,4999 BURLING GATE DRIVE,,LITHONIA,30038,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2053,LWLS MARIETTA,3148- B PENLAND DRIVE,,MARIETTA,30066,GA,7707269769,,5052 WOMACK AVENUE,,ACWORTH,30101,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2054,KRYSON HOPE,575 LAKERIDGE COURT,,COVINGTON,30016,GA,7707280829,,575 LAKERIDGE COURT,,COVINGTON,30016,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-2055,WEST PERSONAL CARE HOME III,507 MARTIN LUTHER KING JR DRIVE,,GREENSBORO,30642,GA,7064537911,,507 MARTIN LUTHER KING JR DRIVE,,GREENSBORO,30642,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2056,BOSWELL PERSONAL CARE HOME,4365 EATONTON ROAD,,MADISON,30650,GA,7063437827,,4365 EATONTON ROAD,,MADISON,30650,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2057,ANDRA HOUSE,111 ANDRA AVENUE,,WARNER ROBINS,31088,GA,4782934643,,111 ANDRA AVENUE,,WARNER ROBINS,31088,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2058,ANITA PERSONAL CARE HOME,4411 EWING ROAD,,AUSTELL,30106,GA,4045100648,,4411 EWING ROAD,,AUSTELL,30106,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2059,HUNT PERSONAL CARE HOME,1520 HUNT AVENUE,,COLUMBUS,31907,GA,7066412131,,1520 HUNT AVENUE,,COLUMBUS,31907,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2060,AGAPE PERSONAL CARE HOME OF MACON,4732 SGODA ROAD,,MACON,31217,GA,4787426934,,4732 SGODA ROAD,,MACON,31217,GA,8,US,Nursing Home
USA-GA-78-GA-All-output-2061,"VERANDA AT CARNESVILLE, THE",29 MCENTIRE STREET,,CARNESVILLE,30521,GA,7063842082,,29 MCENTIRE STREET,,CARNESVILLE,30521,GA,19,US,Nursing Home
USA-GA-78-GA-All-output-2062,ACE HOUSE,4609 N PEACHTREE ROAD,,ATLANTA,30338,GA,6784583704,,4609 N PEACHTREE ROAD,,ATLANTA,30338,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2063,ADONIS PERSONAL CARE HOME #2,1409 GREENVIEW WAY,,LAWRENCEVILLE,30044,GA,7707172751,,1409 GREENVIEW WAY,,LAWRENCEVILLE,30044,GA,12,US,Nursing Home
USA-GA-78-GA-All-output-2064,"LOVING HEART PCH, A",3437 GEBHART COURT,,HEPHZIBAH,30815,GA,7063333333,,3437 GEBHART COURT,,HEPHZIBAH,30815,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2065,LONGEVITY PCH #2,2884 LUMPKIN ROAD,,AUGUSTA,30906,GA,7063124327,,2884 LUMPKIN ROAD,,AUGUSTA,30906,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2066,HEAVENLY HANDS,3365 TANGLEWOOD DRIVE,,AUGUSTA,30909,GA,7063646660,,3365 TANGLEWOOD DRIVE,,AUGUSTA,30909,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2067,STILESBORO PERSONAL CARE HOME,4549 STILESBORO ROAD,,KENNESAW,30152,GA,6782900085,,4549 STILESBORO ROAD,,KENNESAW,30152,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2068,ANA'S PHC #2 PCH,730 TAB ROBERTS ROAD,,LAWRENCEVILLE,30043,GA,7708076989,,730 TAB ROBERTS ROAD,,LAWRENCEVILLE,30043,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2069,OV'S PERSONAL CARE HOME,4655 NEW CASTLE CIRCLE,,LITHONIA,30038-3516,GA,7703234335,,4655 NEW CASTLE CIRCLE,,LITHONIA,30038,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2070,SPECIAL TRANSITIONS,20 AQUINNAH DRIVE,,POOLER,31322,GA,9127044848,,20 AQUINNAH DRIVE,,POOLER,31322,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2071,ETTA'S HOUSE,1682 PHARRS ROAD,,SNELLVILLE,30078,GA,6787177107,,1682 PHARRS ROAD,,SNELLVILLE,30078,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2072,AZALEA MANOR PERSONAL CARE HOME,557 EAST WATERMAN STREET,,MARIETTA,30060,GA,7704280331,,557 EAST WATERMAN STREET,,MARIETTA,30060,GA,42,US,Nursing Home
USA-GA-78-GA-All-output-2073,MORNING GLORY,55 JAKE LEWIS DRIVE,,MCDONOUGH,30252,GA,6782517993,,55 JAKE LEWIS DRIVE,,MCDONOUGH,30252,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2074,YELLOW BRICK ROAD PERSONAL CARE HOME,5063 UPPER ELM STREET,,ATLANTA,30349,GA,7703069668,,5063 UPPER ELM STREET,,ATLANTA,30349,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2075,LOVING PCH,6468 FLEUR DE LIS DRIVE,,MORROW,30260,GA,7709684144,,2887 BLOSSOM LANE,,EAST POINT,30344,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2076,ALL SEASON PCH III,1647 DAISY COVE CIRCLE,,LAWRENCEVILLE,30045,GA,7708641055,,1647 DAISY COVE CIRCLE,,LAWRENCEVILLE,30045,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2077,ANGELS GARDEN SENIOR COMMUNITY BLDG #1,3093 HOG MOUNTAIN ROAD,,DACULA,30019,GA,6788892040,,3093 HOG MOUNTAIN ROAD,,DACULA,30019,GA,14,US,Nursing Home
USA-GA-78-GA-All-output-2078,LIA'S PERSONAL HOME CARE,2632 HERNDON ROAD,,LAWRENCEVILLE,30043,GA,7703385668,,2632 HERNDON ROAD,,LAWRENCEVILLE,30043,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2079,HIGHER LIVING PERSONAL CARE HOME,650 MAIN STREET,,WARRENTON,30828,GA,7064651188,,650 MAIN STREET,,WARRENTON,30828,GA,16,US,Nursing Home
USA-GA-78-GA-All-output-2080,SERENITY LIVING,144 KNIGHT STREET,,IRWINTON,31042,GA,4789437037,,P.O. BOX 387,,IRWINTON,31042,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2081,ROYAL COTTAGE PERSONAL CARE HOME,65 STONEY POINT TERRACE,,COVINGTON,30014,GA,6782618125,,65 STONEY POINT TERRACE,,COVINGTON,30014,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2082,MOSEBY PERSONAL CARE HOME,1806 CLAYSTONE WAY,,HEPHZIBAH,30815,GA,7068103159,,1806 CLAYSTONE WAY,,HEPHZIBAH,30815,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2083,NUE BEGINNINGS RESIDENCE HOME,2542 GREENES LANE,,POWDER SPRINGS,30127,GA,6783247833,,2542 GREENES LANE,,POWDER SPRINGS,30127,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2084,ATTENTIVE NEEDS,7264 AMANDA COURT,,RIVERDALE,30274,GA,7702102715,,7264 AMANDA COURT,,RIVERDALE,30274,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2085,PARADISE ONE PERSONAL CARE HOME,4088 HODGDON CORNERS DRIVE,,LITHONIA,30038,GA,6788860928,,4088 HODGDON CORNERS DRIVE,,LITHONIA,30038,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2086,MAGNOLIA MANOR OF MACON,194 PIERCE AVENUE,,MACON,31204,GA,4787416684,4787465577,194 PIERCE AVENUE,,MACON,31204,GA,30,US,Nursing Home
USA-GA-78-GA-All-output-2087,MARIANA HOME CARE,1822 MADRID FALLS ROAD,,BRASELTON,30517,GA,6789635279,,1822 MADRID FALLS ROAD,,BRASELTON,30517,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2088,BURST OF JOY,396 7TH AVE SE,,CAIRO,39828,GA,2293970819,,396 7TH AVE SE,,CAIRO,39828,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2089,PALM SHADE VILLA PCH II,12166 HWY 212,,COVINGTON,30014,GA,7705968683,,175 CROWELL ROAD NORTH,,COVINGTON,30014,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2090,PETAL'S 3 PCH,910 GEORGIAN HILLS DRIVE,,LAWRENCEVILLE,30045,GA,6786203068,,3371 GLEN SUMMIT LANE,,SNELLVILLE,30039,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2091,GREEN PARK PCH III,1570 MEADOWVIEW DRIVE,,MARIETTA,30062,GA,7706720021,,1570 MEADOWVIEW DRIVE,,MARIETTA,30062,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2092,LAKE OCONEE PCH I,108 OAK STREET,PO BOX 1152,GREENSBORO,30642,GA,7064531804,,P.O. BOX 1152,,GREENSBORO,30642,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2093,KINGDOM KARE PCH II,1061 ADRIAN CIRCLE,,GREENSBORO,30642,GA,7064542080,,P.O. BOX 1152,,GREENSBORO,30642,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2094,GROSVENOR QUALITY CARE,1222 S STONE MOUNTAIN LITHONIA ROAD,,LITHONIA,30058,GA,7704697800,,1222 S STONE MOUNTAIN LITHONIA ROAD,,LITHONIA,30058,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2095,CHARIS PERSONAL CARE HOMES,1914 SKIDAWAY ROAD,,SAVANNAH,31404,GA,9126042144,,1914 SKIDAWAY ROAD,,SAVANNAH,31404,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2096,TENDER HANDS HOME CARE,3025 SONYA LANE,,SNELLVILLE,30078,GA,6786157891,,3025 SONYA LANE,,SNELLVILLE,30078,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2097,GOOD FAITH PERSONAL CARE HOME,2075 NORTH ROAD,,SNELLVILLE,30078,GA,6783449947,,2075 NORTH ROAD,,SNELLVILLE,30078,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2098,SOUTHERN SENIOR LIVING COMMUNITY,515 SOUTH HUTCHINSON AVE,,ADEL,31620,GA,2292233242,2292233266,P.O. BOX 692,,ADEL,31620,GA,22,US,Nursing Home
USA-GA-78-GA-All-output-2099,HABERSHAM HOUSE,401 E 35TH STREET,,SAVANNAH,31401,GA,9123520070,,401 E 35TH STREET,,SAVANNAH,31401,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-2100,GENTLE TOUCH ELDER CARE PCH,3742 CITATION DRIVE,,DECATUR,30035,GA,4045498607,,3742 CITATION DRIVE,,DECATUR,30035,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2101,C AND L HOME AWAY FROM HOME,503 ELM AVENUE,,AMERICUS,31709,GA,2293800294,,503 ELM AVENUE,,AMERICUS,31709,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2102,"MORELAND HOUSE, THE",2670 BANKSTONE DRIVE,,MARIETTA,30064,GA,6788519050,,2670 BANKSTONE DRIVE,,MARIETTA,30064,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2103,HAMILTON HOUSE,512 HAMILTON COURT,,SAVANNAH,31401,GA,9123494813,,512 HAMILTON COURT,,SAVANNAH,31401,GA,12,US,Nursing Home
USA-GA-78-GA-All-output-2104,MILLER HOUSE,1928 MONTGOMERY CROSSROADS,,SAVANNAH,31406,GA,9123494830,,1928 MONTGOMERY CROSSROADS,,SAVANNAH,31406,GA,7,US,Nursing Home
USA-GA-78-GA-All-output-2105,DONNELLY HOUSE,1928 MONTGOMERY CROSSROADS,,SAVANNAH,31406,GA,9123494832,,1928 MONTGOMERY CROSSROADS,,SAVANNAH,31406,GA,8,US,Nursing Home
USA-GA-78-GA-All-output-2106,FAM PERSONAL CARE HOME,294 TANNERS BRIDGE ROAD,,BETHLEHEM,30620,GA,6784251193,,294 TANNERS BRIDGE ROAD,,BETHLEHEM,30620,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2107,SHALOM PERSONAL CARE HOME,683 MEPHISTO CIRCLE,,LAWRENCEVILLE,30046,GA,7703391789,,683 MEPHISTO CIRCLE,,LAWRENCEVILLE,30046,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2108,PEOPLE'S FIRST PCH,2177 TUDOR CASTLE WAY,,DECATUR,30035,GA,7708080708,,2177 TUDOR CASTLE WAY,,DECATUR,30035,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2109,HELPING HANDS OF MILLEDGEVILLE,525 HWY 24 E,,MILLEDGEVILLE,31061,GA,4784532142,,525 HWY 24 E,,MILLEDGEVILLE,31061,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2110,COUNTRY PARADISE PERSONAL CARE HOME,546 MACON RD,,MC INTYRE,31054,GA,4789463164,,115 LAKESHORE DRIVE S,,IVEY,31031,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2111,HEAVENLY CARES PERSONAL CARE HOME,562 ELLE'S WAY,,GRIFFIN,30223,GA,6786032013,,562 ELLE'S WAY,,GRIFFIN,30223,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2112,AMELIA GARDENS,545 TOONIGH ROAD,,WOODSTOCK,30188,GA,7705925799,,545 TOONIGH ROAD,,WOODSTOCK,30188,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2113,EVENING SUN PERSONAL CARE,1392 COLONY EAST CIRCLE,,STONE MOUNTAIN,30083,GA,4042890539,,1392 COLONY EAST CIRCLE,,STONE MOUNTAIN,30083,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2114,WE CARE PERSONAL CARE HOME FACILITY,206 WALNUT DRIVE,,AMERICUS,31719,GA,2299444208,,206 WALNUT DRIVE,,AMERICUS,31719,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2115,HOME SWEET HOME II,3605 ANDREA LEE COURT,,SNELLVILLE,30039,GA,6786919389,7706964189,3605 ANDREA LEE COURT,,SNELLVILLE,30039,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2116,TRINITY CARE HOME,4150 LOWER ROSWELL ROAD,,MARIETTA,30068,GA,7708998539,,4150 LOWER ROSWELL ROAD,,MARIETTA,30068,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2117,SOUTHERN CHOICES PCH,323 BLUESTONE DRIVE,,EAST DUBLIN,31027,GA,4782749086,,323 BLUESTONE DRIVE,,EAST DUBLIN,31027,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-2118,ARBORWOOD PERSONAL CARE HOME,342 ROCKBRIDGE ROAD SW,,LILBURN,30047,GA,7705640754,7705640754,P.O. BOX 3555,,LILBURN,30048,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2119,HOME STYLE LIVING PCH,314 GODSELLS STREET,,SAVANNAH,31405,GA,9126670667,,314 GODSELLS STREET,,SAVANNAH,31405,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-2120,DANVERS MANOR,2408 HILLVALE CIR,,LITHONIA,30058,GA,6787687999,,2408 HILLVALE CIR,,LITHONIA,30058,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2121,SUMMER WILLOW PERSONAL CARE HOME,259 NUNEZ-LEXSY ROAD,,SWAINSBORO,30401,GA,9125624325,,259 NUNEZ-LEXSY ROAD,,SWAINSBORO,30401,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-2122,SERENITY HOUSE,8599 SHERIDAN DRIVE,,JONESBORO,30236,GA,7704723593,,8599 SHERIDAN DRIVE,,JONESBORO,30236,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-2123,"MONTCLAIR, THE",2100 CLAIRMONT LAKE,,DECATUR,30033,GA,4046338875,,2100 CLAIRMONT LAKE,,DECATUR,30033,GA,58,US,Nursing Home
USA-GA-78-GA-All-output-2124,MARY'S HAVEN,310 S HUTCHINSON AVENUE,,ADEL,31620,GA,2298964760,,310 S HUTCHINSON AVENUE,,ADEL,31620,GA,12,US,Nursing Home
USA-GA-78-GA-All-output-2125,MULBERRY GROVE,343 PRICE STREET,,STATHAM,30666,GA,7707256978,,343 PRICE STREET,,STATHAM,30666,GA,46,US,Nursing Home
USA-GA-78-GA-All-output-2126,HOUSE OF LOVE PERSONAL CARE HOME,8635 E  UNION HILL ROAD,,WINSTON,30187,GA,7706938967,,3136 GOLF RIDGE BLVD,,DOUGLASVILLE,30134,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-2127,SOUTH DOOLEY RETIREMENT CENTER II,1400 SWIFT STREET,,PERRY,31069,GA,4782241573,,1400 SWIFT STREET,,PERRY,31069,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2128,SEA BREEZE PERSONAL CARE HOME,1431 PROVIDENCE WAY,,LAWRENCEVILLE,30045,GA,7709628417,,3132 ROBINSON,,SCOTTDALE,30079,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-2129,GARDENS OF ROSWELL,9212 NESBIT FERRY ROAD,,ALPHARETTA,30022,GA,7709920505,,9212 NESBIT FERRY ROAD,,ALPHARETTA,30022,GA,48,US,Nursing Home
USA-GA-78-GA-All-output-2130,LAKE IRMA RETIREMENT HOME,103 W MAIN STREET,,LAKELAND,31635,GA,2294828164,,103 W MAIN STREET,,LAKELAND,31635,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-2131,EASTSIDE GARDENS,2078 SCENIC HWY,,SNELLVILLE,30078,GA,7709828012,,2078 SCENIC HWY,,SNELLVILLE,30078,GA,66,US,Nursing Home
USA-GA-78-GA-All-output-2132,SUMMERS LANDING TILLY MILL,4821 NORTH PEACHTREE ROAD,,DUNWOODY,30338,GA,7704529558,,4821 NORTH PEACHTREE ROAD,,DUNWOODY,30338,GA,30,US,Nursing Home
USA-GA-78-GA-All-output-2133,BROOKDALE AUGUSTA,326 BOY SCOUT ROAD,,AUGUSTA,30909,GA,7067386003,,326 BOY SCOUT ROAD,,AUGUSTA,30909,GA,48,US,Nursing Home
USA-GA-78-GA-All-output-2134,INSIGNIA OF SANDY SPRINGS,690 MOUNT VERNON HWY,NE,ATLANTA,30328,GA,4048438857,,690 MOUNT VERNON HWY,NE,ATLANTA,30328,GA,74,US,Nursing Home
USA-GA-78-GA-All-output-2135,GOLDEN ROSE PERSONAL CARE HOME,2147 POST OAK TRITT ROAD,,MARIETTA,30066,GA,7709731594,6785940969,2147 POST OAK TRITT ROAD,,MARIETTA,30066,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-2136,STANDARD PERSONAL CARE HOME,2761 KELLEY CHAPEL ROAD,,DECATUR,30034,GA,6787052396,,2761 KELLEY CHAPEL ROAD,,DECATUR,30034,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2137,FITE LIVING CENTER,5 FITE STREET,,CARTERSVILLE,30120,GA,7703822002,,5 FITE STREET,,CARTERSVILLE,30120,GA,40,US,Nursing Home
USA-GA-78-GA-All-output-2138,WEAVER'S MANOR,803 WEST OGEECHEE,,SYLVANIA,30467,GA,9125642898,,803 WEST OGEECHEE,,SYLVANIA,30467,GA,12,US,Nursing Home
USA-GA-78-GA-All-output-2139,REBECCA MANOR,89 LEVEL CREEK ROAD,,SUWANEE,30024,GA,6787650638,,89 LEVEL CREEK ROAD,,SUWANEE,30024,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2140,"BRANTLEY - CAULEY, OVIE THE",1628 COLLEGE STREET,,SOPERTON,30457,GA,9125294131,,1628 COLLEGE STREET,,SOPERTON,30457,GA,14,US,Nursing Home
USA-GA-78-GA-All-output-2141,LAURELWOOD PERSONAL CARE HOME,2743 LAURELWOOD ROAD,,DUNWOODY,30360,GA,7705594410,,2330 SCENIC HWY,,SNELLVILLE,30078,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-2142,BROOKDALE NEWNAN,355 MILLARD FARMER INDUSTRIAL BOULEVARD,,NEWNAN,30263,GA,7702529007,,355 MILLARD FARMER INDUSTRIAL BOULEVARD,,NEWNAN,30263,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-2143,BROOKDALE MACON,250 WATER TOWER COURT,,MACON,31210,GA,4784719433,,250 WATER TOWER COURT,,MACON,31210,GA,60,US,Nursing Home
USA-GA-78-GA-All-output-2144,BROOKDALE LAWRENCEVILLE,1000 RIVER CENTRE PLACE,,LAWRENCEVILLE,30043,GA,7709639934,,1000 RIVER CENTRE PLACE,,LAWRENCEVILLE,30043,GA,72,US,Nursing Home
USA-GA-78-GA-All-output-2145,BROOKDALE SWEETWATER CREEK,1600 LEE ROAD,,LITHIA SPRINGS,30122,GA,7708196777,,1600 LEE ROAD,,LITHIA SPRINGS,30122,GA,67,US,Nursing Home
USA-GA-78-GA-All-output-2146,BROOKDALE SOUTH LEE BUFORD,4355 SOUTH LEE STREET,,BUFORD,30518,GA,7702710277,,4355 SOUTH LEE STREET,,BUFORD,30518,GA,67,US,Nursing Home
USA-GA-78-GA-All-output-2147,BROOKDALE HARTWELL,45 WALNUT STREET,,HARTWELL,30643,GA,7063766166,,45 WALNUT STREET,,HARTWELL,30643,GA,50,US,Nursing Home
USA-GA-78-GA-All-output-2148,BROOKDALE CANTON,125 RIVERSTONE TERRACE,,CANTON,30114,GA,7707209669,,125 RIVERSTONE TERRACE,,CANTON,30114,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-2149,BROOKDALE NEESE ROAD WOODSTOCK,756 NEESE ROAD,,WOODSTOCK,30188,GA,7709242072,,756 NEESE ROAD,,WOODSTOCK,30188,GA,75,US,Nursing Home
USA-GA-78-GA-All-output-2150,BROOKDALE WOODSTOCK,1000 PROFESSIONAL PARKWAY,,WOODSTOCK,30188,GA,7709260119,,1000 PROFESSIONAL PARKWAY,,WOODSTOCK,30188,GA,70,US,Nursing Home
