row_id,name,typeofcare,description,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,fax,email,website,low_rate,address_line_1,address_line_2,latitude,longitude,city,province,postal_code,country,neighborhood
USA-AK-70-AK-AssistedLiving-output-368,J&j INDEPENDENT Living - Wolverine House,Assisted Living,,373 3953,,,,,billie.hansen@jjinliv.com,,,3435 N. Wolverine Dr.,,61.619724,-149.3988,Wasilla,,99654,,Tanaina
USA-AK-70-AK-AssistedLiving-output-369,Jacobs Place,Assisted Living,,345 8654,,,,,akplayer2@yahoo.com,,,2117 Dolly Varden Ave.,,61.1119976,-149.8423719,Anchorage,,99516,,Huffman / O' Malley
USA-AK-70-AK-AssistedLiving-output-370,Jade Assisted Living Home,Dementia Care;Assisted Living,,952 2697,,,,,jayd1012@yahoo.com,,,9280 Aphrodite Drive,,61.1368737,-149.914164,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-371,Jade Assisted Living Home 2,Dementia Care;Assisted Living,,952 2697,,,,,jayd1012@yahoo.com,,,3847 Scenic View Drive,,61.1852826,-149.7352681,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-372,Jamiezon Alh,Dementia Care;Assisted Living,,868 5296,,,,337 5296,bubugarcia@alaska.net,,,2280 Lake George Drive,,61.2002854,-149.7429577,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-373,Jamiezon Alh II,Dementia Care;Assisted Living,,868 5296,,,,,bubugarcia@alaska.net,,,3601 Scenic View Dr,,61.1878724,-149.7347762,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-374,Jay Bird Assisted Living Home,Assisted Living,,835 3274,,,,,ctied@cvinternet.net;d.malone@connectingties.org,,,"330 Jago Street, Apartment A",,61.1321709,-146.3579627,VALDEZ,,99686,,
USA-AK-70-AK-AssistedLiving-output-375,Jenny's Home,Dementia Care;Assisted Living,,357 8049,,,,357 8049,vettejenny@yahoo.com//mcfarlin@mtaonline.net,,,1040 Pittman Rd.,,61.595265,-149.633027,Wasilla,,99623,,
USA-AK-70-AK-AssistedLiving-output-376,Jewel Lake Alh,Dementia Care;Assisted Living,,243 9570,,,,243 9570,jewellakealh@yahoo.com,,,4132 West 88th Ave,,61.140844,-149.956625,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-377,Jmr Manor,Dementia Care;Assisted Living,,230 8486,,,,,junmark33@gmail.com,,,2121 E. 73rd #B,,61.1549579,-149.8425289,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-378,Joshua House Llc,Dementia Care;Assisted Living,,357 5413,,,,,Joshuahouse.alh@gmail.com,,,2180 S. Foothills Blvd,,61.558934,-149.574896,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-379,Joyful Hearts Assisted Living Home,Dementia Care;Assisted Living,,,,,,341 4946,joyfulheartsak@gmail.com,,,8733 Runamuck Place Unit B,,61.1416728,-149.9092565,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-380,K.m. Assisted Living Home,Assisted Living,,538 1383,,,,,Kmmata99507@yahoo.com,,,2006 West 32nd Ave.,,61.191466,-149.9217577,Anchorage,,99517,,Spenard
USA-AK-70-AK-AssistedLiving-output-381,Kachemak Group Home,Assisted Living,,262 9400,,,,260 2029,marcella.livesay@rescare.com,,,4631 Kachemak Dr.,,59.658068,-151.441596,Homer,,99603,,
USA-AK-70-AK-AssistedLiving-output-382,Kachemak Way Assisted Living,Dementia Care;Assisted Living,,235 6149,,,,,lnghenry@ptialaska.net,,,4201 Kachemak Way,,59.6517675,-151.5340799,Homer,,99603,,
USA-AK-70-AK-AssistedLiving-output-383,Kamalani Alh,Dementia Care;Assisted Living,,868 3924,,,,,switzayda@yahoo.com,,,310 Bunnell St,,61.2204357,-149.7900848,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-384,Kamalani II Alh,Dementia Care;Assisted Living,,952 0427,,,,337 5296,switzayda@yahoo.com,,,1601 Brink Drive,,61.2058925,-149.7329149,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-385,Kearney Home,Assisted Living,,376 1695,,,,(907) 357 1695,dardar@mtaonline.net,,,23591 Ayershire Avenue,,61.428437,-150.03782,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-386,Keen Eye Care Assisted Living,Dementia Care;Assisted Living,,262 6468,,,,262 5357,uniqueca68@yahoo.com,,,382 S. Kobuk Street,,60.48194,-151.0785032,Soldotna,,99669,,
USA-AK-70-AK-AssistedLiving-output-387,Keiki Home II,Dementia Care;Assisted Living,,929 1463,,,,,ROY.PENTECOSTES@GMAIL.COM,,,6802 Zurich St.,,61.1589918,-149.8394653,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-388,Kesanooksisk Assisted Living Home,Assisted Living,,,,,,,kesanook@gmail.com,,,108 Osprey,,57.0545412,-135.3443013,Sitka,,99835,,
USA-AK-70-AK-AssistedLiving-output-389,Ketchikan Kottage,Assisted Living,,247 7048,,,,,mnkfitz@kpunet.net;mnkfitz@live.com,,,925 Jackson Street,,55.3573355,-131.6808958,Ketchikan,,99901,,
USA-AK-70-AK-AssistedLiving-output-390,Kiwi Assisted Living Home,Dementia Care;Assisted Living,,,,,,222 7850,roufranc@yahoo.com,,,1800 Northwestern Ave,,61.1945055,-149.8485681,Anchorage,,99508,,Rogers Park
USA-AK-70-AK-AssistedLiving-output-391,Kiwi Assisted Living Home III,Dementia Care;Assisted Living,,,,,,222 7850,roufranc@yahoo.com,,,2948 Princeton Way,,61.193737,-149.8495945,Anchorage,,99508,,Rogers Park
USA-AK-70-AK-AssistedLiving-output-392,Koreena Kay Kare Alh,Assisted Living,,260 3302,,,,,koreenakay61@yahoo.com,,,48175 Cockrobin Court,,60.486937,-151.177548,Soldotna,,99669,,
USA-AK-70-AK-AssistedLiving-output-393,Kro Assisted Living,Dementia Care;Assisted Living,,312 3256,,,,,main@kroalh.com,,,7080 Chad Street,,61.1564002,-149.9048623,Anchorage,,99518,,Taku / Campbell
USA-AK-70-AK-AssistedLiving-output-394,La Alegria Assisted Living Home,Dementia Care;Assisted Living,,782 7529,,,,,lalegriadeescare@gmail.com,,,4607 Klondike Ct.,,61.2197661,-149.7948077,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-395,Lake Street House,Assisted Living,,442 2224,,,,,bree.swanson@maniilaq.org,,,818 Lake Street,,66.901737,-162.5780531,Kotzebue,,99752,,
USA-AK-70-AK-AssistedLiving-output-396,Lakeview Home,Dementia Care;Assisted Living,,338 2712,,,,,JC56ARCANGEL@AOL.COM,,,2675 Wesleyan Drive,,61.1964237,-149.7883136,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-397,Lakeview Home II,Dementia Care;Assisted Living,,333 8921,,,,,JC56ARCANGEL@AOL.COM,,,2327 East 72nd Ave.,,61.155804,-149.839197,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-398,Lakeview Home III,Dementia Care;Assisted Living,,333 8921,,,,,JC56ARCANGEL@AOL.COM,,,3838 Scenic View Drive,,61.1855595,-149.7361343,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-399,Let Us Care Assisted Living Home,Dementia Care;Assisted Living,,452 5624,,,,374 2954,mg482000@yahoo.com,,,3405 Sandvik Street,,64.851218,-147.805937,Fairbanks,,99709,,
USA-AK-70-AK-AssistedLiving-output-400,Lhasa Assisted Living,Assisted Living,,(907) 830 9154,,,,,sherabtenzin507@gmail.com,,,4156 Checkmate Drive,,61.1829994,-149.7860629,Anchorage,,99508,,U-MED District
USA-AK-70-AK-AssistedLiving-output-401,Life To The Fullest,Assisted Living,,,,,,,lifetothefullestllc@yahoo.com,,,1233 5th Avenue,,64.8447437,-147.7353606,Fairbanks,,99701,,
USA-AK-70-AK-AssistedLiving-output-402,Lighthouse Home Care,Dementia Care;Assisted Living,,522 2509,,,,563 3855,sandritaah@yahoo.com,,,1154 Oceanview Drive,,61.100422,-149.8599031,Anchorage,,99515,,Old Seward / Oceanview
USA-AK-70-AK-AssistedLiving-output-403,Lilley Lodge 1,Dementia Care;Assisted Living,,347 1489,,,,490 0322,terry.lilleylodge@yahoo.com,,,2330 Old Richardson Highway,,64.7635423,-147.3868237,North Pole,,99705,,
USA-AK-70-AK-AssistedLiving-output-404,"Lily Ann's Home Care, INC.",Assisted Living,,646 0702,,,,,johcru@msn.com,,,935 Norman St.,,61.2136489,-149.7705544,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-405,Linda's Place,Dementia Care;Assisted Living,,301 3833,,,,,frommerleslie@yahoo.com,,,900 Allison Circle,,61.1150449,-149.8959314,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-406,"Little Genie Assisted Living Home, Llc",Dementia Care;Assisted Living,,512 6426,,,,222 1666,pandesal61@gmail.com,,,2229 Sunrise Drive,,61.2002224,-149.8265904,Anchorage,,99508,,Airport Heights Community Council
USA-AK-70-AK-AssistedLiving-output-407,Living Stone Home Care Llc - Skipper,Assisted Living,,230 2402,,,,,oamcoa2003@yahoo.com,,,3500/3502 Skipper Street,,61.188777,-149.730055,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-408,Lydia's Assisted Living Home,Assisted Living,,727 2081,,,,,archid2@MSN.com,,,2320 Success Drive,,61.2000795,-149.7705626,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-409,Lynne's Home Care,Dementia Care;Assisted Living,,334 3392,,,,,lynnes143@yahoo.com,,,7330 Winchester St.,,61.1546565,-149.812235,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-410,M&m Assisted Living,Assisted Living,,274 0903,,,,,sonzamercy@yahoo.com,,,7522 Grey Wolf Circle,,61.1525768,-149.8261656,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-411,M.g.d. Alh,Dementia Care;Assisted Living,,227 9689,,,,,paulo_tomeldan@yahoo.com,,,243 Klevin,,61.2215384,-149.8042241,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-412,Mac INNES House,Dementia Care;Assisted Living,,336 1231,,,,,macinneshouse@yahoo.com,,,2120 E. 72nd Avenue,,61.1552861,-149.8425241,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-413,Magnolia Manor,Dementia Care;Assisted Living,,631 3354,,,,,magnoliamanorllc@yahoo.com/mssmydog@aol.com,,,751 N. Someret Circle,,61.5866865,-149.4702148,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-414,Maile Alh,Dementia Care;Assisted Living,,(808) 861 7471,,,,,cresencia61@yahoo.com,,,2634 Carroll Place Unit C,,61.1837478,-149.9380002,Anchorage,,99508,,Turnagain
USA-AK-70-AK-AssistedLiving-output-415,"Main Street Assisted Living, INC.",Dementia Care;Assisted Living,,235 6149,,,,,lnghenry@ptialaska.net,,,4136 Main Street,,59.6507502,-151.5409645,Homer,,99603,,
USA-AK-70-AK-AssistedLiving-output-416,Maletch's Alh,Dementia Care;Assisted Living,,350 5422,,,,349 8898,maletch_alh@yahoo.com,,,8038 Sandy Circle,,24.6707738,-81.3625344,Anchorage,,99507,,
USA-AK-70-AK-AssistedLiving-output-417,Maletch's Alh II,Dementia Care;Assisted Living,,,,,,,maletch_alh@yahoo.com,,,4143 Scenic View Dr.,,61.183125,-149.739264,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-418,"Malupo’s Haven Alh, Llc",Assisted Living,,(907) 222 0389,,,,,maluposhavenalh@gmail.com,,,7221 Kiska Circle,,61.2008531,-149.7463518,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-419,Malupo's Haven Assisted Living Home II,Assisted Living,,,,,,,maluposhavenalh@gmail.com,,,2721 W. 69th Ave,,61.1584716,-149.9356681,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-420,Mama's Assisted Living Home I,Dementia Care;Assisted Living,,301 0111,,,,,mamashome@gci.net,,,9630 Albatross,,61.1336181,-149.9297497,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-421,Mama's Assisted Living Home II,Dementia Care;Assisted Living,,301 0111,,,,,mamashome@gci.net,,,2531 Curlew Circle,,61.1365109,-149.9267103,Anchorage,,99502,,
USA-AK-70-AK-AssistedLiving-output-422,Mama's Assisted Living Home III,Dementia Care;Assisted Living,,301 0111,,,,,mamashome@gci.net,,,2529 Curlew Circle,,61.1365321,-149.9271484,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-423,Mama's Assisted Living Home IV,Dementia Care;Assisted Living,,301 0111,,,,,mamashome@gci.net,,,9270 Aphrodite Drive,,61.1371326,-149.9140672,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-424,Mama's Care,Assisted Living,,782 8702,,,,,stjammeh@gmail.com,,,7924 Parkway Drive,,61.2032299,-149.732294,Anchorage,,99508,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-425,Marenah's Assisted Living Home,Assisted Living,,677 9211,,,,,SIDATMARENAH@aol.com,,,"1545 Demeure Place, Apt B",,61.2071365,-149.8088005,Anchorage,,99508,,Airport Heights Community Council
USA-AK-70-AK-AssistedLiving-output-426,Maria Angelica Alh III,Dementia Care;Assisted Living,,360 5797,,,,770 1168,mdaniel@gci.net,,,4140 Furrow Creek Road,,61.1053791,-149.8048562,Anchorage,,99516,,Huffman / O' Malley
USA-AK-70-AK-AssistedLiving-output-427,Marie Langley Assisted Living Home,Assisted Living,,360 2199,,,,,ijahateh@gmail.com,,,8040 Opal Circle,,61.1476732,-149.9326034,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-428,Marie Langley Assisted Living Home #2,Assisted Living,,360 2199,,,,,ijahateh@gmail.com,,,2201 W. 48th Avenue,,61.1774974,-149.9239806,Anchorage,,99517,,Spenard
USA-AK-70-AK-AssistedLiving-output-429,Marlow Manor Alf,Dementia Care;Assisted Living,,338 8708,,,,,theresa@marlowmanor.com,,,2030 Muldoon Road,,61.201549,-149.7389316,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-430,Marrulut Eniit Assisted Living,Dementia Care;Assisted Living,,842 4600,,,,,marrulut@nushtel.net,,,125 D Street,,59.0408139,-158.4579191,Dillingham,,99576,,
USA-AK-70-AK-AssistedLiving-output-431,Mary Joanne Home Care,Assisted Living,,248 1038,,,,,joebendec41993@yahoo.com,,,3432 W. 80th Avenue,,61.1480932,-149.9436393,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-432,Mary Joanne Home Care II,Assisted Living,,350 0390,,,,,joebendec41993@yahoo.com,,,10901 Solitude Circle,,61.1214968,-149.9315256,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-433,Mary Mcgrew Alh,Assisted Living,,276 6751,,,,,kayria01@gmail.com,,,725 Winter Haven Street,,61.2142102,-149.7514998,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-434,May Alh,Assisted Living,,744 1850,,,,,rebecca_bonaparte@yahoo.com,,,2481 Chandalar Drive,,61.1971403,-149.7447881,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-435,Mckenzie Assisted Living Home I,Assisted Living,,336 0080,,,,,mckenziesuites@yahoo.com,,,"3913 Lynn Dr., Apt A & B",,39.3924826,-80.3057819,Anchorage,,99508,,
USA-AK-70-AK-AssistedLiving-output-436,Mckenzie's Alh II,Assisted Living,,336 0080,,,,,mckenziesuites@yahoo.com,,,"3913 Lynn Dr., Apt C & D",,33.7488483,-116.8970529,Anchorage,,99508,,
USA-AK-70-AK-AssistedLiving-output-437,Meaningful Living,Assisted Living,,854 6277,,,,726 0318,meaningful.livingAK@gmail.com,,,10845 Anvik Circle,,61.3188997,-149.5400503,Eagle River,,99577,,Eagle River
USA-AK-70-AK-AssistedLiving-output-438,Melinda's Home Care,Assisted Living,,529 1166,,,,,lyndapromise@yahoo.com,,,16015 Noble Point Drive,,61.0758566,-149.79193,Anchorage,,99516,,Rabbit Creek
USA-AK-70-AK-AssistedLiving-output-439,Melissa's Alh,Dementia Care;Assisted Living,,929 7827,,,,,melissalingad@gmail.com,,,7691 winchester st.,,61.1511288,-149.8111898,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-440,Mercy Saw Me Assisted Living Home,Dementia Care;Assisted Living,,229 2857,,,,,mercysawme@gci.net,,,1432 Medfra St.,,61.2081261,-149.8592905,Anchorage,,99501,,Fairview
USA-AK-70-AK-AssistedLiving-output-441,Miracle Home Care,Dementia Care;Assisted Living,,357 0078,,,,,Miracle.homecare@yahoo.com,,,2200 E. Wolverine Circle,,61.619201,-149.394596,Wasilla,,99654,,Tanaina
USA-AK-70-AK-AssistedLiving-output-442,Montana Creek Assisted Living Home,Assisted Living,,733 5037,,,,,dtmccl@me.com,,,19205 E. Future Rd,,62.1060812,-149.9788402,Talkeetna,,99676,,
USA-AK-70-AK-AssistedLiving-output-443,Moore Hands Of Care,Assisted Living,,357 4922,,,,,moore1@mtaonline.net,,,2090 W Kathy Circle #C,,61.614644,-149.5034949,Wasilla,,99654,,Tanaina
USA-AK-70-AK-AssistedLiving-output-444,"Mount Sinai Assisted Living Home, Llc",Dementia Care;Assisted Living,,350 2632,,,,(907) 929 6072,xtineylou@yahoo.com,,,3951 Scenic View Drive,,61.1843169,-149.7357067,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-445,Mountain VIEW Assisted Living,Dementia Care;Assisted Living,,772 2445,,,,,sbell@petersburgak.gov,,,16 N. 12th. St.,,38.4933561,-87.2768743,Petersburg,,99833,,
USA-AK-70-AK-AssistedLiving-output-446,Mountain VISTA Alh,Assisted Living,,622 2687,,,,,darcy@aofalaska.com,,,19412 First Street,,61.3112594,-149.5206728,Eagle River,,99577,,Eagle River
USA-AK-70-AK-AssistedLiving-output-447,Mssca - Citation (formerly Park Place),Assisted Living,,352 1200,,,,352 1249,Cynthia.norvell@mssca.org,,,1819 North Citation Circle,,61.6005539,-149.1766006,Palmer,,99645,,
USA-AK-70-AK-AssistedLiving-output-448,Mssca - Cobb,Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,517 North Cobb Street,,61.6128554,-149.1177422,Palmer,,99645,,
USA-AK-70-AK-AssistedLiving-output-449,Mssca - Fallen Leaf,Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,255 W. Fallen Leaf Circle,,61.570455,-149.453562,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-450,Mssca - Kertulla Court,Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,3955 Kertulla Court #1,,61.545655,-149.5496719,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-451,Mssca - Lone Cub,Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,850 E. Lone Cub Drive,,61.5869136,-149.4724141,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-452,Mssca - Pine Ridge (formerly Kertulla Court #2),Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,791 N. Pine Ridge,,61.5873915,-149.5173265,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-453,Mssca - Plymouth Rock (formerly Hollywood & VINE),Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,951 Plymouth Circle,,61.5888829,-149.3038531,Wasilla,,99654,,Lakes
USA-AK-70-AK-AssistedLiving-output-454,Mssca - Siberian Pea (formerly Country Wood),Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,2650 S. Siberian Pea,,61.553122,-149.536804,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-455,Mssca - Soaring Crane (formerly Hollywood Hills),Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,4690 Crane Rd.,,61.5536816,-149.33267,Wasilla,,99654,,Gateway
USA-AK-70-AK-AssistedLiving-output-456,Mssca - Tundra Rose,Assisted Living,,352 1200,,,,352 1249,Cynthia.norvell@mssca.org,,,2515 Tundra Rose Drive,,61.5541526,-149.5366471,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-457,Mssca - VICKI Way,Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,1000 Vicki Way,,61.5729399,-149.3513727,Wasilla,,99654,,Lakes
USA-AK-70-AK-AssistedLiving-output-458,Mssca - West Melanie,Assisted Living,,352 1200,,,,,Cynthia.norvell@mssca.org,,,2350 W. Melanie Avenue,,61.5901493,-149.5082593,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-459,My Daughter & Me Alh,Dementia Care;Assisted Living,,,,,,,rccenter@gci.net,,,3408 North Star Street,,38.0394573,-121.3586518,Anchorage,,99503,,Sherwoods Manor
USA-AK-70-AK-AssistedLiving-output-460,"My Father's House Assisted Living Home, Llc",Dementia Care;Assisted Living,,334 3391,,,,,doddie@gci.net,,,6951 Shane Place,,61.1574948,-149.8274314,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-461,Nadon Family Home,Assisted Living,,350 8702,,,,,raynadon@ak.net,,,6955 Caravelle Drive,,61.1573554,-149.9663927,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-462,Nana's House Assisted Living Home,Assisted Living,,360 2126,,,,,nanawyche@yahoo.com,,,8440 Blackberry Street,,61.1440928,-149.9448357,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-463,Nettie's Assisted Living Home,Assisted Living,,272 6612,,,,,iamworthit_2000@yahoo.com,,,1566 Valarian Street,,61.2065952,-149.8146651,Anchorage,,99508,,Airport Heights Community Council
USA-AK-70-AK-AssistedLiving-output-464,New Beginning Assisted Living Home,Assisted Living,,338 8264,,,,,rightonpattie@hotmail.com,,,2253 Misty Brook Circle,,61.1474213,-149.9207432,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-465,New Concept I,Assisted Living,,274 1661,,,,,newconcept@acsalaska.net,,,354 Flower St.,,61.2194756,-149.8068406,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-466,New Haven Assisted Living Home,Dementia Care;Assisted Living,,350 4080,,,,,jcnewhaven@gci.net,,,9230 Aphrodite Drive,,61.1371857,-149.912346,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-467,New Hope Alh,Assisted Living,,745 1694,,,,745 1693,dancreektrail@hotmaNew,,,8311 E. New Hope Street,,61.6718982,-149.2403935,Palmer,,99654,,
USA-AK-70-AK-AssistedLiving-output-468,New Horizons,Assisted Living,,232 8993,,,,,bowlesnbowles@live.com,,,3300 Amber Bay,,61.1270383,-149.9427563,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-469,Nicholson's Assisted Living INC,Dementia Care;Assisted Living,,283 6684,,,,,tmnicholson@gci.net,,,36601 Navigator Street,,60.5103825,-151.2759025,Kenai,,99611,,
USA-AK-70-AK-AssistedLiving-output-470,Nightingale Alh,Dementia Care;Assisted Living,,644 8046,,,,,mmsculley@aol.com,,,1572 N. Heather Meadows Loop,,61.1395868,-149.8550633,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-471,Nonomi House,Assisted Living,,373 5644,,,,,lmnewell2009@hotmail.com,,,7945 Settlers Bay Dr.,,61.511871,-149.623567,Wasilla,,99687,,
USA-AK-70-AK-AssistedLiving-output-472,Norbu Linka,Assisted Living,,522 2157,,,,,karma@gci.net,,,3304 Checkmate Drive,,61.1915185,-149.7834251,Anchorage,,99508,,U-MED District
USA-AK-70-AK-AssistedLiving-output-473,Northbridge Castle Heights,Assisted Living,,770 0495,,,,770 0496,michelle@northbridgellc.com,,,4119 Checkmate Dr.,,61.1836584,-149.7847682,Anchorage,,99508,,U-MED District
USA-AK-70-AK-AssistedLiving-output-474,Northbridge Lynnwood,Assisted Living,,770 0495,,,,,michelle@northbridgellc.com,,,344 Lynnwood Dr. Unit A,,61.1630761,-149.875606,Anchorage,,99518,,Taku / Campbell
USA-AK-70-AK-AssistedLiving-output-475,Northbridge Lynnwood 2,Assisted Living,,770 0495,,,,770 0496,michelle@northbridgellc.com,,,344 Lynnwood Dr. Unit B,,61.1630761,-149.875606,Anchorage,,99518,,Taku / Campbell
USA-AK-70-AK-AssistedLiving-output-476,Northbridge Nanuq,Assisted Living,,770 0495,,,,770 0496,michelle@northbridgellc.com,,,1414 Ermine,,61.208391,-149.7507817,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-477,Northbridge Tikishla,Assisted Living,,770 0495,,,,770 0496,michelle@northbridgellc.com,,,3721 E. 19th,,61.2041495,-149.8115912,Anchorage,,99508,,Airport Heights Community Council
USA-AK-70-AK-AssistedLiving-output-478,Northern Comfort,Dementia Care;Assisted Living,,746 6493,,,,,merri@diasonline.com,,,2800 N. Lagoon Drive,,61.6117912,-149.2841251,Wasilla,,99654,,Lakes
USA-AK-70-AK-AssistedLiving-output-479,Northern Lights Alh,Dementia Care;Assisted Living,,277 0378,,,,,alexprost@hotmail.com,,,1640 Vashon Circle,,61.1146475,-149.9104822,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-480,"Northern Living Centers, Llc",Dementia Care;Assisted Living,,376 5828,,,,756 3412,nlc@mtaonline.net,,,2795 W. Stonebridge Drive,,61.551631,-149.520906,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-481,Nustart Assisted Living Home,Assisted Living,,258 4663,,,,,JLW@alaska.net,,,729 E. 9th Avenue,,61.213894,-149.869855,Anchorage,,99501,,Fairview
USA-AK-70-AK-AssistedLiving-output-482,O'bie's Adobe,Assisted Living,,376 6240,,,,,akobryan@me.com,,,1790 N Centurian Place,,61.5990299,-149.4660381,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-483,Olsen's Alh,Assisted Living,,225 2001,,,,,maolsen@kpunet.net,,,4604 N. Tongass Hwy,,55.3648002,-131.7111223,Ketchikan,,99901,,
USA-AK-70-AK-AssistedLiving-output-484,Olympus House,Dementia Care;Assisted Living,,770 2730,,,,,olympushouse@gmail.com,,,1621 Demeter Drive,,61.1362273,-149.9102232,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-485,"Opus Memoria II, Llc",Dementia Care;Assisted Living,,677 1919,,,,,hickel@opusmemoria.com,,,4880 Chuck Drive,,61.1761888,-149.8288594,Anchorage,,99507,,Campbell Park
USA-AK-70-AK-AssistedLiving-output-486,"Opus Memoria, Llc",Dementia Care;Assisted Living,,677 1919,,,,,hickel@opusmemoria.com,,,4890 Chuck Drive,,39.4904875,-94.3062731,Anchorage,,99507,,
USA-AK-70-AK-AssistedLiving-output-487,Orchard Assisted Living,Assisted Living,,929 1278,,,,(866) 413 7297,fulton.jessica@yahoo.com,,,1001 Cherry St. Unit A,,61.2130806,-149.7218682,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-488,Otcheck Alh,Assisted Living,,598 1993,,,,,tanashepard@hotmail.com,,,63540 Skyline Drive,,59.678052,-151.48307,Homer,,99603,,
