row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,alzeimers_special_care_unit_provided,mailing_street_address,mailing_po_box,mailing_city,mailing_province,mailing_postal_code,mailing_country,street_address,po_box,city,province,postal_code,country
USA-WI-49-All-49-CommunityBasedResidentialFacility-1132,BEACON HOUSE,0013395,,,,,,,,,,,SUSAN JAMES,(920) 982-7352,,,,,,8,,, WAUPACA,,,,,,,,,,,,,,,,,,,,,,,M/F,8/1/2010,7/31/2018,,CLARITY CARE INC,(920) 236-6560,RAYNE NELSON,424 WASHINGTON AVE,OSHKOSH,WI,54901,,"3,676/3,994",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,307 W COOK ST,,NEW LONDON,WI,54961,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1133,KINDREDHEARTS NEW LONDON,0009724,,,,,,,,,,,DAWN MCCONNELL,(920) 982-0686,,,,,,19,,, WAUPACA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/2/2002,4/30/2019,,PARTNERS IN COMMUNITY ELDERCARE LLC,(608) 442-8005,DAWN MCCONNELL,1706 TAUBEL ROAD,NEW LONDON,WI,54961,,"3,700/4,121",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,1706 TAUBEL ROAD,,NEW LONDON,WI,54961,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1134,TRINITY TERRACE,410429,,,,,,,,,,,GIDGET BLANK,(920) 982-9354,,,,,,32,,, WAUPACA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/1/1995,9/30/2017,,ST JOSEPH RESIDENCE INC,(920) 982-5354,GIDGET BLANK,Low/High rate:,NEW LONDON,WI,54961,,"3,000/3,340",CBRF,ADVANCED AGED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1835 DIVISION STREET,,NEW LONDON,WI,54961,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1135,GARDEN PARK HOUSE,410133,,,,,,,,,,,CYNTHIA OERTER,(715) 258-2191,,,,,,14,,, WAUPACA,,,,,,,,,,,,,,,,,,,,,,,M/F,3/14/1994,4/30/2019,,PRO HEALTH CONSUL INC,(715) 258-2191,CYNTHIA OERTER,109 WEST LAKE STREET,WAUPACA,WI,54981,,"2,100/2,900",CBRF,ADVANCED AGED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS,,,,,,,,,,,,109 WEST LAKE STREET,,WAUPACA,WI,54981,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1136,PARK VISTA THE LEGACY,0016379,,,,,,,,,,,KELLEY ROBINSON,,,,,,,22,,, WAUPACA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/10/2016,9/30/2017,,PARK VISTA SENIOR HOUSING MANAGEMENT L,(612) 414-1571,JULIE LONERGAN,132 6TH AVE S,CLINTON,IA,52732,,"5,500/6,400",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; TERMINALLY ILL,,,,,,,,,,,,1403 CHURCHILL ST,,WAUPACA,WI,54981,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1137,WAUPACA ELDER CARE HOME,410401,,,,,,,,,,,KATHLEEN MILLER,(715) 258-9681,,,,,,16,,, WAUPACA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,5/1/1995,4/30/2018,,MILLER ELDER CARE LLC,(715) 258-9681,KATHLEEN MILLER,510 RIVER STREET,WAUPACA,WI,54981,,"3,300/6,200",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; TERMINALLY ILL,,,,,,,,,,,,510 RIVER STREET,,WAUPACA,WI,54981,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1138,WHISTLING PINES INC,0012366,,,,,,,,,,,CINDY WEISENSEL,(715) 256-9193,,,,,,12,,, WAUPACA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,4/14/2008,3/31/2019,,,(920) 229-3664,JIM ROSIN,Low/High rate:,WAUTOMA,WI,54982,,"3,250/4,200",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED,,,,,,,,,,,,121 CTY HWY QQ,PO BOX 900,WAUPACA,WI,54981,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1139,STRONG HAVEN,0009441,,,,,,,,,,,MARIE SCHRAMM,(920) 867-2801,,,,,,7,,, WAUPACA,,,,,,,,,,,,,,,,,,,,,,,M/F,9/20/2001,3/31/2018,,,(920) 867-2801,MARIE SCHRAMM,Low/High rate:,WEYAUWEGA,WI,54983,,"2,714/3,714",CBRF,ADVANCED AGED; ALCOHOL/DRUG DEPENDENT; DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,N3501 HWY 110,,WEYAUWEGA,WI,54983,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1140,PRESTON PLACE CBRF,0014632,,,,,,,,,,,DAWN WILSON,(920) 566-0270,,,,,,20,,, WAUSHARA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/10/2013,5/31/2018,,PRESTON PLACE INC,(920) 566-0790,SHARON KOLODZIK,401 PRESTON LN,REDGRANITE,WI,54970,,"2,300/4,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,401 PRESTON LN,,REDGRANITE,WI,54970,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1141,ARBOR PINES INC,0012367,,,,,,,,,,,CINDY WEISENSEL,(920) 787-4466,,,,,,8,,, WAUSHARA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,4/10/2008,3/31/2018,,,(920) 229-3664,JIM ROSIN,Low/High rate:,WAUTOMA,WI,54982,,"3,200/3,800",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED,,,,,,,,,,,,540 W PRAIRIE STREET,PO BOX 900,WAUTOMA,WI,54982,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1142,HEARTLAND HOUSE CBRF,0014477,,,,,,,,,,,REBECCA SCHMIT,(920) 787-1509,,,,,,20,,, WAUSHARA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/17/2013,1/31/2018,,HEARTLAND HOUSE INC,(920) 787-5817,JOSIAH GROTHE,668 W CUMMINGS RD,WAUTOMA,WI,54982,,"2,575/4,400",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,668 W CUMMINGS RD,,WAUTOMA,WI,54982,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1143,SILVER LAKE HAVEN,0012405,,,,,,,,,,,RUTH ROWE,(920) 787-7141,,,,,,8,,, WAUSHARA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/3/2008,5/31/2018,,SILVER LAKE MANOR LLC,(920) 787-7141,RICHARD GOHLKE,N2641 17TH LANE,WAUTOMA,WI,54982,,"1,800/3,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,N2641 17TH LANE,,WAUTOMA,WI,54982,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1144,SILVER LAKE MANOR CBRF,0012406,,,,,,,,,,,RUTH ROWE,(920) 787-7141,,,,,,18,,, WAUSHARA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,7/1/2008,6/30/2018,,SILVER LAKE MANOR LLC,(920) 787-7141,RICHARD GOHLKE,N2641 17TH LANE,WAUTOMA,WI,54982,,"1,700/3,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,N2641 17TH LANE,,WAUTOMA,WI,54982,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1145,TOWNLINE ROAD RESIDENCE,410059,,,,,,,,,,,COLLEEN KASUBASKI,(920) 787-3774,,,,,,8,,, WAUSHARA,,,,,,,,,,,,,,,,,,,,,,,M/F,4/1/1988,8/31/2018,,LIVING ENVIRONMENTAL FOUNDATION INC,(920) 787-3774,COLLEEN KASUBASKI,Low/High rate:,WAUTOMA,WI,54982,,"2,471/2,803",CBRF,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS,,,,,,,,,,,,130 S TOWNLINE RD,PO BOX 638,WAUTOMA,WI,54982,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1146,ROSEMORE VILLAGE dba PCDBOWEN LLC,0015495,,,,,,,,,,,CARRIE BOWEN,(920) 622-4144,,,,,,30,,, WAUSHARA,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,2/16/2015,2/28/2018,,PCDBOWEN LLC,(920) 570-0184,CARRIE BOWEN,830 HIGH ST,WILD ROSE,WI,54984,,"1,700/5,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,830 HIGH ST,,WILD ROSE,WI,54984,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1147,EMERALD VALLEY ASSISTED LIVING,0011362,,,,,,,,,,,MICHELLE L. TEGEN,(920) 830-6649,,,,,,20,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,3/1/2006,8/31/2018,,BAKA ENTERPRISES INC,(920) 574-3833,MICHELLE L. TEGEN,3232 N BALLARD RD STE 202,APPLETON,WI,54911,,"2,900/5,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; TERMINALLY ILL,,,,,,,,,,,,200 W VALLEY RD,,APPLETON,WI,54915,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1148,HERITAGE ASSISTED LIVING,410391,,,,,,,,,,,DONNA SCHOEN,(920) 738-3003,,,,,,20,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,11/16/1994,12/31/2018,,THEDACARE,(920) 735-5560,DONNA SCHOEN,2600 S HERITAGE WOODS DR,APPLETON,WI,54915,,"4,546/4,956",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,2600 S HERITAGE WOODS DR,,APPLETON,WI,54915,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1149,TOUCHMARK ON WEST PROSPECT,0015172,,,,,,,,,,,JOAN MCLEOD,(920) 832-9100,,,,,,50,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,8/4/2014,7/31/2019,,TOUCHMARK ON WEST PROSPECT LLC,(920) 832-9100,BARBARA PANDOLFO,2601 TOUCHMARK DR,APPLETON,WI,54914,,"5,590/8,075",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,2601 TOUCHMARK DR,,APPLETON,WI,54914,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1150,ADARE I,0014163,,,,,,,,,,,MICHELE PETERSON,(920) 915-8793,,,,,,9,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/15/2012,6/30/2019,,MATTHEWS SENIOR HOUSING LLC,(312) 623-0884,THOMAS OSTROM,Low/High rate:,CHICAGO,IL,60643,,"2,910/6,500",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1645 CENTURY OAKS CT,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1151,ADARE II,0014164,,,,,,,,,,,MICHELE PETERSON,(920) 915-8793,,,,,,8,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/15/2012,6/30/2019,,MATTHEWS SENIOR HOUSING LLC,(312) 623-0884,THOMAS OSTROM,700  N GREEN ST UNIT 401,CHICAGO,IL,60643,,"2,910/6,000",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1650 CENTURY OAKS CT,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1152,ADARE III,0014165,,,,,,,,,,,MICHELE PETERSON,(920) 915-8793,,,,,,8,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/15/2012,6/30/2019,,MATTHEWS SENIOR HOUSING LLC,(313) 623-0884,THOMAS OSTROM,700 N GREEN ST UNIT 401,CHICAGO,IL,60643,,"2,910/6,000",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1665 CENTURY OAKS CT,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1153,ADARE IV,0014166,,,,,,,,,,,MICHELE PETERSON,(920) 915-8793,,,,,,8,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/15/2012,6/30/2019,,MATTHEWS SENIOR HOUSING LLC,(312) 623-0884,THOMAS OSTROM,Low/High rate:,CHICAGO,IL,60643,,"2,910/6,000",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1670 CENTURY OAKS CT,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1154,ANEW CHOICE CARE INC I,0009557,,,,,,,,,,,JASON SCHMITZ,(920) 722-4165,,,,,,6,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,3/15/2002,5/31/2018,,ANEW CHOICE CARE INC,(920) 419-2490,JASON SCHMITZ,1531 ELK TRAIL CT,NEENAH,WI,54956,,"5,000/6,000",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1255 DEPERE ST,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1155,ANEW CHOICE CARE INC II,0009558,,,,,,,,,,,JASON SCHMITZ,(920) 722-4275,,,,,,6,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,3/15/2002,5/31/2018,,ANEW CHOICE CARE INC,(920) 419-2490,JASON SCHMITZ,1531 ELK TRAIL CT,NEENAH,WI,54956,,"5,000/6,000",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1265 DEPERE ST,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1156,GARDENVIEW INC,410396,,,,,,,,,,,ANN COYLE,(920) 733-4305,,,,,,15,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/14/1994,10/31/2017,,GARDENVIEW INC,(920) 733-4305,ANN COYLE,1712 MIDWAY RD,MENASHA,WI,54952,,"3,100/4,350",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,,,,,,,,1712 MIDWAY RD,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1157,PRAIRIE HOME I,0013018,,,,,,,,,,,TANYA NEUBERT,(920) 969-0526,,,,,,20,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,10/1/2009,9/30/2018,,PRAIRIE HOME ELDER SERVICES LLC,(920) 969-0526,JOHN MC CARTHY,1463 KENWOOD DR,MENASHA,WI,54952,,"3,600/6,000",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,1463 KENWOOD DR,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1158,PRAIRIE HOME II,0009115,,,,,,,,,,,TANYA NEUBERT,(920) 886-0524,,,,,,15,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,12/7/2000,12/31/2018,,PRAIRIE HOME ELDER SERVICES LLC,(920) 969-0526,MICHAEL MC CARTHY,1463 KENWOOD DR,MENASHA,WI,54952,,"3,900/5,000",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,1461 KENWOOD DR,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1159,PRAIRIE HOME III,410552,,,,,,,,,,,TANYA NEUBERT,(920) 886-0538,,,,,,18,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/5/1999,7/31/2019,,PRAIRIE HOME ELDER SERVICES LLC,(920) 969-0526,JOHN MC CARTHY,1463 KENWOOD DR,MENASHA,WI,54952,,"4,200/6,450",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1459 KENWOOD DR,,MENASHA,WI,54952,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1160,ALTEN HAUS TRADITIONS,0013951,,,,,,,,,,,ANNE ALTENHOFEN KRAUSE,(920) 470-9040,,,,,,15,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/27/2012,1/31/2019,,ALTEN HAUS LLC,(920) 470-9040,ANNE KRAUSE,Low/High rate:,APPLETON,WI,54914,,"3,500/4,500",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,1091 JACOBSEN RD,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1161,AMERICAN GRAND ASSISTED LIVING SUITES,0016351,,,,,,,,,,,TIFFANY SKENANDORE,(920) 707-3091,,,,,,34,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,8/30/2016,,7/31/2019,AMERICAN GRAND ASSISTED LIVING SUITE INC,(920) 707-3091,JEFF ZIOLKOWSKI,130 KUETTEL CT,NEENAH,WI,54956,,"3,500/9,000",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,900 MEADOW LN,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1162,CLARITY CARE GREENFIELD HOUSE,410332,,,,,,,,,,,CARLA BRUNN-ALFERI,(920) 751-4817,,,,,,8,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,2/1/1993,1/31/2018,,CLARITY CARE INC,(920) 236-6560,RAYNE NELSON,424 WASHINGTON AVE,OSHKOSH,WI,54901,,"5,132/6,004",CBRF,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; PUBLIC FUNDING; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,643 GREENFIELD ST,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1163,CLARITY CARE STATE STREET HOUSE,410081,,,,,,,,,,,CARLA BRUNN-ALFERI,(920) 722-7110,,,,,,6,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,7/18/1980,9/30/2018,,CLARITY CARE INC,(920) 236-6560,RAYNE NELSON,Low/High rate:,OSHKOSH,WI,54901,,"4,458/4,925",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,105 STATE ST,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1164,CLARITY CARE THIRD STREET HOUSE,410083,,,,,,,,,,,CARLA BRUNN-ALFERI,(920) 725-9673,,,,,,5,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/21/1984,9/30/2017,,CLARITY CARE INC,(920) 236-6560,RAYNE NELSON,424 WASHINGTON AVE,OSHKOSH,WI,54901,,"4,917/4,917",CBRF,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,,,,,,,,225 3RD ST,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1165,ELDER LODGE,0014449,,,,,,,,,,,THERESA FROEHLICH,(920) 969-1002,,,,,,15,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/28/2013,1/31/2018,,ELDER LODGE,(920) 540-5393,THERESA FROEHLICH,1055 JACOBSEN RD,NEENAH,WI,54956,,"2,688/3,800",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1055 JACOBSEN RD,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1166,FRIEDA MAE HAUS,0011681,,,,,,,,,,,ANNE ALTENHOFEN KRAUSE,(920) 967-0001,,,,,,12,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/1/2007,6/30/2019,,ALTEN HAUS LLC,(920) 730-9596,ANNE ALTENHOFEN KRAUSE,4640 GRAND MEADOWS DR,APPLETON,WI,54914,,"3,000/3,500",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,625 BONDOW DR,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1167,JOSEPHINE VERONICA HAUS,0011680,,,,,,,,,,,ANNE ALTENHOFEN KRAUSE,(920) 967-0001,,,,,,10,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,1/1/2007,6/30/2019,,ALTEN HAUS LLC,(920) 730-9596,ANNE ALTENHOFEN KRAUSE,4640 GRAND MEADOWS DR,APPLETON,WI,54914,,"3,000/3,500",CBRF,ADVANCED AGED; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S,,,,,,,,,,,,635 BONDOW DR,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1168,MATTHEWS OF IRISH ROAD CBRF,0014157,,,,,,,,,,,STACY RUHL,(312) 623-0884,,,,,,20,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/15/2012,6/30/2018,,MATTHEWS SENIOR HOUSING LLC,(312) 623-0884,THOMAS OSTROM,700 N GREEN ST UNIT 401,CHICAGO,IL,60642,,"3,750/6,107",CBRF,ADVANCED AGED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL,,,,,,,,,,,,1760 IRISH RD,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1169,MATTHEWS OF NEENAH I,0014160,,,,,,,,,,,ERIN DUNHAM,(920) 886-0491,,,,,,20,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/15/2012,,6/30/2017,MATTHEWS SENIOR HOUSING LLC,(312) 623-0884,THOMAS OSTROM,700 N GREEN ST UNIT 401,CHICAGO,IL,60642,,"4,860/6,572",CBRF,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; PUBLIC FUNDING; TERMINALLY ILL; TRAUMATIC BRAIN INJURY,,,,,,,,,,,,970 W AMERICAN DR,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1170,MATTHEWS OF NEENAH II,0014161,,,,,,,,,,,ERIN DUNHAM,(920) 886-3982,,,,,,20,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,6/15/2012,6/30/2019,,MATTHEWS SENIOR HOUSING LLC,(312) 623-0884,THOMAS OSTROM,700 N GREEN ST UNIT 401,CHICAGO,IL,60642,,"4,860/6,572",CBRF,ADVANCED AGED; EMOTIONALLY DISTURBED/MENTAL; ILLNESS; IRREVERSIBLE; DEMENTIA/ALZHEIMER'S; PHYSICALLY DISABLED; TERMINALLY ILL,,,,,,,,,,,,990 W AMERICAN DR,,NEENAH,WI,54956,USA
USA-WI-49-All-49-CommunityBasedResidentialFacility-1171,PARKSIDE SENIOR LIVING,0016732,,,,,,,,,,,NATHAN BASCOM,(920) 245-3132,,,,,,20,,, WINNEBAGO,,,,,,,,,,,,,,,CNA,,,,,,,,M/F,8/1/2017,7/31/2018,,BRUCE NEENAH SENIOR LIVING INC,(920) 245-3132,SOON BURNAM,27101 PUERTA REAL SUITE 450,MISSION VIEJO,CA,92691,,"2,000/3,800",CBRF,ADVANCED AGED,,,,,,,,,,,,2330 BRUCE STREET,,NEENAH,WI,54956,USA
