row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,WAIVER CERTIFIED INDEPENDENT CBRF APTS,TRAUMATIC BRAIN INJURY,TERMINALLY ILL,PUBLIC FUNDING,PREGNANT WOMEN/COUNSELLING,PHYSICALLY DISABLED,IRREVERSIBLE DEMENTIA/ALZHEIMER'S,EMOTIONALLY DISTURBED/MENTAL ILLNESS,DEVELOPMENTALLY DISABLED,CORRECTIONAL CLIENTS,ALCOHOL/DRUG DEPENDENT,ADVANCED AGED,facility_type
USA-WI-48-Facilities-48-AdultFamilyHome-1662,15809,SARAS HELPING HANDS,1105/1107 SOUTH THOMPSON DR,MADISON,WI,53716,6085565761,DANE                ,DIRIYE,MOHAMED,,DIRIYE,MOHAMED,DIRIYE,MOHAMED,PO BOX 46163,MADISON,WI,53744,6085565761,AFH,B,4,1500,6000,,24-Sep-15,,3,,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1663,16082,SCANDINAVIAN HOUSE,482 SCANDINAVIAN CT,DENMARK,WI,54208,9208631195,KEWAUNEE            ,MELOTTE,MELISSA,NEW RESILIENCE LLC,MELOTTE,MELISSA,MELOTTE,MELISSA,1133 S JACKSON ST,GREEN BAY ,WI,54301,9203661508,AFH,B,4,6008.4,7418.4,,6-Jun-16,,3,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1664,9595,SCHAACK ADULT FAMILY HOME,506 EAST MARKET ST            ,AVOCA               ,WI,53506,6085326356,IOWA                ,SCHAACK,ANDREA & LLOYD,                             ,SCHAACK,ANDREA,SCHAACK,ANDREA,PO BOX 66                     ,AVOCA               ,WI,53506,6085326356,AFH,B,4,1123.9,2001.42,,19-Mar-02,,,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1665,13946,SCHEIDLER ADULT FAMILY HOME,30898 130TH AVE               ,BOYD                ,WI,54726,7156673242,CHIPPEWA            ,SCHEIDLER,DEB/CASSIE,SCHEIDLER ADULT FAMILY HOME                                 ,,,SCHEIDLER,DEBRA,30898 130TH AVENUE            ,BOYD                ,WI,54726,7156673242,AFH,M,4,3308,3436.96,,10-Sep-12,,,,,,,,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1666,13884,SCHULTZ AFH,W2770 FOX LN                  ,MONTELLO            ,WI,53949,6085660567,MARQUETTE           ,SCHULTZ,NOVA,NOVA SCHULTZ DBA SCHULTZ AFH                                ,SCHULTZ,NOVA M,SCHULTZ,NOVA,W2770 FOX LN                  ,MONTELLO            ,WI,53949,6084940528,AFH,B,4,2500,7000,,5-Oct-11,,,,3,,,,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1667,15902,SCHULTZ AFH PRINCETON,221 S HOWARD ST,PRINCETON,WI,54968,6085660567,GREEN LAKE          ,SCHULTZ,NOVA,NOVA M SCHULTZ DBA SCHULTZ AFH PRINCETON,SCHULTZ,NOVA,SCHULTZ,NOVA,221 S HOWARD ST,PRINCETON,WI,54968,6085660567,NONAMBULATORY,B,4,1500,7000,,22-Feb-17,,3,,3,,3,,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1668,14049,SECOND SPRINGS AFH,5472 178TH STREET             ,CHIPPEWA FALLS      ,WI,54729,7155592999,CHIPPEWA            ,HARSHMAN,MICHELL,SECOND SPRINGS LLC                                          ,,,HOLM,JUDY,5472 178TH STREET             ,CHIPPEWA FALLS      ,WI,54729,7155592999,AFH,M,4,2500,8000,,1-Feb-13,,3,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1669,11703,SECURED LIVING LLC,404 N MAIN ST                 ,FORT ATKINSON       ,WI,53538,9205682824,JEFFERSON           ,WEYH,WENDY,SECURED LIVING LLC,WEYH,WENDY,WEYH,WENDY,404 N MAIN ST                 ,FORT ATKINSON       ,WI,53538,9202221719,AFH,M,3,3000,5500,,7-Mar-07,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1670,14901,SEITZ ADULT FAMILY HOME                           ,N3609 COUNTY RD G             ,MAUSTON             ,WI,53948,6088475589,JUNEAU              ,SEITZ,LORI,,SEITZ,LORI,SEITZ,LORI,N3609 COUNTY RD G             ,MAUSTON             ,WI,53948,6088475589,AFH,B,4,3000,4000,,5-Dec-13,,,,3,,,3,,3,3,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1671,13700,SEKARA LLC I,2013 NORTHWESTERN AVE         ,WAUSAU              ,WI,54403,7153553751,MARATHON            ,BURGOYNE,JEFF,SEKARA LLC                                                  ,BURGOYNE,JEFF,HUGGENVIK,JOHN,PO BOX 1441                   ,WAUSAU              ,WI,54402,7153704836,AFH,B,4,4717,25000,,21-Apr-11,,,,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1672,11937,SEKARA LLC II,2011 NORTHWESTERN AVENUE,WAUSAU,WI,54403,7158453170,MARATHON            ,BURGOYNE,JEFF,SEKARA LLC                                                  ,BURGOYNE,JEFF,BURGOYNE,JEFF,PO BOX 1441                   ,WAUSAU              ,WI,544021441,7153704836,AFH,B,4,5212,7052.19,,2-Jul-07,,,,,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1673,15885,SEKARA LLC III,3305 HORIZON  CT,WESTON,WI,54476,7158463170,MARATHON            ,BURGOYNE,JEFF,SEKARA LLC ,BURGOYNE,JEFF,HUGGENVIK,JOHN,PO BOX 1441,WAUSAU,WI,544021441,7154704004,AFH,B,4,3933.72,7052.19,,11-Dec-15,,,,,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1674,15886,SEKARA LLC IV,3303 HORIZON CT ,WESTON,WI,54476,7158463170,MARATHON            ,BURGOYNE,JEFF,SEKARA LLC ,BURGOYNE,JEFF,HUGGENVIK,JOHN,PO BOX 1441,WAUSAU,WI,544021441,7154704004,AFH,B,4,3933.72,7052.19,,11-Dec-15,,,,,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1675,16456,SEKARA LLC V,4907 ANNABELLE CT,WESTON,WI,54476,7152982991,MARATHON            ,BURGOYNE,JEFF,SEKARA LLC,BURGOYNE,JEFF,HUGGENVIK,JOHN,PO BOX 1441,WAUSAU,WI,54402,7154703003,NONAMBULATORY,B,4,3933.72,7052.19,,22-Apr-17,,,,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1676,16514,SEKARA LLC VI,4909 ANNABELL CT,WESTON,WI,54476,7152985116,MARATHON            ,BURGOYNE,JEFFREY,SEKARA LLC,BRUGOYNE,JEFF,HUGGENVIK,JOHN,PO BOX 1441,WAUSAU,WI,544021441,7154703003,NONAMBULATORY,B,4,3933,7052,,22-Apr-17,,,,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1677,16368,SENSATIONAL PARADISE LIVING CENTER LLC,3292 N 60TH ST ,MILWAUKEE ,WI,53216,4148006219,MILWAUKEE           ,WELBON,AUBRAY,SENSATIONAL PARADISE LIVING CENTER LLC ,CRISS,NEO MAY,CRISS,NEO MAY,5807 W SHERIDAN AVE,MILWAUKEE,WI,53211,4145886969,AMBULATORY,B,3,2265.75,5212.75,,15-Dec-16,,,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1678,13781,SERENE ADULT FAMILY HOME LLC                      ,1612 AUSTIN AVE               ,RACINE              ,WI,53403,2629095532,RACINE              ,ROCKETT,DINAH,SERENE ADULT FAMILY HOME LLC                                ,,,ROCKETT,DINAH,1612 AUSTIN AVE               ,RACINE              ,WI,53403,2629095532,AFH,B,4,2550,5250,,19-Dec-11,,3,,,,,3,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1679,16557,SERENE LIVING LLC ADULT FAMILY HOME,4608 N 71ST STREET,MILWAUKEE,WI,53218,4143492745,MILWAUKEE           ,BARKOW,BRIAN  M,SERENE LIVING LLC,BARKOW,BRIAN  M,BARKOW,BRIAN  M,7857 N 94TH STREET,MILWAUKEE,WI,53224,4143492745,NONAMBULATORY,B,4,5500,8500,,15-May-17,,3,3,,,3,3,3,3,,3,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1680,13193,SERENITY ASSISTED LIVING,4130 N 91ST ST APT 1          ,MILWAUKEE           ,WI,53222,4144553388,MILWAUKEE           ,DAWSON,MILTON,SERENITY ASSISTED LIVING LLC                                ,DAWSON,MILTON,DAWSON,MILTON,2771 N SHERMAN BLVD           ,MILWAUKEE           ,WI,53210,4144124430,AFH,B,4,14000,16000,,5-May-10,,3,,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1681,11803,SERENITY CARE LLC,3133 BUCKINGHAM RD            ,STURTEVANT          ,WI,53177,2624975610,RACINE              ,HOLBUS,TOM,SERENITY CARE LLC                                           ,HOLBUS,TOM,HOLBUS,TOM,3133 BUCKINGHAM RD            ,STURTEVANT          ,WI,53177,2624975610,AFH,B,4,3376,3224,,23-Apr-07,,,,3,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1682,14092,SERENITY HILLS I,243 EAST LAKEVIEW DR          ,LA FARGE            ,WI,54639,6086252122,VERNON              ,HANSENBLAKE,SHELLEY,REM WISCONSIN III INC                                       ,,,HANSEN-BLAKE,SHELLEY,2005 W BELTLINE HWY  STE 203  ,MADISON             ,WI,53713,6082769209,AFH,B,4,4346,4346,,5-Apr-12,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1683,14093,SERENITY HILLS II,282 E LAKEVIEW DR             ,LA FARGE            ,WI,54639,6086252323,VERNON              ,HANSENBLAKE,SHELLEY,REM WISCONSIN III INC                                       ,,,HANSENBLAKE,SHELLEY,2005 W BELTLINE HWY  STE 203  ,MADISON             ,WI,53713,6082769209,AFH,B,4,4683,4683,,5-Apr-12,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1684,14313,SERENITY HOME HEALTH CARE LLC,6038 49TH AVE                 ,KENOSHA             ,WI,53142,2627641609,KENOSHA             ,TURNER,EBONY,SERENITY HOME HEALTH CARE LLC,TURNER,EBONY,TURNER,EBONY,6038 49TH AVE                 ,KENOSHA             ,WI,53142,2623446104,AFH,B,4,3500,6500,,9-Oct-12,,3,3,3,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1685,15433,SERENITY HOME HEALTHCARE LLC II,12129 43RD AVE,PLEASANT PRAIRIE,WI,53158,2623446104,KENOSHA             ,TURNER,EBONY,SERENITY HOME HEALTH CARE LLC,TURNER,EBONY,TURNER,EBONY,6038 49TH AVE,KENOSHA,WI,53142,2623446104,AFH,B,4,4500,5000,,13-Jan-15,,3,3,3,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1686,16210,SERENITY HOME HEALTHCARE LLC III,7409 PERSHING BLVD ,KENOSHA ,WI,53142,2623446104,KENOSHA             ,TURNER,EBONY,SERENITY HOME HEALTH CARE LLC,TURNER,EBONY,TURNER,EBONY,7409 PERSHING BLVD ,KENOSHA ,WI,53142,2623446104,NONAMBULATORY,B,4,4000,4500,,2-Sep-16,,3,3,,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1687,12221,SERENITY HOUSE,28901 DOBBS LANE              ,RICHLAND CENTER     ,WI,53581,6086041572,RICHLAND            ,PECKHAM,MICHELLE,SERENITY HEALTHCARE LLC                                     ,,,PECKHAM,MICHELLE,28901 DOBBS LANE              ,RICHLAND CENTER     ,WI,53581,6086476545,AFH,B,4,3000,7500,,1-Feb-08,,,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1688,15889,SERENITY LIVING LLC,1301 E DOEGE,MARSHFIELD,WI,54449,7156507191,WOOD                ,SHILTS,HANNAH,SERENITY LIVING LLC,SHILTS,HANNAH,SHILTS,HANNAH,M328 FOX AVE,MARSHFIELD,WI,54449,7156507191,AFH,B,4,3050,3050,,16-Mar-16,,,,3,,,3,,,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1689,15573,SERENITY ON OSBORNE,3700 OSBORNE BLVD,RACINE,WI,53405,4044140237,RACINE              ,WALKER,CHERYL,,FRANKLIN,RAUSHANAH,WALKER,CHERYL,3700 OSBORNE BLVD,RACINE,WI,53405,4044140237,AFH,B,4,2500,6000,,18-May-15,,,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1690,14232,SERENITY RESIDENTIAL FACILITY 2,4747 N 44TH ST                ,MILWAUKEE           ,WI,53218,4144648049,MILWAUKEE           ,ROBERTSON,TIA,,ROBERTSON,TIA,ROBERTSON,TIA,5303 N 61ST ST                ,MILWAUKEE           ,WI,53218,4148390319,AFH,B,4,3000,6000,,1-Nov-12,,3,,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1691,15498,SERENITY SPRINGS,1501 GREENTREE DR,PLOVER,WI,54467,7154327601,PORTAGE             ,SATTERFIELD,SARA,OPPORTUNITY INC,POTTER,JON,POTTER,JON,740 N 3RD ST,WAUSAU,WI,54403,7158428700,AFH,B,4,3660,8105,,28-Jan-15,,3,,,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1692,14693,SERVING HANDS AT BLUE JAY 719B,719B BLUE JAY LANE            ,HUDSON              ,WI,54016,7153868770,ST CROIX            ,WESTERHAM,MACY,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,B,3,3000,9000,,28-Jun-13,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1693,13773,SERVING HANDS AT SOUTHRIDGE 1 AND 2,1902 SOUTHRIDGE AVE           ,MENOMONIE           ,WI,54751,7153092293,DUNN                ,WESTERHAM,MACY/PATRICK,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,M,4,2887,6343,,15-Jul-11,,,,,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1694,16371,SERVING HANDS AT SOUTHRIDGE 1872 1/2,1872 SOUTHRIDGE AVE STE 1/2,MENOMONIE,WI,54751,7158080564,DUNN                ,HOPPE,BARBARA,SERVING HANDS INC,WESTERHAM,PATRICK,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,NONAMBULATORY,B,4,3000,9000,,14-Dec-16,,3,,,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1695,14620,SERVING HANDS AT SOUTHRIDGE 3 AND 4,1902 SOUTHRIDGE AVE STE 3  4  ,MENOMONIE           ,WI,54751,7153092233,DUNN                ,WESTERHAM,MACY,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,PATRICK/MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,B,4,2862,8351,,21-May-13,,,,,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1696,14676,SERVING HANDS AT UPNORTH,3041 KILBOURNE AVE            ,EAU CLAIRE          ,WI,54703,7158367472,EAU CLAIRE          ,WESTERHAM,MACY,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,B,4,6000,10000,,1-Jun-13,,,,,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1697,14704,SERVING HANDS AT WILLOW,2604/2606 SHADY GROVE RD      ,EAU CLAIRE          ,WI,54701,7158617774,EAU CLAIRE          ,WESTERHAM,MACY,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089    ,BALDWIN,WI,540022089,7156884884,AFH,B,4,3000,9000,,16-Jul-13,,,,3,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1698,14391,SERVING HANDS ON BLUE JAY,723B BLUE JAY LANE            ,HUDSON              ,WI,54016,7158080564,ST CROIX            ,WESTERHAM,PATRICK,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,M,3,5000,10000,,12-Oct-12,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1699,14390,SERVING HANDS ON BLUE JAY 719A,719A BLUE JAY LANE            ,HUDSON              ,WI,54016,7153810118,ST CROIX            ,WESTERHAM,PATRICK,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,F,3,5000,10000,,12-Oct-12,,,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1700,14389,SERVING HANDS ON BLUE JAY 723A,723A BLUE JAY LANE            ,HUDSON              ,WI,54016,7153816555,ST CROIX            ,WESTERHAM,PATRICK,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,B,3,3000,5000,,12-Oct-12,,,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1701,14757,SERVING HANDS SOUTHRIDGE 3 AND 4,1872 SOUTHRIDGE AVE 3 & 4     ,MENOMONIE           ,WI,54751,7153092233,DUNN                ,WESTERHAM,MACY,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,PO BOX 2089,BALDWIN,WI,54002,7156884884,AFH,B,4,3000,10000,,1-Nov-13,,3,3,,,3,3,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1702,10210,SETTERMAN HOME                                    ,32715 VISTA VIEW DR           ,BURLINGTON          ,WI,53105,2625343338,RACINE              ,SETTERMAN,SHARON,SHARON SETTERMAN                                            ,SETTERMAN,SHARON,SETTERMAN,SHARON,32715 VISTA VIEW DR           ,BURLINGTON          ,WI,53105,2625343338,AFH,B,4,2500,3500,,23-Oct-03,,3,,,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1703,16087,SETTLE IN LLC,1214 HANSEN ST,TOMAH,WI,54660,6088921199,MONROE              ,LAWRY,KIM,SETTLE IN LLC,YOUNG,RICHARD JR,LAWRY,KIM,1214 HANSEN ST,TOMAH,WI,54660,6083438115,AFH,B,4,0,0,,1-May-16,,3,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1704,14495,SHADY GROVE,2914/2916 SHADY GROVE RD      ,EAU CLAIRE          ,WI,54701,7158333572,EAU CLAIRE          ,WESTERHAM,MACY,SERVING HANDS INC                                           ,WESTERHAM,MACY,WESTERHAM,MACY,1200 HOSFORD ST  STE 201    ,HUDSON              ,WI,54016,7158080564,AFH,B,4,3000,9000,,7-Dec-12,,,,3,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1705,16274,SHADY OAKS,502 RUSK ST ,SPOONER,WI,54801,7155203765,WASHBURN            ,ANDERSON,DEBORAH,,ANDERSON,DEBORAH,ANDERSON,DEBORAH,502 RUSK ST ,SPOONER,WI,54801,7155203765,AMBULATORY,F,4,1895,3200,,10-Oct-16,,,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1706,14723,SHARING IS CARING                                 ,513 RANDOLPH STREET           ,RACINE              ,WI,53404,7733686428,RACINE              ,COLEMAN,RICKY,SHARING IS CARING LLC                                       ,COLEMAN,RICKY,COLEMAN,RICKY,513 RANDOLPH STREET           ,RACINE              ,WI,53404,7733686428,AFH,M,3,4095,4095,,30-Apr-14,,3,,,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1707,15971,SHARK HOUSE,321 BELLIN ST ,NEENAH ,WI,54956,,WINNEBAGO           ,BURGESS,JENNIFER,EMPOWERMENT LIVING SERVICES ,BURGESS,JENNIFER,BURGESS,JENNIFER,PO BOX 585 ,NEENAH,WI,54957,9205584504,AFH,B,4,3000,4000,,16-Mar-16,,,,,,,,3,3,,3,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1708,11792,SHAWS ADULT FAMILY HOME,7071 S STATE RD 213           ,BELOIT              ,WI,53511,6087740200,ROCK                ,SHEPPARD,LORI,                            ,SHAW,LAMONA /MICHAEL,SHAW,LAMONA,63 MORNIE LANE,GREENUP      ,KY,41144,6087740200,AFH,B,4,7640,10500,,1-Feb-07,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1709,10923,SHELDON HOUSE,3104 SHELDON DR               ,OSHKOSH             ,WI,54904,9202336272,WINNEBAGO           ,KAQUATOSH,LINDA,OUR FAMILY HOMES INC                                        ,KAQUATOSH,LINDA,KAQUATOSH,TRISTA,3104 SHELDON DR               ,OSHKOSH             ,WI,54904,9202336272,AFH,B,4,4696,4696,,27-Apr-05,,,,,,,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1710,16123,SHEPHERDS MINISTRIES KUHNLE HOUSE,21021 DURAND ,DOVER ,WI,53139,2628789027,RACINE              ,AMSTUTZ,DR WILLIAM,SHEPHERDS BAPTIST MINISTRIES INC ,AMSTUTZ,DR WILLIAM,MCGRRY,MICHELE,1805 15TH AVENUE,UNION GROVE,WI,53182,2628785620,AFH,F,4,4900,4900,,22-Jun-16,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1711,15118,SHEPHERDS PLACE ADULT FAMILY HOME,2716 SHEPHERD LANE            ,WESTON              ,WI,54476,7152980631,MARATHON            ,CYR/OLSON,TAMMY/PATRICIA,,CYR,TAMMY,CYR,TAMMY,2716 SHEPHERD LANE            ,WESTON           ,WI,54476,7152980631,AFH,B,3,1600,5000,,9-Jun-14,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1712,14204,SHERRY PESAVAS ADULT FAMILY HOME                  ,173 S PIERCE ST               ,ADAMS               ,WI,53910,6083396071,ADAMS               ,PESAVA,SHERRY,,PESAVA,SHERRY,PESAVA,SHERRY,173 S PIERCE ST               ,ADAMS               ,WI,53910,6083396071,AFH,M,3,1700,4000,,21-May-12,,3,,3,,,3,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1713,15891,SHINE REM WISCONSIN III INC,6975 158TH AVE,BLOOMER,WI,54724,7155689220,CHIPPEWA            ,HANSEN BLAKE,SHELLEY,REM WISCONSIN III INC,NARDELLA,BRUCE,HANSEN BLAKE,SHELLEY,2005 W BELTLINE HWY STE 203,MADISON,WI,53713,6082761191,AFH,B,4,9900,10230,,3-Feb-16,,,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1714,16693,SHORE MANOR REM WISCONSIN II INC,W491 OAKWOOD BEACH RD,MARINETTE,WI,54143,7157320801,MARINETTE           ,HANSEN BLAKE,SHELLEY,REM WISCONSIN III INC,NARDELLA,BRUCE,HANSEN BLAKE,SHELLEY,2005 W BELTLINE HWY STE 203,MADISON,WI,53713,6082761191,NONAMBULATORY,B,4,5109,4944,,26-Jun-17,,,,,,,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1715,11739,SILVER FOX,214 W BLACKHAWK DR            ,FORT ATKINSON       ,WI,53538,9203977250,JEFFERSON           ,KRAHN,DIANE,ABILITIES INC                                               ,KLITZKIE,CHRISTINE,HANSEN,TRACEY,PO BOX 84                     ,FORT ATKINSON       ,WI,53538,9205638554,AFH,B,3,4331,5500,,8-Jan-07,,3,,,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1716,15055,SILVER SPRINGS OF GERMANTOWN,N120 W12431 FREISTADT RD      ,GERMANTOWN          ,WI,53022,2622369075,WASHINGTON          ,CHIARELLI,JACQUELYNN C,SILVER SPRINGS OF MEQUON INC                                ,CHIARELLI,JACQUELYNN C,CHIARELLI,JACQUELYNN C,N120 W12431 FREISTADT RD      ,GERMANTOWN          ,WI,53022,2623950092,AFH,B,4,4200,6200,,29-Apr-14,,,,3,,,3,,,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1717,14999,SILVER STAR ADULT FAMILY HOME,W5991 LEE DRIVE               ,FORT ATKINSON       ,WI,53538,9203977283,JEFFERSON           ,GJERTSON,CHERYL,,GJERTSON,CHERYL,GJERTSON,CHERYL,W5991 LEE DRIVE               ,FORT ATKINSON       ,WI,53538,9203977283,AFH,B,4,2500,6000,,1-May-14,,,,3,,,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1718,11135,SIXTY EIGHTH STREET HOME                          ,4150 S 68TH ST                ,GREENFIELD          ,WI,53220,4143272144,MILWAUKEE           ,HITCHLER,HEATHER,OPTIONS FOR COMMUNITY GROWTH INC                            ,RATHMANN,JOHN R,HITCHLER,HEATHER,11823 W JANESVILLE RD         ,HALES CORNERS       ,WI,531302351,4144331210,AFH,B,4,5138,5286,,17-Nov-05,,,,3,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1719,13136,SKIS ADULT FAMILY HOME,4430 HWY 38                   ,FRANKSVILLE         ,WI,53126,7085574146,RACINE              ,LEPINSKI,SANDRA,S&D LLC                                                     ,LEPINSKI,SANDRA,LEPINSKI,SANDRA,W6959 COUNTY HWY B            ,COLEMAN             ,WI,54112,7085574146,AFH,B,4,6472.5,7000,,4-Feb-10,,,,,,,,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1720,11833,SKY RESIDENTIAL BERWYN,7425 N BERWYN AVE             ,GLENDALE            ,WI,53209,4144464043,MILWAUKEE           ,NGUYEN,KIM,SKY RESIDENTIAL SERVICES INC                                ,NGUYEN,KIM,NGUYEN,KIM,N94 W20846 SCHLEI RD          ,MENOMONEE FALLS     ,WI,53051,4145342979,AFH,B,4,4500,7750,,7-Mar-07,,3,3,,,3,3,3,3,,3,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-1721,16318,SKY RESIDENTIAL EDGEWOOD,2240 W HEMLOCK RD,GLENDALE,WI,53209,4149162710,MILWAUKEE           ,NGUYEN,KIM,SKY RESIDENTIAL SERVICES INC,KANTROWITZ,RUTH,KGUYEN,KIM,N94W20846 SCHLEI ROAD ,MENOMONEE FALLS,WI,53051,4145342979,NONAMBULATORY,B,4,5500,10000,,15-Dec-16,,3,3,,,3,3,3,3,3,3,3,Adult Family Home
