row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,Region,PUBLIC FUNDING,EMOTIONALLY DISTURBED/MENTAL ILLNESS,<>,facility_type
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-172,15963,LINCOLN VILLAGE,1330 W LINCOLN AVE,PORT WASHINGTON,WI,53074,4149647678,OZAUKEE             ,JOHNSON,CAROLYN,HSL 3 LLC,PINKERTON,MILO,JOHNSON,CAROLYN,7901 W NATIONAL AVE,WEST ALLIS,WI,53214,4143029700,CERTIFIED                     ,B,30,3600,4800,,19-Jan-16,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-173,13325,LINDENHEIGHTS RCAC,427 N UNIVERSITY DR           ,WAUKESHA            ,WI,53188,2625246400,WAUKESHA            ,QUINTANILLA,KATIE,LINDENGROVE INC                                             ,ERICKSON-JOEL,LINDA,QUINTANILLA,KATIE,425 N UNIVERSITY DR           ,WAUKESHA            ,WI,53188,2627974600,CERTIFIED                     ,B,60,2785,3680,,10-Jan-11,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-174,10336,LINDENRIDGE,841 E VETERANS WAY         ,MUKWONAGO           ,WI,53149,2623636830,WAUKESHA            ,PICCIONE,JEANNE,LINDENGROVE INC                                             ,ERICKSON-JOEL,LINDA,WISE,HOLLY,841 HWY NN E                  ,MUKWONAGO           ,WI,53149,2627974600,CERTIFIED                     ,B,57,3060,3775,,1-Jul-03,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-175,11839,LIVING OAKS,505 WEST IOLA STREET          ,IOLA                ,WI,54945,7154454440,WAUPACA             ,PEOTTER,TANYA,IOLA LIVING ASSISTANCE INC                                  ,,,PEOTTER,TANYA,505 WEST IOLA STREET          ,IOLA                ,WI,54945,7154452412,CERTIFIED                     ,B,24,2525,4730,,19-Sep-07,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-176,12069,LODGE AT WHISPERING PINES (THE),3450 BRIDLEWOOD DR            ,PLOVER              ,WI,54467,7153429100,PORTAGE             ,TRZEBIATOWSKI,KAREN,CRYSTAL FOUNTAINS ASSISTED LIVING LLC                       ,,,TRZEBIATOWSKI,KAREN,3450 BRIDLEWOOD DR            ,PLOVER              ,WI,54467,7153424445,CERTIFIED                     ,B,68,2500,4200,,28-Apr-08,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-177,15446,LUTHER HAVEN LLC,8949 N 97TH STREET,MILWAUKEE,WI,53224,4143544600,MILWAUKEE           ,ARYEETEY,JAMES,LUTHER HAVEN LLC,,,ARYEETEY,JAMES,PO BOX 241613,MILWAUKEE,WI,53224,4143544600,CERTIFIED                     ,B,60,700,3890,,22-Jan-15,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-178,11107,LUTHER MANOR,4545 N 92ND ST                ,WAUWATOSA           ,WI,53225,4144643880,MILWAUKEE           ,VARIN,MELANIE,UNITED LUTHERAN PROGRAM FOR THE AGING                       ,KELLER,DAVID J,VARIN,MELANIE,4545 N 92ND ST                ,WAUWATOSA           ,WI,53225,4144643880,REGISTERED                    ,B,50,636,2254,,20-Jan-06,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-179,12259,MANORPOINTE APARTMENTS                            ,700 E STONEGATE DR            ,OAK CREEK           ,WI,53154,4147662100,MILWAUKEE           ,JARVIS,LAURIE,FIVE STAR QUALITY CARE WI LLC                               ,BENTON,EVRETT,JARVIS,LAURIE,701 E PUETZ RD                ,OAK CREEK           ,WI,53154,6177968387,REGISTERED                    ,B,20,895,1485,,18-Jan-08,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-180,10341,MAPLECREST MANOR,150 N DOUGLAS ST              ,RIPON               ,WI,54971,9207487300,FOND DU LAC         ,LIPTOW,CHAD,MAPLECREST MANOR INC                                        ,VANSTONE,DELBERT,VANSTONE,DELBERT,W304 N1860 MAPLE AVE,PEWAUKEE,WI,530724709,9207487300,CERTIFIED                     ,,42,1795,6000,,9-May-03,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-181,10251,MAPLEWOOD TERRACE,620 GARFIELD STREET,VIROQUA             ,WI,54665,6086376344,VERNON              ,STOUT TEWALT,DEBRA,BETHEL HOME & SERVICES INC                                  ,STOUT TEWALT,DEBRA,STOUT TEWALT,DEBRA,614 SOUTH ROCK AVENUE         ,VIROQUA             ,WI,54665,6086372171,CERTIFIED                     ,B,52,2076,2812,,1-Oct-99,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-182,10279,MAPLEWOOD VILLAGE,1425 HEMLOCK STREET           ,SAUK CITY           ,WI,53583,6086438494,SAUK                ,FISCUS,PAUL,MAPLEWOOD OF SAUK PRAIRIE INC                               ,,,FISCUS,PAUL,1425 HEMLOCK STREET           ,SAUK CITY           ,WI,53583,6086433383,CERTIFIED                     ,B,24,3540,3740,,1-Jun-99,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-183,14593,MARIA LINDEN 72 LLC                               ,2735 W GREENFIELD AVE         ,MILWAUKEE           ,WI,53215,4146450434,MILWAUKEE           ,RAWLINS,TINA,SCHOOL SISTERS OF ST FRANCIS INC                            ,RAWLINS,TINA,RAWLINS,TINA,2735 W GREENFIELD AVE         ,MILWAUKEE           ,WI,53215,4146450434,CERTIFIED                     ,B,36,1342,3452,,2-Aug-13,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-184,11029,MARYCREST ASSISTED LIVING                         ,401 S WATER ST                ,SPARTA              ,WI,54656,6082693168,MONROE              ,BONELLO,MICHAEL,MORROW MEMORIAL HOME                                        ,,,BONELLO,MICHAEL,331 S WATER ST                ,SPARTA              ,WI,54656,6082693168,REGISTERED                    ,B,24,1576,2076,,6-Jun-05,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-185,14155,MATTHEWS OF HARTLAND,300 E NORTH SHORE DR          ,HARTLAND            ,WI,53029,3126230884,WAUKESHA            ,STUTZ,ROXANNE,MATTHEWS SENIOR HOUSING LLC                                 ,OSTROM,THOMAS,OSTROM,THOMAS,700 N GREEN ST UNIT 401       ,CHICAGO             ,IL,60642,3126230884,CERTIFIED                     ,B,20,3450,7000,,15-Jun-12,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-186,14152,MATTHEWS OF HORICON,713 HORICON ST                ,HORICON             ,WI,53032,3126230884,DODGE               ,PETERSON,TANYA,MATTHEWS SENIOR HOUSING LLC                                 ,OSTROM,THOMAS,OSTROM,THOMAS,700 N GREEN ST UNIT 401       ,CHICAGO             ,IL,60642,3126230884,CERTIFIED                     ,B,30,3030,6500,,15-Jun-12,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-187,14153,MATTHEWS OF PEWAUKEE RCAC,1109 CECELIA DR               ,PEWAUKEE            ,WI,53072,2626956413,WAUKESHA            ,FRITSCHE,LESLIE,MATTHEWS SENIOR HOUSING LLC                                 ,OSTROM,THOMAS,OSTROM,THOMAS,700 N GREEN ST UNIT 401       ,CHICAGO             ,IL,60642,3124624462,CERTIFIED                     ,B,26,3270,6014,,15-Jun-12,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-188,12243,MEADOWMERE OAK CREEK,701 E PUETZ RD                ,OAK CREEK           ,WI,53154,4147662100,MILWAUKEE           ,Legate,Paige,FIVE STAR QUALITY CARE WI LLC                               ,BENTON,EVRETT W,BANGS,MICHAEL,701 E PUETZ RD                ,OAK CREEK           ,WI,53154,6177968387,CERTIFIED                     ,B,60,3720,4783,,18-Jan-08,SOUTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-189,12218,MEADOWMERE OF MADISON,5601 BURKE RD                 ,MADISON             ,WI,53718,6082689100,DANE                ,VETTERKIND,JESSICA,FIVE STAR QUALITY CARE-WI- LLC                              ,MACKY,BRUCE,STEWART,HEIDI,5601 BURKE RD                 ,MADISON             ,WI,53718,6177968387,CERTIFIED                     ,B,60,3550,4475,,1-Jan-08,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-190,12244,MEADOWMERE SOUTHPORT,8351 SHERIDAN RD              ,KENOSHA             ,WI,53143,2629481100,KENOSHA             ,BARFIELD,LANESHA,FIVE STAR QUALITY CARE WI LLC                               ,BENTON,EVRETT W,BARFIELD,LANESHA,8351 SHERIDAN RD              ,KENOSHA             ,WI,53143,6177968387,CERTIFIED                     ,B,63,3571,5025,,18-Jan-08,SOUTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-191,12241,MEADOWMERE WEST ALLIS,2330 S 54TH ST                ,WEST ALLIS          ,WI,53219,4146157200,MILWAUKEE           ,WORDS,Kendra,FIVE STAR QUALITY CARE WI LLC                               ,,,WORDS,Kendra,5301 W LINCOLN AVE            ,WEST ALLIS          ,WI,53219,6177968387,CERTIFIED                     ,B,101,3654,4784,,18-Jan-08,SOUTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-192,13097,MEADOWS OF FALL RIVER (THE),101 HOMETOWN AVE              ,FALL RIVER          ,WI,53932,9204846171,COLUMBIA            ,GREEN,MARILYN,"THE MEADOWS OF FALL RIVER, LLC                              ",SUCHOMEL,DAVE,SIMONSON,ROBERT,2850 MONARCH      ,ALTOONA,WI,54720,6083176384,CERTIFIED                     ,B,38,2600,3150,,1-Jan-10,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-193,14673,MENOMONEE PLACE,N84 W17147 MENOMONEE AVE      ,MENOMONEE FALLS     ,WI,53051,2622554441,WAUKESHA            ,SCHNEIDER,NICOLE,TAMARACK AID OPCO LLC                                       ,,,POC/LEGAL,ATTN:,"330 N. Wabash, Suite 3700",Chicago,IL,60611,4157069715,REGISTERED                    ,B,84,7440,10458,,11-Jul-13,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-194,12217,MILESTONE SENIOR APARTMENTS,4686 NORTH SHORE DRIVE        ,RHINELANDER         ,WI,54501,7153611100,ONEIDA              ,GRAY,AMY,MILESTONE SENIOR LIVING LLC                                 ,,,HEIL,JULIE,1574 W BROADWAY  STE 200      ,MADISON             ,WI,53713,6088192200,CERTIFIED                     ,B,22,3050,3495,,7-Feb-08,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-195,13348,MILESTONE SENIOR LIVING APARTMENTS,5512 RENEE DR                 ,EAU CLAIRE          ,WI,54703,7158744250,EAU CLAIRE          ,ROHWEDDER,KELLY,MILESTONE SENIOR LIVING LLC                                 ,,,HEIL,JULIE,1574 W BROADWAY  STE 200,MADISON,WI,53713,6088192200,CERTIFIED                     ,,32,3700,4400,,7-Jun-10,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-196,13578,MILESTONE SENIOR LIVING APARTMENTS,504 SALSBERY                  ,HILLSBORO           ,WI,54634,6084893930,VERNON              ,PHILLIPS   RN,BRIDGET,MILESTONE SENIOR LIVING LLC                                 ,,,HEIL,JULIE,"1574 W BROADWAY, SUITE 200",MADISON             ,WI,53713,6088192022,CERTIFIED                     ,B,24,2925,3375,,1-Dec-10,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-197,13615,MILESTONE SENIOR LIVING APARTMENTS,2332 RAILROAD ST HWY 45 N     ,EAGLE RIVER         ,WI,54521,7154798018,VILAS               ,TRAUDT,TARA,MILESTONE SENIOR LIVING LLC                                 ,,,HEIL,JULIE,1574 W BROADWAY STE 200       ,MADISON             ,WI,53713,6088192200,CERTIFIED                     ,B,16,3000,4000,,3-Feb-11,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-198,14450,MILESTONE SENIOR LIVING APARTMENTS,750 ELM ST                    ,WOODRUFF            ,WI,54568,7154394024,ONEIDA              ,LEMKE,AMY,MILESTONE SENIOR LIVING LLC                                 ,,,HEIL,JULIE,1574 W BROADWAY  STE 200      ,MADISON             ,WI,53713,6088192200,CERTIFIED                     ,B,20,3125,3620,,21-Jan-13,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-199,14959,MILESTONE SENIOR LIVING APARTMENTS,1870 MARKET STREET            ,CROSS PLAINS        ,WI,53528,6084130451,DANE                ,STARKEY,MICHELLE,MILESTONE SENIOR LIVING LLC                                 ,HEIL,JULIE,HEIL,JULIE,1574 W BROADWAY SUITE 200     ,MADISON             ,WI,53713,6088192200,CERTIFIED                     ,M,20,4000,4500,,24-Feb-14,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-200,15777,MILESTONE SENIOR LIVING APARTMENTS,314 E LINCOLN AVENUE,TOMAHAWK,WI,54487,7152243747,LINCOLN             ,HEIL,JULIE,MILESTONE SENIOR LIVING LLC,HEIL,JULIE,HEIL,JULIE,1574 W BROADWAY  STE 200,MADISON,WI,53713,6088192200,CERTIFIED                     ,B,20,3400,3820,,31-Aug-15,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-201,16099,MILESTONE SENIOR LIVING APARTMENTS,2220 LINCOLN AVE,STOUGHTON,WI,53589,6082056800,DANE                ,FORD,LISA,MILESTONE SENIOR LIVING LLC,BURISH,MARK,HEIL,JULIE,1574 W BROADWAY STE 200,MADISON,WI,53713,6088192200,CERTIFIED                     ,B,20,4150,4650,,3-May-16,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-202,13753,MILL STREET MANOR,840 MILL ST                   ,WEST SALEM          ,WI,54669,6087862440,LACROSSE            ,SEPICH,KAREN,BETHANY ST JOSEPH CORP                                      ,,,SEPICH,KAREN,1126 MAIN ST                  ,ONALASKA            ,WI,54650,6087885700,CERTIFIED                     ,B,15,1945,2320,,1-Jun-11,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-203,13981,MILTON SENIOR LIVING LLC,600 W SUNSET DR               ,MILTON              ,WI,53563,6088683000,ROCK                ,DAVILA,JACQUELINE,MILTON SENIOR LIVING LLC                                    ,SHADEL,SCOTT,SHADEL,SCOTT,2916 N HALL RD                ,WHITEWATER          ,WI,53190,6088683000,CERTIFIED                     ,B,53,3600,6000,,1-Feb-12,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-204,14038,MILWAUKEE CATHOLIC HOME,2462 N PROSPECT AVE           ,MILWAUKEE           ,WI,53211,4142203237,MILWAUKEE           ,BAGLEMAN,BETH,MILWAUKEE CATHOLIC HOME INC                                 ,,,ANDERSON,BONNIE,2462 N PROSPECT AVE           ,MILWAUKEE           ,WI,53211,,REGISTERED                    ,B,118,1140,5570,,29-Feb-12,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-205,13688,MORAINE RIDGE,2929 SAINT ANTHONY DR         ,GREEN BAY           ,WI,54311,9204683111,BROWN               ,RYCZEK,LORRIE,MORAINE RIDGE LLC DBA MORAINE RIDGE SENIOR LIVING           ,KLEIN,MICHAEL,KLEIN,MICHAEL,8101 N MONTICELLO STE 100     ,SKOKIE              ,IL,60076,7738511328,CERTIFIED                     ,B,75,,,,29-Mar-11,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-206,15634,MOUNTAIN TERRACE SENIOR LIVING RCAC,3312 TERRACE CT,WAUSAU,WI,54401,7158486258,MARATHON            ,PETERSON,SHERIDAN,TERRACE COURT SENIOR LIVING INC,GURRIERI,JOHN,EDWARDS,TANGINA,"1600 W. BROADWAY RD, STE #100",TEMPE,AZ,85282,7158486257,CERTIFIED                     ,B,41,3400,3750,,1-Aug-15,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-207,15127,MULBERRY GLEN,1255 W MAIN STREET  ,WHITEWATER          ,WI,53190,2624734515,WALWORTH            ,MURPHY,CHAD,CAPRI LIFESTYLES LLC                                        ,TARANTINO,JAMES,CHOBAN,GLEN,20875 CROSSROADS CIR SUITE 400,WAUKESHA,WI,53186,2627981224,CERTIFIED                     ,,32,900,3500,,18-Jul-14,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-208,11895,NEILLSVILLE RETIREMENT COMMUNITY,1211 LLOYD ST                 ,NEILLSVILLE         ,WI,54456,7157436700,CLARK               ,PETERSON,SUE,MIDWEST SENIOR LIVING                                       ,,,BARMISH,JOAN,5900 MONONA DR  STE  200,MADISON             ,WI,53716,6083161291,CERTIFIED                     ,B,24,3340,3340,,22-Mar-07,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-209,13517,NEW PERSPECTIVE - SUPERIOR,1915 N 34TH ST                ,SUPERIOR            ,WI,54880,2187212800,DOUGLAS             ,KELLER,DAVE,SUPERIOR OPS LLC                                            ,NOVACZYK,RYAN,NOVACZYK,RYAN,7625 GOLDEN TRIANGLE DR  STE T,EDEN PRAIRIE        ,MN,55344,6123088369,CERTIFIED                     ,B,76,2550,4050,,11-Nov-10,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-210,16216,NEW PERSPECTIVE NORTH SHORE,8875 N 60TH ST,BROWN DEER,WI,53223,2626132836,MILWAUKEE           ,MAHONEY,JAMIE,BEAVER CREEK OPS LLC,NOVACZYK,RYAN,RITACCA,JENNA,8875 N 60TH ST,BROWN DEER,WI,53223,6128403924,CERTIFIED                     ,B,95,2680,4778,,19-Jul-16,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-211,15198,NEW PERSPECTIVE SUN PRAIRIE,222 S BRISTOL STREET,SUN PRAIRIE,WI,53590,6088251600,DANE                ,SEARLES,SARAH,SUN PRAIRIE OPS LLC,NOVACZYK,RYAN,NOVACZYK,RYAN,7625 GOLDEN TRIANGLE DR STE #T,EDEN PRAIRIE ,MN,55344,9522418204,CERTIFIED                     ,B,112,1642,4894,,25-Jul-14,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-212,16148,NEW PERSPECTIVE-HOWARD,2790 ELM TREE HILL ,HOWARD ,WI,54313,9204898600,BROWN               ,HACKL,STACIE,HOWARD OPS LLC,NOVACZYK,RYAN,HACKL,STACIE,2790 ELM TREE HILL ,HOWARD,WI,54313,9527463630,CERTIFIED                     ,B,85,1734,5813,,27-Jun-16,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-213,13626,NEW PERSPECTIVE-WEST BEND,2130 CONTINENTAL DR           ,WEST BEND           ,WI,53095,2624385801,WASHINGTON          ,WIMAN,JOHN,WEST BEND OPS LLC                                           ,NOVACZYK,RYAN,WIMAN,JOHN,2130 CONTINENTAL DR           ,WEST BEND           ,WI,53095,2187212800,CERTIFIED                     ,B,105,2500,2500,,20-Oct-11,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-214,16285,NOEL MANOR SENIOR LIVING COMPLEX,471 PRAIRIE WAY BLVD ,VERONA ,WI,53593,6124144515,DANE                ,ROBINSON,KELLY,PARK VISTA SENIOR HOUSING MANAGEMENT LLC,LONERGAN,JULIE,LONERGAN,JULIE,132 6TH AVE S ,CLINTON,IA,52732,,REGISTERED                    ,B,97,2200,2750,,25-Oct-16,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-215,12685,NORTH TERRACE ASSISTED LIVING,1130 N MARGARET ST            ,MARKESAN            ,WI,539468516,9203982751,GREEN LAKE          ,OWNBY,MIRIAM,MARKESAN RESIDENT HOME INC                                  ,,,OWNBY,MIRIAM,1130 N MARGARET ST            ,MARKESAN            ,WI,539468516,9203982751,CERTIFIED                     ,B,32,2230,4600,,26-Jan-09,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-216,14670,OAK GARDENS PLACE,342 TWIN OAK DR               ,ALTOONA             ,WI,54720,7158398000,EAU CLAIRE          ,HASON,AMANDA,OAK GARDENS AID OPCO LLC             ,,,JAHRAUS,MATTHEW,330 N WABASH AVE STE 3700,CHICAGO,IL,60611,4157069715,REGISTERED                    ,B,40,3101,4881,,11-Jul-13,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-217,10959,OAK GROVE ASSISTED CARE LLC,200 W 6TH ST               ,NECEDAH             ,WI,54646,6085653990,JUNEAU              ,MERCER,SANDRA,OAK GROVE ASSISTED CARE LLC                                 ,BISSIN,PAUL C,OSTHOFF,TENNILLE,200 W 6TH ST                  ,NECEDAH             ,WI,54646,6083181180,CERTIFIED                     ,B,40,1050,1800,,1-Apr-05,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-218,10356,OAK HILL TERRACE RCAC,1805 KENSINGTON DR            ,WAUKESHA            ,WI,53188,2625481457,WAUKESHA            ,BEST,ROBERT,OAK HILL TERRACE V LLC                                      ,WEISS,KEVIN,ANDERSON,BETH,1805 KENSINGTON DR            ,WAUKESHA            ,WI,53188,2625485965,CERTIFIED                     ,B,35,3070,3825,,1-Mar-03,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-219,16396,OAK PARK PLACE OF BURLINGTON,1700 TEUT RD,BURLINGTON,WI,53105,6082790378,RACINE              ,BAASCHE,CHAD,OAK PARK PLACE OF BURLINGTON LLC,FRANK,SCOTT,BAASCHE,CHAD,719 JUPITER DR,MADISON,WI,53718,6082790378,REGISTERED                    ,,40,3350,5425,,14-Mar-17,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-220,16398,OAK PARK PLACE OF GREEN BAY,421 ERIE RD,GREEN BAY,WI,54311,9204612533,BROWN               ,CORPUS,JOHN,OAK PARK PLACE OF GREEN BAY LLC,FRANK,SCOTT,BASCHE,CHAD,719 JUPITER DR,MADISON,WI,53718,6082790378,REGISTERED                    ,B,36,,,,17-Apr-17,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-221,15973,OAK PARK PLACE OF MENASHA,2205 MIDWAY ROAD ,MENASHA,WI,54952,9207020000,CALUMET             ,LUDLUM,KARA,OAK PARK PLACE OF MENASHA LLC ,FRANK,SCOTT,FRANK,SCOTT,719 JUPITER DR ,MADISON ,WI,53718,6086638600,REGISTERED                    ,B,44,2550,2995,,26-Feb-16,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-222,14396,OAK PARK PLACE OF WAUWATOSA,1621 RIVERS BEND              ,WAUWATOSA           ,WI,53226,6086638600,MILWAUKEE           ,BASCHE,CHAD,OAK PARK PLACE PROPERTIES OF WAUWATOSA LLC                  ,CARRUTHERS,TONI,CARRUTHERS,TONI,719 JUPITER DRIVE             ,MADISON             ,WI,53718,6086638600,REGISTERED                    ,B,47,3724,5874,,26-Nov-12,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-223,12768,OAK PARK PLACE THE GROVE,800 WALDO ST                  ,BARABOO             ,WI,53913,6083554111,SAUK                ,BREWER,MARY,OAK PARK PLACE OF BARABOO LLC                               ,FRANK,SCOTT,BASCHE,CHAD,719 JUPITER DR                ,MADISON             ,WI,53718,6086638600,CERTIFIED                     ,B,65,3851,4899,,7-Apr-09,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-224,11402,OAK PARK PLACE THE GROVE I,702 JUPITER DR                ,MADISON             ,WI,53718,6082511010,DANE                ,CARRUTHERS,TONI,OAK PARK PLACE OF MADISON LLC                            ,FRANK,SCOTT,CARRUTHERS,TONI,719 JUPITER DRIVE             ,MADISON             ,WI,53718,6082511010,REGISTERED                    ,B,32,2850,4500,,1-Jun-06,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-225,12509,OAK PARK PLACE THE GROVE II,719 JUPITER DR                ,MADISON             ,WI,53718,6086638600,DANE                ,ARMSTRONG,WILLIAM,OAK PARK II MADISON LLC                               ,FRANK,SCOTT B,CARRUTHERS,TONI,719 JUPITER DR                ,MADISON             ,WI,53718,6086868700,REGISTERED                    ,B,36,,,,19-Nov-08,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-226,13945,OAKWOOD VILLAGE PRAIRIE RIDGE,5555 TANCHO DR                ,MADISON             ,WI,53718,6082304510,DANE                ,JACOBSON,JEAN,OAKWOOD VILLAGE EAST APARTMENT HOMES INC                    ,,,JACOBSON,JEAN,5565 TANCHO DR                ,MADISON             ,WI,53718,6082304510,REGISTERED                    ,B,206,694,1154,,1-Nov-11,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-227,13944,OAKWOOD VILLAGE UNIVERSITY WOODS,6209 MINERAL POINT RD         ,MADISON             ,WI,53705,6082304250,DANE                ,GODFREY,MICHELLE,OAKWOOD VILLAGE HOMES INC                                   ,,,GODFREY,MICHELLE,6209 MINERAL POINT RD         ,MADISON             ,WI,53705,6082304510,REGISTERED                    ,B,415,606,2285,,1-Nov-11,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-228,10388,ONE PENNY PLACE,820 3RD AVENUE                ,WOODRUFF            ,WI,54568,7153585541,ONEIDA              ,MC CAUGHN,KATHY,NORTHWOODS HOUSING PARTNERS                                 ,,,DAVIS,DIANE,900 ILLINOIS AVENUE           ,STEVENS POINT       ,WI,54481,7153585541,CERTIFIED                     ,B,51,460,929,,1-Oct-01,WESTERN REGION           ,2,,,Residential Care
