row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,Region,WAIVER CERTIFIED INDEPENDENT CBRF APTS,TRAUMATIC BRAIN INJURY,TERMINALLY ILL,PUBLIC FUNDING,PREGNANT WOMEN/COUNSELLING,PHYSICALLY DISABLED,IRREVERSIBLE DEMENTIA/ALZHEIMER'S,EMOTIONALLY DISTURBED/MENTAL ILLNESS,DEVELOPMENTALLY DISABLED,CORRECTIONAL CLIENTS,ALCOHOL/DRUG DEPENDENT,ADVANCED AGED,facility_type
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1160,310223,PEACE RESIDENTIAL HOME,6477 N 91ST ST                ,MILWAUKEE           ,WI,53224,4143534441,MILWAUKEE           ,VORPAGEL,DONNA,PEACE RESIDENTIAL HOME INC                                  ,VORPAGEL,DONNA,VORPAGEL,DONNA,6477 N 91ST ST                ,MILWAUKEE           ,WI,53224,4143534441,CLASS CS (SEMIAMBULATORY)     ,B,8,2184,2586,10-Jan-95,10-Jan-96,SOUTHEASTERN REGION      ,,,,,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1161,15456,PEACEFUL BLESSED HOME LLC,2324 W WHITAKER AVENUE,MILWAUKEE,WI,53221,4146250500,MILWAUKEE           ,HOBSOW,CASHASTA,PEACEFUL BLESSED HOME LLC,RAYYAN,MAHMOUD,RAYYAN,MAHMOUD,4857 S 13TH STREET APT 6,MILWAUKEE,WI,53221,4146250500,CLASS CNA (NONAMBULATORY)     ,B,8,2900,3300,15-Jan-16,,SOUTHEASTERN REGION      ,,6,6,,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1162,13145,PEACH AVENUE GROUP HOME,2401 S PEACH AVE              ,MARSHFIELD          ,WI,54449,7153892854,WOOD                ,JAMES,SUSAN,CLARITY CARE                                                ,,,NELSON,RAYNE,424 WASHINGTON AVE            ,OSHKOSH             ,WI,54901,9202366560,CLASS CNA (NONAMBULATORY)     ,B,6,6310,6695,,1-Jan-10,NORTHEASTERN REGION      ,,,,6,,6,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1163,14549,PHELPS CARE WI LLC,4288 S MAPLE RD               ,PHELPS              ,WI,54554,7155453144,VILAS               ,ROHRS,CONNIE,PHELPS CARE WI LLC                                          ,,,SEEGMILLER,JEFF,P O BOX 126                   ,WITTENBERG          ,WI,54499,7157934466,CLASS CNA (NONAMBULATORY)     ,B,15,2500,3200,19-Mar-13,1-Apr-14,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1164,8582,PINE BROOK POINTE,1001 S PINE ST                ,BURLINGTON          ,WI,53105,2627671516,RACINE              ,BURKE,KELLY,PINE BROOK POINTE KDK DEVELOPMENT                           ,DIDIER,JOHN,Brook,Kelly,1001 S PINE ST                ,BURLINGTON          ,WI,53105,2627671516,CLASS CNA (NONAMBULATORY)     ,B,66,3149,4992,6-Jul-99,1-Feb-00,SOUTHEASTERN REGION      ,,6,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1165,11114,PINE HAVEN                                        ,6795 S 51ST ST                ,FRANKLIN            ,WI,53132,4144218010,MILWAUKEE           ,HOECHERL,DAN,INDEPENDENT LIFESTYLES INC                                  ,HOECHERL,DAN,HOECHERL,DAN,4405 S DEERWOOD DR            ,NEW BERLIN          ,WI,531519240,2627826068,CLASS CNA (NONAMBULATORY)     ,B,12,3390,3456,1-Feb-06,1-Aug-06,SOUTHEASTERN REGION      ,,,,,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1166,13004,PINE HAVEN CHRISTIAN COMMUNITIES - OOSTBURG,701 PINE DR                   ,OOSTBURG            ,WI,53070,9205646800,SHEBOYGAN           ,BELL,MIRAYRA,PINE HAVEN CHRISTIAN HOME INC                               ,,,BELL,MIRAYRA,531 GIDDINGS AVE              ,SHEBOYGAN FALLS     ,WI,53070,9204672401,CLASS CNA (NONAMBULATORY)     ,B,36,2948,3578,,31-Dec-09,NORTHEASTERN REGION      ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1167,410472,PINE HAVEN CHRISTIAN HOME,531 GIDDINGS AVE              ,SHEBOYGAN FALLS     ,WI,53085,9204672401,SHEBOYGAN           ,BELL,MIRAYRA,PINE HAVEN CHRISTIAN HOME INC                               ,KELLING,CATHY,BELL,MIRAYRA,531 GIDDINGS AVE              ,SHEBOYGAN FALLS     ,WI,53085,9204672401,CLASS CNA (NONAMBULATORY)     ,B,140,2915,6065,1-Aug-86,1-Jan-87,NORTHEASTERN REGION      ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1168,12820,PINE RIDGE ASSISTED LIVING,1320 WISCONSIN ST             ,HUDSON              ,WI,54016,7153814205,ST CROIX            ,GOODIER,DAN,CHRISTIAN COMMUNITY HOME OF HUDSON INC                      ,GOODIER,DAN,GOODIER,DAN,1320 WISCONSIN ST             ,HUDSON              ,WI,54016,7153814210,CLASS CNA (NONAMBULATORY)     ,B,40,3348,5828,1-Aug-09,1-Aug-10,WESTERN REGION           ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1169,13335,PINE RIDGE HOUSE,N844 CRAWFISH RD              ,IXONIA              ,WI,53036,9204743142,DODGE               ,HEYER,PAULA,AFFINITY HEALTH CARE LLC                                    ,,,SCHILLING,THOMAS,8208 RACINE AVE               ,WIND LAKE           ,WI,53185,4143038866,CLASS AA (AMBULATORY)         ,B,8,4000,6000,5-Oct-10,1-Oct-11,SOUTHERN REGION          ,,6,,6,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1170,12647,PINE TREE CBRF                                    ,324 ROBIN LN                  ,LUXEMBURG           ,WI,54217,9208455085,KEWAUNEE            ,VAN PAY,RANDALL,INFINITY CARE INC                                           ,VAN PAY,RANDALL,VAN PAY,RANDALL,324 ROBIN LN                  ,LUXEMBURG           ,WI,54217,9208455085,CLASS CNA (NONAMBULATORY)     ,B,8,5229,5229,1-Dec-08,1-Dec-09,NORTHEASTERN REGION      ,,,,6,,6,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1171,16213,PINE VALLEY ASSISTED LIVING CENTER,25951 CIRCLE VIEW LN,RICHLAND CENTER,WI,53581,6086472138,RICHLAND            ,CIANCI,KATHLEEN,RICHLAND COUNTY,,,CIANCI,KATHY,25951 CIRCLE VIEW LANE,RICHLAND CENTER,WI,53581,6086472138,CLASS CNA (NONAMBULATORY)     ,B,16,3730,4730,3-Nov-16,,SOUTHERN REGION          ,,,,,,,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1172,9311,PINE VILLA,950 PRAIRIE ST                ,PRAIRIE DU SAC      ,WI,53578,6086437343,SAUK                ,PETE,DEB,ELDERSPAN MANAGEMENT LLC                                    ,GRIFFIN,GREGORY L,GRIFFIN,DAVID R,2445 DARWIN ROAD STE 109      ,MADISON             ,WI,53704,6082438800,CLASS CNA (NONAMBULATORY)     ,B,14,4470,4770,1-May-01,1-Nov-01,SOUTHERN REGION          ,,,6,6,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1173,16643,PINE VILLA MEMORY CARE,890 PRAIRIE STREET,PRAIRIE DU SAC,WI,53578,6086437343,SAUK                ,PETE,DEB,ELDERSPAN MANAGEMENT LLC,ARMSTRONG,DARLA,ARMSTRONG,DARLA,2445 DARWIN ROAD SUITE 109,MADISON,WI,53704,6082438800,CLASS CNA (NONAMBULATORY)     ,B,19,4950,5250,,7-Jun-17,SOUTHERN REGION          ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1174,13737,PINECREST,N3367 CTY RD NN               ,LAKE GENEVA         ,WI,53147,2622498900,WALWORTH            ,CHAPPELL,SCOTT,,CHAPPELL,SCOTT,CHAPPELL,SCOTT,N3367 CTY RD NN,LAKE GENEVA,WI,53147,4147085407,CLASS CNA (NONAMBULATORY)     ,B,12,3100,3500,8-Aug-11,1-Aug-12,SOUTHERN REGION          ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1175,110462,PINES ASSISTED LIVING (THE),1050 PRAIRIE ST               ,PRAIRIE DU SAC      ,WI,53578,6086435433,SAUK                ,PETE,DEBORAH,ELDERSPAN MANAGEMENT LLC                                    ,GRIFFIN,DAVID,GRIFFIN,DAVID,2445 DARWIN ROAD STE 109      ,MADISON             ,WI,53704,6082438800,CLASS CNA (NONAMBULATORY)     ,B,27,4470,4770,31-Dec-95,30-Jun-96,SOUTHERN REGION          ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1176,11696,PINEVIEW,219 LAWRENCE ST               ,FREDONIA            ,WI,53021,2626922817,OZAUKEE             ,ZWICKER,BRADLY,,WITZLIB,LINDA,WITZLIB,LINDA,219 LAWRENCE ST               ,FREDONIA            ,WI,53021,2626922817,CLASS CNA (NONAMBULATORY)     ,B,7,7540,7584,31-Jan-07,1-Aug-07,NORTHEASTERN REGION      ,,,,6,,6,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1177,110561,PIONEER COURT,2122 PIONEER DR               ,BELOIT              ,WI,53511,6083659451,ROCK                ,BAILEY,TAMMY,PIONEER COURT INC                                           ,GUNDERSON,LEE,BAILEY,TAMMY,2122 PIONEER DR               ,BELOIT              ,WI,53511,6083659451,CLASS CNA (NONAMBULATORY)     ,B,54,3435,5820,18-Sep-96,1-Apr-97,SOUTHERN REGION          ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1178,13380,PLATTEVILLE ASSISTED CARE,1735 N WATER ST               ,PLATTEVILLE         ,WI,53818,6083486622,GRANT               ,WILSON,DEBRA,KSMS OUR HOUSE LLC                                          ,KINGEN,DAVID,NARDIN,LORI,4350 156th ST,CHIPPEWA FALLS,WI,54729,3172808455,CLASS CNA (NONAMBULATORY)     ,B,20,3385,4175,30-Sep-10,1-Oct-11,SOUTHERN REGION          ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1179,15416,PLEASANT PARK PLACE,1450 PLEASANT ST,RIPON,WI,54971,9208960036,FOND DU LAC         ,LAMBERT,GRETCHEN,THERAPEUTIC ASSISTED LIVING OPERATIONS LLC,MUELLER,BARB,LAMBERT,GRETCHEN,402 FIRST ST,RANDOM LAKE,WI,53075,9209019482,CLASS CNA (NONAMBULATORY)     ,B,24,3500,5000,9-Feb-15,11-Feb-16,NORTHEASTERN REGION      ,,,6,6,,6,6,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1180,410357,PNUMA 1,W7066 WINNEGAMIE DR           ,APPLETON            ,WI,54914,9208324090,OUTAGAMIE           ,SCHMIDT,AMY,PNUMA HEALTH CARE INC                                       ,CHAUDOIR,JEFFREY,CHAUDOIR,JEFFREY,N3856 LOSS RD                 ,WEYAUWEGA           ,WI,54983,9208674969,CLASS AA (AMBULATORY)         ,B,5,5232,5232,22-Nov-93,1-Dec-94,NORTHEASTERN REGION      ,,,,6,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1181,410381,PNUMA 2                                           ,233 S LYNNDALE DR             ,APPLETON            ,WI,54914,9207343092,OUTAGAMIE           ,GUTCHE,JULIE,PNUMA HEALTH CARE INC                                       ,CHAUDOIR,JEFFREY,CHAUDOIR,JEFFREY,N3856 LOSS RD                 ,WEYAUWEGA           ,WI,54983,9208674969,CLASS AA (AMBULATORY)         ,B,5,4230,4230,27-Jul-94,1-Aug-95,NORTHEASTERN REGION      ,,,,,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1182,410538,PNUMA 3,1955 CTY RD A                 ,NEENAH              ,WI,54956,9207274827,WINNEBAGO           ,HOPPER,MELISSA,PNUMA HEALTH CARE INC                                       ,CHAUDOIR,JEFFREY,CHAUDOIR,JEFFREY,N3856 LOSS RD                 ,WEYAUWEGA           ,WI,54983,9208674969,CLASS AA (AMBULATORY)         ,B,6,5566,5566,20-Dec-97,1-Jul-98,NORTHEASTERN REGION      ,,,,6,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1183,410554,POINT CREEK HOME,1722 NEW YORK AVE             ,MANITOWOC           ,WI,54220,9206839388,MANITOWOC           ,MANRING,JOLEEN,MANRING                                                     ,MANRING,MIKE & JOLEEN,MANRING,JOLEEN,1722 NEW YORK AVE             ,MANITOWOC           ,WI,542203144,9209011063,CLASS AA (AMBULATORY)         ,B,8,2400,2900,13-Jan-96,1-Jul-96,NORTHEASTERN REGION      ,,,,6,,,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1184,110310,PORCHLIGHT,902 NORTHPORT DR              ,MADISON             ,WI,53704,6082426288,DANE                ,SCHWARTZ,ALLY,PORCHLIGHT INC                                              ,SCHOOLER,STEVEN J,JAMESON,KARLA,306 N BROOKS ST               ,MADISON             ,WI,53715,6082572534,CLASS AA (AMBULATORY)         ,M,8,1,500,10-Jun-91,30-Jun-92,SOUTHERN REGION          ,,,,6,,,,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1185,12186,PORT HAVEN,334 S GARFIELD ST             ,PORT WASHINGTON     ,WI,53074,2622843908,OZAUKEE             ,NICHELSON,CRAIG,PORT HAVEN                                                  ,,,NICHELSON,CRAIG,334 S GARFIELD ST             ,PORT WASHINGTON     ,WI,53074,2622843908,CLASS CNA (NONAMBULATORY)     ,B,8,3600,4500,,16-Jan-08,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1186,13665,PORTAGE ASSISTED CARE,2876 VILLAGE RD               ,PORTAGE             ,WI,53901,6087424626,COLUMBIA            ,KOEPPEL,DAWN,KSMS OUR HOUSE LLC                                          ,KINGEN,DAVID,NARDIN,LORI,4350 156th ST.          ,CHIPPEWA FALLS,WI,54729,3172808455,CLASS CNA (NONAMBULATORY)     ,B,18,3350,3850,15-Apr-11,1-Apr-12,SOUTHERN REGION          ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1187,610004,PORTAGE HOUSE,1019 ARLINGTON PLACE          ,STEVENS POINT       ,WI,54481,7153461436,PORTAGE             ,BISHOP,ZACHARY,PORTAGE COUNTY                                              ,BISHOP,ZACHARY,BISHOP,ZACHARY,1019 ARLINGTON PLACE          ,STEVENS POINT       ,WI,54481,7153461436,CLASS AA (AMBULATORY)         ,M,12,27111,27111,1-Apr-80,31-Mar-81,NORTHEASTERN REGION      ,,,,,,,,,,6,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1188,10954,POTTERS COUNTRY HOME,N3430 STATE RD 25             ,MENOMONIE           ,WI,54751,7152356789,DUNN                ,SELCHOW,RACHEL,POTTERS COUNTRY HOME                                        ,SELCHOW,RACHEL,SELCHOW,RACHEL,N3426 STATE HWY 25            ,MENOMONIE           ,WI,54751,7152356789,CLASS AS (SEMIAMBULATORY)     ,B,15,2500,4300,1-Aug-05,1-Feb-06,WESTERN REGION           ,,,,6,,,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1189,10589,PRAIRIE GARDENS,900 OKEEFFE AVE               ,SUN PRAIRIE         ,WI,53590,6088254884,DANE                ,HARBORT,JERRY & SUZANNE,PGRF LLC ,HARBORT,JERRY,HARBORT,JERRY & SUZANNE,900 O'KEEFFE AVE          ,SUN PRAIRIE         ,WI,53590,6088370401,CLASS CNA (NONAMBULATORY)     ,B,53,3600,4000,12-May-04,1-Nov-04,SOUTHERN REGION          ,,,,6,,6,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1190,13018,PRAIRIE HOME I,1463 KENWOOD DR               ,MENASHA             ,WI,54952,9209690526,WINNEBAGO           ,NEUBERT,TANYA,PRAIRIE HOME ELDER SERVICES LLC                             ,MC CARTHY,JOHN,MC CARTHY,JOHN,1463 KENWOOD DR               ,MENASHA             ,WI,54952,9209690526,CLASS CNA (NONAMBULATORY)     ,B,20,3600,6000,1-Oct-09,1-Oct-10,NORTHEASTERN REGION      ,,6,6,6,,6,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1191,9115,PRAIRIE HOME II,1461 KENWOOD DR               ,MENASHA             ,WI,54952,9208860524,WINNEBAGO           ,NEUBERT,TANYA,PRAIRIE HOME ELDER SERVICES LLC                             ,MC CARTHY,JOHN,MC CARTHY,MICHAEL,1463 KENWOOD DR               ,MENASHA             ,WI,54952,9209690526,CLASS CNA (NONAMBULATORY)     ,B,15,3900,5000,,7-Dec-00,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1192,410552,PRAIRIE HOME III,1459 KENWOOD DR               ,MENASHA             ,WI,54952,9208860538,WINNEBAGO           ,NEUBERT,TANYA,PRAIRIE HOME ELDER SERVICES LLC                             ,MC CARTHY,JOHN,MC CARTHY,JOHN,1463 KENWOOD DR               ,MENASHA             ,WI,54952,9209690526,CLASS CNA (NONAMBULATORY)     ,B,18,4200,6450,5-Jan-99,1-Aug-99,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1193,14486,PRAIRIE PLACE CBRF,745 E OSHKOSH ST              ,RIPON               ,WI,54971,9207488903,FOND DU LAC         ,HJELMBERG,BOBBI,PRAIRIE ASSISTED LIVING INC                                 ,GROTHE,JEREMIAH,GROTHE,JEREMIAH,749 E OSHKOSH ST              ,RIPON               ,WI,54971,9207488900,CLASS CNA (NONAMBULATORY)     ,B,20,2600,4000,23-Jan-13,1-Feb-14,NORTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1194,12224,PRAIRIE RIDGE ASSISTED LIVING,212 EAST INDUSTRIAL DR        ,BEAVER DAM          ,WI,53916,9203560032,DODGE               ,LORENZO,KIMBERLY,ADVANTAGE MANAGEMENT BEAVER DAM LLC,EISENGA,MICHAEL,EISENGA,MICHAEL,N4365 HWY 73                  ,COLUMBUS            ,WI,53925,9203506001,CLASS CNA (NONAMBULATORY)     ,B,34,3550,4350,15-Apr-08,1-Apr-09,SOUTHERN REGION          ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1195,12604,PRAIRIE RIDGE ASSISTED LIVING,819 WILCOX ST                 ,WAUPUN              ,WI,53963,9203245450,DODGE               ,LORENZO,KIMBERLY,ADVANTAGE MANAGEMENT WAUPUN LLC   ,EISENGA,MICHAEL,EISENGA,MICHAEL,N4365 STATE HWY 73            ,COLUMBUS            ,WI,53925,9203506001,CLASS CNA (NONAMBULATORY)     ,B,24,3450,4250,2-Dec-08,1-Dec-09,SOUTHERN REGION          ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1196,510043,PRAIRIE VIEW,6808 W CAMERON ST             ,EAU CLAIRE          ,WI,54703,7158746713,EAU CLAIRE          ,FARRELL-GOVEK,LINDSAY,BROTOLOC HEALTH CARE SYSTEMS INC             ,BREED,MELTON,FARRELL-GOVEK,LINDSAY, 2710 N TOWN HALL RD,EAU CLAIRE,WI,54703,7158325085,CLASS AA (AMBULATORY)         ,B,8,5859,6758,26-Jan-83,27-May-83,WESTERN REGION           ,,,,6,,,,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1197,13077,PRAIRIE VILLAGE NORTH,311 TURTLE CREEK DR           ,DELAVAN             ,WI,53115,2627287650,WALWORTH            ,COHEN,CHRISTOPHER,BROTOLOC SOUTH INC                                          ,JOHNSON,GARY,COHEN,CHRISTOPHER,209 S TAFT ST                 ,WHITEWATER          ,WI,53190,2624730480,CLASS CNA (NONAMBULATORY)     ,B,6,5123.38,6747.93,,1-Jan-10,SOUTHERN REGION          ,,6,,6,,6,,6,6,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1198,13078,PRAIRIE VILLAGE SOUTH,315 TURTLE CREEK DR,DELAVAN,WI,53115,2627282220,WALWORTH            ,COHEN,CHRISTOPHER,BROTOLOC SOUTH INC,JOHNSON,GARY,COHEN,CHRISTOPHER,209 S TAFT ST,WHITEWATER,WI,,2624720486,CLASS CNA (NONAMBULATORY)     ,B,6,5032.44,5110,,1-Jan-10,SOUTHERN REGION          ,,6,,6,,6,,6,6,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1199,14905,PREFERRED SENIOR LIVING OF ELLSWORTH,429 W WAYNE ST                ,ELLSWORTH           ,WI,54011,7152736600,PIERCE              ,CHOLLETT,JULIE,PREFERRED SENIOR LIVING LLC                                 ,,,CHOLLETT,JULIE,429 W WAYNE ST  ,ELLSWORTH,WI,54011,6513834850,CLASS CNA (NONAMBULATORY)     ,B,43,2800,9000,17-Oct-14,1-Nov-15,WESTERN REGION           ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1200,10546,PRESTIGIOUS ACADEMY INC,2624 N 16TH ST                ,MILWAUKEE           ,WI,53206,4142658181,MILWAUKEE           ,HARVEY,VERDELLA,PRESTIGIOUS ACADEMY INC,HARVEY,VERDELLA,HARVEY,VERDELLA,PO BOX 6468                   ,MILWAUKEE           ,WI,53206,4142658181,CLASS AA (AMBULATORY)         ,B,8,3600,4200,5-Jan-05,1-Jul-05,SOUTHEASTERN REGION      ,,,,6,,,,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1201,11926,PRESTIGIOUS ACADEMY INC II,2628 N 16TH ST                ,MILWAUKEE           ,WI,53206,4142658181,MILWAUKEE           ,HARVEY,VERDELLA,PRESTIGIOUS ACADEMY INC                                    ,HARVEY,VERDELLA,HARVEY,VERDELLA,PO BOX 6468                   ,MILWAUKEE           ,WI,53209,4142479444,CLASS AA (AMBULATORY)         ,B,8,2750,3750,4-Aug-08,1-Mar-09,SOUTHEASTERN REGION      ,,,,6,,6,,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1202,14632,PRESTON PLACE CBRF,401 PRESTON LN                ,REDGRANITE          ,WI,54970,9205660270,WAUSHARA            ,WILSON,DAWN,PRESTON PLACE INC                                           ,,,KOLODZIK,SHARON,401 PRESTON LN                ,REDGRANITE          ,WI,54970,9205660790,CLASS CNA (NONAMBULATORY)     ,B,20,2300,4000,10-Jun-13,1-Jun-14,NORTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1203,14504,PRIDE TLC THERAPY AND LIVING CAMPUS,7805 BIRCH ST                 ,WESTON              ,WI,54476,7152983833,MARATHON            ,VOLLRATH,TOM,FIRST PHOENIX-WESTON LLC                                    ,HOWARD,TERRANCE,VOLLRATH,TOM,7805 BIRCH ST                 ,WESTON              ,WI,54476,7156522338,CLASS CNA (NONAMBULATORY)     ,B,60,3500,6500,15-Mar-13,,WESTERN REGION           ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1204,9366,PRIMROSE RESIDENTIAL FACILITY                     ,3910 3910A W BURLEIGH ST      ,MILWAUKEE           ,WI,53210,4144453607,MILWAUKEE           ,GLADNEY,SHIRLEY,SHIRLEY GLADNEY                                             ,GLADNEY,SHIRLEY,GLADNEY,SHIRLEY,3910 W BURLEIGH ST            ,MILWAUKEE           ,WI,53210,4144620802,CLASS AA (AMBULATORY)         ,B,7,3500,4000,5-Apr-02,1-May-03,SOUTHEASTERN REGION      ,,,,6,,,,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1205,9768,PROSPECT HEIGHTS COMMUNITY LIVING CENTER,2015 PROSPECT ST              ,RACINE              ,WI,53404,2628981029,RACINE              ,MARVIN,RANDAL,PROSPECT HEIGHTS LLC                                        ,MARVIN,RANDAL,MARVIN,RANDAL,2015 PROSPECT ST              ,RACINE              ,WI,53404,2628981029,CLASS ANA (NONAMBULATORY)     ,B,52,2042.28,2193.87,4-Apr-03,1-Nov-03,SOUTHEASTERN REGION      ,,6,6,6,,6,,6,6,6,6,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1206,12777,PROVINCE TERRACE VILLAS LONG CT LLC               ,5216 LONG CT                  ,APPLETON            ,WI,54914,9202572573,OUTAGAMIE           ,REEVES,ROXANNE,,REEVES,ROXANNE,REEVES,ROXANNE,5216 LONG CT                  ,APPLETON            ,WI,54914,9202572573,CLASS CNA (NONAMBULATORY)     ,B,8,2800,4500,28-Oct-09,1-Nov-10,NORTHEASTERN REGION      ,,6,6,,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1207,610287,QUEEN OF ANGELS CONVENT AND CBRF                  ,11428 WEST STATE ROAD 27/70   ,RADISSON            ,WI,548677006,7159452203,SAWYER              ,HILDEBRAND,MARY,ORDER OF ST FRANCIS OF ASSISI INC                           ,,,HILDEBRAND,MARY,11428 WEST STATE ROAD 27/70   ,RADISSON            ,WI,548677006,7159452203,CLASS CNA (NONAMBULATORY)     ,B,12,2800,2800,1-Dec-94,1-Dec-95,WESTERN REGION           ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1208,15617,RACINE COMMONS ASSISTED LIVING CBRF,8600 CORPORATE DR,RACINE,WI,53406,2628848097,RACINE              ,PRIDA,PATRICIA,RACINE SENIOR LIVING INC,GURRIERI,JOHN,EDWARDS,TANGINA,"1600 W BROADWAY RD, STE 100",TEMPE,AZ,85282,2628848097,CLASS CNA (NONAMBULATORY)     ,B,42,2247,4300,1-Aug-15,1-Aug-16,SOUTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-1209,11339,RAINBOW HOUSE,3100 SOUTHBROOK CT            ,MANITOWOC           ,WI,54220,9206844851,MANITOWOC           ,CHRISTIANSEN,MARCIA M,,CHRISTIANSEN,MARCIA,CHRISTIANSEN,MARCIA,3100 SOUTHBROOK CT            ,MANITOWOC           ,WI,54220,9206833697,CLASS CNA (NONAMBULATORY)     ,B,8,5580,6271,21-Dec-06,1-Jun-07,NORTHEASTERN REGION      ,,,,6,,,,,6,,,,Residential Care
